Código Departamento,Nombre Departamento,Código Municipio,Nombre Municipio,Código Zona,Código Puesto,Nombre Puesto,Mesa,Código Comuna,Nombre Comuna,Código Corporación,Nombre Corporación,Código Circunscripción,Código Partido,Nombre Partido,Código Candidato,Nombre Candidato,Total Votos
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,20,00,,001,GOBERNADOR,1,04019,JUNTOS #ESMOMENTO,00004,JONATAN SANCHEZ GARAVITO,52
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,21,00,,001,GOBERNADOR,1,00000,,00997,VOTOS NULOS,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,21,00,,001,GOBERNADOR,1,00000,,00998,VOTOS NO MARCADOS,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,21,00,,001,GOBERNADOR,1,00000,,00996,VOTOS EN BLANCO,12
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,21,00,,001,GOBERNADOR,1,00012,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,00003,JOSE GIOVANY PINZON BAEZ,29
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,21,00,,001,GOBERNADOR,1,00015,PARTIDO COLOMBIA RENACIENTE,00001,OLMEDO VARGAS HERNANDEZ,23
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,21,00,,001,GOBERNADOR,1,03171,GRAN ALIANZA POR BOYACA,00002,RAMIRO BARRAGAN ADAME,142
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,21,00,,001,GOBERNADOR,1,04019,JUNTOS #ESMOMENTO,00004,JONATAN SANCHEZ GARAVITO,72
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,22,00,,001,GOBERNADOR,1,00000,,00996,VOTOS EN BLANCO,22
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,22,00,,001,GOBERNADOR,1,00000,,00997,VOTOS NULOS,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,22,00,,001,GOBERNADOR,1,00000,,00998,VOTOS NO MARCADOS,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,22,00,,001,GOBERNADOR,1,00012,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,00003,JOSE GIOVANY PINZON BAEZ,25
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,22,00,,001,GOBERNADOR,1,00015,PARTIDO COLOMBIA RENACIENTE,00001,OLMEDO VARGAS HERNANDEZ,23
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,22,00,,001,GOBERNADOR,1,03171,GRAN ALIANZA POR BOYACA,00002,RAMIRO BARRAGAN ADAME,115
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,22,00,,001,GOBERNADOR,1,04019,JUNTOS #ESMOMENTO,00004,JONATAN SANCHEZ GARAVITO,57
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,23,00,,001,GOBERNADOR,1,00000,,00998,VOTOS NO MARCADOS,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,23,00,,001,GOBERNADOR,1,00000,,00997,VOTOS NULOS,9
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,23,00,,001,GOBERNADOR,1,00000,,00996,VOTOS EN BLANCO,25
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,23,00,,001,GOBERNADOR,1,00012,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,00003,JOSE GIOVANY PINZON BAEZ,21
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,23,00,,001,GOBERNADOR,1,00015,PARTIDO COLOMBIA RENACIENTE,00001,OLMEDO VARGAS HERNANDEZ,23
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,23,00,,001,GOBERNADOR,1,03171,GRAN ALIANZA POR BOYACA,00002,RAMIRO BARRAGAN ADAME,126
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,23,00,,001,GOBERNADOR,1,04019,JUNTOS #ESMOMENTO,00004,JONATAN SANCHEZ GARAVITO,39
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,24,00,,001,GOBERNADOR,1,00000,,00998,VOTOS NO MARCADOS,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,24,00,,001,GOBERNADOR,1,00000,,00996,VOTOS EN BLANCO,31
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,24,00,,001,GOBERNADOR,1,00000,,00997,VOTOS NULOS,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,24,00,,001,GOBERNADOR,1,00012,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,00003,JOSE GIOVANY PINZON BAEZ,21
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,24,00,,001,GOBERNADOR,1,00015,PARTIDO COLOMBIA RENACIENTE,00001,OLMEDO VARGAS HERNANDEZ,18
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,24,00,,001,GOBERNADOR,1,03171,GRAN ALIANZA POR BOYACA,00002,RAMIRO BARRAGAN ADAME,116
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,24,00,,001,GOBERNADOR,1,04019,JUNTOS #ESMOMENTO,00004,JONATAN SANCHEZ GARAVITO,28
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,25,00,,001,GOBERNADOR,1,00000,,00997,VOTOS NULOS,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,25,00,,001,GOBERNADOR,1,00000,,00996,VOTOS EN BLANCO,18
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,25,00,,001,GOBERNADOR,1,00012,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,00003,JOSE GIOVANY PINZON BAEZ,25
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,25,00,,001,GOBERNADOR,1,00015,PARTIDO COLOMBIA RENACIENTE,00001,OLMEDO VARGAS HERNANDEZ,15
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,25,00,,001,GOBERNADOR,1,03171,GRAN ALIANZA POR BOYACA,00002,RAMIRO BARRAGAN ADAME,98
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,25,00,,001,GOBERNADOR,1,04019,JUNTOS #ESMOMENTO,00004,JONATAN SANCHEZ GARAVITO,45
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,26,00,,001,GOBERNADOR,1,00000,,00998,VOTOS NO MARCADOS,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,26,00,,001,GOBERNADOR,1,00000,,00996,VOTOS EN BLANCO,21
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,26,00,,001,GOBERNADOR,1,00000,,00997,VOTOS NULOS,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,26,00,,001,GOBERNADOR,1,00012,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,00003,JOSE GIOVANY PINZON BAEZ,28
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,26,00,,001,GOBERNADOR,1,00015,PARTIDO COLOMBIA RENACIENTE,00001,OLMEDO VARGAS HERNANDEZ,17
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,26,00,,001,GOBERNADOR,1,03171,GRAN ALIANZA POR BOYACA,00002,RAMIRO BARRAGAN ADAME,134
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,26,00,,001,GOBERNADOR,1,04019,JUNTOS #ESMOMENTO,00004,JONATAN SANCHEZ GARAVITO,43
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,27,00,,001,GOBERNADOR,1,00000,,00997,VOTOS NULOS,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,27,00,,001,GOBERNADOR,1,00000,,00996,VOTOS EN BLANCO,22
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,27,00,,001,GOBERNADOR,1,00012,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,00003,JOSE GIOVANY PINZON BAEZ,23
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,27,00,,001,GOBERNADOR,1,00015,PARTIDO COLOMBIA RENACIENTE,00001,OLMEDO VARGAS HERNANDEZ,18
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,27,00,,001,GOBERNADOR,1,03171,GRAN ALIANZA POR BOYACA,00002,RAMIRO BARRAGAN ADAME,123
