Código Departamento,Nombre Departamento,Código Municipio,Nombre Municipio,Código Zona,Código Puesto,Nombre Puesto,Mesa,Código Comuna,Nombre Comuna,Código Corporación,Nombre Corporación,Código Circunscripción,Nombre Circunscripción,Código CITREP,Nombre CITREP,Código Partido,Nombre Partido,Código Candidato,Nombre Candidato,Total Votos
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0003,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,101,CINDY YOHANA BOHORQUEZ GARZON,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,101,CINDY YOHANA BOHORQUEZ GARZON,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0008,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,101,CINDY YOHANA BOHORQUEZ GARZON,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0011,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,101,CINDY YOHANA BOHORQUEZ GARZON,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0014,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,101,CINDY YOHANA BOHORQUEZ GARZON,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0018,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,101,CINDY YOHANA BOHORQUEZ GARZON,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0002,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,102,MARYORY CATHERIN ORTIZ ALVAREZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0004,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,102,MARYORY CATHERIN ORTIZ ALVAREZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0005,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,102,MARYORY CATHERIN ORTIZ ALVAREZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,102,MARYORY CATHERIN ORTIZ ALVAREZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0009,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,102,MARYORY CATHERIN ORTIZ ALVAREZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0014,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,102,MARYORY CATHERIN ORTIZ ALVAREZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,102,MARYORY CATHERIN ORTIZ ALVAREZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0018,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,102,MARYORY CATHERIN ORTIZ ALVAREZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0001,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,102,JORGE ARTURO MAYORGA ESGUERRA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0003,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,102,JORGE ARTURO MAYORGA ESGUERRA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0014,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,102,JORGE ARTURO MAYORGA ESGUERRA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0015,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,102,JORGE ARTURO MAYORGA ESGUERRA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,102,JORGE ARTURO MAYORGA ESGUERRA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,102,JORGE ARTURO MAYORGA ESGUERRA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0001,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,102,KAREN LUCIA MOLANO GRANADOS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0003,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,102,KAREN LUCIA MOLANO GRANADOS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0005,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,102,KAREN LUCIA MOLANO GRANADOS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0006,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,102,KAREN LUCIA MOLANO GRANADOS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,102,KAREN LUCIA MOLANO GRANADOS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0015,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,102,KAREN LUCIA MOLANO GRANADOS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0014,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0019,PARTIDO NUEVO LIBERALISMO,102,OLGA MARIA CHIVATA VARGAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0017,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0019,PARTIDO NUEVO LIBERALISMO,102,OLGA MARIA CHIVATA VARGAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0018,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0019,PARTIDO NUEVO LIBERALISMO,102,OLGA MARIA CHIVATA VARGAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0002,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0005,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0008,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0009,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0002,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,102,HUMPHREY ROA SARMIENTO,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0008,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,102,HUMPHREY ROA SARMIENTO,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0009,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,102,HUMPHREY ROA SARMIENTO,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0013,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,102,HUMPHREY ROA SARMIENTO,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0015,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,102,HUMPHREY ROA SARMIENTO,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,102,HUMPHREY ROA SARMIENTO,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0018,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,102,HUMPHREY ROA SARMIENTO,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,102,HUMPHREY ROA SARMIENTO,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0005,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,104,PABLO MENDOZA VARGAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0011,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,104,PABLO MENDOZA VARGAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0013,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,104,PABLO MENDOZA VARGAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0018,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,104,PABLO MENDOZA VARGAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0001,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,104,LEIDY ALEJANDRA MORENO SANCHEZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0008,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,104,LEIDY ALEJANDRA MORENO SANCHEZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0012,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,104,LEIDY ALEJANDRA MORENO SANCHEZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0014,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,104,LEIDY ALEJANDRA MORENO SANCHEZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0017,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,104,LEIDY ALEJANDRA MORENO SANCHEZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,104,LEIDY ALEJANDRA MORENO SANCHEZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0005,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,104,LAURA ANDREA BELLO PORRAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,104,LAURA ANDREA BELLO PORRAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0008,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,104,LAURA ANDREA BELLO PORRAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0009,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,104,LAURA ANDREA BELLO PORRAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0010,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,104,LAURA ANDREA BELLO PORRAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0011,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,104,LAURA ANDREA BELLO PORRAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0013,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,104,LAURA ANDREA BELLO PORRAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,104,LAURA ANDREA BELLO PORRAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0017,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,104,LAURA ANDREA BELLO PORRAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,104,LAURA ANDREA BELLO PORRAS,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0005,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0019,PARTIDO NUEVO LIBERALISMO,104,CLAUDIA BEATRIZ DUARTE ACOSTA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0008,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0019,PARTIDO NUEVO LIBERALISMO,104,CLAUDIA BEATRIZ DUARTE ACOSTA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0009,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0019,PARTIDO NUEVO LIBERALISMO,104,CLAUDIA BEATRIZ DUARTE ACOSTA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0010,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0019,PARTIDO NUEVO LIBERALISMO,104,CLAUDIA BEATRIZ DUARTE ACOSTA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0012,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0019,PARTIDO NUEVO LIBERALISMO,104,CLAUDIA BEATRIZ DUARTE ACOSTA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0003,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,104,GUILLERMO LEONARDO SANCHEZ SANCHEZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0011,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,104,GUILLERMO LEONARDO SANCHEZ SANCHEZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0014,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,104,GUILLERMO LEONARDO SANCHEZ SANCHEZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0017,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,104,GUILLERMO LEONARDO SANCHEZ SANCHEZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,104,GUILLERMO LEONARDO SANCHEZ SANCHEZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,104,MAYRA ALEJANDRA VIANCHA SANABRIA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0008,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,104,MAYRA ALEJANDRA VIANCHA SANABRIA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,104,MAYRA ALEJANDRA VIANCHA SANABRIA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0017,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,104,MAYRA ALEJANDRA VIANCHA SANABRIA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0001,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,104,JOSE FERNANDO MORALES ACUÑA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0002,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,104,JOSE FERNANDO MORALES ACUÑA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0006,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,104,JOSE FERNANDO MORALES ACUÑA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0008,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,104,JOSE FERNANDO MORALES ACUÑA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0009,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,104,JOSE FERNANDO MORALES ACUÑA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0002,PARTIDO CONSERVADOR COLOMBIANO,104,JOSE FERNANDO MORALES ACUÑA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0003,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,103,DIANA CAROLINA SUAREZ MUÑOZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0006,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,103,DIANA CAROLINA SUAREZ MUÑOZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0012,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,103,DIANA CAROLINA SUAREZ MUÑOZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0013,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,103,DIANA CAROLINA SUAREZ MUÑOZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0271,COALICIÓN PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI,103,DIANA CAROLINA SUAREZ MUÑOZ,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0012,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0001,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0002,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0004,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0009,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0013,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0014,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0015,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0017,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0002,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0004,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0005,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0018,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,1
07,BOYACA,214,PUERTO BOYACA,02,02,CONCENTRACION SIMON BOLIVAR,0001,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0019,PARTIDO NUEVO LIBERALISMO,103,WILLIAM FERNANDO GRANADOS,1
