Código Departamento,Nombre Departamento,Código Municipio,Nombre Municipio,Código Zona,Código Puesto,Nombre Puesto,Mesa,Código Comuna,Nombre Comuna,Código Corporación,Nombre Corporación,Código Circunscripción,Código Partido,Nombre Partido,Código Candidato,Nombre Candidato,Total Votos
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,10,00,NACIONAL,001,GOBERNADOR,1,05771,BOYACÁ SOMOS TODOS,00006,VICTOR MANUEL LEGUIZAMO DIAZ,52
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,10,00,NACIONAL,001,GOBERNADOR,1,06137,BOYACÁ GRANDE,00002,CARLOS ANDRES AMAYA RODRIGUEZ,46
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,10,00,NACIONAL,001,GOBERNADOR,1,07405,PACTO HISTÓRICO COLOMBIA PUEDE,00003,JOSE GIOVANY PINZON BAEZ,21
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,11,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00998,VOTOS NO MARCADOS,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,11,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00996,VOTOS EN BLANCO,10
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,11,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00997,VOTOS NULOS,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,11,00,NACIONAL,001,GOBERNADOR,1,00029,NUEVA FUERZA DEMOCRÁTICA,00001,HOSMAN YAITH MARTINEZ MORENO,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,11,00,NACIONAL,001,GOBERNADOR,1,01661,NO MAS,00005,CLEMENTINA GUAYACAN GUEVARA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,11,00,NACIONAL,001,GOBERNADOR,1,05710,RESULTADOS PARA BOYACA,00004,RODRIGO ARTURO ROJAS LARA,73
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,11,00,NACIONAL,001,GOBERNADOR,1,05771,BOYACÁ SOMOS TODOS,00006,VICTOR MANUEL LEGUIZAMO DIAZ,51
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,11,00,NACIONAL,001,GOBERNADOR,1,06137,BOYACÁ GRANDE,00002,CARLOS ANDRES AMAYA RODRIGUEZ,38
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,11,00,NACIONAL,001,GOBERNADOR,1,07405,PACTO HISTÓRICO COLOMBIA PUEDE,00003,JOSE GIOVANY PINZON BAEZ,13
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,12,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00997,VOTOS NULOS,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,12,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00996,VOTOS EN BLANCO,7
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,12,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00998,VOTOS NO MARCADOS,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,12,00,NACIONAL,001,GOBERNADOR,1,01661,NO MAS,00005,CLEMENTINA GUAYACAN GUEVARA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,12,00,NACIONAL,001,GOBERNADOR,1,05710,RESULTADOS PARA BOYACA,00004,RODRIGO ARTURO ROJAS LARA,60
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,12,00,NACIONAL,001,GOBERNADOR,1,05771,BOYACÁ SOMOS TODOS,00006,VICTOR MANUEL LEGUIZAMO DIAZ,40
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,12,00,NACIONAL,001,GOBERNADOR,1,06137,BOYACÁ GRANDE,00002,CARLOS ANDRES AMAYA RODRIGUEZ,31
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,12,00,NACIONAL,001,GOBERNADOR,1,07405,PACTO HISTÓRICO COLOMBIA PUEDE,00003,JOSE GIOVANY PINZON BAEZ,30
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,13,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00996,VOTOS EN BLANCO,14
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,13,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00998,VOTOS NO MARCADOS,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,13,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00997,VOTOS NULOS,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,13,00,NACIONAL,001,GOBERNADOR,1,00029,NUEVA FUERZA DEMOCRÁTICA,00001,HOSMAN YAITH MARTINEZ MORENO,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,13,00,NACIONAL,001,GOBERNADOR,1,00033,PARTIDO POLÍTICO CREEMOS,00007,MAURICIO ALBERTO LANDAZABAL SUAZA,1
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,13,00,NACIONAL,001,GOBERNADOR,1,01661,NO MAS,00005,CLEMENTINA GUAYACAN GUEVARA,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,13,00,NACIONAL,001,GOBERNADOR,1,05710,RESULTADOS PARA BOYACA,00004,RODRIGO ARTURO ROJAS LARA,74
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,13,00,NACIONAL,001,GOBERNADOR,1,05771,BOYACÁ SOMOS TODOS,00006,VICTOR MANUEL LEGUIZAMO DIAZ,57
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,13,00,NACIONAL,001,GOBERNADOR,1,06137,BOYACÁ GRANDE,00002,CARLOS ANDRES AMAYA RODRIGUEZ,50
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,13,00,NACIONAL,001,GOBERNADOR,1,07405,PACTO HISTÓRICO COLOMBIA PUEDE,00003,JOSE GIOVANY PINZON BAEZ,35
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,14,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00997,VOTOS NULOS,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,14,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00996,VOTOS EN BLANCO,9
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,14,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00998,VOTOS NO MARCADOS,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,14,00,NACIONAL,001,GOBERNADOR,1,00029,NUEVA FUERZA DEMOCRÁTICA,00001,HOSMAN YAITH MARTINEZ MORENO,1
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,14,00,NACIONAL,001,GOBERNADOR,1,01661,NO MAS,00005,CLEMENTINA GUAYACAN GUEVARA,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,14,00,NACIONAL,001,GOBERNADOR,1,05710,RESULTADOS PARA BOYACA,00004,RODRIGO ARTURO ROJAS LARA,73
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,14,00,NACIONAL,001,GOBERNADOR,1,05771,BOYACÁ SOMOS TODOS,00006,VICTOR MANUEL LEGUIZAMO DIAZ,37
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,14,00,NACIONAL,001,GOBERNADOR,1,06137,BOYACÁ GRANDE,00002,CARLOS ANDRES AMAYA RODRIGUEZ,42
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,14,00,NACIONAL,001,GOBERNADOR,1,07405,PACTO HISTÓRICO COLOMBIA PUEDE,00003,JOSE GIOVANY PINZON BAEZ,25
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,15,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00997,VOTOS NULOS,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,15,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00998,VOTOS NO MARCADOS,1
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,15,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00996,VOTOS EN BLANCO,7
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,15,00,NACIONAL,001,GOBERNADOR,1,00029,NUEVA FUERZA DEMOCRÁTICA,00001,HOSMAN YAITH MARTINEZ MORENO,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,15,00,NACIONAL,001,GOBERNADOR,1,00033,PARTIDO POLÍTICO CREEMOS,00007,MAURICIO ALBERTO LANDAZABAL SUAZA,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,15,00,NACIONAL,001,GOBERNADOR,1,01661,NO MAS,00005,CLEMENTINA GUAYACAN GUEVARA,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,15,00,NACIONAL,001,GOBERNADOR,1,05710,RESULTADOS PARA BOYACA,00004,RODRIGO ARTURO ROJAS LARA,64
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,15,00,NACIONAL,001,GOBERNADOR,1,05771,BOYACÁ SOMOS TODOS,00006,VICTOR MANUEL LEGUIZAMO DIAZ,55
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,15,00,NACIONAL,001,GOBERNADOR,1,06137,BOYACÁ GRANDE,00002,CARLOS ANDRES AMAYA RODRIGUEZ,40
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,15,00,NACIONAL,001,GOBERNADOR,1,07405,PACTO HISTÓRICO COLOMBIA PUEDE,00003,JOSE GIOVANY PINZON BAEZ,29
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,16,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00998,VOTOS NO MARCADOS,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,16,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00997,VOTOS NULOS,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,16,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00996,VOTOS EN BLANCO,11
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,16,00,NACIONAL,001,GOBERNADOR,1,00029,NUEVA FUERZA DEMOCRÁTICA,00001,HOSMAN YAITH MARTINEZ MORENO,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,16,00,NACIONAL,001,GOBERNADOR,1,00033,PARTIDO POLÍTICO CREEMOS,00007,MAURICIO ALBERTO LANDAZABAL SUAZA,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,16,00,NACIONAL,001,GOBERNADOR,1,01661,NO MAS,00005,CLEMENTINA GUAYACAN GUEVARA,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,16,00,NACIONAL,001,GOBERNADOR,1,05710,RESULTADOS PARA BOYACA,00004,RODRIGO ARTURO ROJAS LARA,75
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,16,00,NACIONAL,001,GOBERNADOR,1,05771,BOYACÁ SOMOS TODOS,00006,VICTOR MANUEL LEGUIZAMO DIAZ,58
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,16,00,NACIONAL,001,GOBERNADOR,1,06137,BOYACÁ GRANDE,00002,CARLOS ANDRES AMAYA RODRIGUEZ,68
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,16,00,NACIONAL,001,GOBERNADOR,1,07405,PACTO HISTÓRICO COLOMBIA PUEDE,00003,JOSE GIOVANY PINZON BAEZ,25
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,17,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00996,VOTOS EN BLANCO,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,17,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00997,VOTOS NULOS,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,17,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00998,VOTOS NO MARCADOS,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,17,00,NACIONAL,001,GOBERNADOR,1,00029,NUEVA FUERZA DEMOCRÁTICA,00001,HOSMAN YAITH MARTINEZ MORENO,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,17,00,NACIONAL,001,GOBERNADOR,1,00033,PARTIDO POLÍTICO CREEMOS,00007,MAURICIO ALBERTO LANDAZABAL SUAZA,1
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,17,00,NACIONAL,001,GOBERNADOR,1,01661,NO MAS,00005,CLEMENTINA GUAYACAN GUEVARA,9
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,17,00,NACIONAL,001,GOBERNADOR,1,05710,RESULTADOS PARA BOYACA,00004,RODRIGO ARTURO ROJAS LARA,68
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,17,00,NACIONAL,001,GOBERNADOR,1,05771,BOYACÁ SOMOS TODOS,00006,VICTOR MANUEL LEGUIZAMO DIAZ,75
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,17,00,NACIONAL,001,GOBERNADOR,1,06137,BOYACÁ GRANDE,00002,CARLOS ANDRES AMAYA RODRIGUEZ,56
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,17,00,NACIONAL,001,GOBERNADOR,1,07405,PACTO HISTÓRICO COLOMBIA PUEDE,00003,JOSE GIOVANY PINZON BAEZ,19
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,18,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00998,VOTOS NO MARCADOS,7
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,18,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00996,VOTOS EN BLANCO,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,18,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00997,VOTOS NULOS,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,18,00,NACIONAL,001,GOBERNADOR,1,00029,NUEVA FUERZA DEMOCRÁTICA,00001,HOSMAN YAITH MARTINEZ MORENO,1
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,18,00,NACIONAL,001,GOBERNADOR,1,00033,PARTIDO POLÍTICO CREEMOS,00007,MAURICIO ALBERTO LANDAZABAL SUAZA,1
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,18,00,NACIONAL,001,GOBERNADOR,1,01661,NO MAS,00005,CLEMENTINA GUAYACAN GUEVARA,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,18,00,NACIONAL,001,GOBERNADOR,1,05710,RESULTADOS PARA BOYACA,00004,RODRIGO ARTURO ROJAS LARA,72
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,18,00,NACIONAL,001,GOBERNADOR,1,05771,BOYACÁ SOMOS TODOS,00006,VICTOR MANUEL LEGUIZAMO DIAZ,77
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,18,00,NACIONAL,001,GOBERNADOR,1,06137,BOYACÁ GRANDE,00002,CARLOS ANDRES AMAYA RODRIGUEZ,57
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,18,00,NACIONAL,001,GOBERNADOR,1,07405,PACTO HISTÓRICO COLOMBIA PUEDE,00003,JOSE GIOVANY PINZON BAEZ,33
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,19,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00998,VOTOS NO MARCADOS,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,19,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00997,VOTOS NULOS,8
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,19,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00996,VOTOS EN BLANCO,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,19,00,NACIONAL,001,GOBERNADOR,1,00029,NUEVA FUERZA DEMOCRÁTICA,00001,HOSMAN YAITH MARTINEZ MORENO,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,19,00,NACIONAL,001,GOBERNADOR,1,00033,PARTIDO POLÍTICO CREEMOS,00007,MAURICIO ALBERTO LANDAZABAL SUAZA,1
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,19,00,NACIONAL,001,GOBERNADOR,1,01661,NO MAS,00005,CLEMENTINA GUAYACAN GUEVARA,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,19,00,NACIONAL,001,GOBERNADOR,1,05710,RESULTADOS PARA BOYACA,00004,RODRIGO ARTURO ROJAS LARA,88
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,19,00,NACIONAL,001,GOBERNADOR,1,05771,BOYACÁ SOMOS TODOS,00006,VICTOR MANUEL LEGUIZAMO DIAZ,52
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,19,00,NACIONAL,001,GOBERNADOR,1,06137,BOYACÁ GRANDE,00002,CARLOS ANDRES AMAYA RODRIGUEZ,67
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,19,00,NACIONAL,001,GOBERNADOR,1,07405,PACTO HISTÓRICO COLOMBIA PUEDE,00003,JOSE GIOVANY PINZON BAEZ,30
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,2,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00997,VOTOS NULOS,8
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,2,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00998,VOTOS NO MARCADOS,14
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,2,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00996,VOTOS EN BLANCO,7
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,2,00,NACIONAL,001,GOBERNADOR,1,00029,NUEVA FUERZA DEMOCRÁTICA,00001,HOSMAN YAITH MARTINEZ MORENO,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,2,00,NACIONAL,001,GOBERNADOR,1,01661,NO MAS,00005,CLEMENTINA GUAYACAN GUEVARA,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,2,00,NACIONAL,001,GOBERNADOR,1,05710,RESULTADOS PARA BOYACA,00004,RODRIGO ARTURO ROJAS LARA,60
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,2,00,NACIONAL,001,GOBERNADOR,1,05771,BOYACÁ SOMOS TODOS,00006,VICTOR MANUEL LEGUIZAMO DIAZ,55
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,2,00,NACIONAL,001,GOBERNADOR,1,06137,BOYACÁ GRANDE,00002,CARLOS ANDRES AMAYA RODRIGUEZ,45
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,2,00,NACIONAL,001,GOBERNADOR,1,07405,PACTO HISTÓRICO COLOMBIA PUEDE,00003,JOSE GIOVANY PINZON BAEZ,24
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,20,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00996,VOTOS EN BLANCO,11
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,20,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00998,VOTOS NO MARCADOS,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,20,00,NACIONAL,001,GOBERNADOR,1,00000,CANDIDATOS TOTALES,00997,VOTOS NULOS,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,20,00,NACIONAL,001,GOBERNADOR,1,01661,NO MAS,00005,CLEMENTINA GUAYACAN GUEVARA,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,20,00,NACIONAL,001,GOBERNADOR,1,05710,RESULTADOS PARA BOYACA,00004,RODRIGO ARTURO ROJAS LARA,75
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,20,00,NACIONAL,001,GOBERNADOR,1,05771,BOYACÁ SOMOS TODOS,00006,VICTOR MANUEL LEGUIZAMO DIAZ,55
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,20,00,NACIONAL,001,GOBERNADOR,1,06137,BOYACÁ GRANDE,00002,CARLOS ANDRES AMAYA RODRIGUEZ,49
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,20,00,NACIONAL,001,GOBERNADOR,1,07405,PACTO HISTÓRICO COLOMBIA PUEDE,00003,JOSE GIOVANY PINZON BAEZ,23
