Código Departamento,Nombre Departamento,Código Municipio,Nombre Municipio,Código Zona,Código Puesto,Nombre Puesto,Mesa,Código Comuna,Nombre Comuna,Código Corporación,Nombre Corporación,Código Circunscripción,Código Partido,Nombre Partido,Código Candidato,Nombre Candidato,Total Votos
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,12,00,,003,ALCALDE,2,00008,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,00002,ANDERSON ROLANDO MENDIVELSO MEJIA,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,12,00,,003,ALCALDE,2,00011,PARTIDO CENTRO DEMOCRATICO,00004,MERY JOHANNA GONZALEZ ALBA,9
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,12,00,,003,ALCALDE,2,00015,PARTIDO COLOMBIA RENACIENTE,00003,MARLEN FUERTE FAUSTINO,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,12,00,,003,ALCALDE,2,00016,PARTIDO ADA,00006,JORGE ELIECER MORENO QUIROGA,1
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,12,00,,003,ALCALDE,2,02849,PARTIDO CONSERVADOR COLOMBIANO - ASI - POLO DEMOCRATICO,00008,LUIS ALEJANDRO FUNEME GONZALEZ,72
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,12,00,,003,ALCALDE,2,03211,TUNJA PRODUCTIVA SOCIAL Y PARTICIPATIVA 2023,00001,RAFAEL GUILLERMO ACEVEDO PEDROZA,22
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,12,00,,003,ALCALDE,2,03569,COALICION TUNJA,00005,PEDRO JOSE SUAREZ VACCA,28
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,13,00,,003,ALCALDE,2,00000,,00998,VOTOS NO MARCADOS,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,13,00,,003,ALCALDE,2,00000,,00996,VOTOS EN BLANCO,13
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,13,00,,003,ALCALDE,2,00000,,00997,VOTOS NULOS,9
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,13,00,,003,ALCALDE,2,00004,PARTIDO ALIANZA VERDE,00007,JOHN ERNESTO CARRERO VILLAMIL,41
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,13,00,,003,ALCALDE,2,00008,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,00002,ANDERSON ROLANDO MENDIVELSO MEJIA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,13,00,,003,ALCALDE,2,00011,PARTIDO CENTRO DEMOCRATICO,00004,MERY JOHANNA GONZALEZ ALBA,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,13,00,,003,ALCALDE,2,00015,PARTIDO COLOMBIA RENACIENTE,00003,MARLEN FUERTE FAUSTINO,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,13,00,,003,ALCALDE,2,00016,PARTIDO ADA,00006,JORGE ELIECER MORENO QUIROGA,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,13,00,,003,ALCALDE,2,02849,PARTIDO CONSERVADOR COLOMBIANO - ASI - POLO DEMOCRATICO,00008,LUIS ALEJANDRO FUNEME GONZALEZ,75
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,13,00,,003,ALCALDE,2,03211,TUNJA PRODUCTIVA SOCIAL Y PARTICIPATIVA 2023,00001,RAFAEL GUILLERMO ACEVEDO PEDROZA,25
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,13,00,,003,ALCALDE,2,03569,COALICION TUNJA,00005,PEDRO JOSE SUAREZ VACCA,29
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,14,00,,003,ALCALDE,2,00000,,00997,VOTOS NULOS,8
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,14,00,,003,ALCALDE,2,00000,,00996,VOTOS EN BLANCO,18
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,14,00,,003,ALCALDE,2,00004,PARTIDO ALIANZA VERDE,00007,JOHN ERNESTO CARRERO VILLAMIL,65
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,14,00,,003,ALCALDE,2,00008,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,00002,ANDERSON ROLANDO MENDIVELSO MEJIA,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,14,00,,003,ALCALDE,2,00011,PARTIDO CENTRO DEMOCRATICO,00004,MERY JOHANNA GONZALEZ ALBA,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,14,00,,003,ALCALDE,2,00015,PARTIDO COLOMBIA RENACIENTE,00003,MARLEN FUERTE FAUSTINO,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,14,00,,003,ALCALDE,2,00016,PARTIDO ADA,00006,JORGE ELIECER MORENO QUIROGA,1
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,14,00,,003,ALCALDE,2,02849,PARTIDO CONSERVADOR COLOMBIANO - ASI - POLO DEMOCRATICO,00008,LUIS ALEJANDRO FUNEME GONZALEZ,103
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,14,00,,003,ALCALDE,2,03211,TUNJA PRODUCTIVA SOCIAL Y PARTICIPATIVA 2023,00001,RAFAEL GUILLERMO ACEVEDO PEDROZA,18
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,14,00,,003,ALCALDE,2,03569,COALICION TUNJA,00005,PEDRO JOSE SUAREZ VACCA,41
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,15,00,,003,ALCALDE,2,00000,,00997,VOTOS NULOS,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,15,00,,003,ALCALDE,2,00000,,00996,VOTOS EN BLANCO,9
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,15,00,,003,ALCALDE,2,00000,,00998,VOTOS NO MARCADOS,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,15,00,,003,ALCALDE,2,00004,PARTIDO ALIANZA VERDE,00007,JOHN ERNESTO CARRERO VILLAMIL,65
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,15,00,,003,ALCALDE,2,00008,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,00002,ANDERSON ROLANDO MENDIVELSO MEJIA,9
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,15,00,,003,ALCALDE,2,00011,PARTIDO CENTRO DEMOCRATICO,00004,MERY JOHANNA GONZALEZ ALBA,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,15,00,,003,ALCALDE,2,00015,PARTIDO COLOMBIA RENACIENTE,00003,MARLEN FUERTE FAUSTINO,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,15,00,,003,ALCALDE,2,00016,PARTIDO ADA,00006,JORGE ELIECER MORENO QUIROGA,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,15,00,,003,ALCALDE,2,02849,PARTIDO CONSERVADOR COLOMBIANO - ASI - POLO DEMOCRATICO,00008,LUIS ALEJANDRO FUNEME GONZALEZ,63
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,15,00,,003,ALCALDE,2,03211,TUNJA PRODUCTIVA SOCIAL Y PARTICIPATIVA 2023,00001,RAFAEL GUILLERMO ACEVEDO PEDROZA,16
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,15,00,,003,ALCALDE,2,03569,COALICION TUNJA,00005,PEDRO JOSE SUAREZ VACCA,39
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,16,00,,003,ALCALDE,2,00000,,00996,VOTOS EN BLANCO,19
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,16,00,,003,ALCALDE,2,00000,,00998,VOTOS NO MARCADOS,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,16,00,,003,ALCALDE,2,00000,,00997,VOTOS NULOS,7
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,16,00,,003,ALCALDE,2,00004,PARTIDO ALIANZA VERDE,00007,JOHN ERNESTO CARRERO VILLAMIL,43
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,16,00,,003,ALCALDE,2,00008,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,00002,ANDERSON ROLANDO MENDIVELSO MEJIA,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,16,00,,003,ALCALDE,2,00011,PARTIDO CENTRO DEMOCRATICO,00004,MERY JOHANNA GONZALEZ ALBA,13
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,16,00,,003,ALCALDE,2,00015,PARTIDO COLOMBIA RENACIENTE,00003,MARLEN FUERTE FAUSTINO,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,16,00,,003,ALCALDE,2,00016,PARTIDO ADA,00006,JORGE ELIECER MORENO QUIROGA,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,16,00,,003,ALCALDE,2,02849,PARTIDO CONSERVADOR COLOMBIANO - ASI - POLO DEMOCRATICO,00008,LUIS ALEJANDRO FUNEME GONZALEZ,78
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,16,00,,003,ALCALDE,2,03211,TUNJA PRODUCTIVA SOCIAL Y PARTICIPATIVA 2023,00001,RAFAEL GUILLERMO ACEVEDO PEDROZA,18
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,16,00,,003,ALCALDE,2,03569,COALICION TUNJA,00005,PEDRO JOSE SUAREZ VACCA,43
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,17,00,,003,ALCALDE,2,00000,,00998,VOTOS NO MARCADOS,13
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,17,00,,003,ALCALDE,2,00000,,00996,VOTOS EN BLANCO,15
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,17,00,,003,ALCALDE,2,00000,,00997,VOTOS NULOS,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,17,00,,003,ALCALDE,2,00004,PARTIDO ALIANZA VERDE,00007,JOHN ERNESTO CARRERO VILLAMIL,67
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,17,00,,003,ALCALDE,2,00008,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,00002,ANDERSON ROLANDO MENDIVELSO MEJIA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,17,00,,003,ALCALDE,2,00011,PARTIDO CENTRO DEMOCRATICO,00004,MERY JOHANNA GONZALEZ ALBA,12
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,17,00,,003,ALCALDE,2,00015,PARTIDO COLOMBIA RENACIENTE,00003,MARLEN FUERTE FAUSTINO,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,17,00,,003,ALCALDE,2,00016,PARTIDO ADA,00006,JORGE ELIECER MORENO QUIROGA,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,17,00,,003,ALCALDE,2,02849,PARTIDO CONSERVADOR COLOMBIANO - ASI - POLO DEMOCRATICO,00008,LUIS ALEJANDRO FUNEME GONZALEZ,109
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,17,00,,003,ALCALDE,2,03211,TUNJA PRODUCTIVA SOCIAL Y PARTICIPATIVA 2023,00001,RAFAEL GUILLERMO ACEVEDO PEDROZA,26
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,17,00,,003,ALCALDE,2,03569,COALICION TUNJA,00005,PEDRO JOSE SUAREZ VACCA,24
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,18,00,,003,ALCALDE,2,00000,,00997,VOTOS NULOS,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,18,00,,003,ALCALDE,2,00000,,00998,VOTOS NO MARCADOS,3
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,18,00,,003,ALCALDE,2,00000,,00996,VOTOS EN BLANCO,18
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,18,00,,003,ALCALDE,2,00004,PARTIDO ALIANZA VERDE,00007,JOHN ERNESTO CARRERO VILLAMIL,51
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,18,00,,003,ALCALDE,2,00008,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,00002,ANDERSON ROLANDO MENDIVELSO MEJIA,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,18,00,,003,ALCALDE,2,00011,PARTIDO CENTRO DEMOCRATICO,00004,MERY JOHANNA GONZALEZ ALBA,16
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,18,00,,003,ALCALDE,2,00015,PARTIDO COLOMBIA RENACIENTE,00003,MARLEN FUERTE FAUSTINO,11
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,18,00,,003,ALCALDE,2,00016,PARTIDO ADA,00006,JORGE ELIECER MORENO QUIROGA,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,18,00,,003,ALCALDE,2,02849,PARTIDO CONSERVADOR COLOMBIANO - ASI - POLO DEMOCRATICO,00008,LUIS ALEJANDRO FUNEME GONZALEZ,100
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,18,00,,003,ALCALDE,2,03211,TUNJA PRODUCTIVA SOCIAL Y PARTICIPATIVA 2023,00001,RAFAEL GUILLERMO ACEVEDO PEDROZA,21
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,18,00,,003,ALCALDE,2,03569,COALICION TUNJA,00005,PEDRO JOSE SUAREZ VACCA,33
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,19,00,,003,ALCALDE,2,00000,,00998,VOTOS NO MARCADOS,14
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,19,00,,003,ALCALDE,2,00000,,00996,VOTOS EN BLANCO,13
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,19,00,,003,ALCALDE,2,00000,,00997,VOTOS NULOS,11
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,19,00,,003,ALCALDE,2,00004,PARTIDO ALIANZA VERDE,00007,JOHN ERNESTO CARRERO VILLAMIL,55
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,19,00,,003,ALCALDE,2,00008,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,00002,ANDERSON ROLANDO MENDIVELSO MEJIA,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,19,00,,003,ALCALDE,2,00011,PARTIDO CENTRO DEMOCRATICO,00004,MERY JOHANNA GONZALEZ ALBA,13
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,19,00,,003,ALCALDE,2,00015,PARTIDO COLOMBIA RENACIENTE,00003,MARLEN FUERTE FAUSTINO,2
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,19,00,,003,ALCALDE,2,00016,PARTIDO ADA,00006,JORGE ELIECER MORENO QUIROGA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,19,00,,003,ALCALDE,2,02849,PARTIDO CONSERVADOR COLOMBIANO - ASI - POLO DEMOCRATICO,00008,LUIS ALEJANDRO FUNEME GONZALEZ,92
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,19,00,,003,ALCALDE,2,03211,TUNJA PRODUCTIVA SOCIAL Y PARTICIPATIVA 2023,00001,RAFAEL GUILLERMO ACEVEDO PEDROZA,19
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,19,00,,003,ALCALDE,2,03569,COALICION TUNJA,00005,PEDRO JOSE SUAREZ VACCA,32
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,2,00,,003,ALCALDE,2,00000,,00997,VOTOS NULOS,4
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,2,00,,003,ALCALDE,2,00000,,00998,VOTOS NO MARCADOS,11
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,2,00,,003,ALCALDE,2,00000,,00996,VOTOS EN BLANCO,13
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,2,00,,003,ALCALDE,2,00004,PARTIDO ALIANZA VERDE,00007,JOHN ERNESTO CARRERO VILLAMIL,47
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,2,00,,003,ALCALDE,2,00008,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,00002,ANDERSON ROLANDO MENDIVELSO MEJIA,9
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,2,00,,003,ALCALDE,2,00011,PARTIDO CENTRO DEMOCRATICO,00004,MERY JOHANNA GONZALEZ ALBA,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,2,00,,003,ALCALDE,2,00015,PARTIDO COLOMBIA RENACIENTE,00003,MARLEN FUERTE FAUSTINO,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,2,00,,003,ALCALDE,2,00016,PARTIDO ADA,00006,JORGE ELIECER MORENO QUIROGA,1
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,2,00,,003,ALCALDE,2,02849,PARTIDO CONSERVADOR COLOMBIANO - ASI - POLO DEMOCRATICO,00008,LUIS ALEJANDRO FUNEME GONZALEZ,90
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,2,00,,003,ALCALDE,2,03211,TUNJA PRODUCTIVA SOCIAL Y PARTICIPATIVA 2023,00001,RAFAEL GUILLERMO ACEVEDO PEDROZA,36
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,2,00,,003,ALCALDE,2,03569,COALICION TUNJA,00005,PEDRO JOSE SUAREZ VACCA,24
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANT,20,00,,003,ALCALDE,2,00000,,00996,VOTOS EN BLANCO,19
