MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
CALDAS;Carlos Andres Amaya Rodriguez;Alianza Verde;485
CALDAS;Cesar Augusto Pachon Achury;MAIS;153
CALDAS;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;119
CALDAS;Gonzalo Guarin Vivas;Centro Democrático;75
CAMPOHERMOSO;Osman Hipolito Roa Sarmiento;Cambio Radical;557
CAMPOHERMOSO;Carlos Andres Amaya Rodriguez;Alianza Verde;480
CAMPOHERMOSO;Gonzalo Guarin Vivas;Centro Democrático;381
CAMPOHERMOSO;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;31
CAMPOHERMOSO;Cesar Augusto Pachon Achury;MAIS;19
CERINZA;Carlos Andres Amaya Rodriguez;Alianza Verde;1190
CERINZA;Osman Hipolito Roa Sarmiento;Cambio Radical;993
CERINZA;Cesar Augusto Pachon Achury;MAIS;165
CERINZA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;110
CERINZA;Gonzalo Guarin Vivas;Centro Democrático;55
CHINAVITA;Osman Hipolito Roa Sarmiento;Cambio Radical;1746
CHINAVITA;Carlos Andres Amaya Rodriguez;Alianza Verde;232
CHINAVITA;Gonzalo Guarin Vivas;Centro Democrático;31
CHINAVITA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;27
CHINAVITA;Cesar Augusto Pachon Achury;MAIS;25
CHIQUINQUIRA;Carlos Andres Amaya Rodriguez;Alianza Verde;9353
CHIQUINQUIRA;Osman Hipolito Roa Sarmiento;Cambio Radical;7302
CHIQUINQUIRA;Cesar Augusto Pachon Achury;MAIS;2664
CHIQUINQUIRA;Gonzalo Guarin Vivas;Centro Democrático;1516
CHIQUINQUIRA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;1356
CHIQUIZA;Carlos Andres Amaya Rodriguez;Alianza Verde;1288
CHIQUIZA;Cesar Augusto Pachon Achury;MAIS;947
CHIQUIZA;Osman Hipolito Roa Sarmiento;Cambio Radical;804
CHIQUIZA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;74
CHIQUIZA;Gonzalo Guarin Vivas;Centro Democrático;19
CHISCAS;Carlos Andres Amaya Rodriguez;Alianza Verde;834
CHISCAS;Osman Hipolito Roa Sarmiento;Cambio Radical;764
CHISCAS;Gonzalo Guarin Vivas;Centro Democrático;357
CHISCAS;Cesar Augusto Pachon Achury;MAIS;16
CHISCAS;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;9
CHITA;Carlos Andres Amaya Rodriguez;Alianza Verde;1324
CHITA;Osman Hipolito Roa Sarmiento;Cambio Radical;1081
CHITA;Gonzalo Guarin Vivas;Centro Democrático;700
CHITA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;112
CHITA;Cesar Augusto Pachon Achury;MAIS;55
CHITARAQUE;Osman Hipolito Roa Sarmiento;Cambio Radical;1872
CHITARAQUE;Gonzalo Guarin Vivas;Centro Democrático;544
CHITARAQUE;Carlos Andres Amaya Rodriguez;Alianza Verde;512
CHITARAQUE;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;120
CHITARAQUE;Cesar Augusto Pachon Achury;MAIS;51
CHIVATA;Carlos Andres Amaya Rodriguez;Alianza Verde;1146
CHIVATA;Cesar Augusto Pachon Achury;MAIS;371
CHIVATA;Osman Hipolito Roa Sarmiento;Cambio Radical;218
CHIVATA;Gonzalo Guarin Vivas;Centro Democrático;58
CHIVATA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;29
CHIVOR;Osman Hipolito Roa Sarmiento;Cambio Radical;500
CHIVOR;Carlos Andres Amaya Rodriguez;Alianza Verde;396
CHIVOR;Gonzalo Guarin Vivas;Centro Democrático;82
CHIVOR;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;46
CHIVOR;Cesar Augusto Pachon Achury;MAIS;8
CIENEGA;Carlos Andres Amaya Rodriguez;Alianza Verde;909
CIENEGA;Cesar Augusto Pachon Achury;MAIS;610
CIENEGA;Osman Hipolito Roa Sarmiento;Cambio Radical;533
CIENEGA;Gonzalo Guarin Vivas;Centro Democrático;413
CIENEGA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;107
COMBITA;Carlos Andres Amaya Rodriguez;Alianza Verde;2831
COMBITA;Osman Hipolito Roa Sarmiento;Cambio Radical;1576
COMBITA;Cesar Augusto Pachon Achury;MAIS;1011
COMBITA;Gonzalo Guarin Vivas;Centro Democrático;429
COMBITA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;123
COPER;Osman Hipolito Roa Sarmiento;Cambio Radical;927
COPER;Carlos Andres Amaya Rodriguez;Alianza Verde;656
COPER;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;158
COPER;Gonzalo Guarin Vivas;Centro Democrático;89
COPER;Cesar Augusto Pachon Achury;MAIS;40
CORRALES;Carlos Andres Amaya Rodriguez;Alianza Verde;668
CORRALES;Cesar Augusto Pachon Achury;MAIS;483
CORRALES;Osman Hipolito Roa Sarmiento;Cambio Radical;427
CORRALES;Gonzalo Guarin Vivas;Centro Democrático;49
CORRALES;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;46
COVARACHIA;Osman Hipolito Roa Sarmiento;Cambio Radical;846
COVARACHIA;Carlos Andres Amaya Rodriguez;Alianza Verde;551
COVARACHIA;Gonzalo Guarin Vivas;Centro Democrático;114
COVARACHIA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;79
COVARACHIA;Cesar Augusto Pachon Achury;MAIS;26
CUBARA;Osman Hipolito Roa Sarmiento;Cambio Radical;1090
CUBARA;Carlos Andres Amaya Rodriguez;Alianza Verde;588
CUBARA;Cesar Augusto Pachon Achury;MAIS;503
CUBARA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;94
CUBARA;Gonzalo Guarin Vivas;Centro Democrático;78
CUCAITA;Cesar Augusto Pachon Achury;MAIS;1591
CUCAITA;Carlos Andres Amaya Rodriguez;Alianza Verde;394
CUCAITA;Osman Hipolito Roa Sarmiento;Cambio Radical;343
CUCAITA;Gonzalo Guarin Vivas;Centro Democrático;83
CUCAITA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;29
CUITIVA;Osman Hipolito Roa Sarmiento;Cambio Radical;527
CUITIVA;Carlos Andres Amaya Rodriguez;Alianza Verde;387
CUITIVA;Cesar Augusto Pachon Achury;MAIS;173
CUITIVA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;62
CUITIVA;Gonzalo Guarin Vivas;Centro Democrático;61
DUITAMA;Carlos Andres Amaya Rodriguez;Alianza Verde;24215
DUITAMA;Gonzalo Guarin Vivas;Centro Democrático;9528
DUITAMA;Osman Hipolito Roa Sarmiento;Cambio Radical;8087
DUITAMA;Cesar Augusto Pachon Achury;MAIS;7945
DUITAMA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;766
EL COCUY;Carlos Andres Amaya Rodriguez;Alianza Verde;922
EL COCUY;Osman Hipolito Roa Sarmiento;Cambio Radical;691
EL COCUY;Gonzalo Guarin Vivas;Centro Democrático;182
EL COCUY;Cesar Augusto Pachon Achury;MAIS;164
EL COCUY;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;108
EL ESPINO;Osman Hipolito Roa Sarmiento;Cambio Radical;642
EL ESPINO;Gonzalo Guarin Vivas;Centro Democrático;325
EL ESPINO;Carlos Andres Amaya Rodriguez;Alianza Verde;299
EL ESPINO;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;86
EL ESPINO;Cesar Augusto Pachon Achury;MAIS;52
FIRAVITOBA;Carlos Andres Amaya Rodriguez;Alianza Verde;1702
FIRAVITOBA;Osman Hipolito Roa Sarmiento;Cambio Radical;883
FIRAVITOBA;Cesar Augusto Pachon Achury;MAIS;416
FIRAVITOBA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;173
FIRAVITOBA;Gonzalo Guarin Vivas;Centro Democrático;126
FLORESTA;Osman Hipolito Roa Sarmiento;Cambio Radical;999
FLORESTA;Carlos Andres Amaya Rodriguez;Alianza Verde;986
FLORESTA;Cesar Augusto Pachon Achury;MAIS;115
FLORESTA;Gonzalo Guarin Vivas;Centro Democrático;74
FLORESTA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;59
GACHANTIVA;Osman Hipolito Roa Sarmiento;Cambio Radical;813
GACHANTIVA;Cesar Augusto Pachon Achury;MAIS;572
GACHANTIVA;Carlos Andres Amaya Rodriguez;Alianza Verde;396
GACHANTIVA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;198
GACHANTIVA;Gonzalo Guarin Vivas;Centro Democrático;73
GAMEZA;Osman Hipolito Roa Sarmiento;Cambio Radical;1124
GAMEZA;Carlos Andres Amaya Rodriguez;Alianza Verde;956
GAMEZA;Cesar Augusto Pachon Achury;MAIS;352
GAMEZA;Gonzalo Guarin Vivas;Centro Democrático;128
GAMEZA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;72
GARAGOA;Carlos Andres Amaya Rodriguez;Alianza Verde;3237
GARAGOA;Osman Hipolito Roa Sarmiento;Cambio Radical;2334
GARAGOA;Cesar Augusto Pachon Achury;MAIS;456
GARAGOA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;446
GARAGOA;Gonzalo Guarin Vivas;Centro Democrático;330
GUACAMAYAS;Osman Hipolito Roa Sarmiento;Cambio Radical;786
GUACAMAYAS;Carlos Andres Amaya Rodriguez;Alianza Verde;142
GUACAMAYAS;Gonzalo Guarin Vivas;Centro Democrático;103
GUACAMAYAS;Cesar Augusto Pachon Achury;MAIS;18
GUACAMAYAS;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;12
GUATEQUE;Carlos Andres Amaya Rodriguez;Alianza Verde;2397
GUATEQUE;Osman Hipolito Roa Sarmiento;Cambio Radical;1273
GUATEQUE;Cesar Augusto Pachon Achury;MAIS;912
GUATEQUE;Gonzalo Guarin Vivas;Centro Democrático;158
GUATEQUE;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;134
GUAYATA;Carlos Andres Amaya Rodriguez;Alianza Verde;898
GUAYATA;Osman Hipolito Roa Sarmiento;Cambio Radical;862
GUAYATA;Cesar Augusto Pachon Achury;MAIS;336
GUAYATA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;197
GUAYATA;Gonzalo Guarin Vivas;Centro Democrático;50
GUICAN DE LA SIERRA;Carlos Andres Amaya Rodriguez;Alianza Verde;907
GUICAN DE LA SIERRA;Osman Hipolito Roa Sarmiento;Cambio Radical;393
GUICAN DE LA SIERRA;Gonzalo Guarin Vivas;Centro Democrático;392
GUICAN DE LA SIERRA;Cesar Augusto Pachon Achury;MAIS;79
GUICAN DE LA SIERRA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;49
IZA;Carlos Andres Amaya Rodriguez;Alianza Verde;711
IZA;Osman Hipolito Roa Sarmiento;Cambio Radical;271
IZA;Cesar Augusto Pachon Achury;MAIS;241
IZA;Gonzalo Guarin Vivas;Centro Democrático;197
IZA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;29
JENESANO;Osman Hipolito Roa Sarmiento;Cambio Radical;1490
JENESANO;Carlos Andres Amaya Rodriguez;Alianza Verde;907
JENESANO;Cesar Augusto Pachon Achury;MAIS;694
JENESANO;Gonzalo Guarin Vivas;Centro Democrático;188
JENESANO;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;54
JERICO;Carlos Andres Amaya Rodriguez;Alianza Verde;919
JERICO;Osman Hipolito Roa Sarmiento;Cambio Radical;468
JERICO;Gonzalo Guarin Vivas;Centro Democrático;251
JERICO;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;103
JERICO;Cesar Augusto Pachon Achury;MAIS;52
LA CAPILLA;Osman Hipolito Roa Sarmiento;Cambio Radical;918
LA CAPILLA;Cesar Augusto Pachon Achury;MAIS;340
LA CAPILLA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;176
LA CAPILLA;Carlos Andres Amaya Rodriguez;Alianza Verde;145
LA CAPILLA;Gonzalo Guarin Vivas;Centro Democrático;79
LA UVITA;Carlos Andres Amaya Rodriguez;Alianza Verde;612
LA UVITA;Osman Hipolito Roa Sarmiento;Cambio Radical;368
LA UVITA;Cesar Augusto Pachon Achury;MAIS;338
LA UVITA;Gonzalo Guarin Vivas;Centro Democrático;195
LA UVITA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;72
LA VICTORIA;Gonzalo Guarin Vivas;Centro Democrático;427
LA VICTORIA;Osman Hipolito Roa Sarmiento;Cambio Radical;231
LA VICTORIA;Carlos Andres Amaya Rodriguez;Alianza Verde;167
LA VICTORIA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;40
LA VICTORIA;Cesar Augusto Pachon Achury;MAIS;7
LABRANZAGRANDE;Osman Hipolito Roa Sarmiento;Cambio Radical;1007
LABRANZAGRANDE;Carlos Andres Amaya Rodriguez;Alianza Verde;620
LABRANZAGRANDE;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;64
LABRANZAGRANDE;Gonzalo Guarin Vivas;Centro Democrático;50
LABRANZAGRANDE;Cesar Augusto Pachon Achury;MAIS;27
MACANAL;Osman Hipolito Roa Sarmiento;Cambio Radical;1273
MACANAL;Carlos Andres Amaya Rodriguez;Alianza Verde;354
MACANAL;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;166
MACANAL;Gonzalo Guarin Vivas;Centro Democrático;119
MACANAL;Cesar Augusto Pachon Achury;MAIS;67
MARIPI;Osman Hipolito Roa Sarmiento;Cambio Radical;2564
MARIPI;Carlos Andres Amaya Rodriguez;Alianza Verde;445
MARIPI;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;257
MARIPI;Gonzalo Guarin Vivas;Centro Democrático;64
MARIPI;Cesar Augusto Pachon Achury;MAIS;45
MIRAFLORES;Carlos Andres Amaya Rodriguez;Alianza Verde;3120
MIRAFLORES;Osman Hipolito Roa Sarmiento;Cambio Radical;746
MIRAFLORES;Cesar Augusto Pachon Achury;MAIS;738
MIRAFLORES;Gonzalo Guarin Vivas;Centro Democrático;225
MIRAFLORES;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;121
MONGUA;Osman Hipolito Roa Sarmiento;Cambio Radical;1187
MONGUA;Carlos Andres Amaya Rodriguez;Alianza Verde;1138
MONGUA;Cesar Augusto Pachon Achury;MAIS;286
MONGUA;Gonzalo Guarin Vivas;Centro Democrático;158
MONGUA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;82
MONGUI;Carlos Andres Amaya Rodriguez;Alianza Verde;1011
MONGUI;Cesar Augusto Pachon Achury;MAIS;782
MONGUI;Osman Hipolito Roa Sarmiento;Cambio Radical;710
MONGUI;Gonzalo Guarin Vivas;Centro Democrático;97
MONGUI;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;46
MONIQUIRA;Osman Hipolito Roa Sarmiento;Cambio Radical;3398
MONIQUIRA;Carlos Andres Amaya Rodriguez;Alianza Verde;3054
MONIQUIRA;Gonzalo Guarin Vivas;Centro Democrático;882
MONIQUIRA;Cesar Augusto Pachon Achury;MAIS;806
MONIQUIRA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;786
MOTAVITA;Carlos Andres Amaya Rodriguez;Alianza Verde;2084
MOTAVITA;Cesar Augusto Pachon Achury;MAIS;712
MOTAVITA;Osman Hipolito Roa Sarmiento;Cambio Radical;662
MOTAVITA;Gonzalo Guarin Vivas;Centro Democrático;162
MOTAVITA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;61
MUZO;Osman Hipolito Roa Sarmiento;Cambio Radical;1615
MUZO;Gonzalo Guarin Vivas;Centro Democrático;999
MUZO;Carlos Andres Amaya Rodriguez;Alianza Verde;592
MUZO;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;397
MUZO;Cesar Augusto Pachon Achury;MAIS;64
NOBSA;Cesar Augusto Pachon Achury;MAIS;3642
NOBSA;Carlos Andres Amaya Rodriguez;Alianza Verde;3214
NOBSA;Osman Hipolito Roa Sarmiento;Cambio Radical;1471
NOBSA;Gonzalo Guarin Vivas;Centro Democrático;276
NOBSA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;65
NUEVO COLON;Osman Hipolito Roa Sarmiento;Cambio Radical;1505
NUEVO COLON;Carlos Andres Amaya Rodriguez;Alianza Verde;923
NUEVO COLON;Cesar Augusto Pachon Achury;MAIS;656
NUEVO COLON;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;99
NUEVO COLON;Gonzalo Guarin Vivas;Centro Democrático;52
OICATA;Carlos Andres Amaya Rodriguez;Alianza Verde;613
OICATA;Osman Hipolito Roa Sarmiento;Cambio Radical;491
OICATA;Cesar Augusto Pachon Achury;MAIS;420
OICATA;Gonzalo Guarin Vivas;Centro Democrático;131
OICATA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;64
OTANCHE;Carlos Andres Amaya Rodriguez;Alianza Verde;1297
OTANCHE;Gonzalo Guarin Vivas;Centro Democrático;1000
OTANCHE;Osman Hipolito Roa Sarmiento;Cambio Radical;809
OTANCHE;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;271
OTANCHE;Cesar Augusto Pachon Achury;MAIS;47
PACHAVITA;Osman Hipolito Roa Sarmiento;Cambio Radical;671
PACHAVITA;Carlos Andres Amaya Rodriguez;Alianza Verde;420
PACHAVITA;Gonzalo Guarin Vivas;Centro Democrático;169
PACHAVITA;Cesar Augusto Pachon Achury;MAIS;46
PACHAVITA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;19
PAEZ;Carlos Andres Amaya Rodriguez;Alianza Verde;1061
PAEZ;Osman Hipolito Roa Sarmiento;Cambio Radical;198
PAEZ;Gonzalo Guarin Vivas;Centro Democrático;172
PAEZ;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;78
PAEZ;Cesar Augusto Pachon Achury;MAIS;47
PAIPA;Carlos Andres Amaya Rodriguez;Alianza Verde;9183
PAIPA;Osman Hipolito Roa Sarmiento;Cambio Radical;3708
PAIPA;Cesar Augusto Pachon Achury;MAIS;1428
PAIPA;Gonzalo Guarin Vivas;Centro Democrático;1120
PAIPA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;173
PAJARITO;Carlos Andres Amaya Rodriguez;Alianza Verde;388
PAJARITO;Osman Hipolito Roa Sarmiento;Cambio Radical;342
PAJARITO;Cesar Augusto Pachon Achury;MAIS;140
PAJARITO;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;56
PAJARITO;Gonzalo Guarin Vivas;Centro Democrático;53
PANQUEBA;Gonzalo Guarin Vivas;Centro Democrático;499
PANQUEBA;Osman Hipolito Roa Sarmiento;Cambio Radical;281
PANQUEBA;Carlos Andres Amaya Rodriguez;Alianza Verde;160
PANQUEBA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;46
PANQUEBA;Cesar Augusto Pachon Achury;MAIS;40
PAUNA;Osman Hipolito Roa Sarmiento;Cambio Radical;2396
PAUNA;Carlos Andres Amaya Rodriguez;Alianza Verde;658
PAUNA;Gonzalo Guarin Vivas;Centro Democrático;400
PAUNA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;184
PAUNA;Cesar Augusto Pachon Achury;MAIS;73
PAYA;Osman Hipolito Roa Sarmiento;Cambio Radical;671
PAYA;Carlos Andres Amaya Rodriguez;Alianza Verde;145
PAYA;Gonzalo Guarin Vivas;Centro Democrático;38
PAYA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;35
PAYA;Cesar Augusto Pachon Achury;MAIS;13
PAZ DE RIO;Carlos Andres Amaya Rodriguez;Alianza Verde;2281
PAZ DE RIO;Osman Hipolito Roa Sarmiento;Cambio Radical;609
PAZ DE RIO;Cesar Augusto Pachon Achury;MAIS;60
PAZ DE RIO;Gonzalo Guarin Vivas;Centro Democrático;39
PAZ DE RIO;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;14
PESCA;Carlos Andres Amaya Rodriguez;Alianza Verde;1311
PESCA;Osman Hipolito Roa Sarmiento;Cambio Radical;1277
PESCA;Cesar Augusto Pachon Achury;MAIS;970
PESCA;Gonzalo Guarin Vivas;Centro Democrático;310
PESCA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;127
PISBA;Osman Hipolito Roa Sarmiento;Cambio Radical;435
PISBA;Carlos Andres Amaya Rodriguez;Alianza Verde;157
PISBA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;43
PISBA;Gonzalo Guarin Vivas;Centro Democrático;27
PISBA;Cesar Augusto Pachon Achury;MAIS;17
PUERTO BOYACA;Carlos Andres Amaya Rodriguez;Alianza Verde;6886
PUERTO BOYACA;Osman Hipolito Roa Sarmiento;Cambio Radical;6639
PUERTO BOYACA;Cesar Augusto Pachon Achury;MAIS;1632
PUERTO BOYACA;Gonzalo Guarin Vivas;Centro Democrático;1298
PUERTO BOYACA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;926
QUIPAMA;Carlos Andres Amaya Rodriguez;Alianza Verde;964
QUIPAMA;Osman Hipolito Roa Sarmiento;Cambio Radical;728
QUIPAMA;Gonzalo Guarin Vivas;Centro Democrático;535
QUIPAMA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;110
QUIPAMA;Cesar Augusto Pachon Achury;MAIS;23
RAMIRIQUI;Carlos Andres Amaya Rodriguez;Alianza Verde;2531
RAMIRIQUI;Osman Hipolito Roa Sarmiento;Cambio Radical;1956
RAMIRIQUI;Cesar Augusto Pachon Achury;MAIS;721
RAMIRIQUI;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;150
RAMIRIQUI;Gonzalo Guarin Vivas;Centro Democrático;147
RAQUIRA;Carlos Andres Amaya Rodriguez;Alianza Verde;1448
RAQUIRA;Osman Hipolito Roa Sarmiento;Cambio Radical;1081
RAQUIRA;Cesar Augusto Pachon Achury;MAIS;299
RAQUIRA;Gonzalo Guarin Vivas;Centro Democrático;131
RAQUIRA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;116
RONDON;Osman Hipolito Roa Sarmiento;Cambio Radical;957
RONDON;Carlos Andres Amaya Rodriguez;Alianza Verde;384
RONDON;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;104
RONDON;Cesar Augusto Pachon Achury;MAIS;92
RONDON;Gonzalo Guarin Vivas;Centro Democrático;62
SABOYA;Osman Hipolito Roa Sarmiento;Cambio Radical;2633
SABOYA;Carlos Andres Amaya Rodriguez;Alianza Verde;1900
SABOYA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;532
SABOYA;Cesar Augusto Pachon Achury;MAIS;318
SABOYA;Gonzalo Guarin Vivas;Centro Democrático;248
SACHICA;Cesar Augusto Pachon Achury;MAIS;1384
SACHICA;Osman Hipolito Roa Sarmiento;Cambio Radical;586
SACHICA;Carlos Andres Amaya Rodriguez;Alianza Verde;513
SACHICA;Gonzalo Guarin Vivas;Centro Democrático;63
SACHICA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;34
SAMACA;Cesar Augusto Pachon Achury;MAIS;5040
SAMACA;Carlos Andres Amaya Rodriguez;Alianza Verde;3035
SAMACA;Osman Hipolito Roa Sarmiento;Cambio Radical;544
SAMACA;Gonzalo Guarin Vivas;Centro Democrático;165
SAMACA;Juan De Jesus Cordoba Suarez;Partido Conservador Colombiano;81
SAN EDUARDO;Carlos Andres Amaya Rodriguez;Alianza Verde;614
SAN EDUARDO;Osman Hipolito Roa Sarmiento;Cambio Radical;328
SAN EDUARDO;Gonzalo Guarin Vivas;Centro Democrático;70
