MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
ARCABUCO;Eliana Cristina Orrego Ortiz;Partido Liberal Colombiano;21
ARCABUCO;Fausto Ricardo Poveda Alfonso;Cambio Radical;21
ARCABUCO;Partido Conservador Colombiano;Partido Conservador Colombiano;21
ARCABUCO;Maricel Rojas Perez;Partido Liberal Colombiano;17
ARCABUCO;Wilmar Pinilla Bermudez;Cambio Radical;15
ARCABUCO;Luis Hernando Contreras Cabrera;Cambio Radical;14
ARCABUCO;Maria Leonor Meza Severiche;Cambio Radical;13
ARCABUCO;Partido Liberal Colombiano;Partido Liberal Colombiano;11
ARCABUCO;Nubia Acero Pinilla;Cambio Radical;9
ARCABUCO;Teresa Isabel Tellez Rodriguez;Partido Liberal Colombiano;9
ARCABUCO;Partido Cambio Radical;Cambio Radical;8
ARCABUCO;Yudy Tatiana Aguilera;Partido Conservador Colombiano;6
ARCABUCO;Jose Ismael Gonzalez Santiago;Partido Liberal Colombiano;5
ARCABUCO;Yeny Constanza Tovar Puentes;Alianza Verde;2
BELEN;Hermes Silva Alarcon;Partido Conservador Colombiano;309
BELEN;Segundo Arcenio Porras Sandoval;Partido Conservador Colombiano;288
BELEN;Willton Emilio Torres Castro;Partido Conservador Colombiano;262
BELEN;Jon Fredy Ayala Ojeda;Partido Liberal Colombiano;260
BELEN;Luis Adrian Gallo Pineda;Partido Liberal Colombiano;239
BELEN;Aldemar Gomez Guerrero;Partido Liberal Colombiano;225
BELEN;Orlando Guerrero Morantes;Partido Conservador Colombiano;221
BELEN;Alvaro Toledo Uribe;Partido Liberal Colombiano;218
BELEN;Orlando Perez Diaz;Partido Liberal Colombiano;191
BELEN;Victor Humberto Rojas Balaguera;Partido Conservador Colombiano;185
BELEN;Mauricio Valderrama Vega;Partido de la U;184
BELEN;Fabio Rincon Guerrero;Partido Liberal Colombiano;177
BELEN;Esgar Ferney Fernandez Fernandez;Partido Liberal Colombiano;169
BELEN;Arturo Espindola Mateus;Partido Liberal Colombiano;167
BELEN;Isidro De Jesus Castellanos Diaz;Partido Conservador Colombiano;165
BELEN;Carlos Hely Vargas Chiquillo;Partido de la U;159
BELEN;Wilson Dario Balaguera Rodriguez;Partido Conservador Colombiano;150
BELEN;Martha Cecilia Amado Rincon;Partido Conservador Colombiano;133
BELEN;Mauricio Rodriguez Mendoza;Partido de la U;129
BELEN;Oswaldo Cristancho Albarracin;Partido Conservador Colombiano;127
BELEN;Maria Cristina Machuca Balaguera;Partido de la U;111
BELEN;Luis Alfredo Rojas Silva;Partido de la U;81
BELEN;Juan Pablo Montanez;Partido Liberal Colombiano;79
BELEN;Salvador Diaz;Partido de la U;61
BELEN;Partido Liberal Colombiano;Partido Liberal Colombiano;57
BELEN;Partido Conservador Colombiano;Partido Conservador Colombiano;50
BELEN;Rosalba Torres Barrera;Partido de la U;41
BELEN;Luis Augusto Balaguera Daza;Partido de la U;36
BELEN;Partido Social De Unidad Nacional;Partido de la U;19
BELEN;Yolanda Diaz Balaguera;Partido de la U;15
BERBEO;Daniel Lopez Vallejo;Alianza Verde;79
BERBEO;Disander Arnaldo Cubides Martinez;Alianza Social Independiente;67
BERBEO;Rolfe Uriel Vega Roa;Partido de la U;62
BERBEO;Miyer Jose Vargas Contreras;Partido de la U;60
BERBEO;Marlen Mendoza Alfonso;Cambio Radical;50
BERBEO;Alba Mercedes Moreno Camacho;Opción Ciudadana;46
BERBEO;Berto Julio Martinez Granados;Alianza Social Independiente;43
BERBEO;Carlos Andres Cruz Manrique;Opción Ciudadana;43
BERBEO;Carlos Alberto Cortes Hernandez;Partido Liberal Colombiano;41
BERBEO;Jorge Edilgar Buitrago Buitrago;Cambio Radical;41
BERBEO;Maria Betania Roa Umana;Partido de la U;37
BERBEO;Yuber Daniel Vega Pena;Alianza Verde;35
BERBEO;Daniel Gustavo Vargas;Alianza Social Independiente;32
BERBEO;Claudia Rodriguez Pirateque;Alianza Verde;31
BERBEO;Cristobal Leguizamo Bohorquez;Partido Liberal Colombiano;30
BERBEO;Leonel Cadena Valero;Cambio Radical;29
BERBEO;Yalile Cadena Rojas;Alianza Verde;28
BERBEO;Ofiralid Granados Obando;Cambio Radical;26
BERBEO;Jairo Adrian Martinez Lopez;Partido Liberal Colombiano;25
BERBEO;Beymar Salamanca Castelblanco;Cambio Radical;24
BERBEO;Edgar Mario Bautista Herrera;Alianza Social Independiente;24
BERBEO;Hector Hernan Juez Vargas;Opción Ciudadana;23
BERBEO;Gloria Ines Guzman Preciado;Partido Liberal Colombiano;22
BERBEO;Maria Nelcy Diaz Castano;Partido Liberal Colombiano;22
BERBEO;Martha Cecilia Diaz Diaz;Partido de la U;20
BERBEO;Elson Ismael Montanez Vargas;Partido de la U;15
BERBEO;Nelson Nolberto Cifuentes Pulido;Alianza Verde;15
BERBEO;Mauricio Higua Espitia;Opción Ciudadana;12
BERBEO;Partido Liberal Colombiano;Partido Liberal Colombiano;11
BERBEO;Emilcen Monroy Vega;Opción Ciudadana;10
BERBEO;Milton Julio Mendoza Colmenares;Alianza Verde;10
BERBEO;Partido Social De Unidad Nacional;Partido de la U;10
BERBEO;Carmelina Lopez Mahecha;Cambio Radical;8
BERBEO;Fredy Jhoane Bohorquez Carranza;Opción Ciudadana;8
BERBEO;Sandra Patricia Castro Martinez;Alianza Verde;8
BERBEO;Alejandro Bohada Riano;Partido de la U;7
BERBEO;Leydy Johana Vargas Reinoso;Alianza Social Independiente;7
BERBEO;Partido Alianza Social Independiente;Alianza Social Independiente;7
BERBEO;Jose Donaldo Martinez Quintana;Cambio Radical;6
BERBEO;Mayra Rocio Granados Parra;Partido de la U;5
BERBEO;Rocio Monroy Diaz;Alianza Social Independiente;5
BERBEO;Luz Angela Alfonso Vallejo;Alianza Social Independiente;4
BERBEO;Partido Verde;Alianza Verde;4
BERBEO;Partido Cambio Radical;Cambio Radical;3
BERBEO;Edgar Yesid Munoz Gamba;Partido Liberal Colombiano;2
BERBEO;Partido De Integracion Nacional;Opción Ciudadana;1
BETEITIVA;Victor Julio Perez Araque;Cambio Radical;127
BETEITIVA;Willman Correa Cardenas;Partido de la U;115
BETEITIVA;Daniel Rojas Cely;Cambio Radical;114
BETEITIVA;Mary Luz Cely Cely;Partido Liberal Colombiano;87
BETEITIVA;Sara Yasmid Correa Cely;Partido de la U;71
BETEITIVA;Juan Carlos Alfonso Moreno;Partido de la U;66
BETEITIVA;Edilberto Gil Cardenas;Partido Liberal Colombiano;63
BETEITIVA;Robinson Javier Vargas Vargas;Alianza Verde;62
BETEITIVA;Wilmer Alfonso Correa Alvarez;Partido Liberal Colombiano;61
BETEITIVA;Cristobal Angarita Cardenas;Cambio Radical;59
BETEITIVA;Justo Luis Cristancho Saavedra;Partido de la U;51
BETEITIVA;Alvaro Perez Saavedra;Alianza Verde;47
BETEITIVA;Maria Gemma Perico De Becerra;Partido de la U;42
BETEITIVA;Maria De La Cruz Solano Perez;Alianza Verde;41
BETEITIVA;Maria Elvia Berdugo Gonzalez;Partido de la U;39
BETEITIVA;Jose Martin Silva Gil;Opción Ciudadana;38
BETEITIVA;Merardo Antonio Rojas Vargas;Partido Liberal Colombiano;38
BETEITIVA;Hector Julio Gallo Cardenas;Partido de la U;36
BETEITIVA;Josefa Cristancho De Rojas;Alianza Verde;33
BETEITIVA;Elias Vargas Rojas;Partido Liberal Colombiano;32
BETEITIVA;Yolanda Amado De Cardenas;Cambio Radical;28
BETEITIVA;Candelaria Leon Perez;Alianza Verde;25
BETEITIVA;Jose Antonio Acero Cely;Alianza Verde;25
BETEITIVA;Ana Reina Silva Cely;Cambio Radical;20
BETEITIVA;Luis Antonio Daza Fernandez;Alianza Verde;18
BETEITIVA;Irma Ines Rojas Gonzalez;Opción Ciudadana;16
BETEITIVA;Doris Angarita Angarita;Opción Ciudadana;9
BETEITIVA;Partido Liberal Colombiano;Partido Liberal Colombiano;9
BETEITIVA;Partido Verde;Alianza Verde;8
BETEITIVA;Partido Social De Unidad Nacional;Partido de la U;7
BETEITIVA;Leonel Uchamocha Daza;Opción Ciudadana;6
BETEITIVA;Carlos Alirio Mogollon Fernandez;Opción Ciudadana;5
BETEITIVA;Sonia Hernandez Rincon;Partido Liberal Colombiano;5
BETEITIVA;Partido Cambio Radical;Cambio Radical;4
BETEITIVA;Partido De Integracion Nacional;Opción Ciudadana;1
BOAVITA;Marlen Osorio Lizarazo;Alianza Verde;276
BOAVITA;Oliva Aponte Garcia;Alianza Verde;211
BOAVITA;Jorge Arturo Diaz Sanchez;Partido Conservador Colombiano;210
BOAVITA;Jairo Diaz Lagos;Partido de la U;159
BOAVITA;Fabio Tarazona Angarita;Partido Conservador Colombiano;138
BOAVITA;Pedro Jose Gallo Umana;Alianza Social Independiente;138
BOAVITA;Luis Daniel Duitama;Partido Conservador Colombiano;127
BOAVITA;Herminio Galvis Cordoba;Alianza Verde;123
BOAVITA;Alberto Sandoval Valcarcel;Partido Conservador Colombiano;114
BOAVITA;Lucas Armando Osorio Sepulveda;Partido de la U;113
BOAVITA;Angela Rocio Baez Gomez;Alianza Social Independiente;104
BOAVITA;Ignacio Hernandez Ayala;Partido de la U;102
BOAVITA;Carlos Enrique Ayala Sanchez;Partido Conservador Colombiano;100
BOAVITA;Carlos Rafael Baron Medina;Partido de la U;98
BOAVITA;Silvia Osorio De Duenas;Partido Conservador Colombiano;92
BOAVITA;Ignacio Lizarazo Maldonado;Alianza Verde;89
BOAVITA;Ines Diaz Burgos;Alianza Verde;86
BOAVITA;Luis Ariel Velasco;Partido Conservador Colombiano;78
BOAVITA;Maria Imelda Fuentes Garcia;Alianza Social Independiente;67
BOAVITA;Domingo Rojas Arias;Partido de la U;65
BOAVITA;Catalina Garcia Tarazona;Alianza Social Independiente;63
BOAVITA;Hildebrando Correa;Alianza Social Independiente;59
BOAVITA;Cleotilde Medina Cabrejo;Partido Conservador Colombiano;55
BOAVITA;Victor Manuel Quintero Davila;Partido de la U;49
BOAVITA;Aristobulo Diaz Diaz;Alianza Verde;46
BOAVITA;Monica Maria Rivera Bonilla;Alianza Social Independiente;45
BOAVITA;Partido Verde;Alianza Verde;41
BOAVITA;Partido Conservador Colombiano;Partido Conservador Colombiano;39
BOAVITA;Adriano Baron Diaz;Alianza Verde;23
BOAVITA;Aminta Arias De Vega;Alianza Verde;23
BOAVITA;Beatriz Arias De Velasco;Partido Conservador Colombiano;22
BOAVITA;Jose Domingo Veloza Medina;Cambio Radical;21
BOAVITA;Julio Daniel Aponte;Alianza Social Independiente;18
BOAVITA;Ruth Carolina Lizarazo Carrillo;Partido de la U;18
BOAVITA;Partido Alianza Social Independiente;Alianza Social Independiente;17
BOAVITA;Partido Social De Unidad Nacional;Partido de la U;14
BOAVITA;Myriam Pinzon Burgos;Cambio Radical;11
BOAVITA;Maria Eugenia Hernandez Carreno;Partido de la U;9
BOAVITA;Partido Cambio Radical;Cambio Radical;6
BOAVITA;Sandra Carolina Guio Fuentes;Partido de la U;5
BOYACA;Jose Dario Cupa Bernal;Opción Ciudadana;195
BOYACA;Alejandro Boada Mora;Partido de la U;150
BOYACA;Jose Pepe Cifuentes Sosa;Partido Liberal Colombiano;145
BOYACA;Jose Edilberto Bermudez Barajas;Partido Liberal Colombiano;144
BOYACA;Jairo Enrique Caro Camargo;Partido Liberal Colombiano;137
BOYACA;Pedro Julio Parada Rativa;Partido Liberal Colombiano;132
BOYACA;Ana Edelmira Mancilla Gaona;Partido de la U;125
BOYACA;Alfonso Camelo Torres;Partido Liberal Colombiano;121
BOYACA;Wilson Montes Suarique;Partido de la U;106
BOYACA;Rafael Humberto Munoz Cifuentes;Opción Ciudadana;97
BOYACA;Maxima Abigail Leguizamon De Bohorquez;Partido Liberal Colombiano;93
BOYACA;Partido Liberal Colombiano;Partido Liberal Colombiano;90
BOYACA;Omar De Jesus Cifuentes Cifuentes;Partido de la U;89
BOYACA;Luis Antonio Merchan Callejas;Opción Ciudadana;88
BOYACA;Luis Enrique Bohorquez Tobar;Partido de la U;79
BOYACA;Olga Lucia Cruz Arcos;Partido de la U;78
BOYACA;Jorge Tiberio Tovar Cifuentes;Cambio Radical;73
BOYACA;Aura Jeanet Torres Sora;Partido Liberal Colombiano;71
BOYACA;Pedro Jose Sora Arias;Partido Liberal Colombiano;71
BOYACA;Jorge Enrique Cupa Garcia;Partido de la U;60
BOYACA;Carlos Alberto Sanchez Molano;Alianza Verde;55
BOYACA;Sandra Milena Gutierrez Bohorquez;Cambio Radical;50
BOYACA;Alveiro Plazas Ortiz;Alianza Verde;46
BOYACA;Partido Social De Unidad Nacional;Partido de la U;40
BOYACA;Delio Sanabria Munoz;Cambio Radical;38
BOYACA;Pedro Moreno Rincon;Partido de la U;38
BOYACA;Maria Cristina Granados Calderon;Partido Liberal Colombiano;36
BOYACA;Maria Claudia Quintero Malagon;Opción Ciudadana;33
BOYACA;Omar Yesid Mancilla Mancilla;Opción Ciudadana;33
BOYACA;Rodrigo Martinez Ortiz;Alianza Verde;32
BOYACA;Luz Marina Vargas Quintero;Opción Ciudadana;25
BOYACA;Partido De Integracion Nacional;Opción Ciudadana;20
BOYACA;Alirio Rativa Garcia;Opción Ciudadana;19
BOYACA;Carolina Vargas Sosa;Alianza Verde;19
BOYACA;Myriam Yulie Vargas Rativa;Opción Ciudadana;19
BOYACA;Jaime Vargas Rativa;Cambio Radical;13
BOYACA;Alicia Callejas;Partido de la U;12
BOYACA;Fredy Alonso Aponte Paez;Opción Ciudadana;11
BOYACA;Partido Cambio Radical;Cambio Radical;11
BOYACA;Henry Rios Gaona;Alianza Verde;10
BOYACA;Maria Emilce Romero Barajas;Alianza Verde;10
BOYACA;Reinel Sosa Sanchez;Cambio Radical;10
BOYACA;Segundo Neira Sosa;Alianza Verde;10
BOYACA;Berenice Ramirez Castelblanco;Cambio Radical;9
BOYACA;Partido Verde;Alianza Verde;8
BOYACA;Martha Cecilia Cifuentes Cifuentes;Alianza Verde;7
BRICENO;Nayibe Alexandra Florian Cortes;Cambio Radical;114
BRICENO;Fabio Enrique Rocha Pena;Alianza Verde;105
BRICENO;Malely Duran Gomez;Partido Conservador Colombiano;98
BRICENO;Celio Gonzalo Ramirez Pena;Alianza Social Independiente;94
BRICENO;Evelia Pena Masmela;Opción Ciudadana;74
BRICENO;Marcos Florindo Montanez Abril;Partido Conservador Colombiano;64
BRICENO;Wauldino Parra Figueredo;Alianza Social Independiente;64
BRICENO;Reinaldo Humberto Ortiz Murcia;Alianza Social Independiente;61
BRICENO;Gregorio Hernando Sanchez Ortiz;Alianza Verde;57
BRICENO;Publio Joaquin Ortiz Pedroza;Alianza Social Independiente;55
BRICENO;Marco Tulio Pena Carvajal;Partido Conservador Colombiano;54
BRICENO;Javier Emilio Benitez Medina;Partido Conservador Colombiano;53
BRICENO;Ferney Saza Lemus;Opción Ciudadana;41
BRICENO;Abel Alfonso Cortes Ballares;Partido de la U;34
BRICENO;Richard Antonio Rodriguez Pineda;Alianza Verde;31
BRICENO;Fabio Hernando Leon Pena;Cambio Radical;30
BRICENO;Marionel Poveda Gonzalez;Cambio Radical;29
BRICENO;Jose Ramiro Garcia Torres;Cambio Radical;28
BRICENO;Juan Ortiz Rodriguez;Alianza Verde;25
BRICENO;Dario Gilberto Antonio Nunez;Cambio Radical;24
BRICENO;Griceldino Hernandez;Partido Conservador Colombiano;24
BRICENO;Willan Ferney Vargas Paez;Partido de la U;24
BRICENO;Arnulfo Vallares Murcia;Partido de la U;17
BRICENO;Bertha Delianey Ramos Guerrero;Partido de la U;16
BRICENO;Partido Cambio Radical;Cambio Radical;16
BRICENO;Gerardo Moreno Buitrago;Opción Ciudadana;13
BRICENO;Partido Conservador Colombiano;Partido Conservador Colombiano;11
BRICENO;Florindo Silva Villamil;Opción Ciudadana;10
BRICENO;Partido Alianza Social Independiente;Alianza Social Independiente;9
BRICENO;Flor Esmira Ortiz Cuellar;Alianza Verde;8
BRICENO;Pablo Enrique Wilches;Opción Ciudadana;8
BRICENO;Edilia Murillo;Alianza Verde;7
