MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
CHIVATA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;23,CHIVATA;Humberto De La Calle Lombana;Partido de la U;23,0.0,0.0
CHIVATA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;538,CHIVATA;Ivan Duque Marquez;Centro Democrático;538,0.0,0.0
CHIVATA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;6,CHIVATA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;6,0.0,0.0
CHIVATA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;3,CHIVATA;Promotores Voto En Blanco;Promotores Voto En Blanco;3,0.0,0.0
CHIVATA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;528,CHIVATA;Sergio Fajardo Valderrama;Colombia Humana;528,0.0,0.0
CHIVATA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;5,CHIVATA;Viviane Aleida Morales Hoyos;Cambio Radical;5,0.0,0.0
CHIVOR;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;17,CHIVOR;German Vargas Lleras;Centro Democrático;17,0.0,0.0
CHIVOR;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;50,CHIVOR;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;50,0.0,0.0
CHIVOR;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;3,CHIVOR;Humberto De La Calle Lombana;Partido de la U;3,0.0,0.0
CHIVOR;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;842,CHIVOR;Ivan Duque Marquez;Centro Democrático;842,0.0,0.0
CHIVOR;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;109,CHIVOR;Sergio Fajardo Valderrama;Colombia Humana;109,0.0,0.0
CHIVOR;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;2,CHIVOR;Viviane Aleida Morales Hoyos;Cambio Radical;2,0.0,0.0
CIENEGA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;63,CIENEGA;German Vargas Lleras;Centro Democrático;63,0.0,0.0
CIENEGA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;195,CIENEGA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;195,0.0,0.0
CIENEGA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;14,CIENEGA;Humberto De La Calle Lombana;Partido de la U;14,0.0,0.0
CIENEGA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1377,CIENEGA;Ivan Duque Marquez;Centro Democrático;1377,0.0,0.0
CIENEGA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;3,CIENEGA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;3,0.0,0.0
CIENEGA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;4,CIENEGA;Promotores Voto En Blanco;Promotores Voto En Blanco;4,0.0,0.0
CIENEGA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;284,CIENEGA;Sergio Fajardo Valderrama;Colombia Humana;284,0.0,0.0
CIENEGA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;6,CIENEGA;Viviane Aleida Morales Hoyos;Cambio Radical;6,0.0,0.0
COMBITA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;229,COMBITA;German Vargas Lleras;Centro Democrático;229,0.0,0.0
COMBITA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;1235,COMBITA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;1235,0.0,0.0
COMBITA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;126,COMBITA;Humberto De La Calle Lombana;Partido de la U;126,0.0,0.0
COMBITA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1338,COMBITA;Ivan Duque Marquez;Centro Democrático;1338,0.0,0.0
COMBITA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;9,COMBITA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;9,0.0,0.0
COMBITA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;8,COMBITA;Promotores Voto En Blanco;Promotores Voto En Blanco;8,0.0,0.0
COMBITA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;1541,COMBITA;Sergio Fajardo Valderrama;Colombia Humana;1541,0.0,0.0
COMBITA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;10,COMBITA;Viviane Aleida Morales Hoyos;Cambio Radical;10,0.0,0.0
COPER;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;295,COPER;German Vargas Lleras;Centro Democrático;295,0.0,0.0
COPER;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;108,COPER;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;108,0.0,0.0
COPER;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;13,COPER;Humberto De La Calle Lombana;Partido de la U;13,0.0,0.0
COPER;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1083,COPER;Ivan Duque Marquez;Centro Democrático;1083,0.0,0.0
COPER;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;3,COPER;Jorge Antonio Trujillo Sarmiento;Cambio Radical;3,0.0,0.0
COPER;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;5,COPER;Promotores Voto En Blanco;Promotores Voto En Blanco;5,0.0,0.0
COPER;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;74,COPER;Sergio Fajardo Valderrama;Colombia Humana;74,0.0,0.0
COPER;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;1,COPER;Viviane Aleida Morales Hoyos;Cambio Radical;1,0.0,0.0
CORRALES;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;152,CORRALES;German Vargas Lleras;Centro Democrático;152,0.0,0.0
CORRALES;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;368,CORRALES;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;368,0.0,0.0
CORRALES;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;22,CORRALES;Humberto De La Calle Lombana;Partido de la U;22,0.0,0.0
CORRALES;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;409,CORRALES;Ivan Duque Marquez;Centro Democrático;409,0.0,0.0
CORRALES;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;2,CORRALES;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2,0.0,0.0
CORRALES;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;1,CORRALES;Promotores Voto En Blanco;Promotores Voto En Blanco;1,0.0,0.0
CORRALES;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;414,CORRALES;Sergio Fajardo Valderrama;Colombia Humana;414,0.0,0.0
CORRALES;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;3,CORRALES;Viviane Aleida Morales Hoyos;Cambio Radical;3,0.0,0.0
COVARACHIA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;25,COVARACHIA;German Vargas Lleras;Centro Democrático;25,0.0,0.0
COVARACHIA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;63,COVARACHIA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;63,0.0,0.0
COVARACHIA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;8,COVARACHIA;Humberto De La Calle Lombana;Partido de la U;8,0.0,0.0
COVARACHIA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1266,COVARACHIA;Ivan Duque Marquez;Centro Democrático;1266,0.0,0.0
COVARACHIA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;5,COVARACHIA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;5,0.0,0.0
COVARACHIA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;4,COVARACHIA;Promotores Voto En Blanco;Promotores Voto En Blanco;4,0.0,0.0
COVARACHIA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;111,COVARACHIA;Sergio Fajardo Valderrama;Colombia Humana;111,0.0,0.0
COVARACHIA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;3,COVARACHIA;Viviane Aleida Morales Hoyos;Cambio Radical;3,0.0,0.0
CUBARA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;59,CUBARA;German Vargas Lleras;Centro Democrático;59,0.0,0.0
CUBARA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;819,CUBARA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;819,0.0,0.0
CUBARA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;57,CUBARA;Humberto De La Calle Lombana;Partido de la U;57,0.0,0.0
CUBARA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;732,CUBARA;Ivan Duque Marquez;Centro Democrático;732,0.0,0.0
CUBARA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;11,CUBARA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;11,0.0,0.0
CUBARA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;8,CUBARA;Promotores Voto En Blanco;Promotores Voto En Blanco;8,0.0,0.0
CUBARA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;289,CUBARA;Sergio Fajardo Valderrama;Colombia Humana;289,0.0,0.0
CUBARA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;5,CUBARA;Viviane Aleida Morales Hoyos;Cambio Radical;5,0.0,0.0
CUCAITA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;35,CUCAITA;German Vargas Lleras;Centro Democrático;35,0.0,0.0
CUCAITA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;682,CUCAITA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;682,0.0,0.0
CUCAITA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;23,CUCAITA;Humberto De La Calle Lombana;Partido de la U;23,0.0,0.0
CUCAITA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;522,CUCAITA;Ivan Duque Marquez;Centro Democrático;522,0.0,0.0
CUCAITA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;2,CUCAITA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2,0.0,0.0
CUCAITA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;4,CUCAITA;Promotores Voto En Blanco;Promotores Voto En Blanco;4,0.0,0.0
CUCAITA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;385,CUCAITA;Sergio Fajardo Valderrama;Colombia Humana;385,0.0,0.0
CUCAITA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;2,CUCAITA;Viviane Aleida Morales Hoyos;Cambio Radical;2,0.0,0.0
CUITIVA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;67,CUITIVA;German Vargas Lleras;Centro Democrático;67,0.0,0.0
CUITIVA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;184,CUITIVA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;184,0.0,0.0
CUITIVA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;13,CUITIVA;Humberto De La Calle Lombana;Partido de la U;13,0.0,0.0
CUITIVA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;532,CUITIVA;Ivan Duque Marquez;Centro Democrático;532,0.0,0.0
CUITIVA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;2,CUITIVA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2,0.0,0.0
CUITIVA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;179,CUITIVA;Sergio Fajardo Valderrama;Colombia Humana;179,0.0,0.0
CUITIVA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;4,CUITIVA;Viviane Aleida Morales Hoyos;Cambio Radical;4,0.0,0.0
DUITAMA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;1741,DUITAMA;German Vargas Lleras;Centro Democrático;1741,0.0,0.0
DUITAMA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;16179,DUITAMA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;16179,0.0,0.0
DUITAMA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;1141,DUITAMA;Humberto De La Calle Lombana;Partido de la U;1141,0.0,0.0
DUITAMA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;16485,DUITAMA;Ivan Duque Marquez;Centro Democrático;16485,0.0,0.0
DUITAMA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;151,DUITAMA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;151,0.0,0.0
DUITAMA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;56,DUITAMA;Promotores Voto En Blanco;Promotores Voto En Blanco;56,0.0,0.0
DUITAMA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;21777,DUITAMA;Sergio Fajardo Valderrama;Colombia Humana;21777,0.0,0.0
DUITAMA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;68,DUITAMA;Viviane Aleida Morales Hoyos;Cambio Radical;68,0.0,0.0
EL COCUY;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;29,EL COCUY;German Vargas Lleras;Centro Democrático;29,0.0,0.0
EL COCUY;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;139,EL COCUY;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;139,0.0,0.0
EL COCUY;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;43,EL COCUY;Humberto De La Calle Lombana;Partido de la U;43,0.0,0.0
EL COCUY;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1526,EL COCUY;Ivan Duque Marquez;Centro Democrático;1526,0.0,0.0
EL COCUY;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;2,EL COCUY;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2,0.0,0.0
EL COCUY;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;2,EL COCUY;Promotores Voto En Blanco;Promotores Voto En Blanco;2,0.0,0.0
EL COCUY;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;129,EL COCUY;Sergio Fajardo Valderrama;Colombia Humana;129,0.0,0.0
EL COCUY;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;3,EL COCUY;Viviane Aleida Morales Hoyos;Cambio Radical;3,0.0,0.0
EL ESPINO;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;16,EL ESPINO;German Vargas Lleras;Centro Democrático;16,0.0,0.0
EL ESPINO;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;70,EL ESPINO;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;70,0.0,0.0
EL ESPINO;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;10,EL ESPINO;Humberto De La Calle Lombana;Partido de la U;10,0.0,0.0
EL ESPINO;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1116,EL ESPINO;Ivan Duque Marquez;Centro Democrático;1116,0.0,0.0
EL ESPINO;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;2,EL ESPINO;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2,0.0,0.0
EL ESPINO;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;1,EL ESPINO;Promotores Voto En Blanco;Promotores Voto En Blanco;1,0.0,0.0
EL ESPINO;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;83,EL ESPINO;Sergio Fajardo Valderrama;Colombia Humana;83,0.0,0.0
EL ESPINO;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;5,EL ESPINO;Viviane Aleida Morales Hoyos;Cambio Radical;5,0.0,0.0
FIRAVITOBA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;209,FIRAVITOBA;German Vargas Lleras;Centro Democrático;209,0.0,0.0
FIRAVITOBA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;749,FIRAVITOBA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;749,0.0,0.0
FIRAVITOBA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;53,FIRAVITOBA;Humberto De La Calle Lombana;Partido de la U;53,0.0,0.0
FIRAVITOBA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;950,FIRAVITOBA;Ivan Duque Marquez;Centro Democrático;950,0.0,0.0
FIRAVITOBA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;8,FIRAVITOBA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;8,0.0,0.0
FIRAVITOBA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;4,FIRAVITOBA;Promotores Voto En Blanco;Promotores Voto En Blanco;4,0.0,0.0
FIRAVITOBA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;865,FIRAVITOBA;Sergio Fajardo Valderrama;Colombia Humana;865,0.0,0.0
FIRAVITOBA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;4,FIRAVITOBA;Viviane Aleida Morales Hoyos;Cambio Radical;4,0.0,0.0
FLORESTA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;131,FLORESTA;German Vargas Lleras;Centro Democrático;131,0.0,0.0
FLORESTA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;317,FLORESTA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;317,0.0,0.0
FLORESTA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;22,FLORESTA;Humberto De La Calle Lombana;Partido de la U;22,0.0,0.0
FLORESTA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;948,FLORESTA;Ivan Duque Marquez;Centro Democrático;948,0.0,0.0
FLORESTA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;7,FLORESTA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;7,0.0,0.0
FLORESTA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;7,FLORESTA;Promotores Voto En Blanco;Promotores Voto En Blanco;7,0.0,0.0
FLORESTA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;336,FLORESTA;Sergio Fajardo Valderrama;Colombia Humana;336,0.0,0.0
FLORESTA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;4,FLORESTA;Viviane Aleida Morales Hoyos;Cambio Radical;4,0.0,0.0
GACHANTIVA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;51,GACHANTIVA;German Vargas Lleras;Centro Democrático;51,0.0,0.0
GACHANTIVA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;318,GACHANTIVA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;318,0.0,0.0
GACHANTIVA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;24,GACHANTIVA;Humberto De La Calle Lombana;Partido de la U;24,0.0,0.0
GACHANTIVA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;914,GACHANTIVA;Ivan Duque Marquez;Centro Democrático;914,0.0,0.0
GACHANTIVA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;4,GACHANTIVA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;4,0.0,0.0
GACHANTIVA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;6,GACHANTIVA;Promotores Voto En Blanco;Promotores Voto En Blanco;6,0.0,0.0
GACHANTIVA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;323,GACHANTIVA;Sergio Fajardo Valderrama;Colombia Humana;323,0.0,0.0
GACHANTIVA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;8,GACHANTIVA;Viviane Aleida Morales Hoyos;Cambio Radical;8,0.0,0.0
GAMEZA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;131,GAMEZA;German Vargas Lleras;Centro Democrático;131,0.0,0.0
GAMEZA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;279,GAMEZA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;279,0.0,0.0
GAMEZA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;27,GAMEZA;Humberto De La Calle Lombana;Partido de la U;27,0.0,0.0
GAMEZA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1148,GAMEZA;Ivan Duque Marquez;Centro Democrático;1148,0.0,0.0
GAMEZA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;8,GAMEZA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;8,0.0,0.0
GAMEZA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;2,GAMEZA;Promotores Voto En Blanco;Promotores Voto En Blanco;2,0.0,0.0
GAMEZA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;407,GAMEZA;Sergio Fajardo Valderrama;Colombia Humana;407,0.0,0.0
GAMEZA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;5,GAMEZA;Viviane Aleida Morales Hoyos;Cambio Radical;5,0.0,0.0
GARAGOA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;506,GARAGOA;German Vargas Lleras;Centro Democrático;506,0.0,0.0
GARAGOA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;1242,GARAGOA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;1242,0.0,0.0
GARAGOA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;99,GARAGOA;Humberto De La Calle Lombana;Partido de la U;99,0.0,0.0
GARAGOA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;2760,GARAGOA;Ivan Duque Marquez;Centro Democrático;2760,0.0,0.0
GARAGOA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;33,GARAGOA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;33,0.0,0.0
GARAGOA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;12,GARAGOA;Promotores Voto En Blanco;Promotores Voto En Blanco;12,0.0,0.0
GARAGOA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;2049,GARAGOA;Sergio Fajardo Valderrama;Colombia Humana;2049,0.0,0.0
GARAGOA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;11,GARAGOA;Viviane Aleida Morales Hoyos;Cambio Radical;11,0.0,0.0
GUACAMAYAS;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;18,GUACAMAYAS;German Vargas Lleras;Centro Democrático;18,0.0,0.0
GUACAMAYAS;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;57,GUACAMAYAS;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;57,0.0,0.0
GUACAMAYAS;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;6,GUACAMAYAS;Humberto De La Calle Lombana;Partido de la U;6,0.0,0.0
GUACAMAYAS;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;767,GUACAMAYAS;Ivan Duque Marquez;Centro Democrático;767,0.0,0.0
GUACAMAYAS;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;2,GUACAMAYAS;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2,0.0,0.0
GUACAMAYAS;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;2,GUACAMAYAS;Promotores Voto En Blanco;Promotores Voto En Blanco;2,0.0,0.0
GUACAMAYAS;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;55,GUACAMAYAS;Sergio Fajardo Valderrama;Colombia Humana;55,0.0,0.0
GUATEQUE;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;736,GUATEQUE;German Vargas Lleras;Centro Democrático;736,0.0,0.0
GUATEQUE;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;830,GUATEQUE;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;830,0.0,0.0
GUATEQUE;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;114,GUATEQUE;Humberto De La Calle Lombana;Partido de la U;114,0.0,0.0
GUATEQUE;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1857,GUATEQUE;Ivan Duque Marquez;Centro Democrático;1857,0.0,0.0
GUATEQUE;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;33,GUATEQUE;Jorge Antonio Trujillo Sarmiento;Cambio Radical;33,0.0,0.0
GUATEQUE;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;5,GUATEQUE;Promotores Voto En Blanco;Promotores Voto En Blanco;5,0.0,0.0
GUATEQUE;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;1303,GUATEQUE;Sergio Fajardo Valderrama;Colombia Humana;1303,0.0,0.0
GUATEQUE;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;8,GUATEQUE;Viviane Aleida Morales Hoyos;Cambio Radical;8,0.0,0.0
GUAYATA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;159,GUAYATA;German Vargas Lleras;Centro Democrático;159,0.0,0.0
GUAYATA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;189,GUAYATA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;189,0.0,0.0
GUAYATA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;17,GUAYATA;Humberto De La Calle Lombana;Partido de la U;17,0.0,0.0
GUAYATA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1367,GUAYATA;Ivan Duque Marquez;Centro Democrático;1367,0.0,0.0
GUAYATA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;6,GUAYATA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;6,0.0,0.0
GUAYATA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;4,GUAYATA;Promotores Voto En Blanco;Promotores Voto En Blanco;4,0.0,0.0
GUAYATA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;351,GUAYATA;Sergio Fajardo Valderrama;Colombia Humana;351,0.0,0.0
GUAYATA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;7,GUAYATA;Viviane Aleida Morales Hoyos;Cambio Radical;7,0.0,0.0
