MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
GUATEQUE;WILLIAM FABIAN CASTANEDA DIAZ;AGRUPACION POLITICA EN MARCHA;27,GUATEQUE;WILLIAM FABIAN CASTAÑEDA DIAZ;AGRUPACIÓN POLÍTICA EN MARCHA;27,0.0,0.0
"GUATEQUE;WILLIAM HERNANDO SUAREZ SANCHEZ;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";62","GUATEQUE;WILLIAM HERNANDO SUAREZ SANCHEZ;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";62",0.0,0.0
GUATEQUE;YENY ESPERANZA GARCIA MARTIN;NUEVA FUERZA DEMOCRATICA;7,GUATEQUE;YENY ESPERANZA GARCIA MARTIN;NUEVA FUERZA DEMOCRÁTICA;7,0.0,0.0
GUATEQUE;YORLEY MILENI MORA CASTILLO;AGRUPACION POLITICA EN MARCHA;6,GUATEQUE;YORLEY MILENI MORA CASTILLO;AGRUPACIÓN POLÍTICA EN MARCHA;6,0.0,0.0
GUATEQUE;YULEIDY CORBA MEDINA;PARTIDO LIBERAL COLOMBIANO;44,GUATEQUE;YULEIDY CORBA MEDINA;PARTIDO LIBERAL COLOMBIANO;44,0.0,0.0
GUATEQUE;YURI ALEYDA CUESTA GUATAQUIRA;PARTIDO ALIANZA VERDE;40,GUATEQUE;YURI ALEYDA CUESTA GUATAQUIRA;PARTIDO ALIANZA VERDE;40,0.0,0.0
GUAYATA;ALEJANDRO PARRA;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;27,GUAYATA;ALEJANDRO PARRA;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;27,0.0,0.0
GUAYATA;ANA IRENE BARRETO GUTIERREZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;7,GUAYATA;ANA IRENE BARRETO GUTIERREZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;7,0.0,0.0
GUAYATA;ANA LUCINDA LOPEZ MARTIN;ARRAIGO GUAYATUNO;35,GUAYATA;ANA LUCINDA LOPEZ MARTIN;ARRAIGO GUAYATUNO;35,0.0,0.0
GUAYATA;ANDREA YULIED ESCOBAR GUTIERREZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;9,GUAYATA;ANDREA YULIED ESCOBAR GUTIERREZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;9,0.0,0.0
GUAYATA;ANDRES ALBERTO SALINAS DIAZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;59,GUAYATA;ANDRES ALBERTO SALINAS DIAZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;59,0.0,0.0
GUAYATA;ANGELA CAROLINA MONTENEGRO BARRERA;PARTIDO CENTRO DEMOCRATICO;10,GUAYATA;ANGELA CAROLINA MONTENEGRO BARRERA;PARTIDO CENTRO DEMOCRÁTICO;10,0.0,0.0
GUAYATA;ANGIE CATALINA CHAVES GUERRERO;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;7,GUAYATA;ANGIE CATALINA CHAVES GUERRERO;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;7,0.0,0.0
GUAYATA;ARRAIGO GUAYATUNO;ARRAIGO GUAYATUNO;4,GUAYATA;ARRAIGO GUAYATUNO;ARRAIGO GUAYATUNO;4,0.0,0.0
GUAYATA;CAMILO ANDRES PINEROS GARZON;PARTIDO LIBERAL COLOMBIANO;19,GUAYATA;CAMILO ANDRES PIÑEROS GARZON;PARTIDO LIBERAL COLOMBIANO;19,0.0,0.0
GUAYATA;DANIELA ALEXANDRA RUBIANO PINEROS;PARTIDO ALIANZA VERDE;71,GUAYATA;DANIELA ALEXANDRA RUBIANO PIÑEROS;PARTIDO ALIANZA VERDE;71,0.0,0.0
GUAYATA;DEISY NATALIA MORALES CARDENAS;PARTIDO CENTRO DEMOCRATICO;10,GUAYATA;DEISY NATALIA MORALES CARDENAS;PARTIDO CENTRO DEMOCRÁTICO;10,0.0,0.0
GUAYATA;DERLY GINETH CIFUENTES GUTIERREZ;PARTIDO CENTRO DEMOCRATICO;4,GUAYATA;DERLY GINETH CIFUENTES GUTIERREZ;PARTIDO CENTRO DEMOCRÁTICO;4,0.0,0.0
GUAYATA;DIEGO VARGAS DIAZ;ARRAIGO GUAYATUNO;44,GUAYATA;DIEGO VARGAS DIAZ;ARRAIGO GUAYATUNO;44,0.0,0.0
GUAYATA;DIELITH NORALDI CASTRO GUANAY;PARTIDO CONSERVADOR COLOMBIANO;63,GUAYATA;DIELITH NORALDI CASTRO GUANAY;PARTIDO CONSERVADOR COLOMBIANO;63,0.0,0.0
GUAYATA;EDGAR HERNANDO LOPEZ MARTIN;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;54,GUAYATA;EDGAR HERNANDO LOPEZ MARTIN;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;54,0.0,0.0
GUAYATA;ENRIQUE ALBERTO DUENAS PINEROS;PARTIDO ALIANZA VERDE;66,GUAYATA;ENRIQUE ALBERTO DUEÑAS PIÑEROS;PARTIDO ALIANZA VERDE;66,0.0,0.0
GUAYATA;FABIO ERNESTO PINEROS RAMIREZ;PARTIDO CONSERVADOR COLOMBIANO;42,GUAYATA;FABIO ERNESTO PIÑEROS RAMIREZ;PARTIDO CONSERVADOR COLOMBIANO;42,0.0,0.0
GUAYATA;FAVIAN MAURICIO LEON BUITRAGO;PARTIDO CONSERVADOR COLOMBIANO;48,GUAYATA;FAVIAN MAURICIO LEON BUITRAGO;PARTIDO CONSERVADOR COLOMBIANO;48,0.0,0.0
GUAYATA;FREDY ALBEIRO PINTO;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;50,GUAYATA;FREDY ALBEIRO PINTO;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;50,0.0,0.0
GUAYATA;GERMAN ALIRIO MESA ZAMBRANO;PARTIDO LIBERAL COLOMBIANO;33,GUAYATA;GERMAN ALIRIO MESA ZAMBRANO;PARTIDO LIBERAL COLOMBIANO;33,0.0,0.0
GUAYATA;GERMAN ORLANDO NOVOA BARRERA;PARTIDO CONSERVADOR COLOMBIANO;90,GUAYATA;GERMAN ORLANDO NOVOA BARRERA;PARTIDO CONSERVADOR COLOMBIANO;90,0.0,0.0
GUAYATA;GINA PAOLA LOPEZ RAMIREZ;PARTIDO ALIANZA VERDE;87,GUAYATA;GINA PAOLA LOPEZ RAMIREZ;PARTIDO ALIANZA VERDE;87,0.0,0.0
GUAYATA;GUSTAVO ANDRES RUIZ RUIZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;7,GUAYATA;GUSTAVO ANDRES RUIZ RUIZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;7,0.0,0.0
GUAYATA;HUGO HERNANDO GARCIA PINEROS;RENOVACION CIUDADANA;26,GUAYATA;HUGO HERNANDO GARCIA PIÑEROS;RENOVACIÓN CIUDADANA;26,0.0,0.0
GUAYATA;IGNACIO HEREDIA RUIZ;PARTIDO CONSERVADOR COLOMBIANO;139,GUAYATA;IGNACIO HEREDIA RUIZ;PARTIDO CONSERVADOR COLOMBIANO;139,0.0,0.0
GUAYATA;INGRID KARIME RODRIGUEZ LUJAN;RENOVACION CIUDADANA;26,GUAYATA;INGRID KARIME RODRIGUEZ LUJAN;RENOVACIÓN CIUDADANA;26,0.0,0.0
GUAYATA;JOSE ADOLFO RUBIO BARRERA;PARTIDO CONSERVADOR COLOMBIANO;86,GUAYATA;JOSE ADOLFO RUBIO BARRERA;PARTIDO CONSERVADOR COLOMBIANO;86,0.0,0.0
GUAYATA;JOSE DARIO RAMIREZ ORJUELA;PARTIDO ALIANZA VERDE;163,GUAYATA;JOSE DARIO RAMIREZ ORJUELA;PARTIDO ALIANZA VERDE;163,0.0,0.0
GUAYATA;JUAN ALEJANDRO QUINTERO BRAVO;ARRAIGO GUAYATUNO;119,GUAYATA;JUAN ALEJANDRO QUINTERO BRAVO;ARRAIGO GUAYATUNO;119,0.0,0.0
GUAYATA;JUAN MARIO ACOSTA SALINAS;PARTIDO LIBERAL COLOMBIANO;17,GUAYATA;JUAN MARIO ACOSTA SALINAS;PARTIDO LIBERAL COLOMBIANO;17,0.0,0.0
GUAYATA;JUAN NUMAEL PINEROS;PARTIDO ALIANZA VERDE;139,GUAYATA;JUAN NUMAEL PIÑEROS;PARTIDO ALIANZA VERDE;139,0.0,0.0
GUAYATA;KATHERINE MILENA ROA PAEZ;PARTIDO LIBERAL COLOMBIANO;8,GUAYATA;KATHERINE MILENA ROA PAEZ;PARTIDO LIBERAL COLOMBIANO;8,0.0,0.0
GUAYATA;LILIANA CAROLINA MARTIN LEON;PARTIDO LIBERAL COLOMBIANO;7,GUAYATA;LILIANA CAROLINA MARTIN LEON;PARTIDO LIBERAL COLOMBIANO;7,0.0,0.0
GUAYATA;LORENA YISETH GUTIERREZ GUTIERREZ;PARTIDO CENTRO DEMOCRATICO;45,GUAYATA;LORENA YISETH GUTIERREZ GUTIERREZ;PARTIDO CENTRO DEMOCRÁTICO;45,0.0,0.0
GUAYATA;LUISA YOLANDA GOMEZ;PARTIDO LIBERAL COLOMBIANO;7,GUAYATA;LUISA YOLANDA GOMEZ;PARTIDO LIBERAL COLOMBIANO;7,0.0,0.0
GUAYATA;LUZ MARINA ROLDAN MARTIN;PARTIDO CENTRO DEMOCRATICO;1,GUAYATA;LUZ MARINA ROLDAN MARTIN;PARTIDO CENTRO DEMOCRÁTICO;1,0.0,0.0
GUAYATA;MANUEL HERNANDO CUESTA GAITAN;PARTIDO CENTRO DEMOCRATICO;63,GUAYATA;MANUEL HERNANDO CUESTA GAITAN;PARTIDO CENTRO DEMOCRÁTICO;63,0.0,0.0
GUAYATA;MAURICIO MONTENEGRO PERILLA;PARTIDO LIBERAL COLOMBIANO;15,GUAYATA;MAURICIO MONTENEGRO PERILLA;PARTIDO LIBERAL COLOMBIANO;15,0.0,0.0
GUAYATA;MIGUEL ANGEL PINEROS PINEROS;PARTIDO CONSERVADOR COLOMBIANO;85,GUAYATA;MIGUEL ANGEL PIÑEROS PIÑEROS;PARTIDO CONSERVADOR COLOMBIANO;85,0.0,0.0
GUAYATA;NOHORA CLEMENCIA ZAMBRANO PINEROS;PARTIDO CONSERVADOR COLOMBIANO;5,GUAYATA;NOHORA CLEMENCIA ZAMBRANO PIÑEROS;PARTIDO CONSERVADOR COLOMBIANO;5,0.0,0.0
GUAYATA;OMAR AURELIO PARRA PINEROS;PARTIDO ALIANZA VERDE;140,GUAYATA;OMAR AURELIO PARRA PIÑEROS;PARTIDO ALIANZA VERDE;140,0.0,0.0
GUAYATA;OSCAR FERNEY LOPEZ MORENO;PARTIDO CENTRO DEMOCRATICO;126,GUAYATA;OSCAR FERNEY LOPEZ MORENO;PARTIDO CENTRO DEMOCRÁTICO;126,0.0,0.0
GUAYATA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;20,GUAYATA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;20,0.0,0.0
GUAYATA;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;18,GUAYATA;PARTIDO CENTRO DEMOCRÁTICO;PARTIDO CENTRO DEMOCRÁTICO;18,0.0,0.0
GUAYATA;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;15,GUAYATA;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;15,0.0,0.0
GUAYATA;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;11,GUAYATA;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;11,0.0,0.0
GUAYATA;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;6,GUAYATA;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;6,0.0,0.0
GUAYATA;RAUL ANTONIO ESPEJO PINEROS;PARTIDO CENTRO DEMOCRATICO;8,GUAYATA;RAUL ANTONIO ESPEJO PIÑEROS;PARTIDO CENTRO DEMOCRÁTICO;8,0.0,0.0
GUAYATA;RENOVACION CIUDADANA;RENOVACION CIUDADANA;12,GUAYATA;RENOVACIÓN CIUDADANA;RENOVACIÓN CIUDADANA;12,0.0,0.0
GUAYATA;SEGUNDO DIAZ VARGAS;PARTIDO ALIANZA VERDE;58,GUAYATA;SEGUNDO DIAZ VARGAS;PARTIDO ALIANZA VERDE;58,0.0,0.0
GUAYATA;SEGUNDO SERAFIN RUIZ PINEROS;PARTIDO ALIANZA VERDE;121,GUAYATA;SEGUNDO SERAFIN RUIZ PIÑEROS;PARTIDO ALIANZA VERDE;121,0.0,0.0
GUAYATA;VOTOS EN BLANCO;CANDIDATOS TOTALES;21,GUAYATA;VOTOS EN BLANCO;CANDIDATOS TOTALES;21,0.0,0.0
GUAYATA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;88,GUAYATA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;88,0.0,0.0
GUAYATA;VOTOS NULOS;CANDIDATOS TOTALES;61,GUAYATA;VOTOS NULOS;CANDIDATOS TOTALES;61,0.0,0.0
GUAYATA;WILLIAM ALFONSO CARDOZO;RENOVACION CIUDADANA;183,GUAYATA;WILLIAM ALFONSO CARDOZO;RENOVACIÓN CIUDADANA;183,0.0,0.0
GUAYATA;WILLIAM ALONSO GUERRERO CASTRO;PARTIDO CENTRO DEMOCRATICO;124,GUAYATA;WILLIAM ALONSO GUERRERO CASTRO;PARTIDO CENTRO DEMOCRÁTICO;124,0.0,0.0
GUAYATA;WILLIAN ARMANDO RINCON RAMIREZ;PARTIDO LIBERAL COLOMBIANO;5,GUAYATA;WILLIAN ARMANDO RINCON RAMIREZ;PARTIDO LIBERAL COLOMBIANO;5,0.0,0.0
GUAYATA;YANKELINA MONTENEGRO PINEDA;PARTIDO ALIANZA VERDE;18,GUAYATA;YANKELINA MONTENEGRO PINEDA;PARTIDO ALIANZA VERDE;18,0.0,0.0
GUAYATA;YENNY PAOLA ROA ARBOLEDA;PARTIDO CONSERVADOR COLOMBIANO;166,GUAYATA;YENNY PAOLA ROA ARBOLEDA;PARTIDO CONSERVADOR COLOMBIANO;166,0.0,0.0
GUAYATA;YONSON MOISES BARRETO ALFONSO;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;118,GUAYATA;YONSON MOISES BARRETO ALFONSO;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;118,0.0,0.0
"GUICAN;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";5","GUICAN;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";5",0.0,0.0
"GUICAN;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";8","GUICAN;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";8",0.0,0.0
GUICAN;ADRIANA ROCIO LOPEZ BARRERA;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;8,GUICAN;ADRIANA ROCIO LOPEZ BARRERA;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;8,0.0,0.0
GUICAN;ALONSO BARRERA VELANDIA;PARTIDO CENTRO DEMOCRATICO;15,GUICAN;ALONSO BARRERA VELANDIA;PARTIDO CENTRO DEMOCRÁTICO;15,0.0,0.0
GUICAN;ALVEIRO JAVIER MONTANEZ NINO;PARTIDO ALIANZA VERDE;57,GUICAN;ALVEIRO JAVIER MONTAÑEZ NIÑO;PARTIDO ALIANZA VERDE;57,0.0,0.0
GUICAN;ANA MARIA NINO BERNAL;PARTIDO POLITICO DIGNIDAD & COMPROMISO;36,GUICAN;ANA MARIA NIÑO BERNAL;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;36,0.0,0.0
"GUICAN;ANA VICTORIA SUA LOPEZ;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";52","GUICAN;ANA VICTORIA SUA LOPEZ;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";52",0.0,0.0
GUICAN;ANDRES GILDARDO SINSIGA PATINO;PARTIDO ALIANZA VERDE;51,GUICAN;ANDRES GILDARDO SINSIGA PATIÑO;PARTIDO ALIANZA VERDE;51,0.0,0.0
GUICAN;ANGEL HERNANDO CARRENO PEREZ;PARTIDO CAMBIO RADICAL;29,GUICAN;ANGEL HERNANDO CARREÑO PEREZ;PARTIDO CAMBIO RADICAL;29,0.0,0.0
GUICAN;ANGEL MARIA BLANCO;INDEPENDIENTES;12,GUICAN;ANGEL MARIA BLANCO;INDEPENDIENTES;12,0.0,0.0
GUICAN;ANGELA YADIRA CORREA BARRERA;PARTIDO CONSERVADOR COLOMBIANO;49,GUICAN;ANGELA YADIRA CORREA BARRERA;PARTIDO CONSERVADOR COLOMBIANO;49,0.0,0.0
"GUICAN;ANYI TATIANA CRISTANCHO TEGRIA;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";11","GUICAN;ANYI TATIANA CRISTANCHO TEGRIA;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";11",0.0,0.0
GUICAN;CARLOS JAVIER NINO COCUNUBO;PARTIDO CAMBIO RADICAL;105,GUICAN;CARLOS JAVIER NIÑO COCUNUBO;PARTIDO CAMBIO RADICAL;105,0.0,0.0
GUICAN;CESAR FERNANDO ALBARRACIN BORJA;PARTIDO CONSERVADOR COLOMBIANO;25,GUICAN;CESAR FERNANDO ALBARRACIN BORJA;PARTIDO CONSERVADOR COLOMBIANO;25,0.0,0.0
"GUICAN;DANIEL MORALES CRISTANCHO;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";70","GUICAN;DANIEL MORALES CRISTANCHO;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";70",0.0,0.0
GUICAN;EDUHAR JOSE VELASCO LEAL;PARTIDO CONSERVADOR COLOMBIANO;6,GUICAN;EDUHAR JOSE VELASCO LEAL;PARTIDO CONSERVADOR COLOMBIANO;6,0.0,0.0
GUICAN;EDUIN ANTONIO VALBUENA CASTRO;PARTIDO CAMBIO RADICAL;21,GUICAN;EDUIN ANTONIO VALBUENA CASTRO;PARTIDO CAMBIO RADICAL;21,0.0,0.0
GUICAN;ERIKA DANIELA VELAZCO SALAZAR;PARTIDO CAMBIO RADICAL;7,GUICAN;ERIKA DANIELA VELAZCO SALAZAR;PARTIDO CAMBIO RADICAL;7,0.0,0.0
"GUICAN;EXMID JIMENA MORA PUENTES;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";3","GUICAN;EXMID JIMENA MORA PUENTES;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";3",0.0,0.0
"GUICAN;FABIO HUMBERTO MEDINA LOPEZ;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";119","GUICAN;FABIO HUMBERTO MEDINA LOPEZ;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";119",0.0,0.0
GUICAN;FELICIANO ROJAS QUINTERO;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;4,GUICAN;FELICIANO ROJAS QUINTERO;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;4,0.0,0.0
GUICAN;GINNA PAOLA RUIZ DIAZ;PARTIDO ALIANZA VERDE;21,GUICAN;GINNA PAOLA RUIZ DIAZ;PARTIDO ALIANZA VERDE;21,0.0,0.0
"GUICAN;GIOVANI USSA MARINO;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";30","GUICAN;GIOVANI USSA MARIÑO;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";30",0.0,0.0
GUICAN;HERBERT HUMBERTO ORJUELA CORTEZ;PARTIDO POLITICO DIGNIDAD & COMPROMISO;33,GUICAN;HERBERT HUMBERTO ORJUELA CORTEZ;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;33,0.0,0.0
GUICAN;HERNANDO CARRERO QUINTERO;PARTIDO ALIANZA VERDE;81,GUICAN;HERNANDO CARRERO QUINTERO;PARTIDO ALIANZA VERDE;81,0.0,0.0
GUICAN;HILDEBRANDO PALACIOS LOPEZ;PARTIDO ALIANZA VERDE;133,GUICAN;HILDEBRANDO PALACIOS LOPEZ;PARTIDO ALIANZA VERDE;133,0.0,0.0
GUICAN;JAVIER ALARCON MUNOZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;7,GUICAN;JAVIER ALARCON MUÑOZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;7,0.0,0.0
"GUICAN;JAVIER JEJEN;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";12","GUICAN;JAVIER JEJEN;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";12",0.0,0.0
"GUICAN;JESUS EMILIO NINO MUNOZ;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";42","GUICAN;JESUS EMILIO NIÑO MUÑOZ;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";42",0.0,0.0
GUICAN;JORGE CARRILLO IBANEZ;PARTIDO CENTRO DEMOCRATICO;13,GUICAN;JORGE CARRILLO IBAÑEZ;PARTIDO CENTRO DEMOCRÁTICO;13,0.0,0.0
GUICAN;JORGE EDUARDO VALBUENA PUENTES;PARTIDO CONSERVADOR COLOMBIANO;7,GUICAN;JORGE EDUARDO VALBUENA PUENTES;PARTIDO CONSERVADOR COLOMBIANO;7,0.0,0.0
GUICAN;JORGE LUIS HERRERA BLANCO;INDEPENDIENTES;5,GUICAN;JORGE LUIS HERRERA BLANCO;INDEPENDIENTES;5,0.0,0.0
"GUICAN;JOSE ALFREDO ALARCON SANDOVAL;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";4","GUICAN;JOSE ALFREDO ALARCON SANDOVAL;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";4",0.0,0.0
GUICAN;JOSE ALFREDO CARRERO BARON;PARTIDO CENTRO DEMOCRATICO;68,GUICAN;JOSE ALFREDO CARRERO BARON;PARTIDO CENTRO DEMOCRÁTICO;68,0.0,0.0
GUICAN;JUAN FELIX SANTISTEBAN MUNOZ;PARTIDO CAMBIO RADICAL;64,GUICAN;JUAN FELIX SANTISTEBAN MUÑOZ;PARTIDO CAMBIO RADICAL;64,0.0,0.0
GUICAN;JUAN PABLO FERNANDEZ PRADA;PARTIDO POLITICO DIGNIDAD & COMPROMISO;4,GUICAN;JUAN PABLO FERNANDEZ PRADA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;4,0.0,0.0
"GUICAN;KAREN ALEXANDRA HERNANDEZ VALBUENA;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";12","GUICAN;KAREN ALEXANDRA HERNANDEZ VALBUENA;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";12",0.0,0.0
GUICAN;KAREN DANIELA CASTRO CORREA;PARTIDO CAMBIO RADICAL;3,GUICAN;KAREN DANIELA CASTRO CORREA;PARTIDO CAMBIO RADICAL;3,0.0,0.0
"GUICAN;LINA MARCELA ROJAS MARINO;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";20","GUICAN;LINA MARCELA ROJAS MARIÑO;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";20",0.0,0.0
"GUICAN;LUIS ALBERTO CARRERO USSA;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";16","GUICAN;LUIS ALBERTO CARRERO USSA;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";16",0.0,0.0
"GUICAN;LUIS ALFONSO USSA;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";15","GUICAN;LUIS ALFONSO USSA;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";15",0.0,0.0
GUICAN;LUIS URIEL RIVERA GAMBOA;INDEPENDIENTES;1,GUICAN;LUIS URIEL RIVERA GAMBOA;INDEPENDIENTES;1,0.0,0.0
GUICAN;LUZ MARINA MEDRANO MEDINA;PARTIDO CENTRO DEMOCRATICO;20,GUICAN;LUZ MARINA MEDRANO MEDINA;PARTIDO CENTRO DEMOCRÁTICO;20,0.0,0.0
GUICAN;LUZ MERY LEAL ESTEBAN;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;13,GUICAN;LUZ MERY LEAL ESTEBAN;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;13,0.0,0.0
GUICAN;MARCELA LEAL BAEZ;INDEPENDIENTES;6,GUICAN;MARCELA LEAL BAEZ;INDEPENDIENTES;6,0.0,0.0
GUICAN;MARCO AURELIO MUNOZ PUENTES;PARTIDO ALIANZA VERDE;4,GUICAN;MARCO AURELIO MUÑOZ PUENTES;PARTIDO ALIANZA VERDE;4,0.0,0.0
GUICAN;MARLON JOSE CARVAJAL CORREA;PARTIDO CONSERVADOR COLOMBIANO;61,GUICAN;MARLON JOSE CARVAJAL CORREA;PARTIDO CONSERVADOR COLOMBIANO;61,0.0,0.0
GUICAN;MARTHA CECILIA VARGAS RAMOS;PARTIDO CENTRO DEMOCRATICO;8,GUICAN;MARTHA CECILIA VARGAS RAMOS;PARTIDO CENTRO DEMOCRÁTICO;8,0.0,0.0
GUICAN;MIGUEL ANGEL PRADA NIETO;PARTIDO POLITICO DIGNIDAD & COMPROMISO;40,GUICAN;MIGUEL ANGEL PRADA NIETO;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;40,0.0,0.0
GUICAN;MIGUEL ANGEL ROJAS LEAL;PARTIDO CONSERVADOR COLOMBIANO;9,GUICAN;MIGUEL ANGEL ROJAS LEAL;PARTIDO CONSERVADOR COLOMBIANO;9,0.0,0.0
GUICAN;MIGUEL ANTONIO CARRENO MUNOZ;PARTIDO CENTRO DEMOCRATICO;24,GUICAN;MIGUEL ANTONIO CARREÑO MUÑOZ;PARTIDO CENTRO DEMOCRÁTICO;24,0.0,0.0
GUICAN;MOVIMIENTO POLITICO COLOMBIA HUMANA;MOVIMIENTO POLITICO COLOMBIA HUMANA;89,GUICAN;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;89,0.0,0.0
GUICAN;NELSON ALARCON BARON;PARTIDO CAMBIO RADICAL;77,GUICAN;NELSON ALARCON BARON;PARTIDO CAMBIO RADICAL;77,0.0,0.0
GUICAN;NELSON ISIDRO BERNAL;PARTIDO CONSERVADOR COLOMBIANO;34,GUICAN;NELSON ISIDRO BERNAL;PARTIDO CONSERVADOR COLOMBIANO;34,0.0,0.0
