MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
CHIQUINQUIRA;Luz Deyanira Gonzalez Castillo;Partido Liberal Colombiano;2801
CHIQUINQUIRA;Jefferson Leonardo Caro Casas;Partido ASI;1635
CHIQUINQUIRA;Edgar Orlando Pineda Martinez;Partido ASI;113
CHIQUINQUIRA;Zico Antonio Suarez Suarez;Centro Democrático;36
CHIQUINQUIRA;Carlos Hernando Pachon Lucas;Partido de la U;10
CHIQUIZA;Ramiro Alexander Suarez Lopez;Partido Liberal Colombiano;1865
CHIQUIZA;Elkin Yamid Suarez Pacheco;Alianza Verde;1705
CHISCAS;Javier Orlando Suescun Cardenas;Centro Democrático;1330
CHISCAS;Reinaldo Esteban Nunez;Partido Liberal Colombiano;815
CHITA;Yamit Ariel Avila Nino;Centro Democrático;1607
CHITA;Vladimir Riscanevo Poblador;Movimiento Ciudadano;1361
CHITA;Rodulfo De Jesus Gomez Cetina;Partido Liberal Colombiano;945
CHITARAQUE;Jorge Alberto Hurtado Leon;Cambio Radical;1889
CHITARAQUE;Cesar Abdon Gaona Mateus;Centro Democrático;1502
CHITARAQUE;Gonzalo Esteban Baron Rojas;Alianza Verde;368
CHIVATA;David Jacinto Montero Cruz;Partido Conservador Colombiano;930
CHIVATA;Jose Joaquin Cruz Gambasica;Partido Liberal Colombiano;624
CHIVATA;Yuber Alexander Fagua Contreras;Alianza Verde;395
CHIVOR;Carlos Hernando Perilla Aldana;Partido Liberal Colombiano;695
CHIVOR;Didier Aurelio Martinez Vargas;Alianza Verde;287
CHIVOR;Nestor Antonio Sanchez Cruz;Partido Conservador Colombiano;191
CIENEGA;Luis Carlos Cruz Lopez;Partido de la U;1453
CIENEGA;William Camilo Barreto Gonzalez;Centro Democrático;788
CIENEGA;Jesus Antonio Castro Guerra;Partido Conservador Colombiano;606
COMBITA;Oscar Leonardo Avila Romero;Alianza Verde;2196
COMBITA;Jose Eraclio Rios Uribe;Partido Liberal Colombiano;2029
COMBITA;Oromairo Avila Cruz;Partido Liberal Colombiano;774
COMBITA;Jairo Cesar Fuquene Ramos;Movimiento Ciudadano;665
COMBITA;Santiago Samaca Lopez;Centro Democrático;578
COMBITA;Marlen Camargo Zarate;Partido ASI;235
COPER;Jairo Enrique Ahumada Castaneda;Partido Liberal Colombiano;1071
COPER;Jose Rogelio Nieto Molina;Partido de la U;640
COPER;Javier Cristobal Rodriguez Torres;Partido Conservador Colombiano;425
COPER;Numael Barrantes Becerra;Centro Democrático;115
CORRALES;Oscar Iban Cardenas Caro;Partido de la U;688
CORRALES;Andrea Ximena Botia Valderrama;Partido Conservador Colombiano;430
CORRALES;Henry Alberto Torres Perez;Alianza Verde;418
CORRALES;Pedro Alberto Barrera Corredor;Alianza Verde;213
COVARACHIA;Yolanda Salazar Sierra;Partido de la U;1187
COVARACHIA;Wilson Isay Moreno Vega;Partido Conservador Colombiano;861
COVARACHIA;Alvaro Manrique Lopez;Alianza Verde;100
COVARACHIA;Antonio Maria Corzo Gomez;Partido Liberal Colombiano;10
CUBARA;Fredy Eduardo Martinez Valderrama;Partido ASI;1490
CUBARA;Ivan Agustin Rangel;Partido Liberal Colombiano;1112
CUBARA;Raul Jimenez Moreno;Partido Conservador Colombiano;199
CUCAITA;Carlos Eduardo Luis Vanegas;Partido Liberal Colombiano;1242
CUCAITA;Jose Moises Castillo Duarte;Partido Conservador Colombiano;980
CUCAITA;Jose Leopoldo Sanchez Nino;Partido ASI;400
CUCAITA;Florentino Borda Largo;Partido de la U;4
CUITIVA;Leonardo Alfonso Lopez;Partido de la U;866
CUITIVA;Carlos Hernando Lopez Rojas;Partido Liberal Colombiano;461
CUITIVA;Delci Del Carmen Urbano;Alianza Verde;68
DUITAMA;Alfonso Miguel Silva Pesca;Partido Conservador Colombiano;28510
DUITAMA;Luis Eduardo Rodriguez Perez;Partido de la U;12801
DUITAMA;Edgar Eysenober Baez Conde;Centro Democrático;7188
DUITAMA;Juan Carlos Fuentes Crispin;Partido de la U;1740
EL COCUY;Ramiro Daza Mora;Partido Conservador Colombiano;1019
EL COCUY;Tomas Ruiz Silva;Partido Liberal Colombiano;693
EL COCUY;Harol Ussa Suarez;Centro Democrático;663
EL ESPINO;Hector Miguel Mojica Mojica;Alianza Social Independiente;737
EL ESPINO;Edberto Jose Jaime Cocunubo;Partido de la U;501
EL ESPINO;Hector Libardo Carvajal Hormaza;Centro Democrático;357
FIRAVITOBA;Karol Ricardo Ramirez Silva;Partido de la U;1788
FIRAVITOBA;Wilmar Alfonso Sanchez Vega;Alianza Verde;530
FIRAVITOBA;Luis Alejandro Perez Lopez;Partido Liberal Colombiano;481
FIRAVITOBA;Luis Antonio Acosta Zambrano;Partido Conservador Colombiano;440
FIRAVITOBA;Ana Lucia Lopez Vargas;Partido Liberal Colombiano;336
FIRAVITOBA;Orlando Gamboa Sotaquira;Alianza Verde;19
FLORESTA;Luis Mario Vargas Bernal;Partido Conservador Colombiano;1305
FLORESTA;Wilmar Julian Rincon Marino;Movimiento Ciudadano;749
FLORESTA;Amalia Jacqueline Barbosa Granados;Alianza Verde;231
FLORESTA;Jose Joaquin Torres Barrera;Centro Democrático;62
GACHANTIVA;Jorge Edicson Saavedra Velasco;Movimiento Ciudadano;1188
GACHANTIVA;Javier Adriano Sanabria Suarez;Cambio Radical;593
GACHANTIVA;Pedro Alonso Aguillon Puentes;MAIS;501
GACHANTIVA;Luis Natanael Vargas Nino;Partido Conservador Colombiano;71
GAMEZA;Edgar Cruz Cristancho Cristancho;Partido Liberal Colombiano;2065
GAMEZA;Oscar Hernando Vega Quiroga;Partido Conservador Colombiano;923
GARAGOA;Julio Ernesto Sanabria Guerra;Partido de la U;3732
GARAGOA;Marco Antonio Sogamoso Rubiano;Alianza Verde;1891
GARAGOA;William Genaro Parra Serrano;Partido Liberal Colombiano;865
GARAGOA;Fabio Augusto Arevalo;Partido Liberal Colombiano;443
GARAGOA;Luis Alberto Leguizamon Alfonso;Partido Conservador Colombiano;239
GARAGOA;Hugo Jose Moreno Alfonso;Alianza Verde;164
GARAGOA;Maria Aracely Roa Vargas;Centro Democrático;131
GUACAMAYAS;Gloria Edy Gomez Lopez;Centro Democrático;842
GUACAMAYAS;Dario Alexander Albarracin Valderrama;Partido Liberal Colombiano;311
GUATEQUE;Edwin Crisanto Bohorquez Mora;Alianza Verde;1735
GUATEQUE;Ivan Camilo Camero Alfonso;Partido Liberal Colombiano;1366
GUATEQUE;Cesar Augusto Contreras Nino;Partido Liberal Colombiano;748
GUATEQUE;Vidal Carranza Guatavita;Partido de la U;732
GUATEQUE;Andres Jose Guataquira Romero;Partido de la U;679
GUATEQUE;Carlos Jairo Perez Cuadros;Centro Democrático;131
GUATEQUE;Julio Alberto Vargas Rodriguez;Alianza Verde;68
GUATEQUE;Deogracias Enrique Romero Mesa;Partido ASI;18
GUAYATA;Benjamin Edilson Pineros Alfonso;Partido de la U;1617
GUAYATA;John Santiago Ruiz Alfonso;Partido Conservador Colombiano;1138
GUICAN DE LA SIERRA;John Jaiver Blanco Lopez;Partido Liberal Colombiano;991
GUICAN DE LA SIERRA;Juan De Jesus Estupinan Perez;Centro Democrático;958
GUICAN DE LA SIERRA;Myriam Yaneth Borja Zambrano;Partido Conservador Colombiano;59
IZA;Diego Armando Lopez Wanumen;Centro Democrático;1163
IZA;Ramon Octavio Lopez Colmenares;Partido Liberal Colombiano;452
JENESANO;Hugo Alexander Reyes Parra;Partido Liberal Colombiano;2645
JENESANO;Maria Dolores Rodriguez Cruz;Centro Democrático;978
JERICO;Carlos Arturo Cuevas Gomez;Partido de la U;1175
JERICO;Orlando Pelayo Murillo;Partido Conservador Colombiano;627
JERICO;Mario Edilberto Siabato Rincon;Centro Democrático;615
LA CAPILLA;Melquisedec Salgado Zubieta;Partido de la U;880
LA CAPILLA;Jorge Elias Camacho Roa;Partido Conservador Colombiano;562
LA CAPILLA;Raul Hernando Rodriguez Chavarro;Centro Democrático;385
LA CAPILLA;Luis Alfredo Dimas Moreno;Partido Liberal Colombiano;27
LA UVITA;Jaime Enrique Galvis Hernandez;Centro Democrático;836
LA UVITA;Victor Manuel Rosas Hernandez;Partido de la U;456
LA UVITA;Mario Raul Medina Garcia;Partido Conservador Colombiano;414
LA VICTORIA;Anatolio Jose Benito Alvarado;Centro Democrático;659
LA VICTORIA;Jose Gilberto Sanabria Delgado;Partido Liberal Colombiano;576
LA VICTORIA;Gladys Contreras Guerrero;Alianza Verde;6
LABRANZAGRANDE;Segundo Jacinto Perez Archila;Movimiento Ciudadano;1671
LABRANZAGRANDE;Felix Hernando Poveda Tibavija;Partido Liberal Colombiano;478
MACANAL;Nabor Felipe Londono Gordillo;Partido Conservador Colombiano;1389
MACANAL;Javier Andres Solano Rojas;Partido de la U;712
MACANAL;Jorge Eliecer Garzon Reyna;Partido ASI;289
MACANAL;Fernando Augusto Diaz Saenz;Centro Democrático;91
MARIPI;Eduar Alexis Triana Rincon;Partido Liberal Colombiano;2220
MARIPI;Albeiro Acosta Rendon;Partido de la U;1615
MIRAFLORES;Willinthon Jaime Alfonso Prieto;Partido de la U;2490
MIRAFLORES;Fredy Alexander Holguin Ruiz;Cambio Radical;1685
MIRAFLORES;Jose Salomon Perilla Baca;Partido Liberal Colombiano;1158
MONGUA;Reyes Bernardo Perez Alvarez;Cambio Radical;1558
MONGUA;Marco Fidel Silva Rojas;Partido Conservador Colombiano;1199
MONGUA;Pastor De Jesus Siaucho Cristancho;Partido ASI;229
MONGUA;Maria Guiomar Chisino Torres;Centro Democrático;157
MONGUI;Henry Arguello Rincon;Centro Democrático;1413
MONGUI;Victor Hugo Siabato Caceres;Partido Conservador Colombiano;1358
MONIQUIRA;Ancisar Parra Avila;Partido de la U;4166
MONIQUIRA;Jaison Gilberto Baron Motta;Partido Conservador Colombiano;2137
MONIQUIRA;Edwin Giovanni Guerrero Acosta;Alianza Verde;2083
MONIQUIRA;Yovanny Suarez Espitia;Centro Democrático;739
MONIQUIRA;Jorge Enrique Cordoba Orjuela;Partido Liberal Colombiano;724
MONIQUIRA;Luis Yesid Motta Torres;Alianza Verde;611
MONIQUIRA;Francisco Javier Garcia Saenz;Partido Liberal Colombiano;116
MOTAVITA;Heli Quintero Suarez;Alianza Verde;1674
MOTAVITA;Mery Mozo Fonseca;Partido Liberal Colombiano;1607
MOTAVITA;Orlando Suarez Quintero;Centro Democrático;325
MOTAVITA;Clodomiro Rojas Suarez;Partido Liberal Colombiano;244
MOTAVITA;Nairo Hernando Mozo Lopez;Alianza Verde;68
MUZO;Elin Jose Bohorquez Ariza;Cambio Radical;2706
MUZO;Fredy Mauricio Ordonez Espitia;Partido Conservador Colombiano;1685
NOBSA;Luis Hernando Calixto Paipa;Cambio Radical;4102
NOBSA;Alfredo Hernando Nino Sierra;Partido ASI;3823
NOBSA;Wilson Daniel Carreno Laverde;Centro Democrático;424
NOBSA;Wilson Prieto Merchan;Partido ASI;368
NOBSA;Maria Eugenia Beltran Siachoque;Alianza Verde;235
NOBSA;Jaime Humberto Pereira Garcia;Alianza Verde;3
NUEVO COLON;Heriberto Suarez Munoz;Partido de la U;2119
NUEVO COLON;Willinton Eduardo Pulido Ibanez;Partido Liberal Colombiano;1362
OICATA;Franky Ariel Fonseca Salamanca;Cambio Radical;725
OICATA;Javier Armando Rojas Cuervo;Partido Conservador Colombiano;723
OICATA;Olga Lucia Suarez Castillo;Centro Democrático;306
OICATA;Luis Eduardo Paez Martinez;Partido Liberal Colombiano;82
OICATA;Angel Marino Lancheros Ramirez;Partido ASI;26
OTANCHE;Salomon Diaz Gutierrez;Centro Democrático;1859
OTANCHE;Ramiro Antonio Ortiz Ramirez;Partido Conservador Colombiano;1555
OTANCHE;Clinton Rene Sanchez Candela;Alianza Verde;636
PACHAVITA;Jose Jacinto Morales Sanabria;Centro Democrático;768
PACHAVITA;Jose Fernando Roa Orjuela;Alianza Verde;455
PACHAVITA;Rafael Eduardo Moreno Rojas;Partido Conservador Colombiano;236
PAEZ;Dumar Fabian Lozano Vargas;Partido de la U;529
PAEZ;Jose Gilberto Buitrago Barreto;Centro Democrático;523
PAEZ;Marlon Fernando Lopez Cardenas;Partido Liberal Colombiano;419
PAEZ;Ovelio Pineros Torres;Partido Liberal Colombiano;241
PAEZ;Hector Arialdo Pardo Alfonso;Alianza Verde;74
PAIPA;Yamit Noe Hurtado Neira;Alianza Verde;7857
PAIPA;Jose Mario Daza Higuera;Partido Conservador Colombiano;3956
PAIPA;Mario Ernesto Ochoa Plazas;Cambio Radical;3113
PAIPA;Haison Omar Carrillo Lemus;Partido ASI;671
PAIPA;Pedro Javier Salamanca Lopez;Alianza Verde;318
PAIPA;Jose Alfonso Avellaneda Cusaria;Partido de la U;222
PAIPA;Hector Julio Mateus Hernandez;Centro Democrático;146
PAJARITO;Inocencio Perez Castro;Partido de la U;878
PAJARITO;Nivardo Miranda Cifuentes;Partido Liberal Colombiano;452
PAJARITO;Alicia Rosas De Hernandez;Partido ASI;4
PANQUEBA;Marco Rodrigo Perez Perez;Centro Democrático;660
PANQUEBA;Jorge Mario Ibanez Arango;Partido de la U;522
PAUNA;Eulices Augusto Caro Caro;Partido Conservador Colombiano;1374
PAUNA;Julio Ramiro Pena Ramirez;Partido Liberal Colombiano;1353
PAUNA;Henry Ivan Matallana Torres;Centro Democrático;1314
PAUNA;Irma Edilsa Caro De Pulido;Partido de la U;212
PAUNA;Aldemar Murcia Canon;Alianza Verde;65
PAUNA;Jose Eladio Leon Menjura;Partido ASI;5
PAYA;Jose Roldan Maldonado Perez;Partido Conservador Colombiano;597
PAYA;Benjamin Perez Cristancho;Partido Liberal Colombiano;549
PAZ DE RIO;Maria Elena Ortiz Nova;Partido Liberal Colombiano;1813
PAZ DE RIO;Ezequiel Jimenez Cely;Partido Liberal Colombiano;1256
PESCA;Justo Pastor Rodriguez Herrera;Alianza Social Independiente;2218
PESCA;Fernando Tirano Millan;Partido Conservador Colombiano;2134
PISBA;Jairo Enrique Millan Malpica;Alianza Verde;441
PISBA;Joselin Gutierrez Mesa;Partido Conservador Colombiano;177
PISBA;Marco Antonio Pacheco Romero;Partido Liberal Colombiano;85
PISBA;Ricardo Morales Ayala;Partido de la U;72
PISBA;Manuela Pidiache Ruiz;Partido de la U;20
PUERTO BOYACA;Oscar Fernando Botero Alzate;Partido Conservador Colombiano;13001
PUERTO BOYACA;Cesar Augusto Poveda Rojas;Alianza Verde;6010
PUERTO BOYACA;Maximo Enrique Rondon Naranjo;Alianza Verde;1214
PUERTO BOYACA;Arcenio Bedoya Villa;Centro Democrático;807
PUERTO BOYACA;Manuel Adan Grisales Serna;Partido ASI;209
QUIPAMA;William Enrique Pereira Herrera;Centro Democrático;1763
QUIPAMA;Gustavo Cepeda Avila;Alianza Verde;1241
RAMIRIQUI;Omar Junco Espinosa;Partido Liberal Colombiano;3760
RAMIRIQUI;Ana Adela Pulido Cuadros;Partido Conservador Colombiano;2051
RAQUIRA;Nestor Alonso Castillo Buitrago;Partido Liberal Colombiano;1652
RAQUIRA;Jorge Enrique Murcia Castellanos;Partido de la U;1579
RAQUIRA;Jorge Evelio Arevalo Palacios;Partido Conservador Colombiano;119
RAQUIRA;Mauricio Melo Martinez;Centro Democrático;77
RONDON;Roosevelt Alfonso Chavez Leguizamon;Partido de la U;905
RONDON;Santiago Alexander Vargas Daza;Partido Conservador Colombiano;574
RONDON;Jaime Armando Gomez Buitrago;Alianza Verde;268
SABOYA;Zamir Sotelo Monroy;Alianza Verde;2678
SABOYA;Jeferson Leonardo Ortiz Sanabria;Partido Liberal Colombiano;2395
SABOYA;Nidia Carolina Puentes Aguilar;Partido Conservador Colombiano;1645
SABOYA;Orlando Castellanos Sotelo;Alianza Verde;122
SACHICA;Hector Antonio Amado;Partido Liberal Colombiano;976
SACHICA;Edgar Orlando Cuadrado Saba;Alianza Verde;697
SACHICA;Hugo Buitrago;Partido de la U;697
SACHICA;Selvio Emilio Ramirez Fonseca;Partido Liberal Colombiano;373
SAMACA;Wilson Castiblanco Gil;Partido de la U;6866
SAMACA;Gerardo Parra Rodriguez;Alianza Verde;1905
SAMACA;Gloria Omaira Lopez De Rodriguez;Partido Liberal Colombiano;375
SAMACA;Francisco Jose Grijalba Silva;Alianza Verde;269
SAN EDUARDO;Maria Elisa Montanez Parra;Partido de la U;603
SAN EDUARDO;Miguel Antonio Mora Vallejo;Partido Liberal Colombiano;559
SAN JOSE DE PARE;Pedro Adolfo Barreto Abaunza;Partido Liberal Colombiano;2086
SAN JOSE DE PARE;Juan Jose Suarez Otalora;Partido de la U;1845
SAN LUIS DE GACENO;Milton Oswaldo Fernandez Alfonso;Partido de la U;1712
SAN LUIS DE GACENO;Baudilio Cardenas Vaca;Centro Democrático;1381
SAN MATEO;Pablo Roberto Estupinan Sepulveda;Centro Democrático;1419
SAN MATEO;Francisco Diaz Bonilla;Alianza Verde;1149
SAN MIGUEL DE SEMA;Rodrigo Ancizar Sanchez Suarez;Partido Liberal Colombiano;964
SAN MIGUEL DE SEMA;Oscar Trivino Gil;Partido Conservador Colombiano;859
SAN MIGUEL DE SEMA;Jose Joaquin Wilches Prieto;Partido de la U;93
SAN PABLO DE BORBUR;Luis Armando Caldas Florian;Partido Conservador Colombiano;1479
SAN PABLO DE BORBUR;Henry Alirio Sanchez Pineda;Partido Liberal Colombiano;1128
SAN PABLO DE BORBUR;Feliciano Hernandez Moreno;Partido de la U;966
SAN PABLO DE BORBUR;Leonel Alfonso Mendieta Navas;Centro Democrático;86
SANTA MARIA;Ruben Sanchez Nino;Alianza Verde;813
SANTA MARIA;Naul Albeiro Vega Vega;Partido Conservador Colombiano;768
SANTA MARIA;Wilian Efren Leguizamon Perilla;Partido de la U;532
SANTA ROSA DE VITERBO;Fabian Ricardo Garcia Camargo;Partido de la U;1574
SANTA ROSA DE VITERBO;Hernan Rodriguez Suarez;Partido Conservador Colombiano;1244
SANTA ROSA DE VITERBO;Juan Leonardo Valcarcel Suarez;Centro Democrático;1233
SANTA ROSA DE VITERBO;Albeiro Higuera Guarin;Alianza Verde;1225
SANTA ROSA DE VITERBO;Alirio Escobar Rivera;Partido Liberal Colombiano;188
SANTA SOFIA;Angela Patricia Avila Hamon;Movimiento Ciudadano;1199
SANTA SOFIA;Wilson Rene Jimenez Lara;Centro Democrático;707
SANTA SOFIA;Carlos Armando Salas Sotelo;Partido de la U;159
SANTA SOFIA;Pedro Maria Suarez Saenz;Alianza Verde;70
SANTANA;Jose Del Delgado Zarate;Cambio Radical;2426
SANTANA;Juan Carlos Sanchez Rincon;Centro Democrático;1637
SANTANA;Michael Rolando Ruiz Pinzon;Partido de la U;536
SANTANA;Lorenzo Chacon Pardo;Partido ASI;63
SATIVANORTE;Nubia Esperanza Gomez Briceno;Centro Democrático;818
SATIVANORTE;Jimeno Garcia Garcia;Alianza Verde;640
SATIVANORTE;Hilario Martinez Gomez;Partido de la U;304
SATIVASUR;Jose Abel Nova Guerrero;Partido Conservador Colombiano;498
SATIVASUR;Elsa Marlen Manrique Pulgar;Partido Liberal Colombiano;491
SIACHOQUE;Segundo Andres Cuitiva Jimenez;Partido Conservador Colombiano;1353
SIACHOQUE;Jairo Grijalba Lancheros;Centro Democrático;1324
SIACHOQUE;Eduardo Vega Guerrero;Alianza Verde;1155
SIACHOQUE;Elvis Gerardo Moreno Nova;Partido de la U;532
SIACHOQUE;Oscar Rodrigo Mora Barrero;Partido Liberal Colombiano;146
SIACHOQUE;Raul Garcia Ochoa;Partido ASI;69
SOATA;Lisseth Carolina Torres Manchego;Partido de la U;2688
SOATA;Carlos Javier Gutierrez Sandoval;Centro Democrático;2360
SOCHA;Parmenio De Jesus Rivera Rojas;Partido Liberal Colombiano;1463
SOCHA;Jose Antonio Estupinan Amaya;Alianza Verde;1435
SOCHA;Zullma Yanneth Sarmiento Gomez;Centro Democrático;606
SOCHA;Jorge Antonio Aldana Malpica;Partido Conservador Colombiano;556
SOCOTA;Dairo Ruben Herrera Perez;Partido Liberal Colombiano;1579
SOCOTA;Arquimedes Mendivelso Bello;Centro Democrático;868
SOCOTA;William Eusebio Correa Duran;Alianza Verde;813
SOCOTA;Wilmer Mendivelso Rincon;Partido de la U;573
SOCOTA;Argemiro Velandia Alarcon;Alianza Verde;184
SOGAMOSO;Sandro Nestor Condia Perez;Partido de la U;12892
SOGAMOSO;Luis Alejandro Gutierrez Sanabria;Partido Liberal Colombiano;10882
SOGAMOSO;Rigoberto Alfonso Perez;Centro Democrático;10025
SOGAMOSO;Ricardo Salamanca Alvarez;Movimiento Ciudadano;9225
SOGAMOSO;Enrique Javier Camargo Valencia;Alianza Social Independiente;6668
SOGAMOSO;Sebastian Cifuentes Hoyos;MAIS;3604
SOMONDOCO;German Ricardo Robayo Heredia;Partido Liberal Colombiano;1088
SOMONDOCO;Angelo Napoleon Ruiz Perilla;Partido Conservador Colombiano;543
SOMONDOCO;Yebrail Alfonso Gonzalez Diaz;Alianza Verde;334
SORA;Mauricio Neisa Alvarado;Cambio Radical;1096
SORA;Flavio Hernan Largo Duran;Partido ASI;1064
SORACA;Clementina Guayacan Guevara;Partido Liberal Colombiano;1571
SORACA;Jose Misael Neva Ocacion;Alianza Verde;1508
SORACA;Jose Martin Martinez Munoz;Alianza Verde;710
SORACA;Wilson Enrrique Raquira Medina;Partido de la U;333
SOTAQUIRA;Luis Felipe Higuera Robles;Partido Liberal Colombiano;1914
SOTAQUIRA;Marco Aurelio Nino Chaparro;Cambio Radical;757
SOTAQUIRA;Jairo Lopez Rodriguez;Partido de la U;714
SOTAQUIRA;Julian Guillermo Camargo Amortegui;Partido Conservador Colombiano;599
SUSACON;Jairo Alonso Rincon Quintana;Partido Conservador Colombiano;1647
SUSACON;Transito Edith Aponte Lizarazo;Partido de la U;300
SUTAMARCHAN;Wilmer Yair Castellanos Hernandez;Cambio Radical;2295
SUTAMARCHAN;Jose Joaquin Paez Castellanos;Alianza Verde;1966
SUTATENZA;Camilo Sastoque Leiva;Partido Liberal Colombiano;1237
SUTATENZA;Oscar Yovany Montenegro Salcedo;Partido Conservador Colombiano;1194
SUTATENZA;Carlos Eduardo Salcedo Duarte;Centro Democrático;238
TASCO;Nelson Javier Garcia Castellanos;Alianza Verde;1123
TASCO;Edwin Javier Manrique Guerrero;Cambio Radical;1058
TASCO;Didier Manuel Castaneda Cely;Partido de la U;645
TASCO;Estella Marquez Rodriguez;Alianza Verde;553
TASCO;Victor Manuel Vega Berdugo;Partido de la U;56
TENZA;Jhon Alexander Lopez Mendoza;Partido Conservador Colombiano;1517
TENZA;Miguel Fernando Bernal Coca;Partido Liberal Colombiano;824
TENZA;Campo Elias Bulla Moreno;Alianza Verde;178
TIBANA;Luis Alejandro Millan Diaz;Cambio Radical;2783
TIBANA;Jaime Paez Rubio;Partido Liberal Colombiano;1400
TIBANA;Yury Diaz Patino;Centro Democrático;278
TIBANA;Raul Salcedo Castillo;Alianza Verde;39
TIBASOSA;Leonardo Jonhy Patino Quijano;Cambio Radical;4150
TIBASOSA;Jorge Alexander Bernal Albarracin;Partido Conservador Colombiano;1167
TIBASOSA;Manuel Fernando Faura Castiblanco;Partido de la U;340
TIBASOSA;Carlos Gilberto Duarte Neira;Alianza Verde;316
TINJACA;Henry Hernando Chacon Zamora;Alianza Verde;492
TINJACA;Luis Fernando Guerrero Roncancio;Partido Conservador Colombiano;419
TINJACA;Libardo Efrain Buitrago Bautista;Partido Liberal Colombiano;9
TIPACOQUE;Nelson Humberto Melgarejo Angarita;Partido de la U;1177
TIPACOQUE;Hector Segundo Ramirez Escobar;Partido Liberal Colombiano;882
TIPACOQUE;Jose Esteban Duarte;Partido ASI;234
TIPACOQUE;Maria Nayib Prieto Martinez;Alianza Verde;50
TOCA;Isaias Neira Rios;Partido Liberal Colombiano;2610
TOCA;Camilo Fernando Caicedo Fonseca;Centro Democrático;1530
TOCA;Carlos Humberto Rodriguez Martinez;Partido Liberal Colombiano;975
TOCA;Pedro Ignacio Rodriguez Fonseca;Partido de la U;47
TOGUI;Jansson Tellez Rodriguez;Partido Conservador Colombiano;1744
TOGUI;Derian Jesus Camacho Reyes;Partido Liberal Colombiano;780
TOGUI;Carlos Gerardo Sanchez Saavedra;Partido de la U;185
TOGUI;Carlos Del Rio Diaz;Alianza Verde;4
TOGUI;Hector Lugo Sanchez Rivera;Alianza Verde;3
TOPAGA;Frankly Orduz Acevedo;Partido Conservador Colombiano;1538
