MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
ALMEIDA;Edwar Yovany Rubiano Gutierrez;PARTIDO CONSERVADOR COLOMBIANO;4
ALMEIDA;Partido Alianza Social Independiente Asi;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;4
ALMEIDA;Partido Liberal Colombiano;PARTIDO LIBERAL COLOMBIANO;4
ALMEIDA;Ana Paulina Lopez Sanchez;PARTIDO ALIANZA VERDE;3
ALMEIDA;Claudia Margarita Chivata;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;3
ALMEIDA;Francy Rudt Leon Hernandez;PARTIDO CONSERVADOR COLOMBIANO;3
ALMEIDA;Partido Conservador Colombiano;PARTIDO CONSERVADOR COLOMBIANO;3
ALMEIDA;Blanca Mireya Bernal Martinez;PARTIDO LIBERAL COLOMBIANO;2
ALMEIDA;Laura Viviana Gutierrez Useche;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;1
AQUITANIA PUEBLOVIEJO;Omar Alberto Alarcon Avila;PARTIDO ALIANZA VERDE;453
AQUITANIA PUEBLOVIEJO;Ricardo Alfonso Vargas Cardozo;PARTIDO ALIANZA VERDE;373
AQUITANIA PUEBLOVIEJO;Jhon Fernando Sotaquira Chaparro;SOMOS EL CAMBIO;340
AQUITANIA PUEBLOVIEJO;Hector Fernando Quezada Quezada;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;332
AQUITANIA PUEBLOVIEJO;Clelia Alarcon Lemus;PARTIDO CONSERVADOR COLOMBIANO;325
AQUITANIA PUEBLOVIEJO;Omar Alberto Mesa Mesa;PARTIDO CONSERVADOR COLOMBIANO;305
AQUITANIA PUEBLOVIEJO;Ronal Gutierrez Gutierrez;PARTIDO CENTRO DEMOCRATICO;245
AQUITANIA PUEBLOVIEJO;Juan Manuel Santos Chaparro;SOMOS EL CAMBIO;240
AQUITANIA PUEBLOVIEJO;Albeiro Armando Cepeda Cepeda;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;238
AQUITANIA PUEBLOVIEJO;Fabio Hernando Santos Vargas;SOMOS EL CAMBIO;229
AQUITANIA PUEBLOVIEJO;Luis Fernando Gomez Gomez;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;199
AQUITANIA PUEBLOVIEJO;Yimmy Arley Diaz Acevedo;SOMOS EL CAMBIO;185
AQUITANIA PUEBLOVIEJO;Jose Luis Becerra;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;184
AQUITANIA PUEBLOVIEJO;Milton Armando Gutierrez Lemus;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;183
AQUITANIA PUEBLOVIEJO;Crispolo German Montaña Montaña;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;181
AQUITANIA PUEBLOVIEJO;Milton Gabriel Vargas Orduz;PARTIDO CONSERVADOR COLOMBIANO;172
AQUITANIA PUEBLOVIEJO;Fabio Orlando Cepeda Aguirre;PARTIDO CONSERVADOR COLOMBIANO;166
AQUITANIA PUEBLOVIEJO;Cosme Emiro Barrera Rodriguez;PARTIDO ALIANZA VERDE;165
AQUITANIA PUEBLOVIEJO;Brian Andres Guanumen Nossa;SOMOS EL CAMBIO;164
AQUITANIA PUEBLOVIEJO;Jency Ricardo Perez Perez;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;164
AQUITANIA PUEBLOVIEJO;Maria Isabel Ramirez;PARTIDO CONSERVADOR COLOMBIANO;154
AQUITANIA PUEBLOVIEJO;Blanca Omaira Rosas Rodriguez;PARTIDO ALIANZA VERDE;151
AQUITANIA PUEBLOVIEJO;Pablo Antonio Rincon Becerra;PARTIDO CAMBIO RADICAL;145
AQUITANIA PUEBLOVIEJO;Diego Santos Pedraza;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;143
AQUITANIA PUEBLOVIEJO;Kimo Alexander Perez Vargas;PARTIDO CAMBIO RADICAL;128
AQUITANIA PUEBLOVIEJO;Milton Arvey Perez Montaña;PARTIDO ALIANZA VERDE;128
AQUITANIA PUEBLOVIEJO;Edgar Orlando Plazas Mesa;PARTIDO CAMBIO RADICAL;122
AQUITANIA PUEBLOVIEJO;Victor Fabian Contreras Mesa;PARTIDO CONSERVADOR COLOMBIANO;122
AQUITANIA PUEBLOVIEJO;Olman Hernando Santos Cadena;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;114
AQUITANIA PUEBLOVIEJO;Cesar Augusto Moreno Pesca;PARTIDO CONSERVADOR COLOMBIANO;105
AQUITANIA PUEBLOVIEJO;Ferney Perez Chaparro;PARTIDO ALIANZA VERDE;99
AQUITANIA PUEBLOVIEJO;Willian Jordan Jimenez Perez;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;95
AQUITANIA PUEBLOVIEJO;Partido Conservador Colombiano;PARTIDO CONSERVADOR COLOMBIANO;94
AQUITANIA PUEBLOVIEJO;Diego Ricardo Espinel Cepeda;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;93
AQUITANIA PUEBLOVIEJO;Mathiun Emilio Prieto Rojas;SOMOS EL CAMBIO;85
AQUITANIA PUEBLOVIEJO;Edwin Antonio Mogollon Montaña;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;73
AQUITANIA PUEBLOVIEJO;Leila Patricia Piragauta Rodriguez;PARTIDO CAMBIO RADICAL;73
AQUITANIA PUEBLOVIEJO;Fabian Andres Ramirez Perez;PARTIDO CENTRO DEMOCRATICO;67
AQUITANIA PUEBLOVIEJO;Luis Rolando Patarroyo Ramirez;PARTIDO CAMBIO RADICAL;67
AQUITANIA PUEBLOVIEJO;Luis Norberto Perez Preciado;PARTIDO CENTRO DEMOCRATICO;66
AQUITANIA PUEBLOVIEJO;Partido Alianza Verde;PARTIDO ALIANZA VERDE;66
AQUITANIA PUEBLOVIEJO;Marco Isaac Pesca Contreras;PARTIDO CONSERVADOR COLOMBIANO;65
AQUITANIA PUEBLOVIEJO;Marcos Fernando Montaña Chaparro;PARTIDO CENTRO DEMOCRATICO;64
AQUITANIA PUEBLOVIEJO;Alba Johana Mesa Garcia;SOMOS EL CAMBIO;59
AQUITANIA PUEBLOVIEJO;Nairo Ernesto Martinez Moreno;PARTIDO CAMBIO RADICAL;59
AQUITANIA PUEBLOVIEJO;Maria Patricia Cardozo Chaparro;PARTIDO ALIANZA VERDE;55
AQUITANIA PUEBLOVIEJO;Lucila Barrera De Chaparro;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;54
AQUITANIA PUEBLOVIEJO;Josue Vargas Montaña;PARTIDO CAMBIO RADICAL;53
AQUITANIA PUEBLOVIEJO;Erasmo De Jesus Diaz Santos;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;48
AQUITANIA PUEBLOVIEJO;Luis Humberto Lemus Chaparro;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;48
AQUITANIA PUEBLOVIEJO;Olga Yasmin Lopez Tejedor;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;48
AQUITANIA PUEBLOVIEJO;Somos El Cambio;SOMOS EL CAMBIO;48
AQUITANIA PUEBLOVIEJO;Mauricio Caceres Fonseca;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;47
AQUITANIA PUEBLOVIEJO;Yuber Fernando Piragauta Montaña;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;45
AQUITANIA PUEBLOVIEJO;Omar Fernando Martinez Vargas;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;42
AQUITANIA PUEBLOVIEJO;Partido Social De Unidad Nacional  Partido De La U;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;42
AQUITANIA PUEBLOVIEJO;Angie Lorena Cepeda Mesa;PARTIDO CENTRO DEMOCRATICO;38
AQUITANIA PUEBLOVIEJO;Nelson Uriel Ayala Perez;PARTIDO ALIANZA VERDE;38
AQUITANIA PUEBLOVIEJO;Segundo Antonio Rico Mesa;PARTIDO CONSERVADOR COLOMBIANO;38
AQUITANIA PUEBLOVIEJO;Diana Patricia Preciado Piragauta;PARTIDO CAMBIO RADICAL;37
AQUITANIA PUEBLOVIEJO;Jhon Jairo Alvarez Pedraza;PARTIDO CAMBIO RADICAL;37
AQUITANIA PUEBLOVIEJO;Orlando Mesa Mesa;PARTIDO POLITICO  MIRA;35
AQUITANIA PUEBLOVIEJO;Partido Centro Democratico;PARTIDO CENTRO DEMOCRATICO;35
AQUITANIA PUEBLOVIEJO;Sandra Teresa Sanchez Ramirez;PARTIDO CONSERVADOR COLOMBIANO;35
AQUITANIA PUEBLOVIEJO;Nelson Yoan Herrera Perez;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;32
AQUITANIA PUEBLOVIEJO;Eduar Campo Elias Pesca Contreras;SOMOS EL CAMBIO;31
AQUITANIA PUEBLOVIEJO;Partido Alianza Social Independiente Asi;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;31
AQUITANIA PUEBLOVIEJO;Partido Cambio Radical;PARTIDO CAMBIO RADICAL;31
AQUITANIA PUEBLOVIEJO;Luz Mery Chaparro Chaparro;PARTIDO CONSERVADOR COLOMBIANO;29
AQUITANIA PUEBLOVIEJO;Martha Cecilia Pedraza Lopez;PARTIDO CENTRO DEMOCRATICO;27
AQUITANIA PUEBLOVIEJO;Movimiento Alternativo Indigena Y Social Mais;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;26
AQUITANIA PUEBLOVIEJO;Clelia Yaneth Diaz Perez;SOMOS EL CAMBIO;22
AQUITANIA PUEBLOVIEJO;Nydia Zarith Perez Castellanos;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;22
AQUITANIA PUEBLOVIEJO;Yined Dayanna Rodriguez Laverde;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;21
AQUITANIA PUEBLOVIEJO;Claudia Ibeth Avella Parada;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;17
AQUITANIA PUEBLOVIEJO;Santiago Bohorquez Perez;PARTIDO CENTRO DEMOCRATICO;17
AQUITANIA PUEBLOVIEJO;Carlos Daniel Parada Alarcon;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;16
AQUITANIA PUEBLOVIEJO;Jose Nairo Alarcon Cadena;PARTIDO ALIANZA VERDE;15
AQUITANIA PUEBLOVIEJO;Octavio Lopez Gutierrez;PARTIDO CENTRO DEMOCRATICO;13
AQUITANIA PUEBLOVIEJO;Angela Consuelo Rojas Galindo;PARTIDO ALIANZA VERDE;12
AQUITANIA PUEBLOVIEJO;Lucila Correa Manrique;PARTIDO CENTRO DEMOCRATICO;12
AQUITANIA PUEBLOVIEJO;Nancy Lorena Hernandez Mesa;SOMOS EL CAMBIO;12
AQUITANIA PUEBLOVIEJO;Nury Gisella Gutierrez Avella;SOMOS EL CAMBIO;11
AQUITANIA PUEBLOVIEJO;Ana Patricia Villegas Zequeira;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;10
AQUITANIA PUEBLOVIEJO;Deisy Alexandra Fonseca Fonseca;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;10
AQUITANIA PUEBLOVIEJO;Libia Consuelo Perez Salamanca;PARTIDO POLITICO  MIRA;10
AQUITANIA PUEBLOVIEJO;Laura Tatiana Salamanca Santos;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;9
AQUITANIA PUEBLOVIEJO;Leydy Rocio Riaño Rodriguez;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;8
AQUITANIA PUEBLOVIEJO;Monica Yasmin Jimenez Chaparro;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;6
AQUITANIA PUEBLOVIEJO;Nelson Enrique Chaparro Barrera;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;6
AQUITANIA PUEBLOVIEJO;Wilson Ramiro Granados Daza;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;6
AQUITANIA PUEBLOVIEJO;Adelia Alarcon Daza;PARTIDO CAMBIO RADICAL;5
AQUITANIA PUEBLOVIEJO;Yeissy Yanith Martinez Mesa;PARTIDO CENTRO DEMOCRATICO;5
AQUITANIA PUEBLOVIEJO;Sara Lucia Perez Montaña;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;3
AQUITANIA PUEBLOVIEJO;Partido Politico  Mira;PARTIDO POLITICO  MIRA;2
ARCABUCO;Abel Arnulfo Robles Simijaca;PARTIDO CENTRO DEMOCRATICO;221
ARCABUCO;Carlos David Zarate Baez;PARTIDO ALIANZA VERDE;189
ARCABUCO;Fabian Camilo Hernandez Bernal;PARTIDO CENTRO DEMOCRATICO;182
ARCABUCO;Deyanira Suarez Pinilla;PARTIDO CONSERVADOR COLOMBIANO;157
ARCABUCO;Agustin Hernandez Jimenez;PARTIDO CENTRO DEMOCRATICO;149
ARCABUCO;Ivan Alirio Alba;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;132
ARCABUCO;Jaime Antonio Guerrero Forero;PARTIDO CONSERVADOR COLOMBIANO;131
ARCABUCO;Diego Armando Luis Hernandez;PARTIDO LIBERAL COLOMBIANO;130
ARCABUCO;Wilfredo Benitez Roncancio;PARTIDO ALIANZA VERDE;125
ARCABUCO;Henry Roberto Mayorga Pulido;PARTIDO CONSERVADOR COLOMBIANO;119
ARCABUCO;Mary Luz Pinilla Lopez;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;114
ARCABUCO;Jhon Mauricio Cruz Vargas;PARTIDO LIBERAL COLOMBIANO;95
ARCABUCO;Edgar Ivan Malagon Hurtado;PARTIDO CENTRO DEMOCRATICO;91
ARCABUCO;Alexis Armando Guerrero Saavedra;PARTIDO ALIANZA VERDE;87
ARCABUCO;Robinson Espitia Tolosa;PARTIDO CAMBIO RADICAL;84
ARCABUCO;David Felipe Castellanos Vega;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;82
ARCABUCO;Maycol Wilfredo Piña Rubio;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;77
ARCABUCO;Hector Jaime Poveda Aguilera;PARTIDO LIBERAL COLOMBIANO;74
ARCABUCO;Edilma Simona Guzman Guzman;PARTIDO CONSERVADOR COLOMBIANO;73
ARCABUCO;Gladys Amparo Guarin Acero;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;62
ARCABUCO;Diego Alejandro Ortiz Garcia;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;60
ARCABUCO;Jose Eduardo Aunta Suarez;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;56
ARCABUCO;Jose Arnoldo Pacheco Rubio;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;54
ARCABUCO;Jose Domingo Guzman Hurtado;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;54
ARCABUCO;Martin Emilio Fuquene Cative;PARTIDO COLOMBIA RENACIENTE;52
ARCABUCO;Lisandro Prieto Velasquez;PARTIDO CONSERVADOR COLOMBIANO;46
ARCABUCO;Wilson Hernan Garcia Molina;PARTIDO COLOMBIA RENACIENTE;46
ARCABUCO;Oscar Eduardo Poveda;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;43
ARCABUCO;Nydia Yamile Ruiz Lopez;PARTIDO CAMBIO RADICAL;40
ARCABUCO;Armando Tellez Rodriguez;PARTIDO CAMBIO RADICAL;38
ARCABUCO;Tatiana Cardenas Sandoval;PARTIDO ALIANZA VERDE;36
ARCABUCO;Jose Eudoxio Avila Puin;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;35
ARCABUCO;Alcides Aguilar Jimenez;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;34
ARCABUCO;Ferney Ruiz Piratova;PARTIDO CAMBIO RADICAL;34
ARCABUCO;Hineldo Guzman;PARTIDO COLOMBIA RENACIENTE;34
ARCABUCO;Nayibe Torres Ruiz;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;33
ARCABUCO;Rosa Angelica Rodriguez Guerrero;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;31
ARCABUCO;Jose Luis Rodriguez Rios;PARTIDO ALIANZA VERDE;29
ARCABUCO;Santos Pinilla Peña;PARTIDO ALIANZA VERDE;28
ARCABUCO;Johanna Doris Quintero Castelblanco;PARTIDO CENTRO DEMOCRATICO;23
ARCABUCO;Javier Enrique Tovar Puentes;PARTIDO CONSERVADOR COLOMBIANO;22
ARCABUCO;Jose Tobias Lopez Lopez;PARTIDO CAMBIO RADICAL;20
ARCABUCO;Angy Constanza Montañez Rico;PARTIDO CONSERVADOR COLOMBIANO;19
ARCABUCO;Carlos Eduardo Jimenez Guzman;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;19
ARCABUCO;Jose Gregorio Rodriguez Gil;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;18
ARCABUCO;Partido Alianza Verde;PARTIDO ALIANZA VERDE;17
ARCABUCO;Yeison Arturo Roberto Robayo;PARTIDO COLOMBIA RENACIENTE;16
ARCABUCO;Ivan Alberto Cardenas Lopez;PARTIDO CENTRO DEMOCRATICO;15
ARCABUCO;Pedro Remberto Castellanos Rojas;PARTIDO CAMBIO RADICAL;15
ARCABUCO;Armando Ruiz Oidor;PARTIDO CAMBIO RADICAL;14
ARCABUCO;Jose Whillans Aguilera Bautista;PARTIDO COLOMBIA RENACIENTE;14
ARCABUCO;Laura Camila Guzman Saenz;PARTIDO CENTRO DEMOCRATICO;14
ARCABUCO;Nelver Amanda Acosta Molina;PARTIDO COLOMBIA RENACIENTE;14
ARCABUCO;Rosa Elvia Acero De Pinilla;PARTIDO CAMBIO RADICAL;14
ARCABUCO;Yefer Esteban Hernandez Rubio;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;14
ARCABUCO;Angel Arquimedes Cardenas Bustos;PARTIDO CONSERVADOR COLOMBIANO;12
ARCABUCO;Nancy Jaqueline Rodriguez Guzman;PARTIDO COLOMBIA RENACIENTE;12
ARCABUCO;Willinton Asdrubal Medina Aguilar;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;12
ARCABUCO;Angie Thatiana Castelblanco Rodriguez;PARTIDO CAMBIO RADICAL;11
ARCABUCO;Aura Ligia Torres Rincon;PARTIDO LIBERAL COLOMBIANO;11
ARCABUCO;Jimmy Alberto Piratova Garcia;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;11
ARCABUCO;Pedro Jose Tovar Rodriguez;PARTIDO COLOMBIA RENACIENTE;11
ARCABUCO;Laura Daniela Niño Garces;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;10
ARCABUCO;Oscar Fabian Cordoba Meneses;PARTIDO LIBERAL COLOMBIANO;10
ARCABUCO;Partido Centro Democratico;PARTIDO CENTRO DEMOCRATICO;10
ARCABUCO;Gina Marcela Daza Pinilla;PARTIDO LIBERAL COLOMBIANO;9
ARCABUCO;Jeny Libeth Castelblanco Robles;PARTIDO LIBERAL COLOMBIANO;9
ARCABUCO;Rafael Eduardo Cuesta Hernandez;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;9
ARCABUCO;Jose Eduardo Rodriguez Carvajal;PARTIDO LIBERAL COLOMBIANO;8
ARCABUCO;Cesar Augusto Guerrero Malagon;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;7
ARCABUCO;Erika Liliana Saavedra Guerrero;PARTIDO COLOMBIA RENACIENTE;7
ARCABUCO;Luis Hernando Contreras Cabrera;PARTIDO ALIANZA VERDE;7
ARCABUCO;Michel Fernanda Ruano Garcia;PARTIDO ALIANZA VERDE;7
ARCABUCO;Movimiento Alternativo Indigena Y Social Mais;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;7
ARCABUCO;Nuvia Cecilia Guarin Acero;PARTIDO ALIANZA VERDE;7
ARCABUCO;Partido Conservador Colombiano;PARTIDO CONSERVADOR COLOMBIANO;7
ARCABUCO;Karen Liliana Martinez Alvarez;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;6
ARCABUCO;Marisol Malagon Suarez;PARTIDO CENTRO DEMOCRATICO;6
ARCABUCO;Helder Samir Rico Parra;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;5
ARCABUCO;Maria Nelba Molina Molina;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;5
ARCABUCO;Partido Liberal Colombiano;PARTIDO LIBERAL COLOMBIANO;5
ARCABUCO;Partido Social De Unidad Nacional  Partido De La U;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;5
ARCABUCO;Partido Cambio Radical;PARTIDO CAMBIO RADICAL;4
ARCABUCO;Partido Colombia Renaciente;PARTIDO COLOMBIA RENACIENTE;3
ARCABUCO;Diana Patricia Ayala Aguilera;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;2
ARCABUCO;Juan Camilo Quintero Pinilla;PARTIDO LIBERAL COLOMBIANO;2
ARCABUCO;Liliana Natale Natale;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;2
ARCABUCO;Partido Alianza Social Independiente Asi;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;1
BELEN;Jorge Andres Parra Parra;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;413
BELEN;Fabio Alexander Sisa Castro;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;354
BELEN;Alvaro Toledo Uribe;PARTIDO LIBERAL COLOMBIANO;263
BELEN;Luis Adrian Gallo Pineda;PARTIDO LIBERAL COLOMBIANO;262
BELEN;Partido Centro Democratico;PARTIDO CENTRO DEMOCRATICO;205
BELEN;Erbin Castro Ayala;PARTIDO LIBERAL COLOMBIANO;182
BELEN;Arturo Espindola Mateus;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;175
BELEN;Ana Elvia Moreno Amado;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;173
BELEN;Yamit Fabian Rivera Rodriguez;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;153
BELEN;Yeison Ricardo Triana Reyes;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;149
BELEN;Wilmer Alexander Bautista Alarcon;PARTIDO CONSERVADOR COLOMBIANO;140
BELEN;Fabio Rincon Guerrero;PARTIDO LIBERAL COLOMBIANO;138
BELEN;Celina Beatriz Morantes Valderrama;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;135
BELEN;Diego Sebastian Rodriguez Guerrero;PARTIDO CONSERVADOR COLOMBIANO;133
BELEN;Jeffer Ignacio Alvarez Rodriguez;PARTIDO LIBERAL COLOMBIANO;131
BELEN;Edison Javier Infante Verdugo;PARTIDO CONSERVADOR COLOMBIANO;123
BELEN;Julio Enrique Cely Caro;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;110
BELEN;Fabio Antonio Fernandez Balaguera;PARTIDO CONSERVADOR COLOMBIANO;107
BELEN;Marisol Castro Castro;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;94
BELEN;Willton Emilio Torres Castro;PARTIDO ALIANZA VERDE;90
