MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
SANTA ROSA DE VITERBO;GUARIN VIVAS GONZALO;20090002;1632
SANTA ROSA DE VITERBO;BARON NEIRA LEON RIGOBERTO;18490002;772
SANTA ROSA DE VITERBO;MENDIETA POVEDA JORGE ARMANDO;19970004;15
SANTA SOFIA;BARON NEIRA LEON RIGOBERTO;18490002;805
SANTA SOFIA;GRANADOS BECERRA JUAN CARLOS;20110258;799
SANTA SOFIA;GUARIN VIVAS GONZALO;20090002;212
SANTA SOFIA;MENDIETA POVEDA JORGE ARMANDO;19970004;60
SANTANA;GRANADOS BECERRA JUAN CARLOS;20110258;2534
SANTANA;BARON NEIRA LEON RIGOBERTO;18490002;476
SANTANA;GUARIN VIVAS GONZALO;20090002;254
SANTANA;MENDIETA POVEDA JORGE ARMANDO;19970004;22
SATIVANORTE;BARON NEIRA LEON RIGOBERTO;18490002;664
SATIVANORTE;GRANADOS BECERRA JUAN CARLOS;20110258;592
SATIVANORTE;GUARIN VIVAS GONZALO;20090002;390
SATIVANORTE;MENDIETA POVEDA JORGE ARMANDO;19970004;10
SATIVASUR;GRANADOS BECERRA JUAN CARLOS;20110258;428
SATIVASUR;BARON NEIRA LEON RIGOBERTO;18490002;380
SATIVASUR;GUARIN VIVAS GONZALO;20090002;48
SATIVASUR;MENDIETA POVEDA JORGE ARMANDO;19970004;2
SIACHOQUE;GUARIN VIVAS GONZALO;20090002;1878
SIACHOQUE;GRANADOS BECERRA JUAN CARLOS;20110258;1206
SIACHOQUE;BARON NEIRA LEON RIGOBERTO;18490002;729
SIACHOQUE;MENDIETA POVEDA JORGE ARMANDO;19970004;78
SOATA;GRANADOS BECERRA JUAN CARLOS;20110258;2248
SOATA;BARON NEIRA LEON RIGOBERTO;18490002;1688
SOATA;GUARIN VIVAS GONZALO;20090002;640
SOATA;MENDIETA POVEDA JORGE ARMANDO;19970004;26
SOCHA;GRANADOS BECERRA JUAN CARLOS;20110258;1627
SOCHA;BARON NEIRA LEON RIGOBERTO;18490002;1097
SOCHA;GUARIN VIVAS GONZALO;20090002;715
SOCHA;MENDIETA POVEDA JORGE ARMANDO;19970004;8
SOCOTA;GRANADOS BECERRA JUAN CARLOS;20110258;2100
SOCOTA;GUARIN VIVAS GONZALO;20090002;722
SOCOTA;BARON NEIRA LEON RIGOBERTO;18490002;359
SOCOTA;MENDIETA POVEDA JORGE ARMANDO;19970004;27
SOGAMOSO;GRANADOS BECERRA JUAN CARLOS;20110258;31320
SOGAMOSO;GUARIN VIVAS GONZALO;20090002;9779
SOGAMOSO;BARON NEIRA LEON RIGOBERTO;18490002;4069
SOGAMOSO;MENDIETA POVEDA JORGE ARMANDO;19970004;228
SOMONDOCO;GRANADOS BECERRA JUAN CARLOS;20110258;857
