MUNNOMBRE;PARNOMBRE;VOTOS;TOTAL_VOTOS;PORCENTAJE
MACANAL;Centro Democrático;171;2151;7.95
MACANAL;Partido Conservador Colombiano;730;2151;33.94
MACANAL;Partido de la U;1250;2151;58.11
MARIPI;Centro Democrático;1223;3884;31.49
MARIPI;Partido Conservador Colombiano;751;3884;19.34
MARIPI;Partido de la U;1910;3884;49.18
MIRAFLORES;Centro Democrático;1244;4530;27.46
MIRAFLORES;Partido Conservador Colombiano;197;4530;4.35
MIRAFLORES;Partido de la U;3089;4530;68.19
MONGUA;Centro Democrático;646;2643;24.44
MONGUA;Partido Conservador Colombiano;517;2643;19.56
MONGUA;Partido de la U;1480;2643;56.0
MONGUI;Centro Democrático;481;2305;20.87
MONGUI;Partido Conservador Colombiano;331;2305;14.36
MONGUI;Partido de la U;1493;2305;64.77
MONIQUIRA;Centro Democrático;1005;8168;12.3
MONIQUIRA;Partido Conservador Colombiano;2681;8168;32.82
MONIQUIRA;Partido de la U;4482;8168;54.87
MOTAVITA;Centro Democrático;443;3071;14.43
MOTAVITA;Partido Conservador Colombiano;240;3071;7.82
MOTAVITA;Partido de la U;2388;3071;77.76
MUZO;Centro Democrático;689;3547;19.42
MUZO;Partido Conservador Colombiano;918;3547;25.88
MUZO;Partido de la U;1940;3547;54.69
NOBSA;Centro Democrático;2073;7932;26.13
NOBSA;Partido Conservador Colombiano;686;7932;8.65
NOBSA;Partido de la U;5173;7932;65.22
NUEVO COLON;Centro Democrático;805;2872;28.03
NUEVO COLON;Partido Conservador Colombiano;197;2872;6.86
NUEVO COLON;Partido de la U;1870;2872;65.11
OICATA;Centro Democrático;265;1592;16.65
OICATA;Partido Conservador Colombiano;252;1592;15.83
OICATA;Partido de la U;1075;1592;67.53
OTANCHE;Centro Democrático;539;3396;15.87
OTANCHE;Partido Conservador Colombiano;517;3396;15.22
OTANCHE;Partido de la U;2340;3396;68.9
PACHAVITA;Centro Democrático;252;1261;19.98
PACHAVITA;Partido Conservador Colombiano;331;1261;26.25
PACHAVITA;Partido de la U;678;1261;53.77
PAEZ;Centro Democrático;153;1435;10.66
PAEZ;Partido Conservador Colombiano;16;1435;1.11
PAEZ;Partido de la U;1266;1435;88.22
PAIPA;Centro Democrático;5366;14532;36.93
PAIPA;Partido Conservador Colombiano;2460;14532;16.93
PAIPA;Partido de la U;6706;14532;46.15
PAJARITO;Centro Democrático;45;955;4.71
PAJARITO;Partido Conservador Colombiano;43;955;4.5
PAJARITO;Partido de la U;867;955;90.79
PANQUEBA;Centro Democrático;23;941;2.44
PANQUEBA;Partido Conservador Colombiano;650;941;69.08
PANQUEBA;Partido de la U;268;941;28.48
PAUNA;Centro Democrático;211;3678;5.74
PAUNA;Partido Conservador Colombiano;1361;3678;37.0
PAUNA;Partido de la U;2106;3678;57.26
PAYA;Centro Democrático;547;916;59.72
PAYA;Partido Conservador Colombiano;248;916;27.07
PAYA;Partido de la U;121;916;13.21
PAZ DE RIO;Centro Democrático;958;2591;36.97
PAZ DE RIO;Partido Conservador Colombiano;332;2591;12.81
PAZ DE RIO;Partido de la U;1301;2591;50.21
PESCA;Centro Democrático;1314;3486;37.69
PESCA;Partido Conservador Colombiano;565;3486;16.21
PESCA;Partido de la U;1607;3486;46.1
PISBA;Centro Democrático;449;696;64.51
PISBA;Partido Conservador Colombiano;202;696;29.02
PISBA;Partido de la U;45;696;6.47
PUERTO BOYACA;Centro Democrático;3005;13884;21.64
PUERTO BOYACA;Partido Conservador Colombiano;1241;13884;8.94
PUERTO BOYACA;Partido de la U;9638;13884;69.42
QUIPAMA;Centro Democrático;1308;2526;51.78
QUIPAMA;Partido Conservador Colombiano;163;2526;6.45
QUIPAMA;Partido de la U;1055;2526;41.77
RAMIRIQUI;Centro Democrático;306;5035;6.08
RAMIRIQUI;Partido Conservador Colombiano;883;5035;17.54
RAMIRIQUI;Partido de la U;3846;5035;76.39
RAQUIRA;Centro Democrático;924;2728;33.87
RAQUIRA;Partido Conservador Colombiano;235;2728;8.61
RAQUIRA;Partido de la U;1569;2728;57.51
RONDON;Centro Democrático;109;1483;7.35
RONDON;Partido Conservador Colombiano;495;1483;33.38
RONDON;Partido de la U;879;1483;59.27
SABOYA;Centro Democrático;850;5785;14.69
SABOYA;Partido Conservador Colombiano;2628;5785;45.43
SABOYA;Partido de la U;2307;5785;39.88
SACHICA;Centro Democrático;688;2061;33.38
SACHICA;Partido Conservador Colombiano;198;2061;9.61
SACHICA;Partido de la U;1175;2061;57.01
SAMACA;Centro Democrático;4028;7898;51.0
SAMACA;Partido Conservador Colombiano;182;7898;2.3
SAMACA;Partido de la U;3688;7898;46.7
SAN EDUARDO;Centro Democrático;94;989;9.5
SAN EDUARDO;Partido Conservador Colombiano;84;989;8.49
SAN EDUARDO;Partido de la U;811;989;82.0
SAN JOSE DE PARE;Centro Democrático;454;2916;15.57
SAN JOSE DE PARE;Partido Conservador Colombiano;589;2916;20.2
SAN JOSE DE PARE;Partido de la U;1873;2916;64.23
SAN LUIS DE GACENO;Centro Democrático;482;2781;17.33
SAN LUIS DE GACENO;Partido Conservador Colombiano;815;2781;29.31
SAN LUIS DE GACENO;Partido de la U;1484;2781;53.36
SAN MATEO;Centro Democrático;413;2286;18.07
SAN MATEO;Partido Conservador Colombiano;1013;2286;44.31
SAN MATEO;Partido de la U;860;2286;37.62
SAN MIGUEL DE SEMA;Centro Democrático;38;1590;2.39
SAN MIGUEL DE SEMA;Partido Conservador Colombiano;562;1590;35.35
SAN MIGUEL DE SEMA;Partido de la U;990;1590;62.26
SAN PABLO DE BORBUR;Centro Democrático;420;2835;14.81
SAN PABLO DE BORBUR;Partido Conservador Colombiano;886;2835;31.25
SAN PABLO DE BORBUR;Partido de la U;1529;2835;53.93
SANTA MARIA;Centro Democrático;194;1904;10.19
SANTA MARIA;Partido Conservador Colombiano;366;1904;19.22
SANTA MARIA;Partido de la U;1344;1904;70.59
SANTA ROSA DE VITERBO;Centro Democrático;1632;4847;33.67
SANTA ROSA DE VITERBO;Partido Conservador Colombiano;772;4847;15.93
SANTA ROSA DE VITERBO;Partido de la U;2443;4847;50.4
SANTA SOFIA;Centro Democrático;212;1816;11.67
SANTA SOFIA;Partido Conservador Colombiano;805;1816;44.33
SANTA SOFIA;Partido de la U;799;1816;44.0
SANTANA;Centro Democrático;254;3264;7.78
SANTANA;Partido Conservador Colombiano;476;3264;14.58
SANTANA;Partido de la U;2534;3264;77.63
SATIVANORTE;Centro Democrático;390;1646;23.69
SATIVANORTE;Partido Conservador Colombiano;664;1646;40.34
SATIVANORTE;Partido de la U;592;1646;35.97
SATIVASUR;Centro Democrático;48;856;5.61
SATIVASUR;Partido Conservador Colombiano;380;856;44.39
SATIVASUR;Partido de la U;428;856;50.0
SIACHOQUE;Centro Democrático;1878;3813;49.25
SIACHOQUE;Partido Conservador Colombiano;729;3813;19.12
SIACHOQUE;Partido de la U;1206;3813;31.63
SOATA;Centro Democrático;640;4576;13.99
SOATA;Partido Conservador Colombiano;1688;4576;36.89
SOATA;Partido de la U;2248;4576;49.13
SOCHA;Centro Democrático;715;3439;20.79
SOCHA;Partido Conservador Colombiano;1097;3439;31.9
SOCHA;Partido de la U;1627;3439;47.31
SOCOTA;Centro Democrático;722;3181;22.7
SOCOTA;Partido Conservador Colombiano;359;3181;11.29
SOCOTA;Partido de la U;2100;3181;66.02
SOGAMOSO;Centro Democrático;9779;45168;21.65
SOGAMOSO;Partido Conservador Colombiano;4069;45168;9.01
SOGAMOSO;Partido de la U;31320;45168;69.34
SOMONDOCO;Centro Democrático;151;1732;8.72
SOMONDOCO;Partido Conservador Colombiano;724;1732;41.8
SOMONDOCO;Partido de la U;857;1732;49.48
SORA;Centro Democrático;611;1773;34.46
SORA;Partido Conservador Colombiano;135;1773;7.61
SORA;Partido de la U;1027;1773;57.92
SORACA;Centro Democrático;1509;3462;43.59
SORACA;Partido Conservador Colombiano;242;3462;6.99
SORACA;Partido de la U;1711;3462;49.42
SOTAQUIRA;Centro Democrático;1281;3252;39.39
SOTAQUIRA;Partido Conservador Colombiano;687;3252;21.13
SOTAQUIRA;Partido de la U;1284;3252;39.48
SUSACON;Centro Democrático;195;1666;11.7
SUSACON;Partido Conservador Colombiano;920;1666;55.22
SUSACON;Partido de la U;551;1666;33.07
SUTAMARCHAN;Centro Democrático;806;3187;25.29
SUTAMARCHAN;Partido Conservador Colombiano;989;3187;31.03
SUTAMARCHAN;Partido de la U;1392;3187;43.68
SUTATENZA;Centro Democrático;259;1907;13.58
SUTATENZA;Partido Conservador Colombiano;486;1907;25.49
SUTATENZA;Partido de la U;1162;1907;60.93
TASCO;Centro Democrático;487;3119;15.61
TASCO;Partido Conservador Colombiano;148;3119;4.75
TASCO;Partido de la U;2484;3119;79.64
TENZA;Centro Democrático;173;2053;8.43
TENZA;Partido Conservador Colombiano;1214;2053;59.13
TENZA;Partido de la U;666;2053;32.44
TIBANA;Centro Democrático;236;3988;5.92
TIBANA;Partido Conservador Colombiano;189;3988;4.74
TIBANA;Partido de la U;3563;3988;89.34
TIBASOSA;Centro Democrático;1716;4837;35.48
TIBASOSA;Partido Conservador Colombiano;932;4837;19.27
TIBASOSA;Partido de la U;2189;4837;45.26
TINJACA;Centro Democrático;234;1583;14.78
TINJACA;Partido Conservador Colombiano;692;1583;43.71
TINJACA;Partido de la U;657;1583;41.5
TIPACOQUE;Centro Democrático;660;1835;35.97
TIPACOQUE;Partido Conservador Colombiano;96;1835;5.23
TIPACOQUE;Partido de la U;1079;1835;58.8
TOCA;Centro Democrático;743;4606;16.13
TOCA;Partido Conservador Colombiano;1185;4606;25.73
TOCA;Partido de la U;2678;4606;58.14
TOGUI;Centro Democrático;44;2275;1.93
TOGUI;Partido Conservador Colombiano;1010;2275;44.4
TOGUI;Partido de la U;1221;2275;53.67
TOPAGA;Centro Democrático;277;1989;13.93
TOPAGA;Partido Conservador Colombiano;383;1989;19.26
TOPAGA;Partido de la U;1329;1989;66.82
TOTA;Centro Democrático;355;2354;15.08
TOTA;Partido Conservador Colombiano;507;2354;21.54
TOTA;Partido de la U;1492;2354;63.38
TUNJA;Centro Democrático;16071;58644;27.4
TUNJA;Partido Conservador Colombiano;14380;58644;24.52
TUNJA;Partido de la U;28193;58644;48.07
TUNUNGUA;Centro Democrático;92;783;11.75
TUNUNGUA;Partido Conservador Colombiano;12;783;1.53
TUNUNGUA;Partido de la U;679;783;86.72
TURMEQUE;Centro Democrático;553;3408;16.23
TURMEQUE;Partido Conservador Colombiano;106;3408;3.11
TURMEQUE;Partido de la U;2749;3408;80.66
TUTA;Centro Democrático;771;4713;16.36
TUTA;Partido Conservador Colombiano;1647;4713;34.95
TUTA;Partido de la U;2295;4713;48.7
TUTAZA;Centro Democrático;395;1246;31.7
TUTAZA;Partido Conservador Colombiano;175;1246;14.04
TUTAZA;Partido de la U;676;1246;54.25
UMBITA;Centro Democrático;1104;3751;29.43
UMBITA;Partido Conservador Colombiano;1590;3751;42.39
UMBITA;Partido de la U;1057;3751;28.18
VENTAQUEMADA;Centro Democrático;1746;6498;26.87
VENTAQUEMADA;Partido Conservador Colombiano;1578;6498;24.28
VENTAQUEMADA;Partido de la U;3174;6498;48.85
VILLA DE LEYVA;Centro Democrático;1185;5758;20.58
VILLA DE LEYVA;Partido Conservador Colombiano;406;5758;7.05
VILLA DE LEYVA;Partido de la U;4167;5758;72.37
VIRACACHA;Centro Democrático;141;1773;7.95
VIRACACHA;Partido Conservador Colombiano;790;1773;44.56
VIRACACHA;Partido de la U;842;1773;47.49
ZETAQUIRA;Centro Democrático;444;2462;18.03
ZETAQUIRA;Partido Conservador Colombiano;178;2462;7.23
ZETAQUIRA;Partido de la U;1840;2462;74.74
