MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
CHISCAS;REINALDO TORRES;PARTIDO VERDE Y PARTIDO DE LA U;1189,CHISCAS;REINALDO TORRES;PARTIDO VERDE Y PARTIDO DE LA U;1189,0.0,0.0
CHISCAS;VOTOS EN BLANCO;CANDIDATOS TOTALES;9,CHISCAS;VOTOS EN BLANCO;CANDIDATOS TOTALES;9,0.0,0.0
CHISCAS;VOTOS NO MARCADOS;CANDIDATOS TOTALES;12,CHISCAS;VOTOS NO MARCADOS;CANDIDATOS TOTALES;12,0.0,0.0
CHISCAS;VOTOS NULOS;CANDIDATOS TOTALES;9,CHISCAS;VOTOS NULOS;CANDIDATOS TOTALES;9,0.0,0.0
CHITA;JOSE CLODOVEO FUENTES FUENTES;PARTIDO CAMBIO RADICAL;1983,CHITA;JOSE CLODOVEO FUENTES FUENTES;PARTIDO CAMBIO RADICAL;1983,0.0,0.0
CHITA;MARIA JUVENILIA HERNANDEZ CETINA;POR UN DESARROLLO INCLUSIVO Y SOSTENIBLE PARA CHITA;3,CHITA;MARIA JUVENILIA HERNANDEZ CETINA;POR UN DESARROLLO INCLUSIVO Y SOSTENIBLE PARA CHITA;3,0.0,0.0
CHITA;VLADIMIR RISCANEVO POBLADOR;PARTIDO CONSERVADOR COLOMBIANO;2449,CHITA;VLADIMIR RISCANEVO POBLADOR;PARTIDO CONSERVADOR COLOMBIANO;2449,0.0,0.0
CHITA;VOTOS EN BLANCO;CANDIDATOS TOTALES;20,CHITA;VOTOS EN BLANCO;CANDIDATOS TOTALES;20,0.0,0.0
CHITA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;32,CHITA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;32,0.0,0.0
CHITA;VOTOS NULOS;CANDIDATOS TOTALES;24,CHITA;VOTOS NULOS;CANDIDATOS TOTALES;24,0.0,0.0
CHITARAQUE;CARLOS ALBERTO AMADOR RAMOS;CHITARAQUE AUTORIDAD Y COMPROMISO ¡CON USTED!;1745,CHITARAQUE;CARLOS ALBERTO AMADOR RAMOS;CHITARAQUE AUTORIDAD Y COMPROMISO ¡CON USTED!;1745,0.0,0.0
CHITARAQUE;DORA ISABEL BARON PARRA;PARTIDO NUEVO LIBERALISMO;4,CHITARAQUE;DORA ISABEL BARON PARRA;PARTIDO NUEVO LIBERALISMO;4,0.0,0.0
CHITARAQUE;JOSE AGUSTIN MONTENEGRO SANABRIA;CHITARAQUE EN MARCHA CON DIGNIDAD MUNICIPIO RENACIENTE;264,CHITARAQUE;JOSE AGUSTIN MONTENEGRO SANABRIA;CHITARAQUE EN MARCHA CON DIGNIDAD MUNICIPIO RENACIENTE;264,0.0,0.0
CHITARAQUE;LUIS FRANCISCO DAZA TELLEZ;EL CAMBIO VERDADERO;1734,CHITARAQUE;LUIS FRANCISCO DAZA TELLEZ;EL CAMBIO VERDADERO;1734,0.0,0.0
CHITARAQUE;OSCAR FERNANDO CALVO HURTADO;PARTIDO CONSERVADOR COLOMBIANO;333,CHITARAQUE;OSCAR FERNANDO CALVO HURTADO;PARTIDO CONSERVADOR COLOMBIANO;333,0.0,0.0
CHITARAQUE;VOTOS EN BLANCO;CANDIDATOS TOTALES;17,CHITARAQUE;VOTOS EN BLANCO;CANDIDATOS TOTALES;17,0.0,0.0
CHITARAQUE;VOTOS NO MARCADOS;CANDIDATOS TOTALES;37,CHITARAQUE;VOTOS NO MARCADOS;CANDIDATOS TOTALES;37,0.0,0.0
CHITARAQUE;VOTOS NULOS;CANDIDATOS TOTALES;25,CHITARAQUE;VOTOS NULOS;CANDIDATOS TOTALES;25,0.0,0.0
CHIVATA;EDILBERTO MEDINA ROBERTO;PARTIDO CONSERVADOR COLOMBIANO;647,CHIVATA;EDILBERTO MEDINA ROBERTO;PARTIDO CONSERVADOR COLOMBIANO;647,0.0,0.0
CHIVATA;NELSON ENRIQUE NUMPAQUE DIAZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;135,CHIVATA;NELSON ENRIQUE NUMPAQUE DIAZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;135,0.0,0.0
CHIVATA;VOTOS EN BLANCO;CANDIDATOS TOTALES;34,CHIVATA;VOTOS EN BLANCO;CANDIDATOS TOTALES;34,0.0,0.0
CHIVATA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;8,CHIVATA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;8,0.0,0.0
CHIVATA;VOTOS NULOS;CANDIDATOS TOTALES;8,CHIVATA;VOTOS NULOS;CANDIDATOS TOTALES;8,0.0,0.0
CHIVOR;CARLOS HERNANDO PERILLA ALDANA;PARTIDO ALIANZA VERDE;626,CHIVOR;CARLOS HERNANDO PERILLA ALDANA;PARTIDO ALIANZA VERDE;626,0.0,0.0
CHIVOR;LUIS ANGEL NIETO BERNAL;PARTIDO CAMBIO RADICAL;100,CHIVOR;LUIS ANGEL NIETO BERNAL;PARTIDO CAMBIO RADICAL;100,0.0,0.0
CHIVOR;VIVIANA PAOLA MARTIN AREVALO;DE CORAZON POR CHIVOR;671,CHIVOR;VIVIANA PAOLA MARTIN AREVALO;DE CORAZON POR CHIVOR;671,0.0,0.0
CHIVOR;VOTOS EN BLANCO;CANDIDATOS TOTALES;5,CHIVOR;VOTOS EN BLANCO;CANDIDATOS TOTALES;5,0.0,0.0
CHIVOR;VOTOS NO MARCADOS;CANDIDATOS TOTALES;3,CHIVOR;VOTOS NO MARCADOS;CANDIDATOS TOTALES;3,0.0,0.0
CHIVOR;VOTOS NULOS;CANDIDATOS TOTALES;5,CHIVOR;VOTOS NULOS;CANDIDATOS TOTALES;5,0.0,0.0
CIENEGA;MARTHA CECILIA LEGUIZAMON CUERVO;DE LA MANO CON MI PUEBLO;1346,CIENEGA;MARTHA CECILIA LEGUIZAMON CUERVO;DE LA MANO CON MI PUEBLO;1346,0.0,0.0
CIENEGA;VOTOS EN BLANCO;CANDIDATOS TOTALES;24,CIENEGA;VOTOS EN BLANCO;CANDIDATOS TOTALES;24,0.0,0.0
CIENEGA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;34,CIENEGA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;34,0.0,0.0
CIENEGA;VOTOS NULOS;CANDIDATOS TOTALES;14,CIENEGA;VOTOS NULOS;CANDIDATOS TOTALES;14,0.0,0.0
CIENEGA;WILLIAM CAMILO BARRETO GONZALEZ;PARTIDO CONSERVADOR COLOMBIANO;1762,CIENEGA;WILLIAM CAMILO BARRETO GONZALEZ;PARTIDO CONSERVADOR COLOMBIANO;1762,0.0,0.0
COMBITA;JUAN CARLOS GARCIA GARCIA;COMBITA PARA TODOS;2501,COMBITA;JUAN CARLOS GARCIA GARCIA;CÓMBITA PARA TODOS;2501,0.0,0.0
COMBITA;JUAN CARLOS SARMIENTO SARMIENTO;COMBITA RENACE;3535,COMBITA;JUAN CARLOS SARMIENTO SARMIENTO;CÓMBITA RENACE;3535,0.0,0.0
COMBITA;VOTOS EN BLANCO;CANDIDATOS TOTALES;81,COMBITA;VOTOS EN BLANCO;CANDIDATOS TOTALES;81,0.0,0.0
COMBITA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;53,COMBITA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;53,0.0,0.0
COMBITA;VOTOS NULOS;CANDIDATOS TOTALES;61,COMBITA;VOTOS NULOS;CANDIDATOS TOTALES;61,0.0,0.0
COMBITA;WILTON YOVAN SUSPE VARGAS;COMBITA NUESTRA RAZON DE SER;2118,COMBITA;WILTON YOVAN SUSPE VARGAS;CÓMBITA NUESTRA RAZÓN DE SER;2118,0.0,0.0
COPER;ARBINSON DANEY FRISNEDA NIETO;CONSTRUYAMOS JUNTOS A COPER DESDE LAS REGIONES;810,COPER;ARBINSON DANEY FRISNEDA NIETO;CONSTRUYAMOS JUNTOS A COPER DESDE LAS REGIONES;810,0.0,0.0
COPER;EDWIN LIBARDO CASTELLANOS PEREIRA;HECHOS NO PALABRAS;474,COPER;EDWIN LIBARDO CASTELLANOS PEREIRA;HECHOS NO PALABRAS;474,0.0,0.0
COPER;VOTOS EN BLANCO;CANDIDATOS TOTALES;13,COPER;VOTOS EN BLANCO;CANDIDATOS TOTALES;13,0.0,0.0
COPER;VOTOS NO MARCADOS;CANDIDATOS TOTALES;10,COPER;VOTOS NO MARCADOS;CANDIDATOS TOTALES;10,0.0,0.0
COPER;VOTOS NULOS;CANDIDATOS TOTALES;6,COPER;VOTOS NULOS;CANDIDATOS TOTALES;6,0.0,0.0
CORRALES;CRISTIAN SANTIAGO CASTANEDA SERRANO;PARTIDO ALIANZA VERDE;623,CORRALES;CRISTIAN SANTIAGO CASTAÑEDA SERRANO;PARTIDO ALIANZA VERDE;623,0.0,0.0
CORRALES;DONALD ARLEY AGUDELO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;779,CORRALES;DONALD ARLEY AGUDELO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;779,0.0,0.0
CORRALES;OSCAR IBAN CARDENAS CARO;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;532,CORRALES;OSCAR IBAN CARDENAS CARO;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;532,0.0,0.0
CORRALES;VOTOS EN BLANCO;CANDIDATOS TOTALES;10,CORRALES;VOTOS EN BLANCO;CANDIDATOS TOTALES;10,0.0,0.0
CORRALES;VOTOS NO MARCADOS;CANDIDATOS TOTALES;7,CORRALES;VOTOS NO MARCADOS;CANDIDATOS TOTALES;7,0.0,0.0
CORRALES;VOTOS NULOS;CANDIDATOS TOTALES;16,CORRALES;VOTOS NULOS;CANDIDATOS TOTALES;16,0.0,0.0
COVARACHIA;ALBEYDI LILIANA SALAZAR TOLOZA;INDEPENDIENTES;29,COVARACHIA;ALBEYDI LILIANA SALAZAR TOLOZA;INDEPENDIENTES;29,0.0,0.0
COVARACHIA;LUIS ALBERTO SIZA PINTO;PARTIDO ALIANZA VERDE;1297,COVARACHIA;LUIS ALBERTO SIZA PINTO;PARTIDO ALIANZA VERDE;1297,0.0,0.0
COVARACHIA;VOTOS EN BLANCO;CANDIDATOS TOTALES;8,COVARACHIA;VOTOS EN BLANCO;CANDIDATOS TOTALES;8,0.0,0.0
COVARACHIA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;37,COVARACHIA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;37,0.0,0.0
COVARACHIA;VOTOS NULOS;CANDIDATOS TOTALES;16,COVARACHIA;VOTOS NULOS;CANDIDATOS TOTALES;16,0.0,0.0
COVARACHIA;YOLANDA SALAZAR SIERRA;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;1386,COVARACHIA;YOLANDA SALAZAR SIERRA;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;1386,0.0,0.0
CUBARA;GILDARDO MURCIA BUITRAGO;PARTIDO CONSERVADOR COLOMBIANO;1803,CUBARA;GILDARDO MURCIA BUITRAGO;PARTIDO CONSERVADOR COLOMBIANO;1803,0.0,0.0
CUBARA;VOTOS EN BLANCO;CANDIDATOS TOTALES;45,CUBARA;VOTOS EN BLANCO;CANDIDATOS TOTALES;45,0.0,0.0
CUBARA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;82,CUBARA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;82,0.0,0.0
CUBARA;VOTOS NULOS;CANDIDATOS TOTALES;44,CUBARA;VOTOS NULOS;CANDIDATOS TOTALES;44,0.0,0.0
CUBARA;WILBER IGNACIO VILLAMIZAR GRANADOS;COALICION CUBARA VUELA ALTO;1482,CUBARA;WILBER IGNACIO VILLAMIZAR GRANADOS;COALICIÓN CUBARÁ VUELA ALTO;1482,0.0,0.0
CUCAITA;FABIAN ANTONIO CASTELLANOS NINO;PCC-ASI-CUCAITA;1293,CUCAITA;FABIAN ANTONIO CASTELLANOS NIÑO;PCC-ASI-CUCAITA;1293,0.0,0.0
CUCAITA;HERNAN DARIO PARRA SUAREZ;PARTIDO LIBERAL COLOMBIANO;126,CUCAITA;HERNAN DARIO PARRA SUAREZ;PARTIDO LIBERAL COLOMBIANO;126,0.0,0.0
CUCAITA;MARCOS DANIEL BORDA PARRA;MOVIMIENTO POLITICO COLOMBIA HUMANA;1384,CUCAITA;MARCOS DANIEL BORDA PARRA;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;1384,0.0,0.0
CUCAITA;VOTOS EN BLANCO;CANDIDATOS TOTALES;37,CUCAITA;VOTOS EN BLANCO;CANDIDATOS TOTALES;37,0.0,0.0
CUCAITA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;9,CUCAITA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;9,0.0,0.0
CUCAITA;VOTOS NULOS;CANDIDATOS TOTALES;17,CUCAITA;VOTOS NULOS;CANDIDATOS TOTALES;17,0.0,0.0
CUITIVA;GUSTAVO SALINAS CARDOZO;PARTIDO CAMBIO RADICAL;61,CUITIVA;GUSTAVO SALINAS CARDOZO;PARTIDO CAMBIO RADICAL;61,0.0,0.0
CUITIVA;JORGE ANDRES ALARCON AVELLA;CUITIVA NUESTRO COMPROMISO¨;1238,CUITIVA;JORGE ANDRES ALARCON AVELLA;CUITIVA NUESTRO COMPROMISO¨;1238,0.0,0.0
CUITIVA;JOSE ANTONIO CEPEDA TENZA;PARTIDO ALIANZA VERDE;64,CUITIVA;JOSE ANTONIO CEPEDA TENZA;PARTIDO ALIANZA VERDE;64,0.0,0.0
CUITIVA;VOTOS EN BLANCO;CANDIDATOS TOTALES;111,CUITIVA;VOTOS EN BLANCO;CANDIDATOS TOTALES;111,0.0,0.0
CUITIVA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;11,CUITIVA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;11,0.0,0.0
CUITIVA;VOTOS NULOS;CANDIDATOS TOTALES;24,CUITIVA;VOTOS NULOS;CANDIDATOS TOTALES;24,0.0,0.0
DUITAMA;ANDRES ALIRIO CORREDOR CORREDOR;NUEVA FUERZA DEMOCRATICA;13,DUITAMA;ANDRES ALIRIO CORREDOR CORREDOR;NUEVA FUERZA DEMOCRÁTICA;13,0.0,0.0
DUITAMA;FERNANDO ALEXANDER SERRATO FONSECA;COALICION DUITAMA UNA SOLA FAMILIA;12662,DUITAMA;FERNANDO ALEXANDER SERRATO FONSECA;COALICION DUITAMA UNA SOLA FAMILIA;12662,0.0,0.0
DUITAMA;FRANKLIN YEBRAIL OJEDA CADENA;UNIDOS POR DUITAMA;5207,DUITAMA;FRANKLIN YEBRAIL OJEDA CADENA;UNIDOS POR DUITAMA;5207,0.0,0.0
DUITAMA;JOSE LUIS BOHORQUEZ LOPEZ;PACTO HISTORICO;12842,DUITAMA;JOSE LUIS BOHORQUEZ LOPEZ;PACTO HISTORICO;12842,0.0,0.0
DUITAMA;PEDRO PABLO MATALLANA RODRIGUEZ;INDEPENDIENTES;25,DUITAMA;PEDRO PABLO MATALLANA RODRIGUEZ;INDEPENDIENTES;25,0.0,0.0
DUITAMA;RICARDO ALONSO ROJAS SACHICA;PARTIDO ALIANZA VERDE;9063,DUITAMA;RICARDO ALONSO ROJAS SACHICA;PARTIDO ALIANZA VERDE;9063,0.0,0.0
DUITAMA;SANDRA CONSTANZA CORREDOR RODRIGUEZ;UNAMOS FUERZAS;6118,DUITAMA;SANDRA CONSTANZA CORREDOR RODRIGUEZ;UNAMOS FUERZAS;6118,0.0,0.0
DUITAMA;VOTOS EN BLANCO;CANDIDATOS TOTALES;2456,DUITAMA;VOTOS EN BLANCO;CANDIDATOS TOTALES;2456,0.0,0.0
DUITAMA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;618,DUITAMA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;618,0.0,0.0
DUITAMA;VOTOS NULOS;CANDIDATOS TOTALES;1132,DUITAMA;VOTOS NULOS;CANDIDATOS TOTALES;1132,0.0,0.0
DUITAMA;WILFREDY BONILLA LAGOS;DUITAMA CREE SIENTE;8695,DUITAMA;WILFREDY BONILLA LAGOS;DUITAMA CREE SIENTE;8695,0.0,0.0
EL COCUY;ALEJANDRO MUNOZ SANDOVAL;COALICION CONSTRUYAMOS OPORTUNIDADES PARA TODOS;1436,EL COCUY;ALEJANDRO MUÑOZ SANDOVAL;COALICIÓN CONSTRUYAMOS OPORTUNIDADES PARA TODOS;1436,0.0,0.0
EL COCUY;CARLOS ALBERTO VELANDIA BUITRAGO;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;85,EL COCUY;CARLOS ALBERTO VELANDIA BUITRAGO;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;85,0.0,0.0
EL COCUY;CARLOS JULIO PUENTES BARENO;DESARROLLO CON ARMONIA Y DIGNIDAD;137,EL COCUY;CARLOS JULIO PUENTES BAREÑO;DESARROLLO CON ARMONIA Y DIGNIDAD;137,0.0,0.0
EL COCUY;LUIS ENRIQUE TELLEZ;PARTIDO ALIANZA VERDE;614,EL COCUY;LUIS ENRIQUE TELLEZ;PARTIDO ALIANZA VERDE;614,0.0,0.0
EL COCUY;VOTOS EN BLANCO;CANDIDATOS TOTALES;42,EL COCUY;VOTOS EN BLANCO;CANDIDATOS TOTALES;42,0.0,0.0
EL COCUY;VOTOS NO MARCADOS;CANDIDATOS TOTALES;29,EL COCUY;VOTOS NO MARCADOS;CANDIDATOS TOTALES;29,0.0,0.0
EL COCUY;VOTOS NULOS;CANDIDATOS TOTALES;18,EL COCUY;VOTOS NULOS;CANDIDATOS TOTALES;18,0.0,0.0
EL ESPINO;ARMANDO TARAZONA GALLO;PARTIDO CENTRO DEMOCRATICO;954,EL ESPINO;ARMANDO TARAZONA GALLO;PARTIDO CENTRO DEMOCRÁTICO;954,0.0,0.0
EL ESPINO;JUAN FELIPE MOJICA MOJICA;PARTIDO CONSERVADOR COLOMBIANO;751,EL ESPINO;JUAN FELIPE MOJICA MOJICA;PARTIDO CONSERVADOR COLOMBIANO;751,0.0,0.0
EL ESPINO;VOTOS EN BLANCO;CANDIDATOS TOTALES;6,EL ESPINO;VOTOS EN BLANCO;CANDIDATOS TOTALES;6,0.0,0.0
EL ESPINO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;14,EL ESPINO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;14,0.0,0.0
EL ESPINO;VOTOS NULOS;CANDIDATOS TOTALES;5,EL ESPINO;VOTOS NULOS;CANDIDATOS TOTALES;5,0.0,0.0
FIRAVITOBA;DANIEL FERNANDO OCHOA ZAMBRANO;MI COMPROMISO ES FIRAVITOBA;498,FIRAVITOBA;DANIEL FERNANDO OCHOA ZAMBRANO;MI COMPROMISO ES FIRAVITOBA;498,0.0,0.0
FIRAVITOBA;LUIS ALFONSO ROJAS LOPEZ;DESARROLLO Y COMPROMISO CON MI TERRUNO;848,FIRAVITOBA;LUIS ALFONSO ROJAS LOPEZ;DESARROLLO Y COMPROMISO CON MI TERRUÑO;848,0.0,0.0
FIRAVITOBA;LUIS ANTONIO FARFAN SIACHOQUE;INDEPENDIENTES;145,FIRAVITOBA;LUIS ANTONIO FARFAN SIACHOQUE;INDEPENDIENTES;145,0.0,0.0
FIRAVITOBA;LUIS GUILLERMO PATINO ZEA;AGRUPACION POLITICA EN MARCHA;642,FIRAVITOBA;LUIS GUILLERMO PATIÑO ZEA;AGRUPACIÓN POLÍTICA EN MARCHA;642,0.0,0.0
FIRAVITOBA;LUZ AMANDA RODRIGUEZ SALAMANCA;PARTIDO CENTRO DEMOCRATICO;1352,FIRAVITOBA;LUZ AMANDA RODRIGUEZ SALAMANCA;PARTIDO CENTRO DEMOCRÁTICO;1352,0.0,0.0
"FIRAVITOBA;PEDRO LEON RAMIREZ SILVA;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";829","FIRAVITOBA;PEDRO LEON RAMIREZ SILVA;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";829",0.0,0.0
FIRAVITOBA;VOTOS EN BLANCO;CANDIDATOS TOTALES;57,FIRAVITOBA;VOTOS EN BLANCO;CANDIDATOS TOTALES;57,0.0,0.0
FIRAVITOBA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;22,FIRAVITOBA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;22,0.0,0.0
FIRAVITOBA;VOTOS NULOS;CANDIDATOS TOTALES;23,FIRAVITOBA;VOTOS NULOS;CANDIDATOS TOTALES;23,0.0,0.0
FLORESTA;FABIO ALONSO AGUILAR GOMEZ;PARTIDO LIBERAL COLOMBIANO;134,FLORESTA;FABIO ALONSO AGUILAR GOMEZ;PARTIDO LIBERAL COLOMBIANO;134,0.0,0.0
FLORESTA;JAIME ARTURO SAAVEDRA PENALOSA;PARTIDO CONSERVADOR COLOMBIANO;41,FLORESTA;JAIME ARTURO SAAVEDRA PEÑALOSA;PARTIDO CONSERVADOR COLOMBIANO;41,0.0,0.0
FLORESTA;JEISON JULIAN MORENO VARGAS;PARTIDO DE LA U-PARTIDO EN MARCHA;764,FLORESTA;JEISON JULIAN MORENO VARGAS;PARTIDO DE LA U-PARTIDO EN MARCHA;764,0.0,0.0
FLORESTA;LUIS MARIO VARGAS BERNAL;SOMOS ESPERANZA;1851,FLORESTA;LUIS MARIO VARGAS BERNAL;SOMOS ESPERANZA;1851,0.0,0.0
"FLORESTA;ROSA AMANDA HERRERA LEON;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";4","FLORESTA;ROSA AMANDA HERRERA LEON;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";4",0.0,0.0
FLORESTA;VOTOS EN BLANCO;CANDIDATOS TOTALES;17,FLORESTA;VOTOS EN BLANCO;CANDIDATOS TOTALES;17,0.0,0.0
FLORESTA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;9,FLORESTA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;9,0.0,0.0
FLORESTA;VOTOS NULOS;CANDIDATOS TOTALES;15,FLORESTA;VOTOS NULOS;CANDIDATOS TOTALES;15,0.0,0.0
GACHANTIVA;JAIME ARMANDO GOMEZ BUITRAGO;PARTIDO ALIANZA VERDE;1187,GACHANTIVA;JAIME ARMANDO GOMEZ BUITRAGO;PARTIDO ALIANZA VERDE;1187,0.0,0.0
GACHANTIVA;RAMON ELIECER CASTILLO SAAVEDRA;COMPROMETIDOS CON GACHANTIVA;89,GACHANTIVA;RAMON ELIECER CASTILLO SAAVEDRA;COMPROMETIDOS CON GACHANTIVA;89,0.0,0.0
GACHANTIVA;VOTOS EN BLANCO;CANDIDATOS TOTALES;16,GACHANTIVA;VOTOS EN BLANCO;CANDIDATOS TOTALES;16,0.0,0.0
GACHANTIVA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;31,GACHANTIVA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;31,0.0,0.0
GACHANTIVA;VOTOS NULOS;CANDIDATOS TOTALES;16,GACHANTIVA;VOTOS NULOS;CANDIDATOS TOTALES;16,0.0,0.0
GAMEZA;EDGAR CRUZ CRISTANCHO CRISTANCHO;PARTIDO LIBERAL COLOMBIANO;3,GAMEZA;EDGAR CRUZ CRISTANCHO CRISTANCHO;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
GAMEZA;GERARDO RINCON CAMACHO;GAMEZA UN PUEBLO QUE NOS UNE;827,GAMEZA;GERARDO RINCON CAMACHO;GAMEZA UN PUEBLO QUE NOS UNE;827,0.0,0.0
GAMEZA;ISRAEL FUENTES ROJAS;MOVIMIENTO SALVACION NACIONAL;442,GAMEZA;ISRAEL FUENTES ROJAS;MOVIMIENTO SALVACIÓN NACIONAL;442,0.0,0.0
"GAMEZA;JESUS TIBADUIZA RODRIGUEZ;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";32","GAMEZA;JESUS TIBADUIZA RODRIGUEZ;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";32",0.0,0.0
GAMEZA;JOSE SAMUEL MEDINA ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;786,GAMEZA;JOSE SAMUEL MEDINA ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;786,0.0,0.0
GAMEZA;PASTOR DE JESUS SIAUCHO CRISTANCHO;MOVIMIENTO POLITICO COLOMBIA HUMANA;652,GAMEZA;PASTOR DE JESUS SIAUCHO CRISTANCHO;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;652,0.0,0.0
GAMEZA;ROBERTO AMARILLO SALAMANCA;PARTIDO CENTRO DEMOCRATICO;286,GAMEZA;ROBERTO AMARILLO SALAMANCA;PARTIDO CENTRO DEMOCRÁTICO;286,0.0,0.0
GAMEZA;VOTOS EN BLANCO;CANDIDATOS TOTALES;36,GAMEZA;VOTOS EN BLANCO;CANDIDATOS TOTALES;36,0.0,0.0
GAMEZA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;21,GAMEZA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;21,0.0,0.0
GAMEZA;VOTOS NULOS;CANDIDATOS TOTALES;26,GAMEZA;VOTOS NULOS;CANDIDATOS TOTALES;26,0.0,0.0
GARAGOA;CARLOS IVAN MARINO HERNANDEZ;PARTIDO COLOMBIA JUSTA LIBRES;150,GARAGOA;CARLOS IVAN MARIÑO HERNANDEZ;PARTIDO COLOMBIA JUSTA LIBRES;150,0.0,0.0
GARAGOA;DANIEL RAMIRO MORENO LESMES;LO MEJOR PARA GARAGOA;2215,GARAGOA;DANIEL RAMIRO MORENO LESMES;LO MEJOR PARA GARAGOA;2215,0.0,0.0
GARAGOA;JULIO ERNESTO SANABRIA GUERRA;SANABRIA ES MAS GESTION;4015,GARAGOA;JULIO ERNESTO SANABRIA GUERRA;SANABRIA ES MAS GESTION;4015,0.0,0.0
GARAGOA;OSCAR GERMAN BONILLA RODRIGUEZ;MOVIMIENTO POLITICO COLOMBIA HUMANA;98,GARAGOA;OSCAR GERMAN BONILLA RODRIGUEZ;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;98,0.0,0.0
GARAGOA;OSCAR LEONARDO ROJAS;AGRUPACION POLITICA EN MARCHA;758,GARAGOA;OSCAR LEONARDO ROJAS;AGRUPACIÓN POLÍTICA EN MARCHA;758,0.0,0.0
GARAGOA;VOTOS EN BLANCO;CANDIDATOS TOTALES;118,GARAGOA;VOTOS EN BLANCO;CANDIDATOS TOTALES;118,0.0,0.0
GARAGOA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;42,GARAGOA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;42,0.0,0.0
GARAGOA;VOTOS NULOS;CANDIDATOS TOTALES;79,GARAGOA;VOTOS NULOS;CANDIDATOS TOTALES;79,0.0,0.0
GARAGOA;YAMID AMAD PARRA FORERO;JUNTOS SOMOS MAS FUERTES;903,GARAGOA;YAMID AMAD PARRA FORERO;JUNTOS SOMOS MAS FUERTES;903,0.0,0.0
GUACAMAYAS;ALFONSO TOBIAS BLANCO ALBARRACIN;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;12,GUACAMAYAS;ALFONSO TOBIAS BLANCO ALBARRACIN;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;12,0.0,0.0
GUACAMAYAS;DARIO ALEXANDER ALBARRACIN VALDERRAMA;PARTIDO CAMBIO RADICAL;424,GUACAMAYAS;DARIO ALEXANDER ALBARRACIN VALDERRAMA;PARTIDO CAMBIO RADICAL;424,0.0,0.0
