MUNNOMBRE;PARNOMBRE;VOTOS;TOTAL_VOTOS;PORCENTAJE
CHIQUIZA;Liga de Gobernantes;1891;2866;65.98
CHIQUIZA;Pacto Histórico;973;2866;33.95
CHIQUIZA;VOTOS NO MARCADOS;2;2866;0.07
CHISCAS;Liga de Gobernantes;1544;1808;85.4
CHISCAS;Pacto Histórico;260;1808;14.38
CHISCAS;VOTOS NO MARCADOS;4;1808;0.22
CHITA;Liga de Gobernantes;2795;3422;81.68
CHITA;Pacto Histórico;615;3422;17.97
CHITA;VOTOS NO MARCADOS;12;3422;0.35
CHITARAQUE;Liga de Gobernantes;2845;3297;86.29
CHITARAQUE;Pacto Histórico;447;3297;13.56
CHITARAQUE;VOTOS NO MARCADOS;5;3297;0.15
CHIVATA;Liga de Gobernantes;1252;2013;62.2
CHIVATA;Pacto Histórico;758;2013;37.66
CHIVATA;VOTOS NO MARCADOS;3;2013;0.15
CHIVOR;Liga de Gobernantes;937;1075;87.16
CHIVOR;Pacto Histórico;138;1075;12.84
CIENEGA;Liga de Gobernantes;2135;2582;82.69
CIENEGA;Pacto Histórico;445;2582;17.23
CIENEGA;VOTOS NO MARCADOS;2;2582;0.08
COMBITA;Liga de Gobernantes;3552;6180;57.48
COMBITA;Pacto Histórico;2619;6180;42.38
COMBITA;VOTOS NO MARCADOS;9;6180;0.15
COPER;Liga de Gobernantes;1659;1907;87.0
COPER;Pacto Histórico;246;1907;12.9
COPER;VOTOS NO MARCADOS;2;1907;0.1
CORRALES;Liga de Gobernantes;886;1573;56.33
CORRALES;Pacto Histórico;686;1573;43.61
CORRALES;VOTOS NO MARCADOS;1;1573;0.06
COVARACHIA;Liga de Gobernantes;1551;1745;88.88
COVARACHIA;Pacto Histórico;189;1745;10.83
COVARACHIA;VOTOS NO MARCADOS;5;1745;0.29
CUBARA;Liga de Gobernantes;1280;2748;46.58
CUBARA;Pacto Histórico;1465;2748;53.31
CUBARA;VOTOS NO MARCADOS;3;2748;0.11
CUCAITA;Liga de Gobernantes;1211;2344;51.66
CUCAITA;Pacto Histórico;1131;2344;48.25
CUCAITA;VOTOS NO MARCADOS;2;2344;0.09
CUITIVA;Liga de Gobernantes;798;1182;67.51
CUITIVA;Pacto Histórico;381;1182;32.23
CUITIVA;VOTOS NO MARCADOS;3;1182;0.25
DUITAMA;Liga de Gobernantes;29380;63779;46.07
DUITAMA;Pacto Histórico;34371;63779;53.89
DUITAMA;VOTOS NO MARCADOS;28;63779;0.04
EL COCUY;Liga de Gobernantes;1605;1922;83.51
EL COCUY;Pacto Histórico;313;1922;16.29
EL COCUY;VOTOS NO MARCADOS;4;1922;0.21
EL ESPINO;Liga de Gobernantes;1180;1350;87.41
EL ESPINO;Pacto Histórico;170;1350;12.59
FIRAVITOBA;Liga de Gobernantes;1733;3453;50.19
FIRAVITOBA;Pacto Histórico;1719;3453;49.78
FIRAVITOBA;VOTOS NO MARCADOS;1;3453;0.03
FLORESTA;Liga de Gobernantes;1583;2195;72.12
FLORESTA;Pacto Histórico;609;2195;27.74
FLORESTA;VOTOS NO MARCADOS;3;2195;0.14
GACHANTIVA;Liga de Gobernantes;1462;1941;75.32
GACHANTIVA;Pacto Histórico;479;1941;24.68
GAMEZA;Liga de Gobernantes;1934;2517;76.84
GAMEZA;Pacto Histórico;582;2517;23.12
GAMEZA;VOTOS NO MARCADOS;1;2517;0.04
GARAGOA;Liga de Gobernantes;4430;7657;57.86
GARAGOA;Pacto Histórico;3221;7657;42.07
GARAGOA;VOTOS NO MARCADOS;6;7657;0.08
GUACAMAYAS;Liga de Gobernantes;766;920;83.26
GUACAMAYAS;Pacto Histórico;154;920;16.74
GUATEQUE;Liga de Gobernantes;3545;5518;64.24
GUATEQUE;Pacto Histórico;1967;5518;35.65
GUATEQUE;VOTOS NO MARCADOS;6;5518;0.11
GUAYATA;Liga de Gobernantes;2000;2473;80.87
GUAYATA;Pacto Histórico;464;2473;18.76
GUAYATA;VOTOS NO MARCADOS;9;2473;0.36
GUICAN;Liga de Gobernantes;998;1705;58.53
GUICAN;Pacto Histórico;705;1705;41.35
GUICAN;VOTOS NO MARCADOS;2;1705;0.12
IZA;Liga de Gobernantes;892;1399;63.76
IZA;Pacto Histórico;506;1399;36.17
IZA;VOTOS NO MARCADOS;1;1399;0.07
JENESANO;Liga de Gobernantes;2711;3963;68.41
JENESANO;Pacto Histórico;1247;3963;31.47
JENESANO;VOTOS NO MARCADOS;5;3963;0.13
JERICO;Liga de Gobernantes;1629;1912;85.2
JERICO;Pacto Histórico;275;1912;14.38
JERICO;VOTOS NO MARCADOS;8;1912;0.42
LA CAPILLA;Liga de Gobernantes;1228;1636;75.06
LA CAPILLA;Pacto Histórico;407;1636;24.88
LA CAPILLA;VOTOS NO MARCADOS;1;1636;0.06
LA UVITA;Liga de Gobernantes;1327;1530;86.73
LA UVITA;Pacto Histórico;203;1530;13.27
LA VICTORIA;Liga de Gobernantes;674;823;81.9
LA VICTORIA;Pacto Histórico;149;823;18.1
LABRANZAGRANDE;Liga de Gobernantes;1634;2031;80.45
LABRANZAGRANDE;Pacto Histórico;394;2031;19.4
LABRANZAGRANDE;VOTOS NO MARCADOS;3;2031;0.15
MACANAL;Liga de Gobernantes;1735;2240;77.46
MACANAL;Pacto Histórico;501;2240;22.37
MACANAL;VOTOS NO MARCADOS;4;2240;0.18
MARIPI;Liga de Gobernantes;2679;3163;84.7
MARIPI;Pacto Histórico;481;3163;15.21
MARIPI;VOTOS NO MARCADOS;3;3163;0.09
MIRAFLORES;Liga de Gobernantes;2656;5143;51.64
MIRAFLORES;Pacto Histórico;2480;5143;48.22
MIRAFLORES;VOTOS NO MARCADOS;7;5143;0.14
MONGUA;Liga de Gobernantes;2348;2879;81.56
MONGUA;Pacto Histórico;529;2879;18.37
MONGUA;VOTOS NO MARCADOS;2;2879;0.07
MONGUI;Liga de Gobernantes;1590;2516;63.2
MONGUI;Pacto Histórico;922;2516;36.65
MONGUI;VOTOS NO MARCADOS;4;2516;0.16
MONIQUIRA;Liga de Gobernantes;7746;11807;65.61
MONIQUIRA;Pacto Histórico;4045;11807;34.26
MONIQUIRA;VOTOS NO MARCADOS;16;11807;0.14
MOTAVITA;Liga de Gobernantes;1894;3801;49.83
MOTAVITA;Pacto Histórico;1905;3801;50.12
MOTAVITA;VOTOS NO MARCADOS;2;3801;0.05
MUZO;Liga de Gobernantes;3239;4340;74.63
MUZO;Pacto Histórico;1092;4340;25.16
MUZO;VOTOS NO MARCADOS;9;4340;0.21
NOBSA;Liga de Gobernantes;3164;9335;33.89
NOBSA;Pacto Histórico;6169;9335;66.08
NOBSA;VOTOS NO MARCADOS;2;9335;0.02
NUEVO COLON;Liga de Gobernantes;1969;3108;63.35
NUEVO COLON;Pacto Histórico;1137;3108;36.58
NUEVO COLON;VOTOS NO MARCADOS;2;3108;0.06
OICATA;Liga de Gobernantes;1047;1874;55.87
OICATA;Pacto Histórico;827;1874;44.13
OTANCHE;Liga de Gobernantes;3284;3993;82.24
OTANCHE;Pacto Histórico;706;3993;17.68
OTANCHE;VOTOS NO MARCADOS;3;3993;0.08
PACHAVITA;Liga de Gobernantes;1005;1299;77.37
PACHAVITA;Pacto Histórico;293;1299;22.56
PACHAVITA;VOTOS NO MARCADOS;1;1299;0.08
PAEZ;Liga de Gobernantes;1327;1679;79.04
PAEZ;Pacto Histórico;350;1679;20.85
PAEZ;VOTOS NO MARCADOS;2;1679;0.12
PAIPA;Liga de Gobernantes;10426;19743;52.81
PAIPA;Pacto Histórico;9303;19743;47.12
PAIPA;VOTOS NO MARCADOS;14;19743;0.07
PAJARITO;Liga de Gobernantes;892;1117;79.86
PAJARITO;Pacto Histórico;225;1117;20.14
PANQUEBA;Liga de Gobernantes;736;902;81.6
PANQUEBA;Pacto Histórico;164;902;18.18
PANQUEBA;VOTOS NO MARCADOS;2;902;0.22
PAUNA;Liga de Gobernantes;2963;3929;75.41
PAUNA;Pacto Histórico;964;3929;24.54
PAUNA;VOTOS NO MARCADOS;2;3929;0.05
PAYA;Liga de Gobernantes;850;1023;83.09
PAYA;Pacto Histórico;171;1023;16.72
PAYA;VOTOS NO MARCADOS;2;1023;0.2
PAZ DE RIO;Liga de Gobernantes;1026;2438;42.08
PAZ DE RIO;Pacto Histórico;1410;2438;57.83
PAZ DE RIO;VOTOS NO MARCADOS;2;2438;0.08
PESCA;Liga de Gobernantes;2788;3727;74.81
PESCA;Pacto Histórico;936;3727;25.11
PESCA;VOTOS NO MARCADOS;3;3727;0.08
PISBA;Liga de Gobernantes;527;732;71.99
PISBA;Pacto Histórico;203;732;27.73
PISBA;VOTOS NO MARCADOS;2;732;0.27
PUERTO BOYACA;Liga de Gobernantes;15107;22183;68.1
PUERTO BOYACA;Pacto Histórico;7030;22183;31.69
PUERTO BOYACA;VOTOS NO MARCADOS;46;22183;0.21
QUIPAMA;Liga de Gobernantes;2301;2721;84.56
QUIPAMA;Pacto Histórico;410;2721;15.07
QUIPAMA;VOTOS NO MARCADOS;10;2721;0.37
RAMIRIQUI;Liga de Gobernantes;3890;5816;66.88
RAMIRIQUI;Pacto Histórico;1917;5816;32.96
RAMIRIQUI;VOTOS NO MARCADOS;9;5816;0.15
RAQUIRA;Liga de Gobernantes;2314;3326;69.57
RAQUIRA;Pacto Histórico;1004;3326;30.19
RAQUIRA;VOTOS NO MARCADOS;8;3326;0.24
RONDON;Liga de Gobernantes;1105;1487;74.31
RONDON;Pacto Histórico;380;1487;25.55
RONDON;VOTOS NO MARCADOS;2;1487;0.13
SABOYA;Liga de Gobernantes;3936;6155;63.95
SABOYA;Pacto Histórico;2208;6155;35.87
SABOYA;VOTOS NO MARCADOS;11;6155;0.18
SACHICA;Liga de Gobernantes;1949;2852;68.34
SACHICA;Pacto Histórico;901;2852;31.59
SACHICA;VOTOS NO MARCADOS;2;2852;0.07
SAMACA;Liga de Gobernantes;5944;9561;62.17
SAMACA;Pacto Histórico;3610;9561;37.76
SAMACA;VOTOS NO MARCADOS;7;9561;0.07
SAN EDUARDO;Liga de Gobernantes;651;950;68.53
SAN EDUARDO;Pacto Histórico;297;950;31.26
SAN EDUARDO;VOTOS NO MARCADOS;2;950;0.21
SAN JOSE DE PARE;Liga de Gobernantes;2694;3211;83.9
SAN JOSE DE PARE;Pacto Histórico;515;3211;16.04
SAN JOSE DE PARE;VOTOS NO MARCADOS;2;3211;0.06
SAN LUIS DE GACENO;Liga de Gobernantes;2228;2613;85.27
SAN LUIS DE GACENO;Pacto Histórico;382;2613;14.62
SAN LUIS DE GACENO;VOTOS NO MARCADOS;3;2613;0.11
SAN MATEO;Liga de Gobernantes;1793;2048;87.55
SAN MATEO;Pacto Histórico;249;2048;12.16
SAN MATEO;VOTOS NO MARCADOS;6;2048;0.29
SAN MIGUEL DE SEMA;Liga de Gobernantes;1292;1678;77.0
SAN MIGUEL DE SEMA;Pacto Histórico;384;1678;22.88
SAN MIGUEL DE SEMA;VOTOS NO MARCADOS;2;1678;0.12
SAN PABLO DE BORBUR;Liga de Gobernantes;2751;3224;85.33
SAN PABLO DE BORBUR;Pacto Histórico;469;3224;14.55
SAN PABLO DE BORBUR;VOTOS NO MARCADOS;4;3224;0.12
SANTA MARIA;Liga de Gobernantes;1258;1953;64.41
SANTA MARIA;Pacto Histórico;691;1953;35.38
SANTA MARIA;VOTOS NO MARCADOS;4;1953;0.2
SANTA ROSA DE VITERBO;Liga de Gobernantes;3738;5991;62.39
SANTA ROSA DE VITERBO;Pacto Histórico;2244;5991;37.46
SANTA ROSA DE VITERBO;VOTOS NO MARCADOS;9;5991;0.15
SANTA SOFIA;Liga de Gobernantes;1646;1990;82.71
SANTA SOFIA;Pacto Histórico;342;1990;17.19
SANTA SOFIA;VOTOS NO MARCADOS;2;1990;0.1
SANTANA;Liga de Gobernantes;3329;4270;77.96
SANTANA;Pacto Histórico;941;4270;22.04
SATIVANORTE;Liga de Gobernantes;1164;1392;83.62
SATIVANORTE;Pacto Histórico;227;1392;16.31
SATIVANORTE;VOTOS NO MARCADOS;1;1392;0.07
SATIVASUR;Liga de Gobernantes;431;627;68.74
SATIVASUR;Pacto Histórico;196;627;31.26
SIACHOQUE;Liga de Gobernantes;2927;4127;70.92
SIACHOQUE;Pacto Histórico;1198;4127;29.03
SIACHOQUE;VOTOS NO MARCADOS;2;4127;0.05
SOATA;Liga de Gobernantes;3433;4815;71.3
SOATA;Pacto Histórico;1381;4815;28.68
SOATA;VOTOS NO MARCADOS;1;4815;0.02
SOCHA;Liga de Gobernantes;2037;3555;57.3
SOCHA;Pacto Histórico;1505;3555;42.33
SOCHA;VOTOS NO MARCADOS;13;3555;0.37
SOCOTA;Liga de Gobernantes;2254;3267;68.99
SOCOTA;Pacto Histórico;1011;3267;30.95
SOCOTA;VOTOS NO MARCADOS;2;3267;0.06
SOGAMOSO;Liga de Gobernantes;29500;65253;45.21
SOGAMOSO;Pacto Histórico;35721;65253;54.74
SOGAMOSO;VOTOS NO MARCADOS;32;65253;0.05
SOMONDOCO;Liga de Gobernantes;1231;1698;72.5
SOMONDOCO;Pacto Histórico;464;1698;27.33
SOMONDOCO;VOTOS NO MARCADOS;3;1698;0.18
SORA;Liga de Gobernantes;1135;1917;59.21
SORA;Pacto Histórico;779;1917;40.64
SORA;VOTOS NO MARCADOS;3;1917;0.16
SORACA;Liga de Gobernantes;2626;4027;65.21
SORACA;Pacto Histórico;1392;4027;34.57
SORACA;VOTOS NO MARCADOS;9;4027;0.22
SOTAQUIRA;Liga de Gobernantes;2990;4151;72.03
SOTAQUIRA;Pacto Histórico;1156;4151;27.85
SOTAQUIRA;VOTOS NO MARCADOS;5;4151;0.12
SUSACON;Liga de Gobernantes;1209;1562;77.4
SUSACON;Pacto Histórico;347;1562;22.22
SUSACON;VOTOS NO MARCADOS;6;1562;0.38
SUTAMARCHAN;Liga de Gobernantes;2926;4087;71.59
SUTAMARCHAN;Pacto Histórico;1159;4087;28.36
SUTAMARCHAN;VOTOS NO MARCADOS;2;4087;0.05
SUTATENZA;Liga de Gobernantes;1702;2372;71.75
SUTATENZA;Pacto Histórico;666;2372;28.08
SUTATENZA;VOTOS NO MARCADOS;4;2372;0.17
TASCO;Liga de Gobernantes;1630;2781;58.61
TASCO;Pacto Histórico;1149;2781;41.32
TASCO;VOTOS NO MARCADOS;2;2781;0.07
TENZA;Liga de Gobernantes;1661;2172;76.47
TENZA;Pacto Histórico;505;2172;23.25
TENZA;VOTOS NO MARCADOS;6;2172;0.28
TIBANA;Liga de Gobernantes;2980;4383;67.99
TIBANA;Pacto Histórico;1399;4383;31.92
TIBANA;VOTOS NO MARCADOS;4;4383;0.09
TIBASOSA;Liga de Gobernantes;3187;6417;49.66
TIBASOSA;Pacto Histórico;3226;6417;50.27
TIBASOSA;VOTOS NO MARCADOS;4;6417;0.06
TINJACA;Liga de Gobernantes;1279;2094;61.08
TINJACA;Pacto Histórico;812;2094;38.78
TINJACA;VOTOS NO MARCADOS;3;2094;0.14
TIPACOQUE;Liga de Gobernantes;1553;2029;76.54
TIPACOQUE;Pacto Histórico;472;2029;23.26
TIPACOQUE;VOTOS NO MARCADOS;4;2029;0.2
TOCA;Liga de Gobernantes;3146;4946;63.61
TOCA;Pacto Histórico;1793;4946;36.25
TOCA;VOTOS NO MARCADOS;7;4946;0.14
TOGUI;Liga de Gobernantes;1937;2411;80.34
TOGUI;Pacto Histórico;467;2411;19.37
TOGUI;VOTOS NO MARCADOS;7;2411;0.29
TOPAGA;Liga de Gobernantes;1548;2294;67.48
TOPAGA;Pacto Histórico;745;2294;32.48
TOPAGA;VOTOS NO MARCADOS;1;2294;0.04
TOTA;Liga de Gobernantes;1937;2447;79.16
TOTA;Pacto Histórico;506;2447;20.68
TOTA;VOTOS NO MARCADOS;4;2447;0.16
TUNJA;Liga de Gobernantes;37000;91669;40.36
TUNJA;Pacto Histórico;54629;91669;59.59
TUNJA;VOTOS NO MARCADOS;40;91669;0.04
TUNUNGUA;Liga de Gobernantes;677;942;71.87
TUNUNGUA;Pacto Histórico;265;942;28.13
TURMEQUE;Liga de Gobernantes;2360;3492;67.58
TURMEQUE;Pacto Histórico;1128;3492;32.3
TURMEQUE;VOTOS NO MARCADOS;4;3492;0.11
TUTA;Liga de Gobernantes;3317;5489;60.43
TUTA;Pacto Histórico;2168;5489;39.5
TUTA;VOTOS NO MARCADOS;4;5489;0.07
TUTAZA;Liga de Gobernantes;901;1361;66.2
TUTAZA;Pacto Histórico;459;1361;33.73
TUTAZA;VOTOS NO MARCADOS;1;1361;0.07
UMBITA;Liga de Gobernantes;2966;3861;76.82
UMBITA;Pacto Histórico;890;3861;23.05
UMBITA;VOTOS NO MARCADOS;5;3861;0.13
VENTAQUEMADA;Liga de Gobernantes;4489;7264;61.8
VENTAQUEMADA;Pacto Histórico;2761;7264;38.01
VENTAQUEMADA;VOTOS NO MARCADOS;14;7264;0.19
VILLA DE LEIVA;Liga de Gobernantes;5732;9237;62.05
VILLA DE LEIVA;Pacto Histórico;3496;9237;37.85
VILLA DE LEIVA;VOTOS NO MARCADOS;9;9237;0.1
VIRACACHA;Liga de Gobernantes;1398;1720;81.28
VIRACACHA;Pacto Histórico;320;1720;18.6
VIRACACHA;VOTOS NO MARCADOS;2;1720;0.12
ZETAQUIRA;Liga de Gobernantes;1933;2829;68.33
ZETAQUIRA;Pacto Histórico;892;2829;31.53
ZETAQUIRA;VOTOS NO MARCADOS;4;2829;0.14
