MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
NUEVO COLON;PETRO URREGO GUSTAVO FRANCISCO;20180003;1123
OICATA;DUQUE MARQUEZ IVAN;20130001;820
OICATA;PETRO URREGO GUSTAVO FRANCISCO;20180003;772
OTANCHE;DUQUE MARQUEZ IVAN;20130001;3010
OTANCHE;PETRO URREGO GUSTAVO FRANCISCO;20180003;365
PACHAVITA;DUQUE MARQUEZ IVAN;20130001;833
PACHAVITA;PETRO URREGO GUSTAVO FRANCISCO;20180003;236
PAEZ;DUQUE MARQUEZ IVAN;20130001;1115
PAEZ;PETRO URREGO GUSTAVO FRANCISCO;20180003;324
PAIPA;PETRO URREGO GUSTAVO FRANCISCO;20180003;8348
PAIPA;DUQUE MARQUEZ IVAN;20130001;7356
PAJARITO;DUQUE MARQUEZ IVAN;20130001;766
PAJARITO;PETRO URREGO GUSTAVO FRANCISCO;20180003;167
PANQUEBA;DUQUE MARQUEZ IVAN;20130001;768
PANQUEBA;PETRO URREGO GUSTAVO FRANCISCO;20180003;107
PAUNA;DUQUE MARQUEZ IVAN;20130001;2614
PAUNA;PETRO URREGO GUSTAVO FRANCISCO;20180003;869
PAYA;DUQUE MARQUEZ IVAN;20130001;737
PAYA;PETRO URREGO GUSTAVO FRANCISCO;20180003;200
PAZ DE RIO;PETRO URREGO GUSTAVO FRANCISCO;20180003;1535
PAZ DE RIO;DUQUE MARQUEZ IVAN;20130001;748
PESCA;DUQUE MARQUEZ IVAN;20130001;2297
PESCA;PETRO URREGO GUSTAVO FRANCISCO;20180003;864
PISBA;DUQUE MARQUEZ IVAN;20130001;444
PISBA;PETRO URREGO GUSTAVO FRANCISCO;20180003;158
PUERTO BOYACA;DUQUE MARQUEZ IVAN;20130001;13546
PUERTO BOYACA;PETRO URREGO GUSTAVO FRANCISCO;20180003;5327
QUIPAMA;DUQUE MARQUEZ IVAN;20130001;2325
QUIPAMA;PETRO URREGO GUSTAVO FRANCISCO;20180003;401
RAMIRIQUI;DUQUE MARQUEZ IVAN;20130001;2890
RAMIRIQUI;PETRO URREGO GUSTAVO FRANCISCO;20180003;1710
RAQUIRA;DUQUE MARQUEZ IVAN;20130001;1822
RAQUIRA;PETRO URREGO GUSTAVO FRANCISCO;20180003;880
RONDON;DUQUE MARQUEZ IVAN;20130001;972
RONDON;PETRO URREGO GUSTAVO FRANCISCO;20180003;319
SABOYA;DUQUE MARQUEZ IVAN;20130001;3639
SABOYA;PETRO URREGO GUSTAVO FRANCISCO;20180003;2010
SACHICA;DUQUE MARQUEZ IVAN;20130001;1199
SACHICA;PETRO URREGO GUSTAVO FRANCISCO;20180003;1003
SAMACA;DUQUE MARQUEZ IVAN;20130001;4223
SAMACA;PETRO URREGO GUSTAVO FRANCISCO;20180003;3281
SAN EDUARDO;DUQUE MARQUEZ IVAN;20130001;516
SAN EDUARDO;PETRO URREGO GUSTAVO FRANCISCO;20180003;323
SAN JOSE DE PARE;DUQUE MARQUEZ IVAN;20130001;2127
SAN JOSE DE PARE;PETRO URREGO GUSTAVO FRANCISCO;20180003;506
SAN LUIS DE GACENO;DUQUE MARQUEZ IVAN;20130001;2094
SAN LUIS DE GACENO;PETRO URREGO GUSTAVO FRANCISCO;20180003;328
SAN MATEO;DUQUE MARQUEZ IVAN;20130001;1845
SAN MATEO;PETRO URREGO GUSTAVO FRANCISCO;20180003;175
SAN MIGUEL DE SEMA;DUQUE MARQUEZ IVAN;20130001;1080
SAN MIGUEL DE SEMA;PETRO URREGO GUSTAVO FRANCISCO;20180003;347
SAN PABLO DE BORBUR;DUQUE MARQUEZ IVAN;20130001;2735
SAN PABLO DE BORBUR;PETRO URREGO GUSTAVO FRANCISCO;20180003;412
SANTA MARIA;DUQUE MARQUEZ IVAN;20130001;936
SANTA MARIA;PETRO URREGO GUSTAVO FRANCISCO;20180003;544
SANTA ROSA DE VITERBO;DUQUE MARQUEZ IVAN;20130001;3101
SANTA ROSA DE VITERBO;PETRO URREGO GUSTAVO FRANCISCO;20180003;1936
SANTA SOFIA;DUQUE MARQUEZ IVAN;20130001;1393
SANTA SOFIA;PETRO URREGO GUSTAVO FRANCISCO;20180003;335
SANTANA;DUQUE MARQUEZ IVAN;20130001;2291
SANTANA;PETRO URREGO GUSTAVO FRANCISCO;20180003;1206
SATIVANORTE;DUQUE MARQUEZ IVAN;20130001;1172
SATIVANORTE;PETRO URREGO GUSTAVO FRANCISCO;20180003;174
SATIVASUR;DUQUE MARQUEZ IVAN;20130001;383
SATIVASUR;PETRO URREGO GUSTAVO FRANCISCO;20180003;204
SIACHOQUE;DUQUE MARQUEZ IVAN;20130001;2363
SIACHOQUE;PETRO URREGO GUSTAVO FRANCISCO;20180003;1291
SOATA;DUQUE MARQUEZ IVAN;20130001;3279
SOATA;PETRO URREGO GUSTAVO FRANCISCO;20180003;1188
SOCHA;DUQUE MARQUEZ IVAN;20130001;1775
SOCHA;PETRO URREGO GUSTAVO FRANCISCO;20180003;1241
SOCOTA;DUQUE MARQUEZ IVAN;20130001;2324
SOCOTA;PETRO URREGO GUSTAVO FRANCISCO;20180003;715
SOGAMOSO;PETRO URREGO GUSTAVO FRANCISCO;20180003;30407
SOGAMOSO;DUQUE MARQUEZ IVAN;20130001;25822
SOMONDOCO;DUQUE MARQUEZ IVAN;20130001;985
SOMONDOCO;PETRO URREGO GUSTAVO FRANCISCO;20180003;411
SORA;PETRO URREGO GUSTAVO FRANCISCO;20180003;800
SORA;DUQUE MARQUEZ IVAN;20130001;748
SORACA;DUQUE MARQUEZ IVAN;20130001;2101
SORACA;PETRO URREGO GUSTAVO FRANCISCO;20180003;1279
SOTAQUIRA;DUQUE MARQUEZ IVAN;20130001;2465
SOTAQUIRA;PETRO URREGO GUSTAVO FRANCISCO;20180003;1100
SUSACON;DUQUE MARQUEZ IVAN;20130001;1295
SUSACON;PETRO URREGO GUSTAVO FRANCISCO;20180003;223
SUTAMARCHAN;DUQUE MARQUEZ IVAN;20130001;2344
SUTAMARCHAN;PETRO URREGO GUSTAVO FRANCISCO;20180003;1027
SUTATENZA;DUQUE MARQUEZ IVAN;20130001;1471
SUTATENZA;PETRO URREGO GUSTAVO FRANCISCO;20180003;535
TASCO;DUQUE MARQUEZ IVAN;20130001;1166
TASCO;PETRO URREGO GUSTAVO FRANCISCO;20180003;1100
TENZA;DUQUE MARQUEZ IVAN;20130001;1365
TENZA;PETRO URREGO GUSTAVO FRANCISCO;20180003;420
TIBANA;DUQUE MARQUEZ IVAN;20130001;2041
TIBANA;PETRO URREGO GUSTAVO FRANCISCO;20180003;1401
TIBASOSA;PETRO URREGO GUSTAVO FRANCISCO;20180003;2737
TIBASOSA;DUQUE MARQUEZ IVAN;20130001;2360
TINJACA;DUQUE MARQUEZ IVAN;20130001;1021
TINJACA;PETRO URREGO GUSTAVO FRANCISCO;20180003;686
TIPACOQUE;DUQUE MARQUEZ IVAN;20130001;1303
TIPACOQUE;PETRO URREGO GUSTAVO FRANCISCO;20180003;399
TOCA;PETRO URREGO GUSTAVO FRANCISCO;20180003;2010
TOCA;DUQUE MARQUEZ IVAN;20130001;1948
TOGUI;DUQUE MARQUEZ IVAN;20130001;1643
TOGUI;PETRO URREGO GUSTAVO FRANCISCO;20180003;495
TOPAGA;DUQUE MARQUEZ IVAN;20130001;1226
TOPAGA;PETRO URREGO GUSTAVO FRANCISCO;20180003;674
TOTA;DUQUE MARQUEZ IVAN;20130001;1576
TOTA;PETRO URREGO GUSTAVO FRANCISCO;20180003;386
TUNJA;PETRO URREGO GUSTAVO FRANCISCO;20180003;47404
TUNJA;DUQUE MARQUEZ IVAN;20130001;28703
TUNUNGUA;DUQUE MARQUEZ IVAN;20130001;545
TUNUNGUA;PETRO URREGO GUSTAVO FRANCISCO;20180003;235
TURMEQUE;DUQUE MARQUEZ IVAN;20130001;1471
TURMEQUE;PETRO URREGO GUSTAVO FRANCISCO;20180003;1275
TUTA;DUQUE MARQUEZ IVAN;20130001;2392
TUTA;PETRO URREGO GUSTAVO FRANCISCO;20180003;2049
TUTAZA;DUQUE MARQUEZ IVAN;20130001;579
TUTAZA;PETRO URREGO GUSTAVO FRANCISCO;20180003;449
UMBITA;DUQUE MARQUEZ IVAN;20130001;2490
UMBITA;PETRO URREGO GUSTAVO FRANCISCO;20180003;834
VENTAQUEMADA;DUQUE MARQUEZ IVAN;20130001;2971
VENTAQUEMADA;PETRO URREGO GUSTAVO FRANCISCO;20180003;2786
VILLA DE LEYVA;DUQUE MARQUEZ IVAN;20130001;4204
VILLA DE LEYVA;PETRO URREGO GUSTAVO FRANCISCO;20180003;2925
VIRACACHA;DUQUE MARQUEZ IVAN;20130001;1151
VIRACACHA;PETRO URREGO GUSTAVO FRANCISCO;20180003;339
ZETAQUIRA;DUQUE MARQUEZ IVAN;20130001;1523
ZETAQUIRA;PETRO URREGO GUSTAVO FRANCISCO;20180003;711
