MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
COPER;Humberto De La Calle Lombana;Partido Liberal Colombiano;13
COPER;Promotores Voto En Blanco;Promotores Voto En Blanco;5
COPER;Jorge Antonio Trujillo Sarmiento;Cambio Radical;3
COPER;Viviane Aleida Morales Hoyos;Cambio Radical;1
CORRALES;Sergio Fajardo Valderrama;Colombia Humana;414
CORRALES;Ivan Duque Marquez;Centro Democrático;409
CORRALES;Gustavo Francisco Petro Urrego;Colombia Humana;368
CORRALES;German Vargas Lleras;Centro Democrático;152
CORRALES;Humberto De La Calle Lombana;Partido Liberal Colombiano;22
CORRALES;Viviane Aleida Morales Hoyos;Cambio Radical;3
CORRALES;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2
CORRALES;Promotores Voto En Blanco;Promotores Voto En Blanco;1
COVARACHIA;Ivan Duque Marquez;Centro Democrático;1266
COVARACHIA;Sergio Fajardo Valderrama;Colombia Humana;111
COVARACHIA;Gustavo Francisco Petro Urrego;Colombia Humana;63
COVARACHIA;German Vargas Lleras;Centro Democrático;25
COVARACHIA;Humberto De La Calle Lombana;Partido Liberal Colombiano;8
COVARACHIA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;5
COVARACHIA;Promotores Voto En Blanco;Promotores Voto En Blanco;4
COVARACHIA;Viviane Aleida Morales Hoyos;Cambio Radical;3
CUBARA;Gustavo Francisco Petro Urrego;Colombia Humana;819
CUBARA;Ivan Duque Marquez;Centro Democrático;732
CUBARA;Sergio Fajardo Valderrama;Colombia Humana;289
CUBARA;German Vargas Lleras;Centro Democrático;59
CUBARA;Humberto De La Calle Lombana;Partido Liberal Colombiano;57
CUBARA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;11
CUBARA;Promotores Voto En Blanco;Promotores Voto En Blanco;8
CUBARA;Viviane Aleida Morales Hoyos;Cambio Radical;5
CUCAITA;Gustavo Francisco Petro Urrego;Colombia Humana;682
CUCAITA;Ivan Duque Marquez;Centro Democrático;522
CUCAITA;Sergio Fajardo Valderrama;Colombia Humana;385
CUCAITA;German Vargas Lleras;Centro Democrático;35
CUCAITA;Humberto De La Calle Lombana;Partido Liberal Colombiano;23
CUCAITA;Promotores Voto En Blanco;Promotores Voto En Blanco;4
CUCAITA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2
CUCAITA;Viviane Aleida Morales Hoyos;Cambio Radical;2
CUITIVA;Ivan Duque Marquez;Centro Democrático;532
CUITIVA;Gustavo Francisco Petro Urrego;Colombia Humana;184
CUITIVA;Sergio Fajardo Valderrama;Colombia Humana;179
CUITIVA;German Vargas Lleras;Centro Democrático;67
CUITIVA;Humberto De La Calle Lombana;Partido Liberal Colombiano;13
CUITIVA;Viviane Aleida Morales Hoyos;Cambio Radical;4
CUITIVA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2
DUITAMA;Sergio Fajardo Valderrama;Colombia Humana;21777
DUITAMA;Ivan Duque Marquez;Centro Democrático;16485
DUITAMA;Gustavo Francisco Petro Urrego;Colombia Humana;16179
DUITAMA;German Vargas Lleras;Centro Democrático;1741
DUITAMA;Humberto De La Calle Lombana;Partido Liberal Colombiano;1141
DUITAMA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;151
DUITAMA;Viviane Aleida Morales Hoyos;Cambio Radical;68
DUITAMA;Promotores Voto En Blanco;Promotores Voto En Blanco;56
EL COCUY;Ivan Duque Marquez;Centro Democrático;1526
EL COCUY;Gustavo Francisco Petro Urrego;Colombia Humana;139
EL COCUY;Sergio Fajardo Valderrama;Colombia Humana;129
EL COCUY;Humberto De La Calle Lombana;Partido Liberal Colombiano;43
EL COCUY;German Vargas Lleras;Centro Democrático;29
EL COCUY;Viviane Aleida Morales Hoyos;Cambio Radical;3
EL COCUY;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2
EL COCUY;Promotores Voto En Blanco;Promotores Voto En Blanco;2
EL ESPINO;Ivan Duque Marquez;Centro Democrático;1116
EL ESPINO;Sergio Fajardo Valderrama;Colombia Humana;83
EL ESPINO;Gustavo Francisco Petro Urrego;Colombia Humana;70
EL ESPINO;German Vargas Lleras;Centro Democrático;16
EL ESPINO;Humberto De La Calle Lombana;Partido Liberal Colombiano;10
EL ESPINO;Viviane Aleida Morales Hoyos;Cambio Radical;5
EL ESPINO;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2
EL ESPINO;Promotores Voto En Blanco;Promotores Voto En Blanco;1
FIRAVITOBA;Ivan Duque Marquez;Centro Democrático;950
FIRAVITOBA;Sergio Fajardo Valderrama;Colombia Humana;865
FIRAVITOBA;Gustavo Francisco Petro Urrego;Colombia Humana;749
FIRAVITOBA;German Vargas Lleras;Centro Democrático;209
FIRAVITOBA;Humberto De La Calle Lombana;Partido Liberal Colombiano;53
FIRAVITOBA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;8
FIRAVITOBA;Promotores Voto En Blanco;Promotores Voto En Blanco;4
FIRAVITOBA;Viviane Aleida Morales Hoyos;Cambio Radical;4
FLORESTA;Ivan Duque Marquez;Centro Democrático;948
FLORESTA;Sergio Fajardo Valderrama;Colombia Humana;336
FLORESTA;Gustavo Francisco Petro Urrego;Colombia Humana;317
FLORESTA;German Vargas Lleras;Centro Democrático;131
FLORESTA;Humberto De La Calle Lombana;Partido Liberal Colombiano;22
FLORESTA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;7
FLORESTA;Promotores Voto En Blanco;Promotores Voto En Blanco;7
FLORESTA;Viviane Aleida Morales Hoyos;Cambio Radical;4
GACHANTIVA;Ivan Duque Marquez;Centro Democrático;914
GACHANTIVA;Sergio Fajardo Valderrama;Colombia Humana;323
GACHANTIVA;Gustavo Francisco Petro Urrego;Colombia Humana;318
GACHANTIVA;German Vargas Lleras;Centro Democrático;51
GACHANTIVA;Humberto De La Calle Lombana;Partido Liberal Colombiano;24
GACHANTIVA;Viviane Aleida Morales Hoyos;Cambio Radical;8
GACHANTIVA;Promotores Voto En Blanco;Promotores Voto En Blanco;6
GACHANTIVA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;4
GAMEZA;Ivan Duque Marquez;Centro Democrático;1148
GAMEZA;Sergio Fajardo Valderrama;Colombia Humana;407
GAMEZA;Gustavo Francisco Petro Urrego;Colombia Humana;279
GAMEZA;German Vargas Lleras;Centro Democrático;131
GAMEZA;Humberto De La Calle Lombana;Partido Liberal Colombiano;27
GAMEZA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;8
GAMEZA;Viviane Aleida Morales Hoyos;Cambio Radical;5
GAMEZA;Promotores Voto En Blanco;Promotores Voto En Blanco;2
GARAGOA;Ivan Duque Marquez;Centro Democrático;2760
GARAGOA;Sergio Fajardo Valderrama;Colombia Humana;2049
GARAGOA;Gustavo Francisco Petro Urrego;Colombia Humana;1242
GARAGOA;German Vargas Lleras;Centro Democrático;506
GARAGOA;Humberto De La Calle Lombana;Partido Liberal Colombiano;99
GARAGOA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;33
GARAGOA;Promotores Voto En Blanco;Promotores Voto En Blanco;12
GARAGOA;Viviane Aleida Morales Hoyos;Cambio Radical;11
GUACAMAYAS;Ivan Duque Marquez;Centro Democrático;767
GUACAMAYAS;Gustavo Francisco Petro Urrego;Colombia Humana;57
GUACAMAYAS;Sergio Fajardo Valderrama;Colombia Humana;55
GUACAMAYAS;German Vargas Lleras;Centro Democrático;18
GUACAMAYAS;Humberto De La Calle Lombana;Partido Liberal Colombiano;6
GUACAMAYAS;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2
GUACAMAYAS;Promotores Voto En Blanco;Promotores Voto En Blanco;2
GUATEQUE;Ivan Duque Marquez;Centro Democrático;1857
GUATEQUE;Sergio Fajardo Valderrama;Colombia Humana;1303
GUATEQUE;Gustavo Francisco Petro Urrego;Colombia Humana;830
GUATEQUE;German Vargas Lleras;Centro Democrático;736
GUATEQUE;Humberto De La Calle Lombana;Partido Liberal Colombiano;114
GUATEQUE;Jorge Antonio Trujillo Sarmiento;Cambio Radical;33
GUATEQUE;Viviane Aleida Morales Hoyos;Cambio Radical;8
GUATEQUE;Promotores Voto En Blanco;Promotores Voto En Blanco;5
GUAYATA;Ivan Duque Marquez;Centro Democrático;1367
GUAYATA;Sergio Fajardo Valderrama;Colombia Humana;351
GUAYATA;Gustavo Francisco Petro Urrego;Colombia Humana;189
GUAYATA;German Vargas Lleras;Centro Democrático;159
GUAYATA;Humberto De La Calle Lombana;Partido Liberal Colombiano;17
GUAYATA;Viviane Aleida Morales Hoyos;Cambio Radical;7
GUAYATA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;6
GUAYATA;Promotores Voto En Blanco;Promotores Voto En Blanco;4
GUICAN DE LA SIERRA;Ivan Duque Marquez;Centro Democrático;1019
GUICAN DE LA SIERRA;Gustavo Francisco Petro Urrego;Colombia Humana;427
GUICAN DE LA SIERRA;Sergio Fajardo Valderrama;Colombia Humana;133
GUICAN DE LA SIERRA;German Vargas Lleras;Centro Democrático;19
GUICAN DE LA SIERRA;Humberto De La Calle Lombana;Partido Liberal Colombiano;9
GUICAN DE LA SIERRA;Promotores Voto En Blanco;Promotores Voto En Blanco;4
GUICAN DE LA SIERRA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;3
GUICAN DE LA SIERRA;Viviane Aleida Morales Hoyos;Cambio Radical;1
IZA;Ivan Duque Marquez;Centro Democrático;629
IZA;Sergio Fajardo Valderrama;Colombia Humana;342
IZA;Gustavo Francisco Petro Urrego;Colombia Humana;197
IZA;German Vargas Lleras;Centro Democrático;55
IZA;Humberto De La Calle Lombana;Partido Liberal Colombiano;21
IZA;Promotores Voto En Blanco;Promotores Voto En Blanco;2
IZA;Viviane Aleida Morales Hoyos;Cambio Radical;2
JENESANO;Ivan Duque Marquez;Centro Democrático;1277
JENESANO;Gustavo Francisco Petro Urrego;Colombia Humana;544
JENESANO;Sergio Fajardo Valderrama;Colombia Humana;511
JENESANO;German Vargas Lleras;Centro Democrático;112
JENESANO;Humberto De La Calle Lombana;Partido Liberal Colombiano;101
JENESANO;Viviane Aleida Morales Hoyos;Cambio Radical;13
JENESANO;Jorge Antonio Trujillo Sarmiento;Cambio Radical;12
JENESANO;Promotores Voto En Blanco;Promotores Voto En Blanco;7
JERICO;Ivan Duque Marquez;Centro Democrático;1235
JERICO;Gustavo Francisco Petro Urrego;Colombia Humana;143
JERICO;Sergio Fajardo Valderrama;Colombia Humana;90
JERICO;German Vargas Lleras;Centro Democrático;22
JERICO;Humberto De La Calle Lombana;Partido Liberal Colombiano;10
JERICO;Jorge Antonio Trujillo Sarmiento;Cambio Radical;6
JERICO;Viviane Aleida Morales Hoyos;Cambio Radical;6
JERICO;Promotores Voto En Blanco;Promotores Voto En Blanco;1
LA CAPILLA;Ivan Duque Marquez;Centro Democrático;836
LA CAPILLA;Gustavo Francisco Petro Urrego;Colombia Humana;264
LA CAPILLA;Sergio Fajardo Valderrama;Colombia Humana;187
LA CAPILLA;German Vargas Lleras;Centro Democrático;57
LA CAPILLA;Humberto De La Calle Lombana;Partido Liberal Colombiano;10
LA CAPILLA;Viviane Aleida Morales Hoyos;Cambio Radical;7
LA CAPILLA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;6
LA CAPILLA;Promotores Voto En Blanco;Promotores Voto En Blanco;2
LA UVITA;Ivan Duque Marquez;Centro Democrático;1077
LA UVITA;Sergio Fajardo Valderrama;Colombia Humana;145
LA UVITA;Gustavo Francisco Petro Urrego;Colombia Humana;67
LA UVITA;German Vargas Lleras;Centro Democrático;30
LA UVITA;Humberto De La Calle Lombana;Partido Liberal Colombiano;12
LA UVITA;Promotores Voto En Blanco;Promotores Voto En Blanco;4
LA UVITA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2
LA UVITA;Viviane Aleida Morales Hoyos;Cambio Radical;2
LA VICTORIA;Ivan Duque Marquez;Centro Democrático;626
LA VICTORIA;Gustavo Francisco Petro Urrego;Colombia Humana;76
LA VICTORIA;German Vargas Lleras;Centro Democrático;59
LA VICTORIA;Sergio Fajardo Valderrama;Colombia Humana;46
LA VICTORIA;Humberto De La Calle Lombana;Partido Liberal Colombiano;8
LA VICTORIA;Viviane Aleida Morales Hoyos;Cambio Radical;5
LA VICTORIA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;3
LA VICTORIA;Promotores Voto En Blanco;Promotores Voto En Blanco;2
LABRANZAGRANDE;Ivan Duque Marquez;Centro Democrático;1060
LABRANZAGRANDE;Sergio Fajardo Valderrama;Colombia Humana;209
LABRANZAGRANDE;Gustavo Francisco Petro Urrego;Colombia Humana;164
LABRANZAGRANDE;German Vargas Lleras;Centro Democrático;27
LABRANZAGRANDE;Humberto De La Calle Lombana;Partido Liberal Colombiano;12
LABRANZAGRANDE;Viviane Aleida Morales Hoyos;Cambio Radical;8
LABRANZAGRANDE;Jorge Antonio Trujillo Sarmiento;Cambio Radical;6
LABRANZAGRANDE;Promotores Voto En Blanco;Promotores Voto En Blanco;2
MACANAL;Ivan Duque Marquez;Centro Democrático;1291
MACANAL;Sergio Fajardo Valderrama;Colombia Humana;290
MACANAL;Gustavo Francisco Petro Urrego;Colombia Humana;198
MACANAL;German Vargas Lleras;Centro Democrático;91
MACANAL;Humberto De La Calle Lombana;Partido Liberal Colombiano;14
MACANAL;Viviane Aleida Morales Hoyos;Cambio Radical;10
MACANAL;Jorge Antonio Trujillo Sarmiento;Cambio Radical;4
MACANAL;Promotores Voto En Blanco;Promotores Voto En Blanco;3
MARIPI;Ivan Duque Marquez;Centro Democrático;1433
MARIPI;German Vargas Lleras;Centro Democrático;1060
MARIPI;Gustavo Francisco Petro Urrego;Colombia Humana;185
MARIPI;Sergio Fajardo Valderrama;Colombia Humana;145
MARIPI;Humberto De La Calle Lombana;Partido Liberal Colombiano;13
MARIPI;Viviane Aleida Morales Hoyos;Cambio Radical;8
MARIPI;Jorge Antonio Trujillo Sarmiento;Cambio Radical;4
MARIPI;Promotores Voto En Blanco;Promotores Voto En Blanco;1
MIRAFLORES;Gustavo Francisco Petro Urrego;Colombia Humana;1577
MIRAFLORES;Ivan Duque Marquez;Centro Democrático;1380
MIRAFLORES;Sergio Fajardo Valderrama;Colombia Humana;898
MIRAFLORES;German Vargas Lleras;Centro Democrático;269
MIRAFLORES;Humberto De La Calle Lombana;Partido Liberal Colombiano;86
MIRAFLORES;Jorge Antonio Trujillo Sarmiento;Cambio Radical;17
MIRAFLORES;Viviane Aleida Morales Hoyos;Cambio Radical;12
MIRAFLORES;Promotores Voto En Blanco;Promotores Voto En Blanco;9
MONGUA;Ivan Duque Marquez;Centro Democrático;2052
MONGUA;Sergio Fajardo Valderrama;Colombia Humana;232
MONGUA;Gustavo Francisco Petro Urrego;Colombia Humana;225
MONGUA;German Vargas Lleras;Centro Democrático;40
MONGUA;Humberto De La Calle Lombana;Partido Liberal Colombiano;13
MONGUA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;4
