MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
CUCAITA;Luis Alonso Castillo Duarte;Partido Conservador Colombiano;826
CUCAITA;Carlos Eduardo Luis Vanegas;Partido Liberal Colombiano;293
CUCAITA;Abel Buitrago Ruiz;Partido ASI;194
CUCAITA;Jose Roberto Largo Borda;Partido Conservador Colombiano;58
CUITIVA;Jorge Andres Alarcon Avella;Partido de la U;891
CUITIVA;Willian Rincon Cardenas;Partido Liberal Colombiano;456
DUITAMA;Constanza Isabel Ramirez Acevedo;Partido de la U;13955
DUITAMA;Alfonso Miguel Silva Pesca;Partido Conservador Colombiano;11212
DUITAMA;German Tiberio Ojeda Pedraza;Partido Liberal Colombiano;7190
DUITAMA;Rafael Antonio Pirajon Lopez;Opción Ciudadana;5775
DUITAMA;Edgar Eysenober Baez Conde;Opción Ciudadana;4471
DUITAMA;Alonso Rafael Gomez Castro;Partido Liberal Colombiano;1703
DUITAMA;Raul Reyes Vargas;20000036;1469
DUITAMA;Rafael Becerra Santamaria;20100007;348
EL COCUY;Alejandro Munoz Sandoval;Partido Liberal Colombiano;1363
EL COCUY;Mario Danilo Buitrago Zaldua;Partido Conservador Colombiano;1045
EL COCUY;William Alfredo Suarez Velandia;Partido de la U;60
EL COCUY;German Corredor Valderrama;Partido ASI;12
EL ESPINO;Armando Tarazona Gallo;Partido Liberal Colombiano;902
EL ESPINO;Edberto Jose Jaime Cocunubo;Partido de la U;464
EL ESPINO;Olger Perez Baron;Partido Conservador Colombiano;175
FIRAVITOBA;Luis Edilberto Pedraza Puerto;Partido Conservador Colombiano;1619
FIRAVITOBA;Alfonso Rosas Camargo;Partido Liberal Colombiano;1331
FIRAVITOBA;Silvestre Rojas Lopez;Alianza Verde;405
FLORESTA;Pablo Manuel Solano Alvarez;Alianza Verde;1079
FLORESTA;Jaime Arturo Saavedra Penalosa;Partido Conservador Colombiano;1013
GACHANTIVA;Javier Alfonso Puentes Diaz;Partido de la U;1128
GACHANTIVA;Pedro Alfonso Sanchez Cubides;Partido Conservador Colombiano;861
GAMEZA;Jose Samuel Medina Alfonso;Partido Conservador Colombiano;1394
GAMEZA;Carlos Alirio Parra Parra;Partido Liberal Colombiano;1275
GAMEZA;Manuel Cely;Partido ASI;188
GAMEZA;Rafael Antonio Nontoa Socha;Partido Conservador Colombiano;14
GARAGOA;Reinaldo Vera Amaya;Partido Liberal Colombiano;2208
GARAGOA;Julio Ernesto Sanabria Guerra;Partido Liberal Colombiano;1939
GARAGOA;Jose Ricardo Manrique Lara;Partido Conservador Colombiano;1408
GARAGOA;Hugo Jose Moreno Alfonso;Alianza Verde;921
GARAGOA;Yongar Johnson Gordillo Bermudez;Partido ASI;240
GARAGOA;Diana Carolina Beltran Castaneda;20000036;210
GUACAMAYAS;Wilson Fernando Baron Gomez;Partido Conservador Colombiano;755
GUACAMAYAS;Holman Nepomuceno Baron Neira;Partido de la U;258
GUACAMAYAS;Dario Alexander Albarracin Valderrama;Partido Liberal Colombiano;229
GUATEQUE;Fabian Bulla Sanchez;Partido Liberal Colombiano;4257
GUATEQUE;Luis Enrique Suarez Zamora;Partido Liberal Colombiano;989
GUAYATA;Miguel Angel Zambrano Pinto;Partido Conservador Colombiano;1355
GUAYATA;Benjamin Edilson Pineros Alfonso;Partido de la U;1312
GUAYATA;Ricardo Gomez Mahecha;Alianza Verde;34
GUICAN DE LA SIERRA;Carlos Andres Cocunubo Blanco;Partido de la U;1313
GUICAN DE LA SIERRA;Jose Del Carmen Velandia Perez;Partido Liberal Colombiano;653
GUICAN DE LA SIERRA;Joaquin Eduardo Ussa Carreno;Partido Conservador Colombiano;64
IZA;Edgar Hernando Ruiz Pulido;Partido de la U;948
IZA;Luis Guillermo Salamanca Turga;Partido Conservador Colombiano;506
IZA;Jorge Dussan Abella;Partido ASI;9
JENESANO;Jose Gilberto Caro Duitama;Partido Liberal Colombiano;2047
JENESANO;Ana Ecilda Aponte Aponte;Opción Ciudadana;1717
JERICO;Jose Ignacio Camacho Siabato;Partido Conservador Colombiano;1428
JERICO;Hector Oscar Vargas Albarracin;Alianza Verde;842
LA CAPILLA;Hugo Peralta Gomez;Partido de la U;880
LA CAPILLA;Jorge Elias Camacho Roa;Partido Conservador Colombiano;729
LA CAPILLA;Dora Herminda Ramirez Aguirre;Alianza Verde;198
LA CAPILLA;Rober Eduardo Cardenas Moreno;Partido Liberal Colombiano;31
LA UVITA;Hector Mauricio Cuevas Berrio;Alianza Verde;650
LA UVITA;Victor Manuel Rosas Hernandez;Partido de la U;571
LA UVITA;Mario Raul Medina Garcia;Partido Conservador Colombiano;346
LA UVITA;Victor Hugo Hernandez Leon;Partido Conservador Colombiano;151
LA VICTORIA;Cesar Eduardo Palacios Florido;Partido de la U;653
LA VICTORIA;Jose Gilberto Sanabria Delgado;Partido Liberal Colombiano;500
LABRANZAGRANDE;Hernando Abrahan Perez Fernandez;Partido Liberal Colombiano;1089
LABRANZAGRANDE;Enio Alberto Perez Fernandez;Partido de la U;683
LABRANZAGRANDE;Wilson Ariel Wilchez Martinez;Partido Liberal Colombiano;278
MACANAL;Carlos Eduardo Tovar Galindo;Partido de la U;1258
MACANAL;Julio Gustavo Olmos Gutierrez;Partido Conservador Colombiano;750
MACANAL;Nabor Felipe Londono Gordillo;Partido Liberal Colombiano;382
MACANAL;Carlos Julio Avila Mahecha;Alianza Verde;85
MARIPI;Imer Yaridma Murcia Monroy;Alianza Verde;2466
MARIPI;Albeiro Acosta Rendon;Partido de la U;1752
MIRAFLORES;Nelson Hernando Roa Rubio;Partido Liberal Colombiano;2522
MIRAFLORES;Willinthon Jaime Alfonso Prieto;Partido de la U;2455
MONGUA;Nelson De Jesus Medina Merchan;Partido Liberal Colombiano;1411
MONGUA;Reyes Bernardo Perez Alvarez;Cambio Radical;610
MONGUA;Cesar Facundo Torres Serrano;Partido Conservador Colombiano;592
MONGUA;Jose Silverio Tapias Vega;Partido Conservador Colombiano;293
MONGUA;Juan Manuel Alvarez Alvarez;Alianza Verde;19
MONGUI;Segundo Anatolio Pedraza Parada;Partido Liberal Colombiano;897
MONGUI;Reyes Gutierrez Bernal;Partido Conservador Colombiano;894
MONGUI;Carmen Luisa Barrera Carrero;Partido de la U;708
MONIQUIRA;Servilio Caicedo Ulloa;Partido Conservador Colombiano;3950
MONIQUIRA;Fredy Iovanny Pardo Pinzon;Partido de la U;3804
MONIQUIRA;Jaison Gilberto Baron Motta;Partido Conservador Colombiano;1012
MONIQUIRA;Jorge Eliecer Ruano;Partido Liberal Colombiano;429
MONIQUIRA;Luis Arturo Serrano Monsalve;Partido Liberal Colombiano;237
MOTAVITA;Dalila Yazmin Pamplona Pacheco;Partido Conservador Colombiano;1707
MOTAVITA;Alveiro Malaver Echeverria;Partido Liberal Colombiano;1685
MOTAVITA;Buenaventura Quintero Malaver;Alianza Verde;7
MUZO;Luis Carlos Salazar Acosta;Partido Conservador Colombiano;2857
MUZO;Elin Jose Bohorquez Ariza;Cambio Radical;1109
MUZO;Luis Alberto Rodriguez;Partido de la U;131
NOBSA;Ramiro Barragan Adame;Alianza Verde;3403
NOBSA;Luis Hernando Calixto Paipa;Cambio Radical;2097
NOBSA;Alfredo Hernando Nino Sierra;Partido ASI;1232
NOBSA;Felix Albeiro Siachoque Diaz;Partido Liberal Colombiano;898
NOBSA;Mario Alexander Monroy Gallo;20110195;534
NUEVO COLON;Bernardo Andres Pulido Garcia;Partido de la U;1325
NUEVO COLON;Rosa Maria Castelblanco Castelblanco;Partido Liberal Colombiano;1170
NUEVO COLON;Hector Wilson Castelblanco Rodriguez;Alianza Verde;727
NUEVO COLON;Doris Lucila Jimenez Vargas;Partido Conservador Colombiano;43
OICATA;Ever Nino Cuervo;20110050;1125
OICATA;Rafael Humberto Riano Nino;Partido Conservador Colombiano;577
OICATA;Angel Marino Lancheros Ramirez;Partido Conservador Colombiano;22
OTANCHE;Wilson Guerrero Vasquez;Partido Conservador Colombiano;2153
OTANCHE;Norbey Octavio Garavito Cancelado;Partido de la U;1062
OTANCHE;Clinton Rene Sanchez Candela;Alianza Verde;403
OTANCHE;Gabriel Parra Benitez;Partido Conservador Colombiano;354
PACHAVITA;Fabio Ernesto Huertas Leguizamon;Partido Conservador Colombiano;1190
PACHAVITA;Arquimedes Gamboa Castellanos;Alianza Verde;198
PAEZ;Juan Diego Morales Calderon;Partido de la U;676
PAEZ;Hector Rogerio Rubio Cruz;Alianza Verde;665
PAEZ;Elber Yamid Pedraos Holguin;Partido Liberal Colombiano;222
PAIPA;Luz Amanda Camargo Vargas;Partido de la U;9863
PAIPA;Henry De Jesus Puerto Vasquez;Partido Conservador Colombiano;5283
PAJARITO;Jesus Noe Riveros Lopez;Partido de la U;862
PAJARITO;Felix Eduardo Sanchez Porras;Partido Liberal Colombiano;368
PANQUEBA;Eduar Escamilla Correa;Partido de la U;540
PANQUEBA;Luis Antonio Mojica Carrillo;Partido Conservador Colombiano;359
PANQUEBA;Marco Rodrigo Perez Perez;Partido Conservador Colombiano;130
PAUNA;Omar Casallas Sanchez;Partido de la U;1650
PAUNA;Julio Ramiro Pena Ramirez;Partido Liberal Colombiano;1585
PAUNA;Eulices Augusto Caro Caro;Partido Conservador Colombiano;1101
PAYA;Jesus Esteban Rivera Montana;Alianza Verde;547
PAYA;Franklin Yesid Perez Garcia;Partido Conservador Colombiano;282
PAYA;Jacinto Perez Vega;Partido Liberal Colombiano;156
PAZ DE RIO;Justo Pastor Goyeneche Herrera;Partido Conservador Colombiano;922
PAZ DE RIO;Maria Elena Ortiz Nova;Alianza Verde;908
PAZ DE RIO;Carlos Abel Calderon;Partido Liberal Colombiano;809
PAZ DE RIO;Jauregui Ramos Amaya;Partido Liberal Colombiano;167
PESCA;Carlos Arturo Ramirez Bayona;Partido Conservador Colombiano;1846
PESCA;Justo Pastor Rodriguez Herrera;Alianza Social Independiente;1773
PESCA;Pedro Antonio Barrera Ochoa;Alianza Verde;318
PESCA;Marco Aurelio Chaparro Bautista;Partido ASI;24
PISBA;Neyla Ruiz Correa;Alianza Verde;476
PISBA;Jairo Enrique Millan Malpica;Partido Conservador Colombiano;266
PUERTO BOYACA;Fernando Rubio Lopez;Partido de la U;7405
PUERTO BOYACA;Oscar Fernando Botero Alzate;Partido Conservador Colombiano;5728
PUERTO BOYACA;Luis Eduardo Alvarez Acevedo;20100007;4790
PUERTO BOYACA;Ismael Guzman Perez;Partido Liberal Colombiano;361
PUERTO BOYACA;Alicia Salgado Forero;20000036;313
PUERTO BOYACA;Yomairo De Jesus Ramirez Giraldo;Partido ASI;129
QUIPAMA;Edgar Hernan Moron Triana;Alianza Verde;1726
QUIPAMA;William Enrique Pereira Herrera;Partido Liberal Colombiano;1100
QUIPAMA;Rober Nelson Pachon Ayala;Partido Conservador Colombiano;63
RAMIRIQUI;Jose Moises Aguirre Sanabria;Partido Liberal Colombiano;3717
RAMIRIQUI;Ana Adela Pulido Cuadros;Partido Liberal Colombiano;1614
RAMIRIQUI;Jesus Alberto Bermudez Parra;Partido Conservador Colombiano;168
RAQUIRA;Jose Hernan Sierra Buitrago;Partido Liberal Colombiano;1896
RAQUIRA;Jorge Enrique Murcia Castellanos;Alianza Verde;761
RAQUIRA;Carlos Arturo Pineda Forero;Partido de la U;404
RAQUIRA;Eduardo Rodriguez Ibague;Partido Conservador Colombiano;60
RAQUIRA;Jorge Evelio Arevalo Palacios;Partido ASI;51
RONDON;Sandro Rodolfo Borda Rojas;Partido de la U;946
RONDON;Hernando Guerrero Vargas;Partido Conservador Colombiano;750
SABOYA;Miguel Antonio Torres Poveda;Partido Conservador Colombiano;2648
SABOYA;Jaime De Jesus Sanchez Sanchez;Alianza Verde;2553
SABOYA;Elkin Alfonso Cortes Gomez;Partido Liberal Colombiano;1329
SACHICA;Miguel Angel Abril Garcia;Partido ASI;911
SACHICA;Jose Orlando Piraquive Suarez;Partido Liberal Colombiano;563
SACHICA;Luz Marina Medina De Sierra;Alianza Verde;442
SACHICA;Hugo Buitrago;Partido Liberal Colombiano;431
SAMACA;Luis Alberto Aponte Gomez;Alianza Verde;4490
SAMACA;Wilson Castiblanco Gil;Partido de la U;2698
SAMACA;Alirio Lopez Torres;Partido Liberal Colombiano;1211
SAMACA;Jorge Marin Jerez Amado;Partido de la U;171
SAN EDUARDO;Oscar Hernando Parra Aponte;Alianza Verde;468
SAN EDUARDO;Miguel Antonio Mora Vallejo;Partido Liberal Colombiano;321
SAN EDUARDO;Carlos Enrique Vargas Castaneda;Partido Liberal Colombiano;229
SAN EDUARDO;Carlos Julio Sanchez Mendoza;Partido Conservador Colombiano;68
SAN JOSE DE PARE;Amparo Olarte Alcantar;Partido de la U;2057
SAN JOSE DE PARE;Belisario Neira Paez;Partido Liberal Colombiano;857
SAN JOSE DE PARE;Elder Acuna Sanchez;Partido Conservador Colombiano;338
SAN JOSE DE PARE;Jose Telesforo Mejia Saavedra;Partido Liberal Colombiano;314
SAN LUIS DE GACENO;Nelzon Garzon Chitiva;Partido de la U;1530
SAN LUIS DE GACENO;Juan Carlos Buitrago Salgado;Partido Conservador Colombiano;1123
SAN LUIS DE GACENO;Baudilio Cardenas Vaca;Alianza Verde;408
SAN MATEO;Milton Diaz Bonilla;Partido de la U;895
SAN MATEO;Pablo Roberto Estupinan Sepulveda;Partido Conservador Colombiano;852
SAN MATEO;Francisco Diaz Bonilla;Alianza Verde;607
SAN MATEO;Domingo Tarazona Carreno;Partido ASI;151
SAN MIGUEL DE SEMA;Jose Roberto Salinas Torres;Partido Conservador Colombiano;717
SAN MIGUEL DE SEMA;Rodrigo Ancizar Sanchez Suarez;Partido Liberal Colombiano;690
SAN MIGUEL DE SEMA;Jose Joaquin Wilches Prieto;Partido de la U;416
SAN PABLO DE BORBUR;Libia Mariela Lancheros Duran;Partido de la U;1768
SAN PABLO DE BORBUR;Luis Armando Caldas Florian;Partido Conservador Colombiano;1182
SAN PABLO DE BORBUR;Jaqueline Pena Poveda;Alianza Verde;356
SAN PABLO DE BORBUR;Arnulfo Gutierrez Alvarado;Partido ASI;160
SANTA MARIA;Luis Ernesto Alfonso Daza;Partido de la U;1314
SANTA MARIA;Gerardo Humberto Rojas Perilla;Partido Conservador Colombiano;456
SANTA MARIA;Fredy Ferley Aldana Arias;Partido Liberal Colombiano;404
SANTA ROSA DE VITERBO;Wilson Ricardo Baez Solano;Partido Conservador Colombiano;1689
SANTA ROSA DE VITERBO;Juan Leonardo Valcarcel Suarez;Partido Liberal Colombiano;1201
SANTA ROSA DE VITERBO;German Dario Nunez Solano;Alianza Verde;994
SANTA ROSA DE VITERBO;Miyer Alexander Gonzalez Alvarez;Partido Liberal Colombiano;759
SANTA ROSA DE VITERBO;German Orlando Castiblanco Camacho;Partido de la U;442
SANTA SOFIA;William Gustavo Parra Merchan;Partido Conservador Colombiano;1209
SANTA SOFIA;Wilson Rene Jimenez Lara;Partido Conservador Colombiano;760
SANTA SOFIA;Luis Eduardo Gonzalez Forero;Alianza Verde;153
SANTANA;Henry Armando Sanchez Forero;Partido ASI;2177
SANTANA;Jesus Antonio Barrera Fandino;Partido Liberal Colombiano;1838
SANTANA;Nubia Amanda Ramos De Pena;Partido Liberal Colombiano;3
SATIVANORTE;Jose Maximino Suarez Leon;Partido de la U;836
SATIVANORTE;Juan De Dios Suarez Suarez;Partido Conservador Colombiano;632
SATIVANORTE;Pablo Emilio Higuera Baez;Alianza Verde;321
SATIVANORTE;Felix Maria Gomez Ruiz;Partido Conservador Colombiano;47
SATIVASUR;Sandra Celmira Pedroza Sandoval;Partido Conservador Colombiano;471
SATIVASUR;Omar Lopez Delgado;Partido Liberal Colombiano;451
SIACHOQUE;Oscar Enrique Avila Galan;Alianza Verde;2413
SIACHOQUE;Segundo Andres Cuitiva Jimenez;Partido Conservador Colombiano;1523
SIACHOQUE;Juan Vicente Jimenez Espinosa;Partido Conservador Colombiano;328
SIACHOQUE;Elvis Gerardo Moreno Nova;Partido de la U;14
SIACHOQUE;Jose William Rativa Rocha;Partido Liberal Colombiano;6
SOATA;Jose Giovany Pinzon Baez;MAIS;2629
SOATA;Oscar Genaro Baez Gomez;Partido Conservador Colombiano;1509
SOATA;Jose Guillermo Amado Lopez;Partido Liberal Colombiano;747
SOCHA;Luis Jaime Agudelo Cristancho;Partido Conservador Colombiano;2043
SOCHA;Edinson Harvey Caro Espindola;Partido Liberal Colombiano;1399
SOCHA;Luis Alfredo Garcia Carvajal;Alianza Verde;229
SOCHA;Jimmy Vergara Silva;Partido de la U;179
SOCHA;Maria Amelia Carvajal Acosta;Partido Liberal Colombiano;131
SOCOTA;Pablo Ricardo Lizarazo Navas;Partido Liberal Colombiano;1340
SOCOTA;Lesly Raul Panqueba Mendivelso;Partido Liberal Colombiano;1123
SOCOTA;Luis Eduardo Perez Mendivelso;Alianza Verde;960
SOCOTA;Wilmer Mendivelso Rincon;Partido ASI;480
SOGAMOSO;Miguel Angel Garcia Perez;Partido Liberal Colombiano;33872
SOGAMOSO;Cristobal Rodriguez Hernandez;Partido de la U;13289
SOGAMOSO;Orlando Izquierdo Rodriguez;Partido ASI;431
SOGAMOSO;Fermin Barrera Alvarez;Partido ASI;238
SOMONDOCO;Cesar Orlando Lopez Bacca;Partido Conservador Colombiano;887
SOMONDOCO;Edilberto Lopez Salinas;20100007;824
SOMONDOCO;Carlos Eduardo Salcedo Duarte;Partido de la U;339
SORA;Hernan Alonso Acosta Medina;Alianza Verde;774
SORA;Marisol Rodriguez Barajas;Partido de la U;554
SORA;Alveiro Acosta Pineda;Partido Conservador Colombiano;431
SORA;Jesus Armando Lopez Lopez;Partido Liberal Colombiano;216
SORACA;Oscar Ricardo Corredor Quintero;Alianza Verde;2431
SORACA;Yuber Fredy Fonseca Fuquen;Partido de la U;1246
SORACA;Luciano Martinez Medina;Partido Conservador Colombiano;19
SOTAQUIRA;Hector Alfonso Garcia Garcia;Partido Liberal Colombiano;1466
SOTAQUIRA;Royman Andre Garavito Coronado;Partido Conservador Colombiano;1274
SOTAQUIRA;Luis Felipe Higuera Robles;Alianza Verde;783
SUSACON;Silvio Alberto Rincon Ortega;Partido Conservador Colombiano;1037
SUSACON;Hector Josue Camacho Acosta;Partido de la U;693
SUSACON;Miguel Antonio Baez;Alianza Verde;83
SUTAMARCHAN;Miguel Arturo Rodriguez Robayo;Partido ASI;1294
SUTAMARCHAN;Jose Joaquin Paez Castellanos;Alianza Verde;1271
SUTAMARCHAN;Francisco Javier Villamil;Partido Liberal Colombiano;986
SUTAMARCHAN;Manuel Sabarain Suarez Dominguez;Partido Conservador Colombiano;67
SUTATENZA;Rodrigo Hernan Carrillo Ballesteros;Partido Conservador Colombiano;1497
SUTATENZA;Nayive Sastoque Quintero;Partido de la U;421
SUTATENZA;Fabio Marin Corba Ramirez;Alianza Verde;272
SUTATENZA;Heliodoro Sastoque Medina;Partido Liberal Colombiano;88
SUTATENZA;Teresa De Jesus Vargas Cuesta;Partido ASI;64
SUTATENZA;Manuel Bulla Duenas;Partido Conservador Colombiano;30
TASCO;Jhon Fredy Cristancho Berdugo;Partido de la U;1663
TASCO;Frey Fernando Castillo Garcia;Partido Liberal Colombiano;1046
TASCO;Nelson Javier Garcia Castellanos;Alianza Verde;752
TENZA;Jorge Vidal Martin Martin;Partido Conservador Colombiano;1723
TENZA;Luis Guillermo Guerrero Barreto;Alianza Verde;631
TIBANA;Luis Alberto Casteblanco Quincos;Partido Liberal Colombiano;3708
TIBANA;Yury Diaz Patino;Partido Conservador Colombiano;549
TIBANA;Johanna Catalina Garcia Garcia;Alianza Verde;346
TIBASOSA;Carlos Arturo Triana Vega;Partido Conservador Colombiano;2035
TIBASOSA;Anselmo Perez Molano;Partido de la U;1907
TIBASOSA;Guillermo Arturo Patino Mesa;Partido Liberal Colombiano;1180
TIBASOSA;Carlos Gilberto Duarte Neira;Alianza Verde;63
TINJACA;Alsilver Sierra Mendieta;Partido Conservador Colombiano;1042
TINJACA;Felix Roberto Sierra Sierra;Partido de la U;694
TIPACOQUE;Wilmer Enrique Sanabria Nino;Partido Liberal Colombiano;930
TIPACOQUE;Juan De Dios Figueroa Malaver;Alianza Verde;848
TIPACOQUE;Luis Humberto Ramirez Escobar;Partido Conservador Colombiano;397
TOCA;Segundo Crisanto Ochoa Diaz;Partido de la U;2679
TOCA;Camilo Fernando Caicedo Fonseca;Partido Liberal Colombiano;1696
TOCA;Aquilino Amaya Guio;Alianza Verde;506
TOCA;Clemencia Acevedo Azula;Partido ASI;32
TOGUI;Clara Ines Saavedra Bejarano;Partido Liberal Colombiano;1296
TOGUI;German Alfonso Sanchez Saavedra;Partido Conservador Colombiano;1194
TOGUI;Marco Aldo Vanegas Avila;Partido Liberal Colombiano;72
TOGUI;Merly Sanchez Poveda;Partido de la U;48
TOPAGA;Jose Oswaldo Castro Tejedor;20110064;1282
TOPAGA;Hector Guillermo Cruz Barrera;Partido Conservador Colombiano;820
TOTA;Yury Neill Diaz Aranguren;20110074;1969
TOTA;Edgar Antonio Moreno Chaparro;Movimiento Ciudadano;821
TUNJA;Fernando Florez Espinosa;Alianza Verde;29613
TUNJA;Ricardo Hernando Vargas Perez;Partido Liberal Colombiano;22790
