MUNNOMBRE;PARNOMBRE;VOTOS
SATIVANORTE;Alianza Verde;5
SATIVANORTE;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;38
SATIVANORTE;Con Toda por Colombia;42
SATIVANORTE;FRENTE POR LA VIDA;29
SATIVANORTE;Gran Consulta por Colombia;500
SATIVANORTE;Valientes;15
SATIVASUR;Alianza Verde;3
SATIVASUR;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;25
SATIVASUR;Con Toda por Colombia;32
SATIVASUR;FRENTE POR LA VIDA;13
SATIVASUR;Gran Consulta por Colombia;185
SATIVASUR;Valientes;8
SIACHOQUE;Alianza Verde;22
SIACHOQUE;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;140
SIACHOQUE;Con Toda por Colombia;136
SIACHOQUE;FRENTE POR LA VIDA;93
SIACHOQUE;Gran Consulta por Colombia;558
SIACHOQUE;Valientes;61
SOATA;Alianza Verde;24
SOATA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;257
SOATA;Con Toda por Colombia;234
SOATA;FRENTE POR LA VIDA;107
SOATA;Gran Consulta por Colombia;1409
SOATA;Valientes;40
SOCHA;Alianza Verde;17
SOCHA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;104
SOCHA;Con Toda por Colombia;163
SOCHA;FRENTE POR LA VIDA;90
SOCHA;Gran Consulta por Colombia;1179
SOCHA;Valientes;26
SOCOTA;Alianza Verde;5
SOCOTA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;67
SOCOTA;Con Toda por Colombia;69
SOCOTA;FRENTE POR LA VIDA;48
SOCOTA;Gran Consulta por Colombia;1013
SOCOTA;Valientes;36
SOGAMOSO;Alianza Verde;526
SOGAMOSO;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;3620
SOGAMOSO;Con Toda por Colombia;6220
SOGAMOSO;FRENTE POR LA VIDA;2224
SOGAMOSO;Gran Consulta por Colombia;12498
SOGAMOSO;Valientes;878
SOMONDOCO;Alianza Verde;9
SOMONDOCO;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;54
SOMONDOCO;Con Toda por Colombia;63
SOMONDOCO;FRENTE POR LA VIDA;31
SOMONDOCO;Gran Consulta por Colombia;292
SOMONDOCO;Valientes;26
SORA;Alianza Verde;17
SORA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;113
SORA;Con Toda por Colombia;88
SORA;FRENTE POR LA VIDA;52
SORA;Gran Consulta por Colombia;244
SORA;Valientes;16
SORACA;Alianza Verde;35
SORACA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;148
SORACA;Con Toda por Colombia;170
SORACA;FRENTE POR LA VIDA;108
SORACA;Gran Consulta por Colombia;526
SORACA;Valientes;101
SOTAQUIRA;Alianza Verde;21
SOTAQUIRA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;131
SOTAQUIRA;Con Toda por Colombia;127
SOTAQUIRA;FRENTE POR LA VIDA;65
SOTAQUIRA;Gran Consulta por Colombia;645
SOTAQUIRA;Valientes;66
SUSACON;Alianza Verde;3
SUSACON;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;32
SUSACON;Con Toda por Colombia;32
SUSACON;FRENTE POR LA VIDA;32
SUSACON;Gran Consulta por Colombia;241
SUSACON;Valientes;7
SUTAMARCHAN;Alianza Verde;41
SUTAMARCHAN;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;169
SUTAMARCHAN;Con Toda por Colombia;176
SUTAMARCHAN;FRENTE POR LA VIDA;144
SUTAMARCHAN;Gran Consulta por Colombia;837
SUTAMARCHAN;Valientes;54
SUTATENZA;Alianza Verde;17
SUTATENZA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;97
SUTATENZA;Con Toda por Colombia;114
SUTATENZA;FRENTE POR LA VIDA;59
SUTATENZA;Gran Consulta por Colombia;560
SUTATENZA;Valientes;30
TASCO;Alianza Verde;6
TASCO;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;51
TASCO;Con Toda por Colombia;70
TASCO;FRENTE POR LA VIDA;53
TASCO;Gran Consulta por Colombia;362
TASCO;Valientes;16
TENZA;Alianza Verde;17
TENZA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;58
TENZA;Con Toda por Colombia;78
TENZA;FRENTE POR LA VIDA;13
TENZA;Gran Consulta por Colombia;253
TENZA;Valientes;16
TIBANA;Alianza Verde;28
TIBANA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;125
TIBANA;Con Toda por Colombia;127
TIBANA;FRENTE POR LA VIDA;308
TIBANA;Gran Consulta por Colombia;581
TIBANA;Valientes;34
TIBASOSA;Alianza Verde;57
TIBASOSA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;360
TIBASOSA;Con Toda por Colombia;454
TIBASOSA;FRENTE POR LA VIDA;179
TIBASOSA;Gran Consulta por Colombia;1151
TIBASOSA;Valientes;78
TINJACA;Alianza Verde;5
TINJACA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;75
TINJACA;Con Toda por Colombia;104
TINJACA;FRENTE POR LA VIDA;61
TINJACA;Gran Consulta por Colombia;411
TINJACA;Valientes;24
TIPACOQUE;Alianza Verde;12
TIPACOQUE;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;46
TIPACOQUE;Con Toda por Colombia;42
TIPACOQUE;FRENTE POR LA VIDA;53
TIPACOQUE;Gran Consulta por Colombia;488
TIPACOQUE;Valientes;30
TOCA;Alianza Verde;22
TOCA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;168
TOCA;Con Toda por Colombia;216
TOCA;FRENTE POR LA VIDA;142
TOCA;Gran Consulta por Colombia;583
TOCA;Valientes;89
TOGUI;Alianza Verde;7
TOGUI;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;43
TOGUI;Con Toda por Colombia;44
TOGUI;FRENTE POR LA VIDA;56
TOGUI;Gran Consulta por Colombia;513
TOGUI;Valientes;14
TOPAGA;Alianza Verde;19
TOPAGA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;69
TOPAGA;Con Toda por Colombia;115
TOPAGA;FRENTE POR LA VIDA;32
TOPAGA;Gran Consulta por Colombia;557
TOPAGA;Valientes;23
TOTA;Alianza Verde;9
TOTA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;82
TOTA;Con Toda por Colombia;52
TOTA;FRENTE POR LA VIDA;43
TOTA;Gran Consulta por Colombia;398
TOTA;Valientes;37
TUNJA;Alianza Verde;1098
TUNJA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;5020
TUNJA;Con Toda por Colombia;12941
TUNJA;FRENTE POR LA VIDA;4355
TUNJA;Gran Consulta por Colombia;17243
TUNJA;Valientes;1431
TUNUNGUA;Alianza Verde;1
TUNUNGUA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;13
TUNUNGUA;Con Toda por Colombia;15
TUNUNGUA;FRENTE POR LA VIDA;12
TUNUNGUA;Gran Consulta por Colombia;191
TUNUNGUA;Valientes;13
TURMEQUE;Alianza Verde;22
TURMEQUE;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;191
TURMEQUE;Con Toda por Colombia;169
TURMEQUE;FRENTE POR LA VIDA;65
TURMEQUE;Gran Consulta por Colombia;530
TURMEQUE;Valientes;45
TUTA;Alianza Verde;33
TUTA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;271
TUTA;Con Toda por Colombia;316
TUTA;FRENTE POR LA VIDA;153
TUTA;Gran Consulta por Colombia;894
TUTA;Valientes;95
TUTAZA;Alianza Verde;1
TUTAZA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;23
TUTAZA;Con Toda por Colombia;29
TUTAZA;FRENTE POR LA VIDA;25
TUTAZA;Gran Consulta por Colombia;191
TUTAZA;Valientes;7
UMBITA;Alianza Verde;26
UMBITA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;132
UMBITA;Con Toda por Colombia;122
UMBITA;FRENTE POR LA VIDA;79
UMBITA;Gran Consulta por Colombia;571
UMBITA;Valientes;44
VENTAQUEMADA;Alianza Verde;28
VENTAQUEMADA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;192
VENTAQUEMADA;Con Toda por Colombia;275
VENTAQUEMADA;FRENTE POR LA VIDA;141
VENTAQUEMADA;Gran Consulta por Colombia;767
VENTAQUEMADA;Valientes;53
VILLA DE LEIVA;Alianza Verde;111
VILLA DE LEIVA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;347
VILLA DE LEIVA;Con Toda por Colombia;610
VILLA DE LEIVA;FRENTE POR LA VIDA;183
VILLA DE LEIVA;Gran Consulta por Colombia;1786
VILLA DE LEIVA;Valientes;91
VIRACACHA;Alianza Verde;15
VIRACACHA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;41
VIRACACHA;Con Toda por Colombia;40
VIRACACHA;FRENTE POR LA VIDA;40
VIRACACHA;Gran Consulta por Colombia;283
VIRACACHA;Valientes;17
ZETAQUIRA;Alianza Verde;13
ZETAQUIRA;CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN;86
ZETAQUIRA;Con Toda por Colombia;89
ZETAQUIRA;FRENTE POR LA VIDA;50
ZETAQUIRA;Gran Consulta por Colombia;497
ZETAQUIRA;Valientes;24
