MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
AQUITANIA;Fabian Camilo Rojas Barrera;PARTIDO CAMBIO RADICAL;67
AQUITANIA;Partido Social De La U;Partido Social De La U;65
AQUITANIA;Alexander Velasco Baron;PARTIDO CONSERVADOR COLOMBIANO;57
AQUITANIA;Jicly Esgardo Mutis Isaza;PARTIDO CAMBIO RADICAL;47
AQUITANIA;Ivan Ricardo Pirachican Bernal;PARTIDO CONSERVADOR COLOMBIANO;42
AQUITANIA;Jose Eliseo Bolivar Niño;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;41
AQUITANIA;Jose Jacinto Lopez Lopez;PARTIDO ALIANZA VERDE;41
AQUITANIA;Guillermo Leonardo Sanchez Sanchez;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;38
AQUITANIA;July Paola Acuña Rincon;PARTIDO CAMBIO RADICAL;38
AQUITANIA;Rafael Guillermo Acevedo Pedroza;PARTIDO CAMBIO RADICAL;38
AQUITANIA;Yecid Barrera Gutierrez;PARTIDO SOCIAL DE LA U;37
AQUITANIA;Mireya Martinez De Yepes;PARTIDO SOCIAL DE LA U;36
AQUITANIA;Donald Ferney Gonzalez Rincon;PARTIDO CONSERVADOR COLOMBIANO;35
AQUITANIA;Jorge Edisson Sanabria Gonzalez;PARTIDO CAMBIO RADICAL;35
AQUITANIA;Jairo Pacheco Suarez;PARTIDO SOCIAL DE LA U;34
AQUITANIA;Fernando Alexander Serrato Fonseca;PARTIDO CAMBIO RADICAL;33
AQUITANIA;Jonatan Sanchez Garavito;PARTIDO SOCIAL DE LA U;31
AQUITANIA;Geyman Hernan Cardozo Pulido;PARTIDO LIBERAL COLOMBIANO;29
AQUITANIA;Martin Leonardo Bonilla Alarcon;PARTIDO OPCION CIUDADANA;29
AQUITANIA;Abel De Jesus Cardozo Forero;PARTIDO CONSERVADOR COLOMBIANO;28
AQUITANIA;Yamir Oswaldo Lopez Peña;PARTIDO ALIANZA VERDE;26
AQUITANIA;Partido Liberal Colombiano;Partido Liberal Colombiano;25
AQUITANIA;Rafael Antonio Pirajon Lopez;PARTIDO ALIANZA VERDE;24
AQUITANIA;Yamille Andrea Soler Salamanca;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;24
AQUITANIA;Martha Lucia Del Carmen Rodriguez Monroy;PARTIDO CONSERVADOR COLOMBIANO;23
AQUITANIA;Movimiento Alternativo Indigena Y Social  Mais;Movimiento Alternativo Indigena Y Social  Mais;23
AQUITANIA;Anderson Joaquin Sanchez Ruiz;PARTIDO LIBERAL COLOMBIANO;22
AQUITANIA;Cesar Augusto Lopez Morales;PARTIDO LIBERAL COLOMBIANO;21
AQUITANIA;Angela Patricia Fajardo Corredor;PARTIDO OPCION CIUDADANA;20
AQUITANIA;Temilda Fernandez Buitrago;PARTIDO CONSERVADOR COLOMBIANO;20
AQUITANIA;Yesica Esperanza Cifuentes Cruz;PARTIDO LIBERAL COLOMBIANO;20
AQUITANIA;Fredy Leonardo Rojas Vargas;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;17
AQUITANIA;Juan Antonio Garay Torres;PARTIDO CAMBIO RADICAL;17
AQUITANIA;Plinio Hernandez Gamba;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;17
AQUITANIA;Eferson Augusto Otalora Cely;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;16
AQUITANIA;Jaime Raul Salamanca Torres;PARTIDO ALIANZA VERDE;16
AQUITANIA;Fernando Castillo Castro;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;15
AQUITANIA;German Tiberio Ojeda Pedraza;PARTIDO ALIANZA VERDE;15
AQUITANIA;Julie Angel Reyna;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;15
AQUITANIA;Martha Lucia Caicedo Solano;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;15
AQUITANIA;Fabio Hernan Sanchez Torres;PARTIDO CONSERVADOR COLOMBIANO;14
AQUITANIA;Carlos Mauricio Rojas Guezguan;PARTIDO ALIANZA VERDE;13
AQUITANIA;Jose Virgilio Jimenez Guerrero;PARTIDO CAMBIO RADICAL;13
AQUITANIA;Myriam Astrith Merchan Ruiz;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;13
AQUITANIA;Partido Opcion Ciudadana;Partido Opcion Ciudadana;13
AQUITANIA;Jairo Galindo Bejarano;PARTIDO OPCION CIUDADANA;12
AQUITANIA;Cesar Antonio Perez Naranjo;PARTIDO ALIANZA VERDE;11
AQUITANIA;Edgar Vidal Ulloa Hurtado;PARTIDO CONSERVADOR COLOMBIANO;11
AQUITANIA;Fabio Alberto Serrano Gonzalez;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;11
AQUITANIA;Maria De Los Santos Salamanca Silva;PARTIDO ALIANZA VERDE;11
AQUITANIA;Olga Natalie Manrique Abril;PARTIDO CAMBIO RADICAL;11
AQUITANIA;Polo Democratico Alternativo;Polo Democratico Alternativo;11
AQUITANIA;Catalina Ochoa Carreño;PARTIDO CONSERVADOR COLOMBIANO;10
AQUITANIA;Maria Lindelia Rincon Hernandez;PARTIDO CONSERVADOR COLOMBIANO;10
AQUITANIA;Marlen Fuerte Faustino;PARTIDO CAMBIO RADICAL;9
AQUITANIA;Miguel Alberto Vergara Sandoval;PARTIDO ALIANZA VERDE;9
AQUITANIA;Angela Maria Becerra Guerrero;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;8
AQUITANIA;Diana Carolina Molina Saavedra;PARTIDO CAMBIO RADICAL;8
AQUITANIA;Elpidio Fonseca Alba;PARTIDO SOCIAL DE LA U;8
AQUITANIA;John Alejandro Roa Gomez;PARTIDO LIBERAL COLOMBIANO;8
AQUITANIA;Gilberto Olarte Villamil;PARTIDO CAMBIO RADICAL;7
AQUITANIA;Mayra Alejandra Viancha Sanabria;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;7
AQUITANIA;Roman Silva Masmela;PARTIDO SOCIAL DE LA U;7
AQUITANIA;Lifan Mauricio Camacho Molano;PARTIDO LIBERAL COLOMBIANO;6
AQUITANIA;Alirio Lopez Torres;PARTIDO LIBERAL COLOMBIANO;5
AQUITANIA;Carmen Evelia Hurtado Lopez;PARTIDO SOCIAL DE LA U;5
AQUITANIA;German Suarez Bernal;POLO DEMOCRATICO ALTERNATIVO;5
AQUITANIA;Heidy Jazmin Velasquez Muñoz;PARTIDO ALIANZA VERDE;5
AQUITANIA;Hernando Torres Muñoz;PARTIDO ALIANZA VERDE;5
AQUITANIA;Jorge Marin Jerez Amado;PARTIDO ALIANZA VERDE;5
AQUITANIA;Salvador Berrio Caceres;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;5
AQUITANIA;Yaneth Cristina Urrego Moscoso;PARTIDO LIBERAL COLOMBIANO;5
AQUITANIA;Cesar Augusto Mojica Bedoya;PARTIDO LIBERAL COLOMBIANO;4
AQUITANIA;Claudia Idaly Avila Tibacuy;PARTIDO ALIANZA VERDE;4
AQUITANIA;Hector Fabio Ospina;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;4
AQUITANIA;Jorge Enrique Camacho Rodriguez;PARTIDO OPCION CIUDADANA;4
AQUITANIA;Juan Carlos Amado Suarez;PARTIDO SOCIAL DE LA U;4
AQUITANIA;Francisco Cesar Callejas Mendoza;PARTIDO SOCIAL DE LA U;3
AQUITANIA;Gustavo Heladio Torres Sanchez;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;3
AQUITANIA;Juan Carlos Coronado;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;3
AQUITANIA;Lina Marcela Ardila Ortiz;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;3
AQUITANIA;Yudy Samantha Plata Jimenez;PARTIDO LIBERAL COLOMBIANO;3
AQUITANIA;Armando Buitrago Acevedo;PARTIDO OPCION CIUDADANA;2
AQUITANIA;Carmen Luisa Barrera Carrero;PARTIDO OPCION CIUDADANA;2
AQUITANIA;German Alonso Becerra Lopez;PARTIDO CAMBIO RADICAL;2
AQUITANIA;Mercy Johana Abril Sotomonte;PARTIDO OPCION CIUDADANA;2
AQUITANIA;Pedro Humberto Vargas Gomez;PARTIDO LIBERAL COLOMBIANO;2
AQUITANIA;Sandra Yacqueline Rodriguez Rodriguez;PARTIDO LIBERAL COLOMBIANO;2
AQUITANIA;German Tarcicio Mora Sandoval;PARTIDO OPCION CIUDADANA;1
AQUITANIA;Hugo Alveiro Rosas Romero;PARTIDO ALIANZA VERDE;1
AQUITANIA;Johanna Camila Baquero Mendez;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;1
AQUITANIA;John Jairo Salamanca Benitez;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;1
AQUITANIA;Jose Rogelio Garcia Ortegon;PARTIDO OPCION CIUDADANA;1
AQUITANIA;Leydy Johana Betancourt Lancheros;PARTIDO SOCIAL DE LA U;1
AQUITANIA;Lisbeth Yadira Doza Arevalo;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;1
AQUITANIA;Lisseth Kassandra Cañon Robayo;PARTIDO ALIANZA VERDE;1
AQUITANIA;Luz Marina Cely Altuzarra;PARTIDO OPCION CIUDADANA;1
AQUITANIA;Maria Ines Merchan Chaparro;PARTIDO OPCION CIUDADANA;1
AQUITANIA;Nereo Baron Tellez;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;1
AQUITANIA;Saffira Monsalve Ramirez;PARTIDO SOCIAL DE LA U;1
AQUITANIA;Sandra Marcela Villegas Castelblanco;PARTIDO ALIANZA VERDE;1
AQUITANIA;Segundo Ezequiel Gonzalez Numpaque;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;1
ARCABUCO;Jairo Pacheco Suarez;PARTIDO SOCIAL DE LA U;558
ARCABUCO;Jorge Eliecer Cortes Martinez;PARTIDO CAMBIO RADICAL;223
ARCABUCO;July Paola Acuña Rincon;PARTIDO CAMBIO RADICAL;220
ARCABUCO;Lifan Mauricio Camacho Molano;PARTIDO LIBERAL COLOMBIANO;177
ARCABUCO;Anderson Joaquin Sanchez Ruiz;PARTIDO LIBERAL COLOMBIANO;116
ARCABUCO;Yamir Oswaldo Lopez Peña;PARTIDO ALIANZA VERDE;104
ARCABUCO;Edgar Vidal Ulloa Hurtado;PARTIDO CONSERVADOR COLOMBIANO;68
ARCABUCO;Guillermo Leonardo Sanchez Sanchez;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;62
ARCABUCO;Julian Fernando Monroy Bayona;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;62
ARCABUCO;Manuel Alberto Guerrero Umba;PARTIDO OPCION CIUDADANA;53
ARCABUCO;Wilson Rodrigo Bernal Barrera;PARTIDO SOCIAL DE LA U;52
ARCABUCO;Ivan Ricardo Pirachican Bernal;PARTIDO CONSERVADOR COLOMBIANO;51
ARCABUCO;Rafael Guillermo Acevedo Pedroza;PARTIDO CAMBIO RADICAL;43
ARCABUCO;Partido Cambio Radical;Partido Cambio Radical;37
ARCABUCO;Partido Liberal Colombiano;Partido Liberal Colombiano;30
ARCABUCO;Jose Virgilio Jimenez Guerrero;PARTIDO CAMBIO RADICAL;28
ARCABUCO;Jorge Edisson Sanabria Gonzalez;PARTIDO CAMBIO RADICAL;26
ARCABUCO;Maria De Los Santos Salamanca Silva;PARTIDO ALIANZA VERDE;26
ARCABUCO;Partido Alianza Verde;Partido Alianza Verde;26
ARCABUCO;Vicente Anibal Ojeda Martinez;PARTIDO CONSERVADOR COLOMBIANO;25
ARCABUCO;Martha Lucia Del Carmen Rodriguez Monroy;PARTIDO CONSERVADOR COLOMBIANO;24
ARCABUCO;John Alejandro Roa Gomez;PARTIDO LIBERAL COLOMBIANO;22
ARCABUCO;Jonatan Sanchez Garavito;PARTIDO SOCIAL DE LA U;21
ARCABUCO;David Felipe Castillo Cardenas;PARTIDO CAMBIO RADICAL;20
ARCABUCO;Jaime Raul Salamanca Torres;PARTIDO ALIANZA VERDE;20
ARCABUCO;Yecid Barrera Gutierrez;PARTIDO SOCIAL DE LA U;20
ARCABUCO;Cesar Augusto Lopez Morales;PARTIDO LIBERAL COLOMBIANO;18
ARCABUCO;Marlen Fuerte Faustino;PARTIDO CAMBIO RADICAL;18
ARCABUCO;Partido Social De La U;Partido Social De La U;18
ARCABUCO;Eferson Augusto Otalora Cely;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;17
ARCABUCO;Jose Eliseo Bolivar Niño;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;17
ARCABUCO;Martha Lucia Caicedo Solano;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;17
ARCABUCO;Partido Conservador Colombiano;Partido Conservador Colombiano;17
ARCABUCO;Uriel Barrera Correa;PARTIDO CONSERVADOR COLOMBIANO;17
ARCABUCO;Nereo Baron Tellez;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;15
ARCABUCO;Partido Centro Democratico Mano Firme Corazon Grande;Partido Centro Democratico Mano Firme Corazon Grande;15
ARCABUCO;Temilda Fernandez Buitrago;PARTIDO CONSERVADOR COLOMBIANO;15
ARCABUCO;Fabian Camilo Rojas Barrera;PARTIDO CAMBIO RADICAL;14
ARCABUCO;Cesar Antonio Perez Naranjo;PARTIDO ALIANZA VERDE;13
ARCABUCO;Donald Ferney Gonzalez Rincon;PARTIDO CONSERVADOR COLOMBIANO;13
ARCABUCO;Gilberto Olarte Villamil;PARTIDO CAMBIO RADICAL;13
ARCABUCO;Juan Antonio Garay Torres;PARTIDO CAMBIO RADICAL;13
ARCABUCO;Jicly Esgardo Mutis Isaza;PARTIDO CAMBIO RADICAL;12
ARCABUCO;Plinio Hernandez Gamba;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;12
ARCABUCO;Fabio Hernan Sanchez Torres;PARTIDO CONSERVADOR COLOMBIANO;11
ARCABUCO;Maria Lindelia Rincon Hernandez;PARTIDO CONSERVADOR COLOMBIANO;10
ARCABUCO;Miguel Alberto Vergara Sandoval;PARTIDO ALIANZA VERDE;10
ARCABUCO;Partido Opcion Ciudadana;Partido Opcion Ciudadana;10
ARCABUCO;Elpidio Fonseca Alba;PARTIDO SOCIAL DE LA U;9
ARCABUCO;Julie Angel Reyna;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;9
ARCABUCO;Alirio Lopez Torres;PARTIDO LIBERAL COLOMBIANO;8
ARCABUCO;Jorge Marin Jerez Amado;PARTIDO ALIANZA VERDE;8
ARCABUCO;Rafael Antonio Pirajon Lopez;PARTIDO ALIANZA VERDE;8
ARCABUCO;Alexander Velasco Baron;PARTIDO CONSERVADOR COLOMBIANO;7
ARCABUCO;Carlos Mauricio Rojas Guezguan;PARTIDO ALIANZA VERDE;7
ARCABUCO;German Suarez Bernal;POLO DEMOCRATICO ALTERNATIVO;7
ARCABUCO;Geyman Hernan Cardozo Pulido;PARTIDO LIBERAL COLOMBIANO;7
ARCABUCO;Leydy Johana Betancourt Lancheros;PARTIDO SOCIAL DE LA U;7
ARCABUCO;Mercy Johana Abril Sotomonte;PARTIDO OPCION CIUDADANA;7
ARCABUCO;Fernando Alexander Serrato Fonseca;PARTIDO CAMBIO RADICAL;6
ARCABUCO;Carmen Evelia Hurtado Lopez;PARTIDO SOCIAL DE LA U;5
ARCABUCO;Fernando Castillo Castro;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;5
ARCABUCO;German Alonso Becerra Lopez;PARTIDO CAMBIO RADICAL;5
ARCABUCO;Movimiento Alternativo Indigena Y Social  Mais;Movimiento Alternativo Indigena Y Social  Mais;5
ARCABUCO;Olga Yaneth Beltran Dorado;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;5
ARCABUCO;Pedro Humberto Vargas Gomez;PARTIDO LIBERAL COLOMBIANO;5
ARCABUCO;Roman Silva Masmela;PARTIDO SOCIAL DE LA U;5
ARCABUCO;Segundo Ezequiel Gonzalez Numpaque;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;5
ARCABUCO;Cesar Augusto Mojica Bedoya;PARTIDO LIBERAL COLOMBIANO;4
ARCABUCO;Juan Carlos Coronado;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;4
ARCABUCO;Olga Natalie Manrique Abril;PARTIDO CAMBIO RADICAL;4
ARCABUCO;Saffira Monsalve Ramirez;PARTIDO SOCIAL DE LA U;4
ARCABUCO;William Rodolfo Mesa Avella;PARTIDO CONSERVADOR COLOMBIANO;4
ARCABUCO;Abel De Jesus Cardozo Forero;PARTIDO CONSERVADOR COLOMBIANO;3
ARCABUCO;Catalina Ochoa Carreño;PARTIDO CONSERVADOR COLOMBIANO;3
ARCABUCO;Daniel Fernando Mejia Lozano;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;3
ARCABUCO;Diana Carolina Molina Saavedra;PARTIDO CAMBIO RADICAL;3
ARCABUCO;Fabio Alberto Serrano Gonzalez;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;3
ARCABUCO;Fredy Leonardo Rojas Vargas;PARTIDO CENTRO DEMOCRATICO MANO FIRME CORAZON GRANDE;3
ARCABUCO;German Tarcicio Mora Sandoval;PARTIDO OPCION CIUDADANA;3
ARCABUCO;Heidy Jazmin Velasquez Muñoz;PARTIDO ALIANZA VERDE;3
ARCABUCO;Hugo Alveiro Rosas Romero;PARTIDO ALIANZA VERDE;3
ARCABUCO;Jairo Galindo Bejarano;PARTIDO OPCION CIUDADANA;3
ARCABUCO;John Jairo Salamanca Benitez;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;3
