MUNNOMBRE;PARNOMBRE;VOTOS;TOTAL_VOTOS;PORCENTAJE
CUITIVA;Centro Esperanza;33;1099;3.0
CUITIVA;Colombia Justa Libres;2;1099;0.18
CUITIVA;Equipo por Colombia;163;1099;14.83
CUITIVA;Liga de Gobernantes;642;1099;58.42
CUITIVA;Pacto Histórico;254;1099;23.11
CUITIVA;Salvación Nacional;2;1099;0.18
CUITIVA;VOTOS NO MARCADOS;3;1099;0.27
DUITAMA;COLOMBIA PIENSA EN GRANDE;24;63362;0.04
DUITAMA;Centro Esperanza;3187;63362;5.03
DUITAMA;Colombia Justa Libres;488;63362;0.77
DUITAMA;Equipo por Colombia;7251;63362;11.44
DUITAMA;Liga de Gobernantes;26111;63362;41.21
DUITAMA;Pacto Histórico;25972;63362;40.99
DUITAMA;Partido Verde Oxígeno;48;63362;0.08
DUITAMA;Salvación Nacional;244;63362;0.39
DUITAMA;VOTOS NO MARCADOS;37;63362;0.06
EL COCUY;Centro Esperanza;54;1661;3.25
EL COCUY;Colombia Justa Libres;3;1661;0.18
EL COCUY;Equipo por Colombia;462;1661;27.81
EL COCUY;Liga de Gobernantes;928;1661;55.87
EL COCUY;Pacto Histórico;204;1661;12.28
EL COCUY;Salvación Nacional;6;1661;0.36
EL COCUY;VOTOS NO MARCADOS;4;1661;0.24
EL ESPINO;Centro Esperanza;19;1253;1.52
EL ESPINO;Colombia Justa Libres;4;1253;0.32
EL ESPINO;Equipo por Colombia;339;1253;27.06
EL ESPINO;Liga de Gobernantes;758;1253;60.49
EL ESPINO;Pacto Histórico;125;1253;9.98
EL ESPINO;Partido Verde Oxígeno;1;1253;0.08
EL ESPINO;Salvación Nacional;3;1253;0.24
EL ESPINO;VOTOS NO MARCADOS;4;1253;0.32
FIRAVITOBA;Centro Esperanza;137;3323;4.12
FIRAVITOBA;Colombia Justa Libres;8;3323;0.24
FIRAVITOBA;Equipo por Colombia;323;3323;9.72
FIRAVITOBA;Liga de Gobernantes;1588;3323;47.79
FIRAVITOBA;Pacto Histórico;1253;3323;37.71
FIRAVITOBA;Partido Verde Oxígeno;3;3323;0.09
FIRAVITOBA;Salvación Nacional;9;3323;0.27
FIRAVITOBA;VOTOS NO MARCADOS;2;3323;0.06
FLORESTA;Centro Esperanza;78;2019;3.86
FLORESTA;Colombia Justa Libres;6;2019;0.3
FLORESTA;Equipo por Colombia;302;2019;14.96
FLORESTA;Liga de Gobernantes;1179;2019;58.4
FLORESTA;Pacto Histórico;446;2019;22.09
FLORESTA;Salvación Nacional;3;2019;0.15
FLORESTA;VOTOS NO MARCADOS;5;2019;0.25
GACHANTIVA;COLOMBIA PIENSA EN GRANDE;2;1792;0.11
GACHANTIVA;Centro Esperanza;29;1792;1.62
GACHANTIVA;Colombia Justa Libres;7;1792;0.39
GACHANTIVA;Equipo por Colombia;138;1792;7.7
GACHANTIVA;Liga de Gobernantes;1229;1792;68.58
GACHANTIVA;Pacto Histórico;373;1792;20.81
GACHANTIVA;Partido Verde Oxígeno;2;1792;0.11
GACHANTIVA;Salvación Nacional;7;1792;0.39
GACHANTIVA;VOTOS NO MARCADOS;5;1792;0.28
GAMEZA;Centro Esperanza;49;2382;2.06
GAMEZA;Colombia Justa Libres;1;2382;0.04
GAMEZA;Equipo por Colombia;181;2382;7.6
GAMEZA;Liga de Gobernantes;1756;2382;73.72
GAMEZA;Pacto Histórico;384;2382;16.12
GAMEZA;Partido Verde Oxígeno;1;2382;0.04
GAMEZA;Salvación Nacional;7;2382;0.29
GAMEZA;VOTOS NO MARCADOS;3;2382;0.13
GARAGOA;COLOMBIA PIENSA EN GRANDE;3;7273;0.04
GARAGOA;Centro Esperanza;257;7273;3.53
GARAGOA;Colombia Justa Libres;46;7273;0.63
GARAGOA;Equipo por Colombia;874;7273;12.02
GARAGOA;Liga de Gobernantes;3696;7273;50.82
GARAGOA;Pacto Histórico;2350;7273;32.31
GARAGOA;Partido Verde Oxígeno;8;7273;0.11
GARAGOA;Salvación Nacional;31;7273;0.43
GARAGOA;VOTOS NO MARCADOS;8;7273;0.11
GUACAMAYAS;Centro Esperanza;23;853;2.7
GUACAMAYAS;Colombia Justa Libres;1;853;0.12
GUACAMAYAS;Equipo por Colombia;273;853;32.0
GUACAMAYAS;Liga de Gobernantes;449;853;52.64
GUACAMAYAS;Pacto Histórico;102;853;11.96
GUACAMAYAS;Salvación Nacional;2;853;0.23
GUACAMAYAS;VOTOS NO MARCADOS;3;853;0.35
GUATEQUE;COLOMBIA PIENSA EN GRANDE;1;5336;0.02
GUATEQUE;Centro Esperanza;195;5336;3.65
GUATEQUE;Colombia Justa Libres;37;5336;0.69
GUATEQUE;Equipo por Colombia;646;5336;12.11
GUATEQUE;Liga de Gobernantes;3020;5336;56.6
GUATEQUE;Pacto Histórico;1419;5336;26.59
GUATEQUE;Partido Verde Oxígeno;2;5336;0.04
GUATEQUE;Salvación Nacional;11;5336;0.21
GUATEQUE;VOTOS NO MARCADOS;5;5336;0.09
GUAYATA;COLOMBIA PIENSA EN GRANDE;3;2280;0.13
GUAYATA;Centro Esperanza;58;2280;2.54
GUAYATA;Colombia Justa Libres;3;2280;0.13
GUAYATA;Equipo por Colombia;357;2280;15.66
GUAYATA;Liga de Gobernantes;1522;2280;66.75
GUAYATA;Pacto Histórico;321;2280;14.08
GUAYATA;Partido Verde Oxígeno;1;2280;0.04
GUAYATA;Salvación Nacional;9;2280;0.39
GUAYATA;VOTOS NO MARCADOS;6;2280;0.26
GUICAN;COLOMBIA PIENSA EN GRANDE;2;1578;0.13
GUICAN;Centro Esperanza;38;1578;2.41
GUICAN;Colombia Justa Libres;5;1578;0.32
GUICAN;Equipo por Colombia;332;1578;21.04
GUICAN;Liga de Gobernantes;661;1578;41.89
GUICAN;Pacto Histórico;522;1578;33.08
GUICAN;Partido Verde Oxígeno;6;1578;0.38
GUICAN;Salvación Nacional;9;1578;0.57
GUICAN;VOTOS NO MARCADOS;3;1578;0.19
IZA;Centro Esperanza;62;1332;4.65
IZA;Colombia Justa Libres;4;1332;0.3
IZA;Equipo por Colombia;261;1332;19.59
IZA;Liga de Gobernantes;615;1332;46.17
IZA;Pacto Histórico;387;1332;29.05
IZA;Salvación Nacional;2;1332;0.15
IZA;VOTOS NO MARCADOS;1;1332;0.08
JENESANO;COLOMBIA PIENSA EN GRANDE;1;3589;0.03
JENESANO;Centro Esperanza;77;3589;2.15
JENESANO;Colombia Justa Libres;19;3589;0.53
JENESANO;Equipo por Colombia;259;3589;7.22
JENESANO;Liga de Gobernantes;2347;3589;65.39
JENESANO;Pacto Histórico;862;3589;24.02
JENESANO;Partido Verde Oxígeno;6;3589;0.17
JENESANO;Salvación Nacional;7;3589;0.2
JENESANO;VOTOS NO MARCADOS;11;3589;0.31
JERICO;COLOMBIA PIENSA EN GRANDE;1;1656;0.06
JERICO;Centro Esperanza;32;1656;1.93
JERICO;Colombia Justa Libres;4;1656;0.24
JERICO;Equipo por Colombia;186;1656;11.23
JERICO;Liga de Gobernantes;1230;1656;74.28
JERICO;Pacto Histórico;182;1656;10.99
JERICO;Partido Verde Oxígeno;2;1656;0.12
JERICO;Salvación Nacional;13;1656;0.79
JERICO;VOTOS NO MARCADOS;6;1656;0.36
LA CAPILLA;COLOMBIA PIENSA EN GRANDE;1;1473;0.07
LA CAPILLA;Centro Esperanza;31;1473;2.1
LA CAPILLA;Colombia Justa Libres;4;1473;0.27
LA CAPILLA;Equipo por Colombia;136;1473;9.23
LA CAPILLA;Liga de Gobernantes;996;1473;67.62
LA CAPILLA;Pacto Histórico;299;1473;20.3
LA CAPILLA;Partido Verde Oxígeno;1;1473;0.07
LA CAPILLA;Salvación Nacional;5;1473;0.34
LA UVITA;COLOMBIA PIENSA EN GRANDE;1;1372;0.07
LA UVITA;Centro Esperanza;76;1372;5.54
LA UVITA;Equipo por Colombia;375;1372;27.33
LA UVITA;Liga de Gobernantes;775;1372;56.49
LA UVITA;Pacto Histórico;140;1372;10.2
LA UVITA;Partido Verde Oxígeno;2;1372;0.15
LA UVITA;Salvación Nacional;2;1372;0.15
LA UVITA;VOTOS NO MARCADOS;1;1372;0.07
LA VICTORIA;COLOMBIA PIENSA EN GRANDE;1;720;0.14
LA VICTORIA;Centro Esperanza;16;720;2.22
LA VICTORIA;Colombia Justa Libres;13;720;1.81
LA VICTORIA;Equipo por Colombia;95;720;13.19
LA VICTORIA;Liga de Gobernantes;498;720;69.17
LA VICTORIA;Pacto Histórico;95;720;13.19
LA VICTORIA;Salvación Nacional;1;720;0.14
LA VICTORIA;VOTOS NO MARCADOS;1;720;0.14
LABRANZAGRANDE;Centro Esperanza;30;1711;1.75
LABRANZAGRANDE;Colombia Justa Libres;7;1711;0.41
LABRANZAGRANDE;Equipo por Colombia;113;1711;6.6
LABRANZAGRANDE;Liga de Gobernantes;1261;1711;73.7
LABRANZAGRANDE;Pacto Histórico;287;1711;16.77
LABRANZAGRANDE;Partido Verde Oxígeno;2;1711;0.12
LABRANZAGRANDE;Salvación Nacional;8;1711;0.47
LABRANZAGRANDE;VOTOS NO MARCADOS;3;1711;0.18
MACANAL;Centro Esperanza;44;1988;2.21
MACANAL;Colombia Justa Libres;5;1988;0.25
MACANAL;Equipo por Colombia;195;1988;9.81
MACANAL;Liga de Gobernantes;1377;1988;69.27
MACANAL;Pacto Histórico;350;1988;17.61
MACANAL;Partido Verde Oxígeno;4;1988;0.2
MACANAL;Salvación Nacional;7;1988;0.35
MACANAL;VOTOS NO MARCADOS;6;1988;0.3
MARIPI;COLOMBIA PIENSA EN GRANDE;1;2851;0.04
MARIPI;Centro Esperanza;27;2851;0.95
MARIPI;Colombia Justa Libres;36;2851;1.26
MARIPI;Equipo por Colombia;262;2851;9.19
MARIPI;Liga de Gobernantes;2233;2851;78.32
MARIPI;Pacto Histórico;286;2851;10.03
MARIPI;Partido Verde Oxígeno;1;2851;0.04
MARIPI;Salvación Nacional;2;2851;0.07
MARIPI;VOTOS NO MARCADOS;3;2851;0.11
MIRAFLORES;COLOMBIA PIENSA EN GRANDE;2;4777;0.04
MIRAFLORES;Centro Esperanza;135;4777;2.83
MIRAFLORES;Colombia Justa Libres;56;4777;1.17
MIRAFLORES;Equipo por Colombia;352;4777;7.37
MIRAFLORES;Liga de Gobernantes;2410;4777;50.45
MIRAFLORES;Pacto Histórico;1793;4777;37.53
MIRAFLORES;Partido Verde Oxígeno;5;4777;0.1
MIRAFLORES;Salvación Nacional;14;4777;0.29
MIRAFLORES;VOTOS NO MARCADOS;10;4777;0.21
MONGUA;Centro Esperanza;55;2732;2.01
MONGUA;Colombia Justa Libres;1;2732;0.04
MONGUA;Equipo por Colombia;366;2732;13.4
MONGUA;Liga de Gobernantes;1961;2732;71.78
MONGUA;Pacto Histórico;341;2732;12.48
MONGUA;Partido Verde Oxígeno;1;2732;0.04
MONGUA;Salvación Nacional;5;2732;0.18
MONGUA;VOTOS NO MARCADOS;2;2732;0.07
MONGUI;Centro Esperanza;81;2455;3.3
MONGUI;Colombia Justa Libres;8;2455;0.33
MONGUI;Equipo por Colombia;259;2455;10.55
MONGUI;Liga de Gobernantes;1441;2455;58.7
MONGUI;Pacto Histórico;658;2455;26.8
MONGUI;Partido Verde Oxígeno;1;2455;0.04
MONGUI;Salvación Nacional;6;2455;0.24
MONGUI;VOTOS NO MARCADOS;1;2455;0.04
MONIQUIRA;COLOMBIA PIENSA EN GRANDE;4;11256;0.04
MONIQUIRA;Centro Esperanza;269;11256;2.39
MONIQUIRA;Colombia Justa Libres;181;11256;1.61
MONIQUIRA;Equipo por Colombia;1305;11256;11.59
MONIQUIRA;Liga de Gobernantes;6438;11256;57.2
MONIQUIRA;Pacto Histórico;3010;11256;26.74
MONIQUIRA;Partido Verde Oxígeno;5;11256;0.04
MONIQUIRA;Salvación Nacional;25;11256;0.22
MONIQUIRA;VOTOS NO MARCADOS;19;11256;0.17
MOTAVITA;Centro Esperanza;70;3544;1.98
MOTAVITA;Colombia Justa Libres;18;3544;0.51
MOTAVITA;Equipo por Colombia;138;3544;3.89
MOTAVITA;Liga de Gobernantes;1893;3544;53.41
MOTAVITA;Pacto Histórico;1416;3544;39.95
MOTAVITA;Partido Verde Oxígeno;1;3544;0.03
MOTAVITA;Salvación Nacional;5;3544;0.14
MOTAVITA;VOTOS NO MARCADOS;3;3544;0.08
MUZO;COLOMBIA PIENSA EN GRANDE;1;3979;0.03
MUZO;Centro Esperanza;52;3979;1.31
MUZO;Colombia Justa Libres;73;3979;1.83
MUZO;Equipo por Colombia;277;3979;6.96
MUZO;Liga de Gobernantes;2802;3979;70.42
MUZO;Pacto Histórico;754;3979;18.95
MUZO;Partido Verde Oxígeno;1;3979;0.03
MUZO;Salvación Nacional;6;3979;0.15
MUZO;VOTOS NO MARCADOS;13;3979;0.33
NOBSA;COLOMBIA PIENSA EN GRANDE;2;9179;0.02
NOBSA;Centro Esperanza;439;9179;4.78
NOBSA;Colombia Justa Libres;60;9179;0.65
NOBSA;Equipo por Colombia;608;9179;6.62
NOBSA;Liga de Gobernantes;3172;9179;34.56
NOBSA;Pacto Histórico;4869;9179;53.04
NOBSA;Partido Verde Oxígeno;6;9179;0.07
NOBSA;Salvación Nacional;16;9179;0.17
NOBSA;VOTOS NO MARCADOS;7;9179;0.08
NUEVO COLON;Centro Esperanza;67;2657;2.52
NUEVO COLON;Colombia Justa Libres;15;2657;0.56
NUEVO COLON;Equipo por Colombia;217;2657;8.17
NUEVO COLON;Liga de Gobernantes;1575;2657;59.28
NUEVO COLON;Pacto Histórico;775;2657;29.17
NUEVO COLON;Partido Verde Oxígeno;1;2657;0.04
NUEVO COLON;Salvación Nacional;6;2657;0.23
NUEVO COLON;VOTOS NO MARCADOS;1;2657;0.04
OICATA;COLOMBIA PIENSA EN GRANDE;1;1799;0.06
OICATA;Centro Esperanza;68;1799;3.78
OICATA;Colombia Justa Libres;6;1799;0.33
OICATA;Equipo por Colombia;169;1799;9.39
OICATA;Liga de Gobernantes;951;1799;52.86
OICATA;Pacto Histórico;596;1799;33.13
OICATA;Partido Verde Oxígeno;1;1799;0.06
OICATA;Salvación Nacional;6;1799;0.33
OICATA;VOTOS NO MARCADOS;1;1799;0.06
OTANCHE;Centro Esperanza;45;3674;1.22
OTANCHE;Colombia Justa Libres;25;3674;0.68
