MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
ALMEIDA;SANTOS CALDERON JUAN MANUEL;20050002;775
ALMEIDA;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;54
ALMEIDA;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;43
ALMEIDA;PETRO URREGO GUSTAVO FRANCISCO;20050001;22
ALMEIDA;VARGAS LLERAS GERMAN;20030001;19
ALMEIDA;PARDO RUEDA RAFAEL;18480001;11
ALMEIDA;DEVIA GONZALEZ ROBINSON;20100063;2
AQUITANIA;SANTOS CALDERON JUAN MANUEL;20050002;6342
AQUITANIA;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;459
AQUITANIA;VARGAS LLERAS GERMAN;20030001;234
AQUITANIA;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;110
AQUITANIA;PETRO URREGO GUSTAVO FRANCISCO;20050001;93
AQUITANIA;PARDO RUEDA RAFAEL;18480001;61
AQUITANIA;ARAUJO RENTERIA JAIME;20060003;9
AQUITANIA;CALDERON CARRERO JAIRO ENRIQUE;19930001;7
AQUITANIA;DEVIA GONZALEZ ROBINSON;20100063;4
ARCABUCO;SANTOS CALDERON JUAN MANUEL;20050002;1058
ARCABUCO;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;515
ARCABUCO;PARDO RUEDA RAFAEL;18480001;165
ARCABUCO;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;136
ARCABUCO;VARGAS LLERAS GERMAN;20030001;130
ARCABUCO;PETRO URREGO GUSTAVO FRANCISCO;20050001;91
ARCABUCO;DEVIA GONZALEZ ROBINSON;20100063;9
ARCABUCO;ARAUJO RENTERIA JAIME;20060003;8
ARCABUCO;CALDERON CARRERO JAIRO ENRIQUE;19930001;5
BELEN;SANTOS CALDERON JUAN MANUEL;20050002;1707
BELEN;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;482
BELEN;PARDO RUEDA RAFAEL;18480001;455
BELEN;VARGAS LLERAS GERMAN;20030001;313
BELEN;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;309
BELEN;PETRO URREGO GUSTAVO FRANCISCO;20050001;173
BELEN;DEVIA GONZALEZ ROBINSON;20100063;6
BELEN;CALDERON CARRERO JAIRO ENRIQUE;19930001;4
BELEN;ARAUJO RENTERIA JAIME;20060003;3
BERBEO;SANTOS CALDERON JUAN MANUEL;20050002;426
BERBEO;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;225
BERBEO;PETRO URREGO GUSTAVO FRANCISCO;20050001;32
BERBEO;VARGAS LLERAS GERMAN;20030001;31
BERBEO;PARDO RUEDA RAFAEL;18480001;30
BERBEO;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;28
BERBEO;CALDERON CARRERO JAIRO ENRIQUE;19930001;1
BETEITIVA;SANTOS CALDERON JUAN MANUEL;20050002;432
BETEITIVA;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;160
BETEITIVA;PARDO RUEDA RAFAEL;18480001;119
BETEITIVA;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;96
BETEITIVA;PETRO URREGO GUSTAVO FRANCISCO;20050001;39
BETEITIVA;VARGAS LLERAS GERMAN;20030001;23
BETEITIVA;DEVIA GONZALEZ ROBINSON;20100063;3
BETEITIVA;ARAUJO RENTERIA JAIME;20060003;1
BETEITIVA;CALDERON CARRERO JAIRO ENRIQUE;19930001;1
BOAVITA;SANTOS CALDERON JUAN MANUEL;20050002;1720
BOAVITA;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;408
BOAVITA;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;190
BOAVITA;PETRO URREGO GUSTAVO FRANCISCO;20050001;86
BOAVITA;VARGAS LLERAS GERMAN;20030001;86
BOAVITA;DEVIA GONZALEZ ROBINSON;20100063;9
BOAVITA;PARDO RUEDA RAFAEL;18480001;8
BOAVITA;CALDERON CARRERO JAIRO ENRIQUE;19930001;6
BOAVITA;ARAUJO RENTERIA JAIME;20060003;2
BOYACA;SANTOS CALDERON JUAN MANUEL;20050002;922
BOYACA;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;345
BOYACA;PARDO RUEDA RAFAEL;18480001;224
BOYACA;VARGAS LLERAS GERMAN;20030001;134
BOYACA;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;65
BOYACA;PETRO URREGO GUSTAVO FRANCISCO;20050001;57
BOYACA;CALDERON CARRERO JAIRO ENRIQUE;19930001;11
BOYACA;ARAUJO RENTERIA JAIME;20060003;6
BOYACA;DEVIA GONZALEZ ROBINSON;20100063;3
BRICENO;SANTOS CALDERON JUAN MANUEL;20050002;756
BRICENO;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;96
BRICENO;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;85
BRICENO;VARGAS LLERAS GERMAN;20030001;31
BRICENO;PETRO URREGO GUSTAVO FRANCISCO;20050001;13
BRICENO;PARDO RUEDA RAFAEL;18480001;3
BRICENO;ARAUJO RENTERIA JAIME;20060003;2
BRICENO;DEVIA GONZALEZ ROBINSON;20100063;2
BUENAVISTA;SANTOS CALDERON JUAN MANUEL;20050002;1600
BUENAVISTA;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;241
BUENAVISTA;PARDO RUEDA RAFAEL;18480001;182
BUENAVISTA;VARGAS LLERAS GERMAN;20030001;131
BUENAVISTA;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;105
BUENAVISTA;PETRO URREGO GUSTAVO FRANCISCO;20050001;54
BUENAVISTA;DEVIA GONZALEZ ROBINSON;20100063;10
BUENAVISTA;ARAUJO RENTERIA JAIME;20060003;8
BUENAVISTA;CALDERON CARRERO JAIRO ENRIQUE;19930001;8
BUSBANZA;SANTOS CALDERON JUAN MANUEL;20050002;229
BUSBANZA;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;53
BUSBANZA;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;35
BUSBANZA;PETRO URREGO GUSTAVO FRANCISCO;20050001;28
BUSBANZA;PARDO RUEDA RAFAEL;18480001;20
BUSBANZA;VARGAS LLERAS GERMAN;20030001;20
BUSBANZA;ARAUJO RENTERIA JAIME;20060003;1
BUSBANZA;CALDERON CARRERO JAIRO ENRIQUE;19930001;1
BUSBANZA;DEVIA GONZALEZ ROBINSON;20100063;1
CALDAS;SANTOS CALDERON JUAN MANUEL;20050002;815
CALDAS;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;248
CALDAS;PARDO RUEDA RAFAEL;18480001;226
CALDAS;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;138
CALDAS;VARGAS LLERAS GERMAN;20030001;118
CALDAS;PETRO URREGO GUSTAVO FRANCISCO;20050001;106
CALDAS;CALDERON CARRERO JAIRO ENRIQUE;19930001;8
CALDAS;DEVIA GONZALEZ ROBINSON;20100063;4
CALDAS;ARAUJO RENTERIA JAIME;20060003;1
CAMPOHERMOSO;SANTOS CALDERON JUAN MANUEL;20050002;1110
CAMPOHERMOSO;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;98
CAMPOHERMOSO;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;82
CAMPOHERMOSO;VARGAS LLERAS GERMAN;20030001;34
CAMPOHERMOSO;PARDO RUEDA RAFAEL;18480001;30
CAMPOHERMOSO;PETRO URREGO GUSTAVO FRANCISCO;20050001;23
CAMPOHERMOSO;ARAUJO RENTERIA JAIME;20060003;3
CAMPOHERMOSO;DEVIA GONZALEZ ROBINSON;20100063;2
CERINZA;SANTOS CALDERON JUAN MANUEL;20050002;912
CERINZA;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;317
CERINZA;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;263
CERINZA;PETRO URREGO GUSTAVO FRANCISCO;20050001;189
CERINZA;VARGAS LLERAS GERMAN;20030001;126
CERINZA;PARDO RUEDA RAFAEL;18480001;24
CERINZA;DEVIA GONZALEZ ROBINSON;20100063;9
CERINZA;CALDERON CARRERO JAIRO ENRIQUE;19930001;4
CERINZA;ARAUJO RENTERIA JAIME;20060003;3
CHINAVITA;SANTOS CALDERON JUAN MANUEL;20050002;1101
CHINAVITA;SANIN POSADA DE RUBIO MARTA NOEMI DEL ESPIRITU SANTO;18490002;187
CHINAVITA;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;122
CHINAVITA;VARGAS LLERAS GERMAN;20030001;71
CHINAVITA;PETRO URREGO GUSTAVO FRANCISCO;20050001;42
CHINAVITA;PARDO RUEDA RAFAEL;18480001;19
CHINAVITA;DEVIA GONZALEZ ROBINSON;20100063;3
CHINAVITA;CALDERON CARRERO JAIRO ENRIQUE;19930001;2
CHIQUINQUIRA;SANTOS CALDERON JUAN MANUEL;20050002;10363
CHIQUINQUIRA;MOCKUS SIVICKAS AURELIJUS RUTENIS ANTANAS;20090002;4772
CHIQUINQUIRA;VARGAS LLERAS GERMAN;20030001;2233
