MUNNOMBRE;PARNOMBRE;VOTOS;TOTAL_VOTOS;PORCENTAJE
BERBEO;PACTO HISTÓRICO COLOMBIA PUEDE;93;1252;7.4281150159744405
BERBEO;RESULTADOS PARA BOYACA;488;1252;38.977635782747605
BETEITIVA;BOYACÁ GRANDE;842;1674;50.29868578255675
BETEITIVA;BOYACÁ SOMOS TODOS;34;1674;2.031063321385902
BETEITIVA;CANDIDATOS TOTALES;84;1674;5.017921146953405
BETEITIVA;NO MAS;11;1674;0.6571087216248507
BETEITIVA;NUEVA FUERZA DEMOCRÁTICA;3;1674;0.17921146953405018
BETEITIVA;PACTO HISTÓRICO COLOMBIA PUEDE;114;1674;6.810035842293908
BETEITIVA;PARTIDO POLÍTICO CREEMOS;2;1674;0.11947431302270012
BETEITIVA;RESULTADOS PARA BOYACA;584;1674;34.88649940262844
BOAVITA;BOYACÁ GRANDE;1914;3331;57.46022215550886
BOAVITA;BOYACÁ SOMOS TODOS;111;3331;3.33233263284299
BOAVITA;CANDIDATOS TOTALES;310;3331;9.306514560192134
BOAVITA;NO MAS;26;3331;0.7805463824677273
BOAVITA;NUEVA FUERZA DEMOCRÁTICA;19;3331;0.570399279495647
BOAVITA;PACTO HISTÓRICO COLOMBIA PUEDE;245;3331;7.355148604022816
BOAVITA;PARTIDO POLÍTICO CREEMOS;2;3331;0.06004202942059442
BOAVITA;RESULTADOS PARA BOYACA;704;3331;21.134794356049234
BOYACA;BOYACÁ GRANDE;2082;3767;55.269445181842315
BOYACA;BOYACÁ SOMOS TODOS;215;3767;5.707459516856915
BOYACA;CANDIDATOS TOTALES;331;3767;8.786833023626228
BOYACA;NO MAS;60;3767;1.5927794000530928
BOYACA;NUEVA FUERZA DEMOCRÁTICA;7;3767;0.18582426333952748
BOYACA;PACTO HISTÓRICO COLOMBIA PUEDE;228;3767;6.052561720201751
BOYACA;PARTIDO POLÍTICO CREEMOS;5;3767;0.13273161667109104
BOYACA;RESULTADOS PARA BOYACA;839;3767;22.27236527740908
BRICEÑO;BOYACÁ GRANDE;908;2041;44.48799608035277
BRICEÑO;BOYACÁ SOMOS TODOS;13;2041;0.6369426751592357
BRICEÑO;CANDIDATOS TOTALES;119;2041;5.8304752572268495
BRICEÑO;NO MAS;3;2041;0.14698677119059284
BRICEÑO;PACTO HISTÓRICO COLOMBIA PUEDE;16;2041;0.7839294463498285
BRICEÑO;PARTIDO POLÍTICO CREEMOS;13;2041;0.6369426751592357
BRICEÑO;RESULTADOS PARA BOYACA;969;2041;47.47672709456149
BUENAVISTA;BOYACÁ GRANDE;2461;3888;63.29732510288066
BUENAVISTA;BOYACÁ SOMOS TODOS;23;3888;0.5915637860082305
BUENAVISTA;CANDIDATOS TOTALES;340;3888;8.74485596707819
BUENAVISTA;NO MAS;16;3888;0.411522633744856
BUENAVISTA;NUEVA FUERZA DEMOCRÁTICA;8;3888;0.205761316872428
BUENAVISTA;PACTO HISTÓRICO COLOMBIA PUEDE;127;3888;3.2664609053497937
BUENAVISTA;PARTIDO POLÍTICO CREEMOS;6;3888;0.15432098765432098
BUENAVISTA;RESULTADOS PARA BOYACA;907;3888;23.328189300411523
BUSBANZA;BOYACÁ GRANDE;440;913;48.19277108433735
BUSBANZA;BOYACÁ SOMOS TODOS;20;913;2.190580503833516
BUSBANZA;CANDIDATOS TOTALES;48;913;5.257393209200438
BUSBANZA;NO MAS;2;913;0.21905805038335158
BUSBANZA;NUEVA FUERZA DEMOCRÁTICA;3;913;0.32858707557502737
BUSBANZA;PACTO HISTÓRICO COLOMBIA PUEDE;42;913;4.600219058050383
BUSBANZA;RESULTADOS PARA BOYACA;358;913;39.211391018619935
CALDAS;BOYACÁ GRANDE;1235;2653;46.55107425555974
CALDAS;BOYACÁ SOMOS TODOS;41;2653;1.5454202789295137
CALDAS;CANDIDATOS TOTALES;271;2653;10.214851111948738
CALDAS;NO MAS;16;2653;0.603090840557859
CALDAS;NUEVA FUERZA DEMOCRÁTICA;5;2653;0.18846588767433095
CALDAS;PACTO HISTÓRICO COLOMBIA PUEDE;114;2653;4.297022238974746
CALDAS;PARTIDO POLÍTICO CREEMOS;3;2653;0.11307953260459858
CALDAS;RESULTADOS PARA BOYACA;968;2653;36.48699585375047
CAMPOHERMOSO;BOYACÁ GRANDE;951;1906;49.89506820566631
CAMPOHERMOSO;BOYACÁ SOMOS TODOS;15;1906;0.7869884575026233
CAMPOHERMOSO;CANDIDATOS TOTALES;108;1906;5.6663168940188875
CAMPOHERMOSO;NO MAS;2;1906;0.1049317943336831
CAMPOHERMOSO;NUEVA FUERZA DEMOCRÁTICA;6;1906;0.3147953830010493
CAMPOHERMOSO;PACTO HISTÓRICO COLOMBIA PUEDE;46;1906;2.413431269674711
CAMPOHERMOSO;RESULTADOS PARA BOYACA;778;1906;40.81846799580273
CERINZA;BOYACÁ GRANDE;1177;2823;41.69323414806943
CERINZA;BOYACÁ SOMOS TODOS;75;2823;2.6567481402763016
CERINZA;CANDIDATOS TOTALES;128;2823;4.534183492738221
CERINZA;NO MAS;19;2823;0.6730428622033299
CERINZA;NUEVA FUERZA DEMOCRÁTICA;28;2823;0.991852639036486
CERINZA;PACTO HISTÓRICO COLOMBIA PUEDE;296;2823;10.485299326957138
CERINZA;PARTIDO POLÍTICO CREEMOS;2;2823;0.07084661707403471
CERINZA;RESULTADOS PARA BOYACA;1098;2823;38.89479277364506
CHINAVITA;BOYACÁ GRANDE;1112;2230;49.865470852017935
CHINAVITA;BOYACÁ SOMOS TODOS;57;2230;2.5560538116591927
CHINAVITA;CANDIDATOS TOTALES;145;2230;6.502242152466367
CHINAVITA;NO MAS;11;2230;0.49327354260089684
CHINAVITA;NUEVA FUERZA DEMOCRÁTICA;9;2230;0.40358744394618834
CHINAVITA;PACTO HISTÓRICO COLOMBIA PUEDE;47;2230;2.10762331838565
CHINAVITA;PARTIDO POLÍTICO CREEMOS;1;2230;0.04484304932735426
CHINAVITA;RESULTADOS PARA BOYACA;848;2230;38.026905829596416
CHIQUINQUIRA;BOYACÁ GRANDE;11318;27557;41.07123416917662
CHIQUINQUIRA;BOYACÁ SOMOS TODOS;517;27557;1.87611133287368
CHIQUINQUIRA;CANDIDATOS TOTALES;3236;27557;11.742932830133904
CHIQUINQUIRA;NO MAS;370;27557;1.3426715535072757
CHIQUINQUIRA;NUEVA FUERZA DEMOCRÁTICA;150;27557;0.5443263054759226
CHIQUINQUIRA;PACTO HISTÓRICO COLOMBIA PUEDE;1989;27557;7.217766810610734
CHIQUINQUIRA;PARTIDO POLÍTICO CREEMOS;106;27557;0.384657255869652
CHIQUINQUIRA;RESULTADOS PARA BOYACA;9871;27557;35.82029974235221
CHIQUIZA;BOYACÁ GRANDE;2014;4229;47.623551667060774
CHIQUIZA;BOYACÁ SOMOS TODOS;76;4229;1.7971151572475763
CHIQUIZA;CANDIDATOS TOTALES;400;4229;9.458500827618822
CHIQUIZA;NO MAS;14;4229;0.3310475289666588
CHIQUIZA;NUEVA FUERZA DEMOCRÁTICA;3;4229;0.07093875620714117
CHIQUIZA;PACTO HISTÓRICO COLOMBIA PUEDE;139;4229;3.2868290375975406
CHIQUIZA;PARTIDO POLÍTICO CREEMOS;1;4229;0.023646252069047056
CHIQUIZA;RESULTADOS PARA BOYACA;1582;4229;37.40837077323244
CHISCAS;BOYACÁ GRANDE;1254;2205;56.87074829931973
CHISCAS;BOYACÁ SOMOS TODOS;9;2205;0.40816326530612246
CHISCAS;CANDIDATOS TOTALES;49;2205;2.2222222222222223
CHISCAS;NO MAS;3;2205;0.13605442176870747
CHISCAS;NUEVA FUERZA DEMOCRÁTICA;4;2205;0.18140589569160998
CHISCAS;PACTO HISTÓRICO COLOMBIA PUEDE;52;2205;2.35827664399093
CHISCAS;RESULTADOS PARA BOYACA;834;2205;37.823129251700685
CHITA;BOYACÁ GRANDE;2950;4514;65.35223748338503
CHITA;BOYACÁ SOMOS TODOS;28;4514;0.6202924235711121
CHITA;CANDIDATOS TOTALES;534;4514;11.82986264953478
CHITA;NO MAS;5;4514;0.11076650420912715
CHITA;NUEVA FUERZA DEMOCRÁTICA;15;4514;0.3322995126273815
CHITA;PACTO HISTÓRICO COLOMBIA PUEDE;132;4514;2.924235711120957
CHITA;PARTIDO POLÍTICO CREEMOS;2;4514;0.044306601683650866
CHITA;RESULTADOS PARA BOYACA;848;4514;18.785999113867966
CHITARAQUE;BOYACÁ GRANDE;1752;4151;42.20669718140207
CHITARAQUE;BOYACÁ SOMOS TODOS;20;4151;0.481811611659841
CHITARAQUE;CANDIDATOS TOTALES;409;4151;9.853047458443749
CHITARAQUE;NO MAS;7;4151;0.16863406408094433
CHITARAQUE;NUEVA FUERZA DEMOCRÁTICA;19;4151;0.45772103107684897
CHITARAQUE;PACTO HISTÓRICO COLOMBIA PUEDE;89;4151;2.144061671886292
CHITARAQUE;PARTIDO POLÍTICO CREEMOS;2;4151;0.0481811611659841
CHITARAQUE;RESULTADOS PARA BOYACA;1853;4151;44.63984582028427
CHIVATA;BOYACÁ GRANDE;1389;2689;51.654890293789514
CHIVATA;BOYACÁ SOMOS TODOS;203;2689;7.549274823354407
CHIVATA;CANDIDATOS TOTALES;166;2689;6.173298624023801
CHIVATA;NO MAS;68;2689;2.5288211230940867
CHIVATA;NUEVA FUERZA DEMOCRÁTICA;12;2689;0.4462625511342506
CHIVATA;PACTO HISTÓRICO COLOMBIA PUEDE;186;2689;6.917069542580885
CHIVATA;PARTIDO POLÍTICO CREEMOS;2;2689;0.07437709185570844
CHIVATA;RESULTADOS PARA BOYACA;663;2689;24.656005950167348
CHIVOR;BOYACÁ GRANDE;889;1414;62.87128712871287
CHIVOR;BOYACÁ SOMOS TODOS;4;1414;0.2828854314002829
CHIVOR;CANDIDATOS TOTALES;56;1414;3.9603960396039604
CHIVOR;NO MAS;2;1414;0.14144271570014144
CHIVOR;NUEVA FUERZA DEMOCRÁTICA;1;1414;0.07072135785007072
CHIVOR;PACTO HISTÓRICO COLOMBIA PUEDE;17;1414;1.2022630834512023
CHIVOR;PARTIDO POLÍTICO CREEMOS;2;1414;0.14144271570014144
CHIVOR;RESULTADOS PARA BOYACA;443;1414;31.32956152758133
CIENEGA;BOYACÁ GRANDE;1376;3175;43.338582677165356
CIENEGA;BOYACÁ SOMOS TODOS;211;3175;6.645669291338582
CIENEGA;CANDIDATOS TOTALES;188;3175;5.921259842519685
CIENEGA;NO MAS;26;3175;0.8188976377952757
CIENEGA;NUEVA FUERZA DEMOCRÁTICA;10;3175;0.31496062992125984
CIENEGA;PACTO HISTÓRICO COLOMBIA PUEDE;141;3175;4.440944881889763
CIENEGA;PARTIDO POLÍTICO CREEMOS;2;3175;0.06299212598425197
CIENEGA;RESULTADOS PARA BOYACA;1221;3175;38.45669291338582
COMBITA;BOYACÁ GRANDE;2738;8332;32.8612578012482
COMBITA;BOYACÁ SOMOS TODOS;628;8332;7.537205952952472
COMBITA;CANDIDATOS TOTALES;625;8332;7.501200192030725
COMBITA;NO MAS;93;8332;1.1161785885741717
COMBITA;NUEVA FUERZA DEMOCRÁTICA;47;8332;0.5640902544407105
COMBITA;PACTO HISTÓRICO COLOMBIA PUEDE;686;8332;8.233317330772923
COMBITA;PARTIDO POLÍTICO CREEMOS;11;8332;0.13202112337974076
COMBITA;RESULTADOS PARA BOYACA;3504;8332;42.05472875660106
COPER;BOYACÁ GRANDE;1410;2536;55.5993690851735
COPER;BOYACÁ SOMOS TODOS;25;2536;0.9858044164037855
COPER;CANDIDATOS TOTALES;222;2536;8.753943217665615
COPER;NO MAS;7;2536;0.27602523659305994
COPER;NUEVA FUERZA DEMOCRÁTICA;9;2536;0.3548895899053628
COPER;PACTO HISTÓRICO COLOMBIA PUEDE;55;2536;2.168769716088328
COPER;RESULTADOS PARA BOYACA;808;2536;31.861198738170348
CORRALES;BOYACÁ GRANDE;787;1971;39.928970065956364
CORRALES;BOYACÁ SOMOS TODOS;54;1971;2.73972602739726
CORRALES;CANDIDATOS TOTALES;149;1971;7.559614408929477
CORRALES;NO MAS;34;1971;1.7250126839167934
CORRALES;NUEVA FUERZA DEMOCRÁTICA;4;1971;0.20294266869609334
CORRALES;PACTO HISTÓRICO COLOMBIA PUEDE;164;1971;8.320649416539826
CORRALES;RESULTADOS PARA BOYACA;779;1971;39.52308472856418
COVARACHIA;BOYACÁ GRANDE;1657;2520;65.75396825396825
COVARACHIA;BOYACÁ SOMOS TODOS;37;2520;1.4682539682539681
COVARACHIA;CANDIDATOS TOTALES;436;2520;17.3015873015873
COVARACHIA;NO MAS;16;2520;0.6349206349206349
COVARACHIA;NUEVA FUERZA DEMOCRÁTICA;14;2520;0.5555555555555556
COVARACHIA;PACTO HISTÓRICO COLOMBIA PUEDE;101;2520;4.007936507936508
COVARACHIA;PARTIDO POLÍTICO CREEMOS;2;2520;0.07936507936507936
COVARACHIA;RESULTADOS PARA BOYACA;257;2520;10.198412698412698
CUBARA;BOYACÁ GRANDE;1740;3451;50.42016806722689
CUBARA;BOYACÁ SOMOS TODOS;24;3451;0.6954505940307157
CUBARA;CANDIDATOS TOTALES;604;3451;17.502173283106345
CUBARA;NO MAS;15;3451;0.4346566212691973
CUBARA;NUEVA FUERZA DEMOCRÁTICA;6;3451;0.17386264850767894
CUBARA;PACTO HISTÓRICO COLOMBIA PUEDE;358;3451;10.37380469429151
CUBARA;PARTIDO POLÍTICO CREEMOS;2;3451;0.057954216169226316
CUBARA;RESULTADOS PARA BOYACA;702;3451;20.341929875398435
CUCAITA;BOYACÁ GRANDE;697;2861;24.36211114994757
CUCAITA;BOYACÁ SOMOS TODOS;176;2861;6.151695211464523
CUCAITA;CANDIDATOS TOTALES;279;2861;9.75183502271933
CUCAITA;NO MAS;42;2861;1.468018175463125
CUCAITA;NUEVA FUERZA DEMOCRÁTICA;17;2861;0.5941978329255505
CUCAITA;PACTO HISTÓRICO COLOMBIA PUEDE;738;2861;25.795176511709194
CUCAITA;PARTIDO POLÍTICO CREEMOS;7;2861;0.2446696959105208
CUCAITA;RESULTADOS PARA BOYACA;905;2861;31.632296399860188
CUITIVA;BOYACÁ GRANDE;286;1485;19.25925925925926
CUITIVA;BOYACÁ SOMOS TODOS;34;1485;2.28956228956229
CUITIVA;CANDIDATOS TOTALES;120;1485;8.080808080808081
CUITIVA;NO MAS;8;1485;0.5387205387205387
CUITIVA;NUEVA FUERZA DEMOCRÁTICA;4;1485;0.26936026936026936
CUITIVA;PACTO HISTÓRICO COLOMBIA PUEDE;68;1485;4.57912457912458
CUITIVA;PARTIDO POLÍTICO CREEMOS;1;1485;0.06734006734006734
CUITIVA;RESULTADOS PARA BOYACA;964;1485;64.91582491582491
DUITAMA;BOYACÁ GRANDE;12028;58805;20.45404302355242
DUITAMA;BOYACÁ SOMOS TODOS;3120;58805;5.305671286455233
DUITAMA;CANDIDATOS TOTALES;5499;58805;9.351245642377348
DUITAMA;NO MAS;669;58805;1.137658362384151
DUITAMA;NUEVA FUERZA DEMOCRÁTICA;329;58805;0.5594762350140294
DUITAMA;PACTO HISTÓRICO COLOMBIA PUEDE;7358;58805;12.512541450556924
DUITAMA;PARTIDO POLÍTICO CREEMOS;90;58805;0.15304821018620865
DUITAMA;RESULTADOS PARA BOYACA;29712;58805;50.526315789473685
EL COCUY;BOYACÁ GRANDE;1094;2361;46.33629817873782
EL COCUY;BOYACÁ SOMOS TODOS;31;2361;1.3130029648454045
EL COCUY;CANDIDATOS TOTALES;128;2361;5.421431596781025
EL COCUY;NO MAS;1;2361;0.042354934349851756
EL COCUY;NUEVA FUERZA DEMOCRÁTICA;10;2361;0.4235493434985175
EL COCUY;PACTO HISTÓRICO COLOMBIA PUEDE;41;2361;1.736552308343922
EL COCUY;RESULTADOS PARA BOYACA;1056;2361;44.72681067344346
EL ESPINO;BOYACÁ GRANDE;881;1721;51.19116792562464
EL ESPINO;BOYACÁ SOMOS TODOS;58;1721;3.37013364323068
EL ESPINO;CANDIDATOS TOTALES;151;1721;8.773968622893666
EL ESPINO;NO MAS;4;1721;0.2324230098779779
EL ESPINO;NUEVA FUERZA DEMOCRÁTICA;17;1721;0.9877977919814062
EL ESPINO;PACTO HISTÓRICO COLOMBIA PUEDE;47;1721;2.7309703660662406
EL ESPINO;PARTIDO POLÍTICO CREEMOS;1;1721;0.058105752469494475
EL ESPINO;RESULTADOS PARA BOYACA;562;1721;32.655432887855895
FIRAVITOBA;BOYACÁ GRANDE;1536;4417;34.774733982340955
FIRAVITOBA;BOYACÁ SOMOS TODOS;246;4417;5.569390989359293
FIRAVITOBA;CANDIDATOS TOTALES;514;4417;11.636857595653158
FIRAVITOBA;NO MAS;49;4417;1.109350237717908
FIRAVITOBA;NUEVA FUERZA DEMOCRÁTICA;26;4417;0.5886348200135839
FIRAVITOBA;PACTO HISTÓRICO COLOMBIA PUEDE;349;4417;7.901290468643876
FIRAVITOBA;PARTIDO POLÍTICO CREEMOS;11;4417;0.2490378084672855
FIRAVITOBA;RESULTADOS PARA BOYACA;1686;4417;38.170704097803934
FLORESTA;BOYACÁ GRANDE;1853;2833;65.40769502294388
FLORESTA;BOYACÁ SOMOS TODOS;69;2833;2.435580656547829
FLORESTA;CANDIDATOS TOTALES;121;2833;4.271090716554888
FLORESTA;NO MAS;7;2833;0.24708789269325804
FLORESTA;NUEVA FUERZA DEMOCRÁTICA;6;2833;0.2117896223085069
FLORESTA;PACTO HISTÓRICO COLOMBIA PUEDE;155;2833;5.471231909636428
FLORESTA;PARTIDO POLÍTICO CREEMOS;2;2833;0.0705965407695023
FLORESTA;RESULTADOS PARA BOYACA;620;2833;21.88492763854571
GACHANTIVA;BOYACÁ GRANDE;863;1641;52.58988421694089
GACHANTIVA;BOYACÁ SOMOS TODOS;31;1641;1.8890920170627667
GACHANTIVA;CANDIDATOS TOTALES;100;1641;6.0938452163315056
GACHANTIVA;NO MAS;11;1641;0.6703229737964655
GACHANTIVA;NUEVA FUERZA DEMOCRÁTICA;8;1641;0.4875076173065204
GACHANTIVA;PACTO HISTÓRICO COLOMBIA PUEDE;48;1641;2.9250457038391224
GACHANTIVA;PARTIDO POLÍTICO CREEMOS;3;1641;0.18281535648994515
GACHANTIVA;RESULTADOS PARA BOYACA;577;1641;35.16148689823279
GAMEZA;BOYACÁ GRANDE;1302;3110;41.864951768488744
GAMEZA;BOYACÁ SOMOS TODOS;48;3110;1.5434083601286173
GAMEZA;CANDIDATOS TOTALES;307;3110;9.871382636655948
GAMEZA;NO MAS;29;3110;0.932475884244373
GAMEZA;NUEVA FUERZA DEMOCRÁTICA;9;3110;0.28938906752411575
GAMEZA;PACTO HISTÓRICO COLOMBIA PUEDE;173;3110;5.562700964630225
GAMEZA;PARTIDO POLÍTICO CREEMOS;2;3110;0.06430868167202572
GAMEZA;RESULTADOS PARA BOYACA;1240;3110;39.87138263665595
GARAGOA;BOYACÁ GRANDE;5184;8377;61.8837292586845
GARAGOA;BOYACÁ SOMOS TODOS;168;8377;2.0054912259758866
GARAGOA;CANDIDATOS TOTALES;469;8377;5.59866300584935
GARAGOA;NO MAS;117;8377;1.396681389518921
GARAGOA;NUEVA FUERZA DEMOCRÁTICA;32;8377;0.38199832875731166
GARAGOA;PACTO HISTÓRICO COLOMBIA PUEDE;547;8377;6.529783932195296
GARAGOA;PARTIDO POLÍTICO CREEMOS;6;8377;0.07162468664199595
GARAGOA;RESULTADOS PARA BOYACA;1854;8377;22.132028172376746
GUACAMAYAS;BOYACÁ GRANDE;1028;1275;80.62745098039215
GUACAMAYAS;BOYACÁ SOMOS TODOS;32;1275;2.5098039215686274
GUACAMAYAS;CANDIDATOS TOTALES;65;1275;5.098039215686274
GUACAMAYAS;NO MAS;6;1275;0.4705882352941176
GUACAMAYAS;NUEVA FUERZA DEMOCRÁTICA;2;1275;0.1568627450980392
GUACAMAYAS;PACTO HISTÓRICO COLOMBIA PUEDE;29;1275;2.2745098039215685
GUACAMAYAS;PARTIDO POLÍTICO CREEMOS;1;1275;0.0784313725490196
GUACAMAYAS;RESULTADOS PARA BOYACA;112;1275;8.784313725490197
GUATEQUE;BOYACÁ GRANDE;4208;6033;69.74970992872535
GUATEQUE;BOYACÁ SOMOS TODOS;72;6033;1.1934361014420687
GUATEQUE;CANDIDATOS TOTALES;377;6033;6.248964031161942
GUATEQUE;NO MAS;58;6033;0.961379081717222
GUATEQUE;NUEVA FUERZA DEMOCRÁTICA;30;6033;0.49726504226752855
GUATEQUE;PACTO HISTÓRICO COLOMBIA PUEDE;331;6033;5.486490966351732
GUATEQUE;PARTIDO POLÍTICO CREEMOS;11;6033;0.18233051549809381
GUATEQUE;RESULTADOS PARA BOYACA;946;6033;15.680424332836068
GUAYATA;BOYACÁ GRANDE;1870;3127;59.801726894787336
GUAYATA;BOYACÁ SOMOS TODOS;20;3127;0.6395906619763352
GUAYATA;CANDIDATOS TOTALES;156;3127;4.988807163415414
GUAYATA;NO MAS;6;3127;0.19187719859290053
GUAYATA;NUEVA FUERZA DEMOCRÁTICA;2;3127;0.06395906619763352
GUAYATA;PACTO HISTÓRICO COLOMBIA PUEDE;106;3127;3.389830508474576
GUAYATA;RESULTADOS PARA BOYACA;967;3127;30.924208506555807
GUICAN;BOYACÁ GRANDE;1085;2131;50.915063350539654
GUICAN;BOYACÁ SOMOS TODOS;132;2131;6.194274988268419
GUICAN;CANDIDATOS TOTALES;205;2131;9.619896762083528
GUICAN;NO MAS;10;2131;0.4692632566870014
GUICAN;NUEVA FUERZA DEMOCRÁTICA;3;2131;0.14077897700610043
GUICAN;PACTO HISTÓRICO COLOMBIA PUEDE;161;2131;7.555138432660723
GUICAN;RESULTADOS PARA BOYACA;535;2131;25.105584232754573
IZA;BOYACÁ GRANDE;528;1854;28.478964401294498
IZA;BOYACÁ SOMOS TODOS;113;1854;6.094929881337649
IZA;CANDIDATOS TOTALES;176;1854;9.492988133764833
IZA;NO MAS;15;1854;0.8090614886731391
IZA;NUEVA FUERZA DEMOCRÁTICA;12;1854;0.6472491909385114
IZA;PACTO HISTÓRICO COLOMBIA PUEDE;161;1854;8.683926645091693
IZA;PARTIDO POLÍTICO CREEMOS;2;1854;0.10787486515641855
IZA;RESULTADOS PARA BOYACA;847;1854;45.68500539374325
JENESANO;BOYACÁ GRANDE;2869;4810;59.646569646569645
JENESANO;BOYACÁ SOMOS TODOS;200;4810;4.158004158004158
JENESANO;CANDIDATOS TOTALES;398;4810;8.274428274428274
JENESANO;NO MAS;33;4810;0.6860706860706861
JENESANO;NUEVA FUERZA DEMOCRÁTICA;28;4810;0.5821205821205822
JENESANO;PACTO HISTÓRICO COLOMBIA PUEDE;256;4810;5.3222453222453225
JENESANO;PARTIDO POLÍTICO CREEMOS;5;4810;0.10395010395010396
JENESANO;RESULTADOS PARA BOYACA;1021;4810;21.22661122661123
JERICO;BOYACÁ GRANDE;1216;2643;46.00832387438517
JERICO;BOYACÁ SOMOS TODOS;27;2643;1.0215664018161181
JERICO;CANDIDATOS TOTALES;285;2643;10.783200908059024
JERICO;NO MAS;5;2643;0.18917896329928113
JERICO;NUEVA FUERZA DEMOCRÁTICA;4;2643;0.1513431706394249
JERICO;PACTO HISTÓRICO COLOMBIA PUEDE;40;2643;1.513431706394249
JERICO;PARTIDO POLÍTICO CREEMOS;3;2643;0.11350737797956867
JERICO;RESULTADOS PARA BOYACA;1063;2643;40.21944759742716
LA CAPILLA;BOYACÁ GRANDE;1148;1885;60.901856763925736
LA CAPILLA;BOYACÁ SOMOS TODOS;19;1885;1.0079575596816976
LA CAPILLA;CANDIDATOS TOTALES;113;1885;5.994694960212202
LA CAPILLA;NO MAS;5;1885;0.2652519893899204
LA CAPILLA;NUEVA FUERZA DEMOCRÁTICA;2;1885;0.10610079575596816
LA CAPILLA;PACTO HISTÓRICO COLOMBIA PUEDE;53;1885;2.8116710875331563
LA CAPILLA;RESULTADOS PARA BOYACA;545;1885;28.912466843501328
LA UVITA;BOYACÁ GRANDE;1009;1930;52.27979274611398
LA UVITA;BOYACÁ SOMOS TODOS;40;1930;2.072538860103627
LA UVITA;CANDIDATOS TOTALES;134;1930;6.94300518134715
LA UVITA;NO MAS;3;1930;0.15544041450777202
LA UVITA;NUEVA FUERZA DEMOCRÁTICA;44;1930;2.2797927461139897
LA UVITA;PACTO HISTÓRICO COLOMBIA PUEDE;72;1930;3.730569948186528
LA UVITA;RESULTADOS PARA BOYACA;628;1930;32.538860103626945
LA VICTORIA;BOYACÁ GRANDE;662;1348;49.10979228486647
LA VICTORIA;BOYACÁ SOMOS TODOS;1;1348;0.0741839762611276
LA VICTORIA;CANDIDATOS TOTALES;145;1348;10.756676557863502
LA VICTORIA;NO MAS;1;1348;0.0741839762611276
LA VICTORIA;NUEVA FUERZA DEMOCRÁTICA;7;1348;0.5192878338278931
