MUNNOMBRE;PARNOMBRE;VOTOS;TOTAL_VOTOS;PORCENTAJE
BERBEO;PARTIDO LIBERAL COLOMBIANO;77;775;9.935483870967742
BERBEO;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;2;775;0.25806451612903225
BETEITIVA;AFROEMPRENDIMIENTO;1;1021;0.0979431929480901
BETEITIVA;ALMA - OXÍGENO;13;1021;1.2732615083251715
BETEITIVA;CANDIDATOS TOTALES;53;1021;5.190989226248776
BETEITIVA;CR-NUEVO LIBERALISMO;93;1021;9.10871694417238
BETEITIVA;PACTO HISTÓRICO BOYACÁ;132;1021;12.928501469147893
BETEITIVA;PARTIDO ALIANZA VERDE;189;1021;18.51126346718903
BETEITIVA;PARTIDO CENTRO DEMOCRÁTICO;91;1021;8.9128305582762
BETEITIVA;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;172;1021;16.846229187071497
BETEITIVA;PARTIDO DE LA U - PARTIDO MIRA;38;1021;3.721841332027424
BETEITIVA;PARTIDO LIBERAL COLOMBIANO;237;1021;23.212536728697355
BETEITIVA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;2;1021;0.1958863858961802
BOAVITA;ALMA - OXÍGENO;19;2121;0.8958038661008958
BOAVITA;CANDIDATOS TOTALES;178;2121;8.392267798208392
BOAVITA;CR-NUEVO LIBERALISMO;113;2121;5.327675624705328
BOAVITA;PACTO HISTÓRICO BOYACÁ;204;2121;9.618104667609618
BOAVITA;PARTIDO ALIANZA VERDE;633;2121;29.84441301272984
BOAVITA;PARTIDO CENTRO DEMOCRÁTICO;438;2121;20.65063649222065
BOAVITA;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;230;2121;10.843941537010844
BOAVITA;PARTIDO DE LA U - PARTIDO MIRA;89;2121;4.196133899104196
BOAVITA;PARTIDO LIBERAL COLOMBIANO;202;2121;9.523809523809524
BOAVITA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;15;2121;0.7072135785007072
BOYACA;ALMA - OXÍGENO;13;1818;0.7150715071507151
BOYACA;CANDIDATOS TOTALES;151;1818;8.305830583058306
BOYACA;CONSEJO COMUNITARIO EL NARANJO;5;1818;0.27502750275027504
BOYACA;CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO;1;1818;0.055005500550055
BOYACA;CR-NUEVO LIBERALISMO;141;1818;7.755775577557755
BOYACA;MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA;1;1818;0.055005500550055
BOYACA;PACTO HISTÓRICO BOYACÁ;217;1818;11.936193619361935
BOYACA;PARTIDO ALIANZA VERDE;705;1818;38.778877887788774
BOYACA;PARTIDO CENTRO DEMOCRÁTICO;113;1818;6.215621562156215
BOYACA;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;92;1818;5.060506050605061
BOYACA;PARTIDO DE LA U - PARTIDO MIRA;31;1818;1.7051705170517053
BOYACA;PARTIDO LIBERAL COLOMBIANO;343;1818;18.866886688668867
BOYACA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;5;1818;0.27502750275027504
BRICEÑO;ALMA - OXÍGENO;11;1120;0.9821428571428571
BRICEÑO;CANDIDATOS TOTALES;106;1120;9.464285714285714
BRICEÑO;CR-NUEVO LIBERALISMO;65;1120;5.803571428571429
BRICEÑO;PACTO HISTÓRICO BOYACÁ;66;1120;5.892857142857142
BRICEÑO;PARTIDO ALIANZA VERDE;316;1120;28.214285714285715
BRICEÑO;PARTIDO CENTRO DEMOCRÁTICO;239;1120;21.33928571428571
BRICEÑO;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;233;1120;20.80357142857143
BRICEÑO;PARTIDO DE LA U - PARTIDO MIRA;33;1120;2.946428571428571
BRICEÑO;PARTIDO LIBERAL COLOMBIANO;49;1120;4.375
BRICEÑO;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;2;1120;0.17857142857142858
BUENAVISTA;ALMA - OXÍGENO;19;2379;0.7986548970155528
BUENAVISTA;"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""";1;2379;0.04203446826397646
BUENAVISTA;C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO;1;2379;0.04203446826397646
BUENAVISTA;CANDIDATOS TOTALES;238;2379;10.004203446826397
BUENAVISTA;CONSEJO COMUNITARIO EL NARANJO;1;2379;0.04203446826397646
BUENAVISTA;CR-NUEVO LIBERALISMO;190;2379;7.986548970155527
BUENAVISTA;CRISTIANOS POR COLOMBIA AFROS;2;2379;0.08406893652795291
BUENAVISTA;PACTO HISTÓRICO BOYACÁ;203;2379;8.532997057587222
BUENAVISTA;PARTIDO ALIANZA VERDE;349;2379;14.670029424127783
BUENAVISTA;PARTIDO CENTRO DEMOCRÁTICO;609;2379;25.598991172761664
BUENAVISTA;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;451;2379;18.957545187053384
BUENAVISTA;PARTIDO DE LA U - PARTIDO MIRA;214;2379;8.995376208490963
BUENAVISTA;PARTIDO LIBERAL COLOMBIANO;99;2379;4.16141235813367
BUENAVISTA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;1;2379;0.04203446826397646
BUENAVISTA;TRIETNICO GOBERNATIVO TRIGO;1;2379;0.04203446826397646
BUSBANZA;ALMA - OXÍGENO;4;560;0.7142857142857143
BUSBANZA;CANDIDATOS TOTALES;38;560;6.785714285714286
BUSBANZA;"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""";1;560;0.17857142857142858
BUSBANZA;CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS;1;560;0.17857142857142858
BUSBANZA;CR-NUEVO LIBERALISMO;24;560;4.285714285714286
BUSBANZA;PACTO HISTÓRICO BOYACÁ;61;560;10.892857142857142
BUSBANZA;PARTIDO ALIANZA VERDE;284;560;50.71428571428571
BUSBANZA;PARTIDO CENTRO DEMOCRÁTICO;21;560;3.75
BUSBANZA;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;68;560;12.142857142857142
BUSBANZA;PARTIDO DE LA U - PARTIDO MIRA;20;560;3.571428571428571
BUSBANZA;PARTIDO LIBERAL COLOMBIANO;34;560;6.071428571428571
BUSBANZA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;4;560;0.7142857142857143
CALDAS;ALMA - OXÍGENO;11;1533;0.7175472928897586
CALDAS;CANDIDATOS TOTALES;135;1533;8.806262230919765
CALDAS;CONSEJO COMUNITARIO EL NARANJO;2;1533;0.1304631441617743
CALDAS;CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS;1;1533;0.06523157208088715
CALDAS;CR-NUEVO LIBERALISMO;100;1533;6.523157208088715
CALDAS;PACTO HISTÓRICO BOYACÁ;131;1533;8.545335942596216
CALDAS;PARTIDO ALIANZA VERDE;213;1533;13.894324853228962
CALDAS;PARTIDO CENTRO DEMOCRÁTICO;292;1533;19.047619047619047
CALDAS;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;172;1533;11.219830397912588
CALDAS;PARTIDO DE LA U - PARTIDO MIRA;90;1533;5.870841487279844
CALDAS;PARTIDO LIBERAL COLOMBIANO;385;1533;25.11415525114155
CALDAS;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;1;1533;0.06523157208088715
CAMPOHERMOSO;ALMA - OXÍGENO;10;1076;0.929368029739777
CAMPOHERMOSO;ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ;1;1076;0.09293680297397769
CAMPOHERMOSO;CANDIDATOS TOTALES;109;1076;10.130111524163569
CAMPOHERMOSO;CONSEJO COMUNITARIO EL NARANJO;2;1076;0.18587360594795538
CAMPOHERMOSO;CR-NUEVO LIBERALISMO;243;1076;22.58364312267658
CAMPOHERMOSO;PACTO HISTÓRICO BOYACÁ;62;1076;5.762081784386617
CAMPOHERMOSO;PARTIDO ALIANZA VERDE;150;1076;13.940520446096654
CAMPOHERMOSO;PARTIDO CENTRO DEMOCRÁTICO;142;1076;13.197026022304833
CAMPOHERMOSO;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;284;1076;26.394052044609666
CAMPOHERMOSO;PARTIDO DE LA U - PARTIDO MIRA;54;1076;5.018587360594796
CAMPOHERMOSO;PARTIDO LIBERAL COLOMBIANO;12;1076;1.1152416356877324
CAMPOHERMOSO;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;7;1076;0.6505576208178439
CERINZA;ALMA - OXÍGENO;17;2065;0.8232445520581114
CERINZA;CANDIDATOS TOTALES;138;2065;6.682808716707021
CERINZA;CONSEJO COMUNITARIO EL NARANJO;1;2065;0.048426150121065374
CERINZA;CR-NUEVO LIBERALISMO;34;2065;1.6464891041162228
CERINZA;PACTO HISTÓRICO BOYACÁ;365;2065;17.675544794188863
CERINZA;PARTIDO ALIANZA VERDE;621;2065;30.072639225181597
CERINZA;PARTIDO CENTRO DEMOCRÁTICO;124;2065;6.004842615012106
CERINZA;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;156;2065;7.554479418886198
CERINZA;PARTIDO DE LA U - PARTIDO MIRA;21;2065;1.0169491525423728
CERINZA;PARTIDO LIBERAL COLOMBIANO;584;2065;28.28087167070218
CERINZA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;4;2065;0.1937046004842615
CHINAVITA;ALMA - OXÍGENO;9;1464;0.6147540983606558
CHINAVITA;C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO;2;1464;0.1366120218579235
CHINAVITA;CANDIDATOS TOTALES;99;1464;6.762295081967213
CHINAVITA;CONSEJO COMUNITARIO EL NARANJO;2;1464;0.1366120218579235
CHINAVITA;CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS;3;1464;0.20491803278688525
CHINAVITA;CR-NUEVO LIBERALISMO;34;1464;2.3224043715846996
CHINAVITA;PACTO HISTÓRICO BOYACÁ;116;1464;7.923497267759563
CHINAVITA;PARTIDO ALIANZA VERDE;634;1464;43.30601092896175
CHINAVITA;PARTIDO CENTRO DEMOCRÁTICO;126;1464;8.60655737704918
CHINAVITA;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;187;1464;12.773224043715848
CHINAVITA;PARTIDO DE LA U - PARTIDO MIRA;81;1464;5.532786885245901
CHINAVITA;PARTIDO LIBERAL COLOMBIANO;164;1464;11.202185792349727
CHINAVITA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;7;1464;0.47814207650273227
CHIQUINQUIRA;ACMIZSAM;1;22823;0.004381544932743286
CHIQUINQUIRA;ALMA - OXÍGENO;223;22823;0.9770845200017525
CHIQUINQUIRA;ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ;1;22823;0.004381544932743286
CHIQUINQUIRA;ASOCIACIÓN DE CABILDOS INDÍGENAS ZENÚ ORICO;2;22823;0.008763089865486571
CHIQUINQUIRA;"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""";1;22823;0.004381544932743286
CHIQUINQUIRA;C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO;4;22823;0.017526179730973142
CHIQUINQUIRA;CABILDO INDÉGENA TEVIS;1;22823;0.004381544932743286
CHIQUINQUIRA;CANDIDATOS TOTALES;2271;22823;9.95048854226
CHIQUINQUIRA;CONSEJO COMUNITARIO AFROZABALETAS;1;22823;0.004381544932743286
CHIQUINQUIRA;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS;1;22823;0.004381544932743286
CHIQUINQUIRA;CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES;3;22823;0.013144634798229856
CHIQUINQUIRA;"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""";1;22823;0.004381544932743286
CHIQUINQUIRA;CONSEJO COMUNITARIO DE QUINAMAYO;1;22823;0.004381544932743286
CHIQUINQUIRA;CONSEJO COMUNITARIO EL NARANJO;109;22823;0.47758839766901806
CHIQUINQUIRA;CONSEJO COMUNITARIO KUSUTOMA - GENDE COKUMALU;5;22823;0.021907724663716426
CHIQUINQUIRA;CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS;20;22823;0.0876308986548657
CHIQUINQUIRA;CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO;4;22823;0.017526179730973142
CHIQUINQUIRA;CR-NUEVO LIBERALISMO;1936;22823;8.482670989791
CHIQUINQUIRA;EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD;2;22823;0.008763089865486571
CHIQUINQUIRA;FUERZA ANCESTRAL;2;22823;0.008763089865486571
CHIQUINQUIRA;FUNDACIÓN ORSUBA;1;22823;0.004381544932743286
CHIQUINQUIRA;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";14;22823;0.061341629058406
CHIQUINQUIRA;PACTO HISTÓRICO BOYACÁ;3613;22823;15.830521842001492
CHIQUINQUIRA;PARTIDO ALIANZA VERDE;4896;22823;21.452043990711125
CHIQUINQUIRA;PARTIDO CENTRO DEMOCRÁTICO;4604;22823;20.172632870350085
CHIQUINQUIRA;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;2442;22823;10.699732725759102
CHIQUINQUIRA;PARTIDO DE LA U - PARTIDO MIRA;1055;22823;4.622529904044166
CHIQUINQUIRA;PARTIDO DEMÓCRATA COLOMBIANO;2;22823;0.008763089865486571
CHIQUINQUIRA;PARTIDO ECOLOGISTA COLOMBIANO;6;22823;0.026289269596459712
CHIQUINQUIRA;PARTIDO INDÉGENA ZENÚ (PIZ);1;22823;0.004381544932743286
CHIQUINQUIRA;PARTIDO INDÍGENA COLOMBIANO P.I.C;1;22823;0.004381544932743286
CHIQUINQUIRA;PARTIDO LIBERAL COLOMBIANO;1546;22823;6.773868466021119
CHIQUINQUIRA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;53;22823;0.2322218814353941
CHIQUIZA;ALMA - OXÍGENO;13;2276;0.5711775043936731
CHIQUIZA;CANDIDATOS TOTALES;197;2276;8.655536028119508
CHIQUIZA;CONSEJO COMUNITARIO VEREDAS UNIDAS POR UN BIEN COMÚN;5;2276;0.21968365553602814
CHIQUIZA;CR-NUEVO LIBERALISMO;315;2276;13.840070298769772
CHIQUIZA;FUNDACIÓN ARTÍSTICA CULTURAL SALSA Y RUMBA;1;2276;0.04393673110720562
CHIQUIZA;PACTO HISTÓRICO BOYACÁ;152;2276;6.6783831282952555
CHIQUIZA;PARTIDO ALIANZA VERDE;624;2276;27.416520210896312
CHIQUIZA;PARTIDO CENTRO DEMOCRÁTICO;43;2276;1.8892794376098416
CHIQUIZA;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;34;2276;1.493848857644991
CHIQUIZA;PARTIDO DE LA U - PARTIDO MIRA;105;2276;4.61335676625659
CHIQUIZA;PARTIDO LIBERAL COLOMBIANO;781;2276;34.31458699472759
CHIQUIZA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;6;2276;0.26362038664323373
CHISCAS;ALMA - OXÍGENO;5;1319;0.37907505686125853
CHISCAS;CANDIDATOS TOTALES;99;1319;7.505686125852919
CHISCAS;CR-NUEVO LIBERALISMO;96;1319;7.278241091736164
CHISCAS;PACTO HISTÓRICO BOYACÁ;39;1319;2.9567854435178167
CHISCAS;PARTIDO ALIANZA VERDE;253;1319;19.18119787717968
CHISCAS;PARTIDO CENTRO DEMOCRÁTICO;129;1319;9.78013646702047
CHISCAS;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;14;1319;1.061410159211524
CHISCAS;PARTIDO DE LA U - PARTIDO MIRA;43;1319;3.2600454890068233
CHISCAS;PARTIDO LIBERAL COLOMBIANO;639;1319;48.44579226686884
CHISCAS;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;2;1319;0.1516300227445034
CHITA;ALMA - OXÍGENO;19;2299;0.8264462809917356
CHITA;CANDIDATOS TOTALES;289;2299;12.570682905611136
CHITA;CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES;1;2299;0.04349717268377556
CHITA;CONSEJO COMUNITARIO EL NARANJO;2;2299;0.08699434536755112
CHITA;CR-NUEVO LIBERALISMO;86;2299;3.7407568508046976
CHITA;PACTO HISTÓRICO BOYACÁ;149;2299;6.481078729882557
CHITA;PARTIDO ALIANZA VERDE;571;2299;24.83688560243584
CHITA;PARTIDO CENTRO DEMOCRÁTICO;550;2299;23.923444976076556
CHITA;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;327;2299;14.223575467594607
CHITA;PARTIDO DE LA U - PARTIDO MIRA;118;2299;5.132666376685516
CHITA;PARTIDO LIBERAL COLOMBIANO;181;2299;7.872988255763376
CHITA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;6;2299;0.26098303610265333
CHITARAQUE;ALMA - OXÍGENO;20;2245;0.8908685968819599
CHITARAQUE;CANDIDATOS TOTALES;182;2245;8.106904231625835
CHITARAQUE;CONSEJO COMUNITARIO EL NARANJO;1;2245;0.044543429844097995
CHITARAQUE;CR-NUEVO LIBERALISMO;101;2245;4.498886414253898
CHITARAQUE;CRISTIANOS POR COLOMBIA AFROS;1;2245;0.044543429844097995
CHITARAQUE;MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA;1;2245;0.044543429844097995
CHITARAQUE;PACTO HISTÓRICO BOYACÁ;152;2245;6.770601336302895
CHITARAQUE;PARTIDO ALIANZA VERDE;736;2245;32.783964365256125
CHITARAQUE;PARTIDO CENTRO DEMOCRÁTICO;756;2245;33.67483296213808
CHITARAQUE;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;56;2245;2.494432071269488
CHITARAQUE;PARTIDO DE LA U - PARTIDO MIRA;49;2245;2.182628062360802
CHITARAQUE;PARTIDO LIBERAL COLOMBIANO;186;2245;8.285077951002227
CHITARAQUE;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;4;2245;0.17817371937639198
CHIVATA;ALMA - OXÍGENO;17;1923;0.8840353614144566
CHIVATA;CANDIDATOS TOTALES;152;1923;7.904316172646905
CHIVATA;CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS;1;1923;0.05200208008320333
CHIVATA;CONSEJO COMUNITARIO NUEVA ESPERANZA;1;1923;0.05200208008320333
CHIVATA;CR-NUEVO LIBERALISMO;80;1923;4.160166406656266
CHIVATA;FUNDACIÓN ORSUBA;1;1923;0.05200208008320333
CHIVATA;PACTO HISTÓRICO BOYACÁ;186;1923;9.67238689547582
CHIVATA;PARTIDO ALIANZA VERDE;711;1923;36.973478939157566
CHIVATA;PARTIDO CENTRO DEMOCRÁTICO;85;1923;4.420176807072282
CHIVATA;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;524;1923;27.249089963598543
CHIVATA;PARTIDO DE LA U - PARTIDO MIRA;50;1923;2.6001040041601664
CHIVATA;PARTIDO LIBERAL COLOMBIANO;105;1923;5.46021840873635
CHIVATA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;10;1923;0.5200208008320333
CHIVOR;ALMA - OXÍGENO;5;799;0.6257822277847309
CHIVOR;CANDIDATOS TOTALES;80;799;10.012515644555695
CHIVOR;CONSEJO COMUNITARIO EL NARANJO;1;799;0.1251564455569462
CHIVOR;CR-NUEVO LIBERALISMO;72;799;9.011264080100124
CHIVOR;PACTO HISTÓRICO BOYACÁ;39;799;4.881101376720901
CHIVOR;PARTIDO ALIANZA VERDE;82;799;10.262828535669586
CHIVOR;PARTIDO CENTRO DEMOCRÁTICO;315;799;39.424280350438046
CHIVOR;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;191;799;23.90488110137672
CHIVOR;PARTIDO DE LA U - PARTIDO MIRA;7;799;0.8760951188986232
CHIVOR;PARTIDO LIBERAL COLOMBIANO;2;799;0.2503128911138924
CHIVOR;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;5;799;0.6257822277847309
CIENEGA;ALMA - OXÍGENO;15;1642;0.9135200974421437
CIENEGA;CANDIDATOS TOTALES;143;1642;8.708891595615103
CIENEGA;CR-NUEVO LIBERALISMO;145;1642;8.830694275274057
CIENEGA;PACTO HISTÓRICO BOYACÁ;96;1642;5.84652862362972
CIENEGA;PARTIDO ALIANZA VERDE;384;1642;23.38611449451888
CIENEGA;PARTIDO CENTRO DEMOCRÁTICO;179;1642;10.90133982947625
CIENEGA;PARTIDO CONSERVADOR - MOVIMIENTO SALVACIÓN NACIONAL;547;1642;33.31303288672351
CIENEGA;PARTIDO DE LA U - PARTIDO MIRA;21;1642;1.2789281364190013
CIENEGA;PARTIDO LIBERAL COLOMBIANO;106;1642;6.455542021924482
CIENEGA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;6;1642;0.3654080389768575
COMBITA;ALMA - OXÍGENO;21;5704;0.36816269284712483
COMBITA;CANDIDATOS TOTALES;342;5704;5.995792426367461
COMBITA;CONSEJO COMUNITARIO EL NARANJO;10;5704;0.1753155680224404
COMBITA;CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS;3;5704;0.052594670406732116
COMBITA;CR-NUEVO LIBERALISMO;355;5704;6.223702664796634
COMBITA;FUERZA ANCESTRAL;1;5704;0.01753155680224404
COMBITA;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";4;5704;0.07012622720897616
COMBITA;PACTO HISTÓRICO BOYACÁ;522;5704;9.151472650771389
COMBITA;PARTIDO ALIANZA VERDE;1147;5704;20.108695652173914
